timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.304685042828,[-0.24718942 -0.32743475],[-1.90868545  1.77892947],-2.22223,"[ 1.17388357  2.42862683 -0.00696764 -0.9080325  -0.68927944 -0.83076829
  0.32022532 -0.3799768   1.94688957  0.8040354   0.        ]","[[ 0.01115102 -0.02741726 -0.07975294 -0.09495162]
 [ 0.001839    0.00394171  0.          0.        ]]",[-1.9143613  2.6432685]
1,-0.303454011409,[-0.24718942 -0.32743475],[-1.83888769  1.76539743],-2.21876,"[ 1.17340486  2.42904953 -0.06587905 -0.75500517 -0.68927843 -0.83076689
  0.2012918   0.15228414  1.94662703  0.76958271  0.        ]","[[-0.02851851  0.01240408 -0.07975294 -0.09495162]
 [-3.95561022  3.96498583  0.          0.        ]]",[-3.06625878  1.83256058]
2,-0.299177487751,[-0.24718942 -0.32743475],[-1.65812099  1.7564187 ],-2.2282,"[ 1.15915254  2.41661682 -0.24041003 -0.30195564 -0.68927742 -0.8307655
  0.08471122  0.67400109  1.93896879  0.66725419  0.        ]","[[-0.14655144  0.1306591  -0.07975294 -0.09495162]
 [-7.83476747  7.84756469  0.          0.        ]]",[-1.06383315  1.55804458]
3,-0.290188027431,[-0.24718942 -0.32743475],[-1.3809073   1.72918797],-2.17537,"[ 1.09421812  2.35180852 -0.52078401  0.42737613 -0.68927641 -0.8307641
 -0.0295657   1.18536956  1.90409146  0.50280341  0.        ]","[[ -0.34139817   0.32579337  -0.07975294  -0.09495162]
 [-11.63727129  11.6531429    0.           0.        ]]",[-1.35005286  2.08408529]
4,-0.273974419238,[-0.24718942 -0.32743475],[-1.06166744  1.65780079],-2.07258,"[ 0.92353852  2.17545462 -0.8762333   1.35553295 -0.68927539 -0.8307627
 -0.14159113  1.68656269  1.81242124  0.29429569  0.        ]","[[ -0.61154282   0.59628022  -0.07975294  -0.09495162]
 [-15.36485809  15.38302561   0.           0.        ]]",[-1.0497054   2.07304546]
5,-0.247735882294,[-0.24718942 -0.32743475],[-1.05477774  1.49194825],-1.97254,"[ 0.5897559   1.8254003  -1.23635611  2.30230095 -0.68927438 -0.83076131
 -0.25142018  2.17773155  1.63315187  0.0830711   0.        ]","[[ -0.95550527   0.94061742  -0.07975294  -0.09495162]
 [-19.0193622   19.03835976   0.           0.        ]]",[-1.62558536  0.26503767]
6,-0.209562813845,[-0.24718942 -0.32743475],[-1.09008181  1.27271593],-1.72001,"[ 0.06532573  1.31240672 -1.47943137  2.92785563 -0.68927337 -0.83075991
 -0.35908381  2.26798368  1.35079586 -0.08738624  0.        ]","[[ -1.37183409   1.32812653  -0.07975294  -0.09495162]
 [-22.60181427  19.71011489   0.           0.        ]]",[ 0.17179551  1.64614901]
7,-0.165844184016,[-0.24718942 -0.32743475],[-1.09592843  1.13934171],-1.43594,"[-0.53862681  0.68545566 -1.46552197  2.97320109 -0.68927236 -0.83075852
 -0.32529132  2.74727883  1.02597196 -0.0895679   0.        ]","[[ -1.81259002   1.75811802  -0.07975294  -0.09495162]
 [-21.47740348  23.27719504   0.           0.        ]]",[-1.23122071  0.99968661]
8,-0.125922886595,[-0.24718942 -0.32743475],[-1.04252374  1.08367455],-1.14798,"[-1.10509654  0.02587957 -1.15291872  2.16632477 -0.68927135 -0.83075712
 -0.43154696  3.21696601  0.72280415  0.12824412  0.        ]","[[ -2.27761106   2.25873623  -0.07975294  -0.09495162]
 [-25.0130033   26.77289194   0.           0.        ]]",[-2.09142103  0.34107626]
9,-0.113272235361,[-0.24718942 -0.32743475],[-1.09396553  1.01162529],-1.04784,"[-1.51542296 -0.42696871 -0.50330953  0.47598894 -0.68927034 -0.83075572
 -0.535698    3.32693908  0.50251788  0.51820164  0.        ]","[[ -2.81264319   2.80240747  -0.07975294  -0.09495162]
 [-28.47857693  27.59161968   0.           0.        ]]",[-1.31289178  0.60813878]
