timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.138094022944,[-0.08175623 -0.22573978],[-1.74303877  1.02210319],-0.935421,"[ 1.12526911  2.07203879 -0.08871805 -0.66770578  1.4112719  -1.18560888
  0.2229232  -0.36009829  0.11533054  1.00779477  0.        ]","[[-0.04660947  0.01318283  0.15958292 -0.13696363]
 [-0.00283924  0.00310336  0.          0.        ]]",[-2.60327674  1.43707483]
1,-0.134313989445,[-0.08175623 -0.22573978],[-1.69276536  1.010481  ],-0.967825,"[ 1.12161671  2.07023655 -0.14846309 -0.54335467  1.41125952 -1.18560052
  0.01293305  0.18582055  0.11342828  0.97549668  0.        ]","[[-0.08637164  0.05298756  0.15958292 -0.13696363]
 [-3.96019707  3.96416289  0.          0.        ]]",[-0.95320549  2.74195627]
2,-0.123250355194,[-0.08175623 -0.22573978],[-1.58777869  0.9896884 ],-0.82607,"[ 1.09852124  2.05243182 -0.3216371  -0.17628821  1.41124714 -1.18559215
 -0.18308041  0.72091313  0.10141882  0.88350681  0.        ]","[[-0.20263816  0.17122549  0.15958292 -0.13696363]
 [-7.65415828  7.84667789  0.          0.        ]]",[-1.7671698   0.41440607]
3,-0.10229885812,[-0.08175623 -0.22573978],[-1.43201423  0.96298647],-0.751551,"[ 1.02108181  1.99371415 -0.59653843  0.34260201  1.41123476 -1.18558379
 -0.3849968   0.92583192  0.06033857  0.71729838  0.        ]","[[ -0.39389978   0.34307768   0.15958292  -0.13696363]
 [-11.45936584   9.33354951   0.           0.        ]]",[-0.40576434  1.5264054 ]
4,-0.0762565799239,[-0.08175623 -0.22573978],[-1.25108719  0.93405157],-0.621499,"[ 0.85619688  1.86120501 -0.91421359  0.9716689   1.41122239 -1.18557543
 -0.45823433  1.44610137 -0.02667568  0.52874074  0.        ]","[[ -0.63693494   0.56762514   0.15958292  -0.13696363]
 [-12.83957917  13.10857668   0.           0.        ]]",[ 0.41704475  1.04439609]
5,-0.0611333177887,[-0.08175623 -0.22573978],[-1.09575987  0.91069543],-0.474106,"[ 0.63177189  1.5976893  -1.17411078  1.67404931  1.41121001 -1.18556707
 -0.35728759  1.95588089 -0.14203738  0.44319288  0.        ]","[[ -0.87464048   0.86691014   0.15958292  -0.13696363]
 [-10.9372349   16.80760929   0.           0.        ]]",[-2.09757572  0.85307459]
6,-0.0582555253553,[-0.08175623 -0.22573978],[-0.93402475  0.8870616 ],-0.4653,"[ 0.33449407  1.17236137 -1.38116566  2.24092219  1.41119763 -1.18555871
 -0.55583559  2.37556578 -0.30146964  0.42999576  0.        ]","[[ -1.13092565   1.23362      0.15958292  -0.13696363]
 [-14.67895215  19.85309818   0.           0.        ]]",[ 0.03793874 -0.34163865]
7,-0.069610124039,[-0.08175623 -0.22573978],[-0.84871727  0.86578214],-0.473129,"[-0.04589416  0.67066433 -1.50744214  2.41407925  1.41118526 -1.18555035
 -0.53247825  2.13479222 -0.51074464  0.44175884  0.        ]","[[ -1.42008848   1.6131559    0.15958292  -0.13696363]
 [-14.23881695  18.10631995   0.           0.        ]]",[-2.2843159   0.52567081]
8,-0.0960442939862,[-0.08175623 -0.22573978],[-0.8089605   0.85347944],-0.566689,"[-0.48780155  0.17722817 -1.50254258  2.14292198  1.41117288 -1.18554199
 -0.72761586  2.37211366 -0.75165322  0.4949048   0.        ]","[[ -1.74176037   1.99256422   0.15958292  -0.13696363]
 [-17.91627079  19.82865461   0.           0.        ]]",[-1.83963022  0.09787886]
9,-0.133354464845,[-0.08175623 -0.22573978],[-0.80952388  0.84521711],-0.778009,"[-0.99235299 -0.25378649 -1.29006718  1.42745275  1.4111605  -1.18553363
 -0.91892412  2.37121379 -1.01562287  0.61167627  0.        ]","[[ -2.13625804   2.38907576   0.15958292  -0.13696363]
 [-21.52158728  19.82245913   0.           0.        ]]",[-1.1492307   1.68059117]
10,-0.176182030997,[-0.08175623 -0.22573978],[-0.8725518   0.84792376],-1.0584,"[-1.43689783 -0.54844496 -0.79205797  0.27517759  1.41114813 -1.18552527
 -1.10645406  2.86256799 -1.24160564  0.85190923  0.        ]","[[ -2.60214966   2.82130235   0.15958292  -0.13696363]
 [-25.05574171  23.38837332   0.           0.        ]]",[-0.2066321   0.92242855]
11,-0.207670767925,[-0.08175623 -0.22573978],[-0.86004508  0.84556341],-1.25667,"[-1.63196952 -0.61579873 -0.07132261 -0.83042121  1.41113575 -1.18551691
 -1.1235978   0.36788778 -1.32794725  1.13006954  0.        ]","[[ -3.10650582   3.18046431   0.15958292  -0.13696363]
 [-25.37895765   5.28615287   0.           0.        ]]",[-0.08155259  0.90040105]
12,-0.201661033411,[-0.08175623 -0.22573978],[-0.80786532  0.84675372],-1.20672,"[-1.48275627 -0.6161777   0.66448384 -0.80493707  1.41112338 -1.18550855
 -1.1140849  -0.80609156 -1.32055269  1.06725083  0.        ]","[[ -3.61228885   3.17230773   0.15958292  -0.13696363]
 [-25.19982388  -3.23263842   0.           0.        ]]",[ 0.32135463  0.99570239]
13,-0.201766400423,[-0.08175623 -0.22573978],[-0.81804794  0.85334235],-1.2285,"[-1.04782172 -0.61585839  1.21253101 -0.59139445  1.411111   -1.18550019
 -1.02009062 -0.78632047 -1.37963823  0.9905914   0.        ]","[[ -4.09851442   3.10397845   0.15958292  -0.13696363]
 [-23.4286046   -3.08920038   0.           0.        ]]",[-2.45676581 -0.18306553]
