timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.69394022 -0.77850527],[ 2.83916831  2.58405519],"[ 0.92540697  1.11738399  0.01694798  1.08356283  1.04757949  1.23113876
 -0.25519932  0.2873105   0.11597048 -1.88186876  0.        ]",-0.157861052598,-1.1769,[ 2.12912912  2.5557901 ],"[[  1.55527996e-02   6.50310212e-02   1.21312316e-01   1.41253005e-01]
 [ -1.11943782e-05   3.25717337e-03   0.00000000e+00   0.00000000e+00]]"
1,[-0.69394022 -0.77850527],[ 1.90506291  1.51255357],"[ 0.92310987  1.11299886  0.07686627  1.17079975  1.04757908  1.23113819
  0.1776969   1.07050941  0.10148421 -1.66670516  0.        ]",-0.146850766238,-1.16919,[ 2.3851334   0.96554418],"[[ 0.05522773  0.10480793  0.12131232  0.14125301]
 [ 3.95434745  3.96124699  0.          0.        ]]"
2,[-0.69394022 -0.77850527],[-0.04533398 -0.67443842],"[  9.01121908e-01   1.08835135e+00   2.53900476e-01   1.42430447e+00
   1.04757868e+00   1.23113762e+00   6.02050250e-01   1.81120767e+00
  -9.00488362e-04  -1.04518438e+00   0.00000000e+00]",-0.113472565312,-1.02131,[ 0.82429567 -0.13543031],"[[ 0.1732066   0.22158976  0.12131232  0.14125301]
 [ 7.83067026  7.70445996  0.          0.        ]]"
3,[-0.69394022 -0.77850527],[-2.82674909 -2.55476236],"[ 0.82014725  1.03275864  0.52722522  1.73396092  1.04757827  1.23113704
  0.94212756  1.67465662 -0.29955279 -0.20872059  0.        ]",-0.0632761757575,-0.818593,[-2.63283244 -2.76476385],"[[  0.36098803   0.36875537   0.12131232   0.14125301]
 [ 10.93716184   7.01438883   0.           0.        ]]"
4,[-0.69394022 -0.77850527],[-2.95552015 -2.85987663],"[ 0.69455967  0.98041145  0.76770433  1.93337056  1.04757786  1.23113647
  0.48555197  0.86393855 -0.67470912  0.39569335  0.        ]",-0.0236334934734,-0.570759,[-2.94501954 -2.86272533],"[[ 0.53788643  0.46793595  0.12131232  0.14125301]
 [ 6.76650292  2.9173281   0.          0.        ]]"
5,[-0.69394022 -0.77850527],[-2.34545469 -2.69972754],"[ 0.6093753   0.96963906  0.88648431  1.96867333  1.04757746  1.2311359
  0.0379777   0.06927914 -0.86969153  0.63202467  0.        ]",-0.01835096943,-0.599752,[-2.24785774 -2.60063374],"[[ 0.63219626  0.48598953  0.12131232  0.14125301]
 [ 2.67806752 -1.09857947  0.          0.        ]]"
6,[-0.69394022 -0.77850527],[-0.84350789 -1.90836763],"[ 0.59634832  1.00475985  0.90268253  1.84716902  1.04757705  1.23113532
 -0.40074479 -0.70964306 -0.82207465  0.60892751  0.        ]",-0.0191486022239,-0.711228,[-0.89285477 -2.31303018],"[[ 0.64554818  0.42452296  0.12131232  0.14125301]
 [-1.32950995 -5.03495747  0.          0.        ]]"
7,[-0.69394022 -0.77850527],[ 1.69955468  0.10487369],"[ 0.65460538  1.06766013  0.82645473  1.55963335  1.04757664  1.23113475
 -0.78436589 -1.47317633 -0.55660749  0.3101948   0.        ]",-0.0332129510409,-0.824525,[ 1.19943365  0.41119321],"[[ 0.58379847  0.28510913  0.12131232  0.14125301]
 [-4.83375632 -8.89356866  0.          0.        ]]"
8,[-0.69394022 -0.77850527],[ 0.88553143  0.34351009],"[ 0.70296895  1.10993456  0.75453131  1.21565498  1.04757624  1.23113418
 -0.34089663 -1.11646764 -0.32131441 -0.06318428  0.        ]",-0.0576998514115,-0.749869,[ 0.1991573   0.33451319],"[[ 0.52776795  0.12532446  0.12131232  0.14125301]
 [-0.78282105 -7.09090051  0.          0.        ]]"
9,[-0.69394022 -0.77850527],[ 0.87131655  0.71449721],"[ 0.70919189  1.12012547  0.74458381  0.93654783  1.04757583  1.2311336
 -0.25301438 -0.82665373 -0.21690831 -0.28451427  0.        ]",-0.0713802603124,-0.739887,[ 2.00410262  0.28128017],"[[  5.20166028e-01  -1.79866109e-03   1.21312316e-01   1.41253005e-01]
 [  1.99517805e-02  -5.62629214e+00   0.00000000e+00   0.00000000e+00]]"
