timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.70397913 -0.76654822],-2.16979,"[ 0.92818731  1.12141726  0.01190162  0.81089262 -0.70087243  1.35885337
 -0.25051513  0.28604441  2.56922236 -2.36617961  0.        ]",-0.332063220705,[ 2.87511826  0.17831469],[ 2.31126946  0.32301157],"[[ 0.00745816 -0.05873744 -0.080305    0.15658368]
 [-0.00431241 -0.00458993  0.          0.        ]]"
1,[-0.70397913 -0.76654822],-2.14164,"[ 0.92641522  1.1222828   0.07156849  0.838828   -0.70087224  1.35885265
  0.18627952  0.53845525  2.56966329 -2.20175371  0.        ]",-0.327484970933,[ 2.62430453  0.12271348],[ 2.70418536 -0.39744569],"[[ 0.04705831 -0.0460112  -0.080305    0.15658368]
 [ 3.95115789  1.27296178  0.          0.        ]]"
2,[-0.70397913 -0.76654822],-1.99599,"[ 0.90593694  1.12278704  0.24824325  0.85947622 -0.70087204  1.35885192
  0.61455751  0.2222537   2.54358191 -1.76662252  0.        ]",-0.314426317654,[ 2.45391369  0.04700392],[ 2.71310267 -0.36606092],"[[ 0.16499409 -0.03660957 -0.080305    0.15658368]
 [ 7.8295046  -0.32745882  0.          0.        ]]"
3,[-0.70397913 -0.76654822],-1.8526,"[ 0.82315195  1.12149796  0.53128905  0.81327552 -0.70087185  1.3588512
  1.03435815 -0.06312649  2.43310762 -1.13283793  0.        ]",-0.292676143712,[ 2.3508997  -0.22791204],[ 2.50630562 -0.8016322 ],"[[  0.35972656  -0.05765119  -0.080305     0.15658368]
 [ 11.63108492  -1.77188039   0.           0.        ]]"
4,[-0.70397913 -0.76654822],-1.67171,"[ 0.61331908  1.11357998  0.88841855  0.66675421 -0.70087165  1.35885048
  1.44593084 -0.68359283  2.17212986 -0.38419321  0.        ]",-0.261196894033,[ 1.90111661 -0.63001007],[ 1.78513606 -0.38153369],"[[  0.62974304  -0.12459792  -0.080305     0.15658368]
 [ 15.35815964  -4.91230518   0.           0.        ]]"
5,[-0.70397913 -0.76654822],-1.56662,"[ 0.20976294  1.08730885  1.24710728  0.42375135 -0.70087146  1.35884976
  1.84930074 -0.96308727  1.69531653  0.36869125  0.        ]",-0.218032585935,[ 0.07423952 -1.26265502],[-0.29661363 -1.20266464],"[[  0.9735556   -0.23703798  -0.080305     0.15658368]
 [ 19.01095949  -6.32693793   0.           0.        ]]"
6,[-0.70397913 -0.76654822],-1.36101,"[-0.33512312  1.02001023  1.46747436  0.07980663 -0.70087126  1.35884904
  1.67839336 -1.72044734  1.09590579  0.8652782   0.        ]",-0.171090777621,[-1.14602935 -1.03066468],[-0.68062248  0.28542682],"[[  1.33824635  -0.40203772  -0.080305     0.15658368]
 [ 17.46328819 -10.16024071   0.           0.        ]]"
7,[-0.70397913 -0.76654822],-1.22966,"[-0.85486371  0.90254418  1.50244837 -0.28644568 -0.70087107  1.35884832
  1.34290384 -1.45709152  0.5677412   1.03413607  0.        ]",-0.13099813048,[-2.01254916 -1.01227427],[-1.97198766 -1.48923054],"[[  1.6570303   -0.59186852  -0.080305     0.15658368]
 [ 14.42520868  -8.82729741   0.           0.        ]]"
8,[-0.70397913 -0.76654822],-1.08229,"[-1.24886284  0.72344971  1.42563622 -0.64664953 -0.70087087  1.35884759
  0.87469423 -2.20450721  0.23991919  0.97542415  0.        ]",-0.104258358576,[-1.59237206 -0.07550299],[-1.2311884   0.19830117],"[[  1.90299459  -0.80636976  -0.080305     0.15658368]
 [ 10.18525391 -12.61027572   0.           0.        ]]"
9,[-0.70397913 -0.76654822],-0.996749,"[-1.49214791  0.47260775  1.32769786 -0.96479943 -0.70087068  1.35884687
  0.4155124  -1.99975436  0.15300258  0.79224808  0.        ]",-0.0941212369211,[-0.8440218   0.49685419],[-0.08269538  1.06213949],"[[  2.06498014  -1.04817682  -0.080305     0.15658368]
 [  6.02705025 -11.57394934   0.           0.        ]]"
