timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.70275205 -0.78327829],[ 1.66129827  0.51445758],"[ 0.92223335  1.115532    0.10451037  1.0505057   1.22498277  0.73144873
 -0.25139262  0.28526096 -0.14170379 -0.73817666  0.        ]",-0.0921945395077,-0.982427,[ 1.73264116  0.16103996],"[[ 0.07186657  0.04956818  0.14179095  0.08368727]
 [ 0.00056423 -0.002028    0.          0.        ]]"
1,[-0.70275205 -0.78327829],[ 0.05125432 -0.08118004],"[ 0.91630199  1.11509542  0.16427222  1.06440524  1.22498223  0.73144853
  0.18695741  0.4116746  -0.15508943 -0.58393676  0.        ]",-0.0854539869524,-0.932311,[ 0.23852153  0.46188745],"[[ 0.11156578  0.05591035  0.14179095  0.08368727]
 [ 3.95618739  0.63412969  0.          0.        ]]"
2,[-0.70275205 -0.78327829],[-1.12749457 -1.26173866],"[ 0.89413136  1.1122207   0.29536496  1.13205304  1.22498168  0.73144833
  0.28277129  0.77253758 -0.2077212  -0.21577228  0.        ]",-0.0699403900337,-0.850497,[-1.00234836 -1.20319021],"[[ 0.19936442  0.08681335  0.14179095  0.08368727]
 [ 4.82080179  2.45011822  0.          0.        ]]"
3,[-0.70275205 -0.78327829],[ 0.03074984 -0.93595916],"[ 0.8736303   1.11117416  0.37752178  1.15129356  1.22498113  0.73144813
 -0.16600286 -0.02361836 -0.25041443 -0.00599281  0.        ]",-0.0618211717711,-0.790432,[-0.3194205  -0.78850237],"[[ 0.25514881  0.09561691  0.14179095  0.08368727]
 [ 0.77111391 -1.55641371  0.          0.        ]]"
4,[-0.70275205 -0.78327829],[ 1.06645179  0.17613223],"[ 0.87255281  1.11640154  0.38132875  1.01521972  1.22498058  0.73144793
 -0.30758743 -0.63781211 -0.22588764 -0.1086589   0.        ]",-0.0658855692695,-0.793992,[ 0.95564947 -0.85077825],"[[ 0.25775214  0.03347728  0.14179095  0.08368727]
 [-0.50652976 -4.64724917  0.          0.        ]]"
5,[-0.70275205 -0.78327829],[ 0.0335128   0.92127252],"[ 0.8603323   1.11157213  0.42197854  0.73934541  1.22498003  0.73144772
  0.11259978 -1.28923629 -0.20339214 -0.24237386  0.        ]",-0.0709878224803,-0.759375,[ 0.12608679  0.6914825 ],"[[ 0.28566505 -0.09235895  0.14179095  0.08368727]
 [ 3.28519143 -7.925443    0.          0.        ]]"
6,[-0.70275205 -0.78327829],[-0.60953438  0.73303187],"[ 0.82432034  1.0851682   0.52245489  0.45889985  1.22497948  0.73144752
  0.16054998 -0.71401022 -0.21740687 -0.23896306  0.        ]",-0.0698925622888,-0.784956,[-1.03513727  0.34636886],"[[ 0.35571017 -0.22182401  0.14179095  0.08368727]
 [ 3.7178887  -5.03070805  0.          0.        ]]"
7,[-0.70275205 -0.78327829],[ 1.0143919   1.15010452],"[ 0.80417146  1.05587654  0.570218    0.27712658  1.22497893  0.73144732
 -0.2860473  -0.4213808  -0.22501908 -0.28222159  0.        ]",-0.0706239789054,-0.719876,[ 2.26529421  0.96882619],"[[ 0.38963343 -0.30766287  0.14179095  0.08368727]
 [-0.31215278 -3.55809645  0.          0.        ]]"
8,[-0.70275205 -0.78327829],[-1.36800921  0.13396764],"[ 0.78257285  1.04260866  0.61673064  0.21058459  1.22497838  0.73144712
  0.15286321  0.3546216  -0.24139548 -0.22654039  0.        ]",-0.0678333575155,-0.784879,[-1.26604744  0.1272554 ],"[[ 0.42312889 -0.33964364  0.14179095  0.08368727]
 [ 3.64852327  0.3470146   0.          0.        ]]"
9,[-0.70275205 -0.78327829],[ 0.00060315  0.13244832],"[ 0.7599828   1.04771053  0.66126772  0.23534881  1.22497783  0.73144692
 -0.29354458  0.45368638 -0.26472385 -0.09191807  0.        ]",-0.0625955428312,-0.766135,[ 1.00665722 -0.70651933],"[[ 0.4556819  -0.32770137  0.14179095  0.08368727]
 [-0.3798069   0.84554302  0.          0.        ]]"
