timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.70725888 -0.78200114],-1.79759,"[ 0.92991243  1.1177606   0.0463932   1.00309606  0.19529848 -1.37238798
 -0.24425338  0.28472973  1.32771798  3.2606382   0.        ]",-0.250667877788,[-5.73882341 -1.82468307],[-6.05066388 -1.77523541],"[[ 0.02749711  0.02954523  0.02325046 -0.15843054]
 [-0.00298135 -0.00189888  0.          0.        ]]"
1,[-0.70725888 -0.78200114],-1.92807,"[ 0.93040708  1.11826282 -0.01350982  0.91629133  0.19529844 -1.37238728
 -0.69009489 -0.50298594  1.32993694  3.0415322   0.        ]",-0.242503452494,[-4.30412626 -0.8747704 ],[-4.68225042 -0.7210331 ],"[[-0.01223698 -0.01020477  0.02325046 -0.15843054]
 [-3.95726679 -3.95991526  0.          0.        ]]"
2,[-0.70725888 -0.78200114],-1.86757,"[ 0.91669359  1.10935175 -0.19092864  0.68309762  0.1952984  -1.37238658
 -1.12717311 -1.05527651  1.27905122  2.41650966  0.        ]",-0.217636154452,[-2.1951108   0.00386181],[-2.40289986 -0.16349782],"[[-0.13027684 -0.11724638  0.02325046 -0.15843054]
 [-7.8338304  -6.73499795  0.          0.        ]]"
3,[-0.70725888 -0.78200114],-1.57763,"[ 0.84501254  1.07534817 -0.4766218   0.38325989  0.19529837 -1.37238589
 -1.55572153 -1.1572736   1.04493361  1.51161171  0.        ]",-0.176223522491,[ 1.18888485  0.46702319],[ 1.49056857 -0.07315508],"[[ -0.3250888   -0.25708858   0.02325046  -0.15843054]
 [-11.63474552  -7.24750259   0.           0.        ]]"
4,[-0.70725888 -0.78200114],-1.12175,"[ 0.71812523  1.01329273 -0.7387053   0.08101091  0.19529833 -1.37238519
 -1.08376601 -1.18665342  0.64221884  0.74649379  0.        ]",-0.132221001323,[ 1.08807886  0.47872478],[ 0.6314535   0.40459507],"[[-0.51578548 -0.40351985  0.02325046 -0.15843054]
 [-7.44885259 -7.39512917  0.          0.        ]]"
5,[-0.70725888 -0.78200114],-0.887804,"[ 0.60913725  0.93632812 -0.89333302 -0.17282911  0.1952983  -1.37238449
 -0.78559688 -0.83885989  0.26736136  0.32996276  0.        ]",-0.0997961360648,[ 0.99793333  0.77846885],[ 1.54571103  0.53982606],"[[-0.63822942 -0.53388872  0.02325046 -0.15843054]
 [-4.80431473 -5.64758068  0.          0.        ]]"
6,[-0.70725888 -0.78200114],-0.697966,"[ 0.55321352  0.87165121 -0.95906341 -0.33801373  0.19529826 -1.37238379
 -0.32893046 -0.39148885  0.03990644  0.16634453  0.        ]",-0.0820357862281,[-0.05548841  0.62187952],[ 0.17427224  1.31567628],"[[-0.69367838 -0.62428651  0.02325046 -0.15843054]
 [-0.7540218  -3.39968672  0.          0.        ]]"
7,[-0.70725888 -0.78200114],-0.736663,"[ 0.54479331  0.85015657 -0.9683381  -0.38641799  0.19529822 -1.37238309
 -0.24967043  0.40988682 -0.01294092  0.14002984  0.        ]",-0.0780108044968,[-0.50231552 -0.27439103],[-0.89596769 -0.47956943],"[[-0.70170579 -0.65187954  0.02325046 -0.15843054]
 [-0.0510445   0.62696585  0.          0.        ]]"
8,[-0.70725888 -0.78200114],-0.63038,"[ 0.50542707  0.84487699 -1.00978752 -0.39789113  0.19529819 -1.37238239
 -0.64913953  0.02974647 -0.09928728  0.07674588  0.        ]",-0.0718524912336,[ 1.1665976   0.74505889],[ 1.43827152  0.65377138],"[[-0.73827453 -0.6585047   0.02325046 -0.15843054]
 [-3.5940403  -1.2831155   0.          0.        ]]"
9,[-0.70725888 -0.78200114],-0.735294,"[ 0.47024079  0.84531816 -1.04438684 -0.39693772  0.19529815 -1.37238169
 -0.19516278  0.54972065 -0.16677295  0.02786231  0.        ]",-0.0672933577504,[-0.29363072 -0.17249843],[-0.07376185 -0.38370464],"[[-0.76975697 -0.65795292  0.02325046 -0.15843054]
 [ 0.43239573  1.32958549  0.          0.        ]]"
10,[-0.70725888 -0.78200114],-0.65598,"[ 0.47663009  0.85411897 -1.03826404 -0.37770034  0.19529812 -1.372381
 -0.2289698   0.24213204 -0.13970369  0.03968143  0.        ]",-0.0692161982634,[-0.13789964  0.20857644],[-0.07120752  0.77462573],"[[-0.76411747 -0.64686803  0.02325046 -0.15843054]
 [ 0.13255223 -0.21594632  0.          0.        ]]"
11,[-0.70725888 -0.78200114],-0.721521,"[ 0.47638997  0.87463656 -1.0384949  -0.33106123  0.19529808 -1.3723803
 -0.26114829  0.85342983 -0.10510115  0.04799008  0.        ]",-0.071810915031,[-0.3473379  -0.72486961],[-0.67422029 -0.12110646],"[[-0.76432992 -0.62036887  0.02325046 -0.15843054]
 [-0.15284738  2.85562573  0.          0.        ]]"
12,[-0.70725888 -0.78200114],-0.72434,"[ 0.44221556  0.91253367 -1.0704457  -0.23745237  0.19529805 -1.3723796
 -0.56152502  0.74692995 -0.10169534  0.01962686  0.        ]",-0.0725280064661,[ 0.73299563 -0.35456163],[ 0.26539705 -0.57731298],"[[-0.79411687 -0.56862547  0.02325046 -0.15843054]
 [-2.81696555  2.32049982  0.          0.        ]]"
13,[-0.70725888 -0.78200114],-0.687583,"[ 0.38838352  0.92844422 -1.11713557 -0.19479889  0.19529801 -1.3723789
 -0.43676752  0.2827714  -0.17131413 -0.0420374   0.        ]",-0.0682622626771,[ 0.70754743  0.29190695],[ 0.77941816  0.16439525],"[[-0.83935423 -0.54561563  0.02325046 -0.15843054]
 [-1.71046069 -0.01174397  0.          0.        ]]"
14,[-0.70725888 -0.78200114],-0.744708,"[ 0.38481297  0.93268888 -1.12008572 -0.18303861  0.19529797 -1.3723782
 -0.08531986  0.412145   -0.1695939  -0.04424332  0.        ]",-0.0684391625527,[-0.46057475 -0.18415238],[-0.29683069 -0.15202587],"[[-0.84228888 -0.53932827  0.02325046 -0.15843054]
 [ 1.4066163   0.63831612  0.          0.        ]]"
15,[-0.70725888 -0.78200114],-0.670635,"[ 0.40425308  0.9370997  -1.10380649 -0.17063792  0.19529794 -1.3723775
 -0.22083333  0.28991489 -0.12512295 -0.01703147  0.        ]",-0.0713375390687,[-0.08837694 -0.02325445],[ 0.5968786   0.46351216],"[[-0.82621561 -0.53272406  0.02325046 -0.15843054]
 [ 0.20471328  0.02415052  0.          0.        ]]"
16,[-0.70725888 -0.78200114],-0.75853,"[ 0.43712721  0.94944079 -1.07504131 -0.1349144   0.1952979  -1.3723768
  0.04487143  0.65491371 -0.03962027  0.0364355   0.        ]",-0.0771606693592,[-1.34822035 -0.9626435 ],[-1.49212616 -0.42623471],"[[-0.79847681 -0.51383998  0.02325046 -0.15843054]
 [ 2.56131447  1.85814953  0.          0.        ]]"
17,[-0.70725888 -0.78200114],-0.719482,"[ 0.44995866  0.96199079 -1.06336924 -0.09690289  0.19529787 -1.37237611
 -0.40681718  0.31199538  0.01005655  0.0656932   0.        ]",-0.0807074934935,[ 0.15913469 -0.24828753],[-0.8574442   0.33066798],"[[-0.78744535 -0.49396487  0.02325046 -0.15843054]
 [-1.44482335  0.13509897  0.          0.        ]]"
18,[-0.70725888 -0.78200114],-0.652267,"[ 0.37527101  0.97165785 -1.12788429 -0.06634545  0.19529783 -1.37237541
 -0.78610528  0.57228619 -0.10659266 -0.03143873  0.        ]",-0.0730413567616,[ 1.6282661   0.00434965],[ 1.42311068  0.48150895],"[[-0.85009391 -0.47814058  0.02325046 -0.15843054]
 [-4.80882409  1.4429744   0.          0.        ]]"
19,[-0.70725888 -0.78200114],-0.757524,"[ 0.30551773  0.99902305 -1.1813664   0.02723184  0.1952978  -1.37237471
 -0.3294146   0.94575257 -0.16912716 -0.09616728  0.        ]",-0.0695973073724,[ 0.19731542 -0.78749859],[ 0.20154081 -0.62645219],"[[-0.90563041 -0.43045304  0.02325046 -0.15843054]
 [-0.75832379  3.31952016  0.          0.        ]]"
