timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.5956313  -0.60615021],-2.37406,"[ 0.90565449  1.16217305  0.11190971  1.10874112 -1.03960408 -1.21100108
 -0.2985758   0.29750721  2.79131167  2.83407687  0.        ]",-0.368008861378,[-3.46389294 -1.57045126],[-3.17023893 -1.147967  ],"[[  9.98183311e-02   8.25218466e-02  -1.19085130e-01  -1.39368966e-01]
 [ -2.56106171e-03  -1.31731517e-04   0.00000000e+00   0.00000000e+00]]"
1,[-0.5956313  -0.60615021],-2.37487,"[ 0.91105303  1.1652732   0.05220383  1.01804125 -1.03960349 -1.21100026
 -0.6756021  -0.44050475  2.80888944  2.64720568  0.        ]",-0.36379087312,[-2.71164918 -1.07216275],[-3.22578026 -0.15451791],"[[ 0.06009251  0.04280681 -0.11908513 -0.13936897]
 [-3.95685699 -3.95818625  0.          0.        ]]"
2,[-0.5956313  -0.60615021],-2.16288,"[ 0.91126785  1.16533104 -0.12568152  0.82472684 -1.0396029  -1.21099944
 -1.04529727 -0.53969265  2.80944272  2.14244065  0.        ]",-0.350525839158,[-2.08719945 -1.27424598],[-2.34094997 -2.07920926],"[[-0.05794777 -0.0416942  -0.11908513 -0.13936897]
 [-7.83426606 -4.49014471  0.          0.        ]]"
3,[-0.5956313  -0.60615021],-1.9397,"[ 0.86005605  1.14837276 -0.4154274   0.53223893 -1.03960231 -1.21099862
 -1.4075652  -1.26113236  2.67222987  1.35010004  0.        ]",-0.323695528842,[-1.43780899 -1.22241306],[-1.54488759 -0.22194267],"[[ -0.25275438  -0.1703179   -0.11908513  -0.13936897]
 [-11.63378335  -8.35932253   0.           0.        ]]"
4,[-0.5956313  -0.60615021],-1.59771,"[ 0.68680704  1.09309103 -0.79125815  0.14694864 -1.03960171 -1.21099781
 -1.76281319 -1.39382963  2.22839141  0.40612134  0.        ]",-0.276929239768,[ 0.61560982 -0.90322417],[ 0.99397759 -0.82942036],"[[ -0.52281241  -0.34464516  -0.11908513  -0.13936897]
 [-15.35968448  -9.07100103   0.           0.        ]]"
5,[-0.5956313  -0.60615021],-1.28259,"[ 0.41317403  0.97779096 -1.10681253 -0.29007031 -1.03960112 -1.21099699
 -1.35888439 -1.9729302   1.52240529 -0.24983737  0.        ]",-0.217766615717,[ 0.83045554  0.1994791 ],[ 0.9170867  -0.50452606],"[[ -0.78750004  -0.55722684  -0.11908513  -0.13936897]
 [-11.12324307 -12.17680659   0.           0.        ]]"
6,[-0.5956313  -0.60615021],-0.999513,"[ 0.1724831   0.77163924 -1.28332507 -0.75053616 -1.03960053 -1.21099617
 -0.99201637 -2.30066612  0.81503707 -0.42596933  0.        ]",-0.159818764496,[ 0.99141175  1.41704655],[ 0.00508196  1.86786681],"[[ -0.97135911  -0.81839876  -0.11908513  -0.13936897]
 [ -7.27549309 -13.93451947   0.           0.        ]]"
7,[-0.5956313  -0.60615021],-0.560607,"[-0.03890736  0.53497064 -1.39244289 -1.07010193 -1.03959994 -1.21099535
 -0.97659863 -1.51090449  0.24467518 -0.28817726  0.        ]",-0.109160571719,[ 1.69883251  1.68781614],[ 2.57879537  1.934227  ],"[[-1.11524762 -1.05459208 -0.11908513 -0.13936897]
 [-7.11379551 -9.6989245   0.          0.        ]]"
8,[-0.5956313  -0.60615021],-0.450964,"[-0.19709445  0.3632894  -1.45252471 -1.21845182 -1.03959934 -1.21099453
 -0.58606267 -0.73698518 -0.09494284 -0.07351698  0.        ]",-0.0758477119355,[ 0.8726058   1.26270485],[ 0.46827871  1.15419497],"[[-1.21642896 -1.20692585 -0.11908513 -0.13936897]
 [-3.01781005 -5.54828697  0.          0.        ]]"
9,[-0.5956313  -0.60615021],-0.448508,"[-0.26329369  0.28053485 -1.47286344 -1.27026976 -1.03959875 -1.21099371
 -0.4037977   0.02171051 -0.22375794  0.04955588  0.        ]",-0.0623460772744,[ 0.3888194   0.45064473],[-0.26732839  1.02672509],"[[-1.25760597 -1.27706607 -0.11908513 -0.13936897]
 [-1.10619503 -1.47929476  0.          0.        ]]"
10,[-0.5956313  -0.60615021],-0.388915,"[-0.31622113  0.29297276 -1.48721177 -1.26323379 -1.03959816 -1.21099289
 -0.50266047  0.76551474 -0.27421353  0.06525302  0.        ]",-0.0577623150963,[ 0.70613307 -0.37628078],[ 1.48211606  0.70553046],"[[-1.29013335 -1.26662775 -0.11908513 -0.13936897]
 [-2.14308092  2.50983317  0.          0.        ]]"
11,[-0.5956313  -0.60615021],-0.539346,"[-0.32070454  0.38420878 -1.48834981 -1.20343044 -1.03959756 -1.21099208
 -0.12140121  1.2769593  -0.22299178 -0.03520229  0.        ]",-0.0643374487036,[-0.65818977 -1.55324042],[-0.4698478  -1.86057812],"[[-1.29287428 -1.18891006 -0.11908513 -0.13936897]
 [ 1.85560883  5.25278649  0.          0.        ]]"
12,[-0.5956313  -0.60615021],-0.572964,"[-0.29116366  0.4575842  -1.48062358 -1.14425323 -1.03959697 -1.21099126
 -0.30206942  0.51936468 -0.13740272 -0.13033083  0.        ]",-0.0738447817221,[-0.08102576 -0.65871751],[-0.55992411 -1.32227095],"[[-1.27477434 -1.1246206  -0.11908513 -0.13936897]
 [-0.03926008  1.18970133  0.          0.        ]]"
13,[-0.5956313  -0.60615021],-0.399519,"[-0.32872192  0.43933281 -1.49035529 -1.15994401 -1.03959638 -1.21099044
 -0.51313971 -0.2232132  -0.19444435 -0.09199606  0.        ]",-0.0681726938042,[ 0.75303543  0.62316114],[ 1.31275903  1.48987827],"[[-1.29777036 -1.14078479 -0.11908513 -0.13936897]
 [-2.25298989 -2.7928475   0.          0.        ]]"
14,[-0.5956313  -0.60615021],-0.596466,"[-0.33679388  0.42160707 -1.49233785 -1.17455768 -1.03959579 -1.21098962
 -0.13171554  0.52520125 -0.21612675 -0.06814428  0.        ]",-0.0657628232252,[-0.48199266 -0.58118159],[-1.62979743 -1.3655888 ],"[[-1.30269296 -1.1563695  -0.11908513 -0.13936897]
 [ 1.74742657  1.22100323  0.          0.        ]]"
15,[-0.5956313  -0.60615021],-0.392518,"[-0.34514994  0.40381091 -1.49435037 -1.18862273 -1.03959519 -1.2109888
 -0.51219096 -0.21740978 -0.23752188 -0.0438698   0.        ]",-0.0633726801741,[ 0.80603462  0.74757552],[ 1.62363468  0.52294098],"[[-1.3077818  -1.17190938 -0.11908513 -0.13936897]
 [-2.24304047 -2.76172152  0.          0.        ]]"
16,[-0.5956313  -0.60615021],-0.49154,"[-0.35291063  0.36456508 -1.49618322 -1.21755158 -1.0395946  -1.21098798
 -0.13073185  0.17868447 -0.2714849   0.0048443   0.        ]",-0.0593455666015,[-0.33958077  0.06926101],[-0.8439306   0.31245926],"[[-1.31250184 -1.20583    -0.11908513 -0.13936897]
 [ 1.75774061 -0.63741421  0.          0.        ]]"
17,[-0.5956313  -0.60615021],-0.444243,"[-0.35077636  0.36433216 -1.49568097 -1.21771395 -1.03959401 -1.21098717
 -0.45247771  0.41188199 -0.26921557  0.00384996  0.        ]",-0.0595573207238,[ 0.61416793 -0.02022448],[ 0.35198033  0.08952461],"[[-1.31120446 -1.20602987 -0.11908513 -0.13936897]
 [-1.6167629   0.61325603  0.          0.        ]]"
18,[-0.5956313  -0.60615021],-0.41506,"[ -3.80517600e-01   3.82560398e-01  -1.50242480e+00  -1.20463670e+00
  -1.03959342e+00  -1.21098635e+00  -3.16639812e-01   4.75648142e-01
  -2.90666749e-01   3.36198014e-04   0.00000000e+00]",-0.0578783604895,[ 0.22606492 -0.17197986],[ 1.47358804 -0.93885856],"[[-1.32924544 -1.19033347 -0.11908513 -0.13936897]
 [-0.19208312  0.95524319  0.          0.        ]]"
19,[-0.5956313  -0.60615021],-0.514718,"[-0.32146276  0.36118842 -1.48853099 -1.21990641 -1.03959282 -1.21098553
  0.06109451 -0.22121715 -0.23869945 -0.0090847   0.        ]",-0.0623944559695,[-0.80753708  0.38851875],[-0.83201469 -0.53200714],"[[-1.29333812 -1.20872712 -0.11908513 -0.13936897]
 [ 3.76962963 -2.78213733  0.          0.        ]]"
20,[-0.5956313  -0.60615021],-0.454586,"[-0.25377458  0.27111985 -1.47009039 -1.27541232 -1.03959223 -1.21098471
 -0.2598796  -0.60357124 -0.21879844  0.05488806  0.        ]",-0.06266085745,[ 0.04436317  1.23458409],[-0.67668709  2.09705788],"[[-1.25172123 -1.28494416 -0.11908513 -0.13936897]
 [ 0.40322358 -4.83275326  0.          0.        ]]"
21,[-0.5956313  -0.60615021],-0.412303,"[-0.28439428  0.2036588  -1.47876903 -1.30806557 -1.03959164 -1.21098389
 -0.51604681  0.15268065 -0.28904742  0.14932124  0.        ]",-0.0550251655872,[ 0.8028419   0.59877515],[ 1.41140839 -0.62867868],"[[-1.27061342 -1.34090525 -0.11908513 -0.13936897]
 [-2.2834823  -0.77687647  0.          0.        ]]"
22,[-0.5956313  -0.60615021],-0.4585,"[-0.29335424  0.15443063 -1.48120132 -1.32729386 -1.03959104 -1.21098307
 -0.13438235 -0.30876472 -0.3226683   0.2123214   0.        ]",-0.0513255672342,[-0.13352327  1.11487293],[-0.23062315  0.92106872],"[[-1.27612054 -1.38127323 -0.11908513 -0.13936897]
 [ 1.71944654 -3.25166742  0.          0.        ]]"
23,[-0.5956313  -0.60615021],-0.437249,"[-0.25299282  0.12030975 -1.46985758 -1.33840532 -1.03959045 -1.21098225
 -0.22471661  0.38330016 -0.29756499  0.22769683  0.        ]",-0.053391523142,[-0.14281474  0.20842534],[ 0.64096343  0.91939478],"[[-1.25123754 -1.40906653 -0.11908513 -0.13936897]
 [ 0.77201274  0.45996463  0.          0.        ]]"
24,[-0.5956313  -0.60615021],-0.513952,"[-0.18765523  0.17623208 -1.44938197 -1.31924594 -1.03958986 -1.21098144
  0.01559114  1.06029459 -0.20061773  0.12595471  0.        ]",-0.0630185240596,[-1.18012023 -1.18618333],[-1.30833023 -0.88191361],"[[-1.21050925 -1.36343819 -0.11908513 -0.13936897]
 [ 3.29237959  4.09077376  0.          0.        ]]"
