timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.05307326 -0.06465991],-0.670552,"[ 1.06099114  1.89540322 -0.03358907  0.75090521  1.45227323  1.52385881
 -0.46509582  0.34099594  0.0385443  -1.36907852  0.        ]",-0.174092252277,[ 1.38069832 -0.19643365],[ 1.47100116 -0.18070448],"[[ 0.02351737  0.00306523  0.16678123  0.17393467]
 [ 0.00099573 -0.00166319  0.          0.        ]]"
1,[-0.05307326 -0.06465991],-0.600917,"[ 1.05857526  1.89538011  0.02695692  0.73080068  1.45226392  1.52384837
 -0.16625606  0.24140314  0.03621778 -1.30627155  0.        ]",-0.16671989496,[ 1.2388978  -0.18717349],[ 2.06416387  0.66536511],"[[ 0.06323038 -0.00416214  0.16678123  0.17393467]
 [ 3.95713181 -0.7186798   0.          0.        ]]"
2,[-0.05307326 -0.06465991],-0.5668,"[ 1.03842542  1.89533153  0.20564865  0.76469645  1.4522546   1.52383792
  0.12657434  0.60910668  0.01323091 -1.09028295  0.        ]",-0.140897539094,[ 0.8873257  -0.19756609],[ 0.71648005 -0.29671596],"[[ 0.18126788  0.0080254   0.16678123  0.17393467]
 [ 7.83371442  1.9286165   0.          0.        ]]"
3,[-0.05307326 -0.06465991],-0.448697,"[ 0.96919907  1.89458505  0.47503012  0.83807858  1.45224529  1.52382748
  0.32900429  0.44046831 -0.07002343 -0.75923751  0.        ]",-0.0995141963664,[ 0.4214218  -0.21769148],[ 1.21362409 -0.5274854 ],"[[  0.36482975   0.03441622   0.16678123   0.17393467]
 [ 10.51354905   0.71451288   0.           0.        ]]"
4,[-0.05307326 -0.06465991],-0.370774,"[ 0.80662162  1.89484226  0.80818051  0.81910907  1.45223598  1.52381704
  0.61217739  0.14819058 -0.2471871  -0.38590888  0.        ]",-0.0508124573054,[-0.20579757 -0.27694112],[ 0.39680263 -0.40762718],"[[  0.612713     0.02759385   0.16678123   0.17393467]
 [ 14.2622902   -1.38973388   0.           0.        ]]"
5,[-0.05307326 -0.06465991],-0.427936,"[ 0.51948283  1.89515047  1.13622826  0.69752089  1.45222667  1.5238066
  0.70948547 -0.07224612 -0.5327421  -0.03928175  0.        ]",-0.037767102538,[-0.68950057 -0.34346727],[ 1.22235198 -0.52214323],"[[  0.91088387  -0.01612409   0.16678123   0.17393467]
 [ 15.55050711  -2.97676242   0.           0.        ]]"
6,[-0.05307326 -0.06465991],-0.538518,"[ 0.09123418  1.88933309  1.3828228   0.47624284  1.45221735  1.52379616
  0.98513091 -0.35141628 -0.93185034  0.22175973  0.        ]",-0.0950264484248,[-0.93353242 -0.43436253],[ 0.61256512 -0.41339648],"[[  1.25850653  -0.09582539   0.16678123   0.17393467]
 [ 19.1996168   -4.98664142   0.           0.        ]]"
7,[-0.05307326 -0.06465991],-0.672594,"[-0.46796518  1.8664317   1.45014473  0.15983966  1.45220804  1.52378572
  1.13954288 -0.56513567 -1.43693711  0.32738344  0.        ]",-0.166640952501,[-0.90855151 -0.44844776],[ 0.08319375 -1.0010593 ],"[[  1.66300881  -0.21099669   0.16678123   0.17393467]
 [ 21.24382886  -6.52531297   0.           0.        ]]"
8,[-0.05307326 -0.06465991],-0.785606,"[-1.03020169  1.80249564  1.25777444 -0.28913817  1.45219873  1.52377528
  1.1327934  -1.09709083 -1.92465882  0.22027709  0.        ]",-0.232129371805,[-0.69380784 -0.39503768],[-1.81790644  0.54779557],"[[  2.08698919  -0.37992921   0.16678123   0.17393467]
 [ 21.15454822 -10.35512403   0.           0.        ]]"
9,[-0.05307326 -0.06465991],-0.995027,"[-1.43193483  1.69432573  0.8846488  -0.74259391  1.45218942  1.52376484
  0.8023192  -0.76701378 -2.27984908 -0.02515765  0.        ]",-0.280800509185,[-0.45447731 -0.34134647],[ 0.65575273 -0.70565425],"[[  2.46618614  -0.56318869   0.16678123   0.17393467]
 [ 16.77968707  -7.97877373   0.           0.        ]]"
