timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.69543284 -0.76211697],-1.90064,"[ 0.9179456   1.13150283 -0.13111032  0.86702306 -0.49353821 -0.59508491
 -0.26358341  0.29030232  2.21749299  1.14571893  0.        ]",-0.269407653914,[-1.73761046 -2.70841622],[-1.61666997 -2.77785798],"[[-0.08122563 -0.03088147 -0.05604841 -0.06879871]
 [-0.00313152  0.00021203  0.          0.        ]]"
1,[-0.69543284 -0.76211697],-1.88765,"[ 0.9112803   1.12891844 -0.1906751   0.77878615 -0.49353809 -0.59508474
 -0.68142117 -0.48021128  2.19702397  0.94057768  0.        ]",-0.265728603341,[-1.22927368 -2.47658038],[-1.23403743 -2.17880358],"[[-0.12096273 -0.07058967 -0.05604841 -0.06879871]
 [-3.95742027 -3.95784548  0.          0.        ]]"
2,[-0.69543284 -0.76211697],-1.76565,"[ 0.87618067  1.10934216 -0.36555745  0.51839044 -0.49353796 -0.59508457
 -1.09100553 -1.23547306  2.07806074  0.34902799  0.        ]",-0.253300823528,[-0.32648122 -2.46775007],[-0.34891773 -2.99945463],"[[-0.23900169 -0.18867301 -0.05604841 -0.06879871]
 [-7.83360369 -7.8375579   0.          0.        ]]"
3,[-0.69543284 -0.76211697],-1.58225,"[ 0.78702634  1.03886039 -0.60664135  0.10296608 -0.49353783 -0.5950844
 -1.22036636 -1.97596893  1.74334174 -0.44384949  0.        ]",-0.230444042308,[ 1.02217436 -1.69565785],[ 1.73236823 -2.03396189],"[[ -0.40795604  -0.38358973  -0.05604841  -0.06879871]
 [ -9.05784038 -11.64142672   0.           0.        ]]"
4,[-0.69543284 -0.76211697],-1.4135,"[ 0.68037991  0.86745498 -0.79335888 -0.4177009  -0.4935377  -0.59508423
 -0.78334587 -2.7021783   1.22009816 -1.04243764  0.        ]",-0.200448597363,[ 0.90883076 -0.45235026],[ 0.8449954  -0.90599883],"[[ -0.54761629  -0.65384769  -0.05604841  -0.06879871]
 [ -4.92201656 -15.37192309   0.           0.        ]]"
5,[-0.69543284 -0.76211697],-1.22691,"[ 0.62220433  0.54844642 -0.87393151 -0.92970076 -0.49353757 -0.59508406
 -0.41981707 -3.34148548  0.66066877 -1.24942141  0.        ]",-0.166398283961,[ 1.0433948   1.68684256],[ 0.60651738  1.60780197],"[[ -0.61153837  -0.99423697  -0.05604841  -0.06879871]
 [ -1.48169411 -18.65603469   0.           0.        ]]"
6,[-0.69543284 -0.76211697],-1.07231,"[ 0.61714211  0.162494   -0.88043908 -1.22194927 -0.49353744 -0.59508389
 -0.16335937 -2.49889266  0.22990483 -1.13621316  0.        ]",-0.13403191728,[ 0.63563228  1.68848121],[ 1.15405417  1.70189414],"[[ -0.61682334  -1.3239305   -0.05604841  -0.06879871]
 [  0.94534099 -14.32771571   0.           0.        ]]"
7,[-0.69543284 -0.76211697],-1.0196,"[ 0.67095419 -0.14738061 -0.80720071 -1.28939867 -0.49353731 -0.59508372
  0.25270503 -1.67300659  0.05153716 -0.90863345  0.        ]",-0.113538188112,[-0.29243928  0.96101928],[-0.33208496  0.89588927],"[[ -0.55841267  -1.56791881  -0.05604841  -0.06879871]
 [  4.88284417 -10.08520072   0.           0.        ]]"
8,[-0.69543284 -0.76211697],-0.977595,"[ 0.73948522 -0.35706374 -0.69784668 -1.26054905 -0.49353719 -0.59508356
  0.10355608 -0.94352275  0.01336927 -0.70921496  0.        ]",-0.103050191785,[-0.50540268  0.30266759],[-0.65340699 -0.53167244],"[[-0.47491791 -1.73202467 -0.05604841 -0.06879871]
 [ 3.4713459  -6.33789132  0.          0.        ]]"
9,[-0.69543284 -0.76211697],-0.724858,"[ 0.77064369 -0.53988635 -0.63989148 -1.18479968 -0.49353706 -0.59508339
 -0.17696158 -1.32884544 -0.06914953 -0.52836336  0.        ]",-0.0907405482426,[ 0.26184887  1.66273069],[-0.09077055  1.53092467],"[[-0.43212594 -1.87864205 -0.05604841 -0.06879871]
 [ 0.81661568 -8.31727298  0.          0.        ]]"
10,[-0.69543284 -0.76211697],-0.597307,"[ 0.77926661 -0.68927185 -0.62265698 -1.08422718 -0.49353693 -0.59508322
 -0.2166881  -0.52597602 -0.16578052 -0.3657093   0.        ]",-0.078319397448,[ 0.1997388   0.83905876],[ 0.37980424  1.36713043],"[[-0.41956619 -2.00360715 -0.05604841 -0.06879871]
 [ 0.44065627 -4.19298478  0.          0.        ]]"
11,[-0.69543284 -0.76211697],-0.692816,"[ 0.79495303 -0.73919013 -0.58972653 -1.04193512 -0.4935368  -0.59508305
 -0.05878239  0.26097061 -0.17116056 -0.30354462  0.        ]",-0.0758425047406,[-0.36417776 -0.49920803],[ 0.17819299 -2.02140508],"[[-0.3957598  -2.04690723 -0.05604841 -0.06879871]
 [ 1.93502484 -0.15049056  0.          0.        ]]"
12,[-0.69543284 -0.76211697],-0.590835,"[ 0.82244978 -0.78734629 -0.52603525 -0.99658932 -0.49353667 -0.59508288
  0.01173466 -0.50926184 -0.14919374 -0.23836925  0.        ]",-0.075394643344,[-0.66246212  0.77246177],[-0.3456391   1.01536332],"[[-0.35036354 -2.08961527 -0.05604841 -0.06879871]
 [ 2.60237541 -4.10712477  0.          0.        ]]"
13,[-0.69543284 -0.76211697],-0.622469,"[ 0.84289378 -0.83313573 -0.47218166 -0.9490339  -0.49353654 -0.59508271
 -0.13830626  0.2773936  -0.13778528 -0.17484936  0.        ]",-0.0744472167207,[-0.38907683 -0.37327749],[-0.796513   -0.63409272],"[[-0.31256272 -2.13121307 -0.05604841 -0.06879871]
 [ 1.18243673 -0.06612771  0.          0.        ]]"
14,[-0.69543284 -0.76211697],-0.544118,"[ 0.83863913 -0.86169417 -0.48395105 -0.91703418 -0.49353641 -0.59508254
 -0.47393625 -0.21108072 -0.16936099 -0.13923144  0.        ]",-0.0711067959317,[ 0.6880073   0.87739432],[ 0.83720257  1.52487538],"[[-0.32078257 -2.15771183 -0.05604841 -0.06879871]
 [-1.99385646 -2.57538757  0.          0.        ]]"
15,[-0.69543284 -0.76211697],-0.642836,"[ 0.83534237 -0.87368984 -0.49285258 -0.90302884 -0.49353629 -0.59508237
 -0.11959514  0.56962138 -0.18570291 -0.1239255   0.        ]",-0.0694630491359,[-0.43099773 -0.69011128],[-1.25074179 -1.18248734],"[[-0.3270144  -2.16898179 -0.05604841 -0.06879871]
 [ 1.35951077  1.43502646  0.          0.        ]]"
16,[-0.69543284 -0.76211697],-0.554276,"[ 0.8283823  -0.88563621 -0.51107013 -0.88873854 -0.49353616 -0.5950822
 -0.54070915 -0.2066777  -0.20928142 -0.1088444   0.        ]",-0.0672746008858,[ 0.94743639  1.07644999],[ 1.06939338 -0.20534949],"[[-0.33980969 -2.18029212 -0.05604841 -0.06879871]
 [-2.62577398 -2.55276843  0.          0.        ]]"
17,[-0.69543284 -0.76211697],-0.570235,"[ 0.82146334 -0.94610349 -0.52847157 -0.8108563  -0.49353603 -0.59508204
 -0.11692258 -0.35515603 -0.26560519 -0.02162431  0.        ]",-0.0607786641454,[-0.30876386  1.19179416],[-0.3762716  0.6482257],"[[-0.35208603 -2.23900019 -0.05604841 -0.06879871]
 [ 1.38480074 -3.31549162  0.          0.        ]]"
18,[-0.69543284 -0.76211697],-0.564949,"[ 0.82849177 -0.98564586 -0.51078756 -0.7544754  -0.4935359  -0.59508187
 -0.27722428  0.15728981 -0.27890075  0.03978641  0.        ]",-0.0583852808631,[ 0.10197988  0.6040622 ],[ 0.41892933  0.21361381],"[[-0.33961098 -2.27889828 -0.05604841 -0.06879871]
 [-0.13224143 -0.68309362  0.          0.        ]]"
19,[-0.69543284 -0.76211697],-0.566406,"[ 0.83609988 -0.99054759 -0.49081953 -0.74715939 -0.49353577 -0.5950817
 -0.10170953  0.32456862 -0.26755515  0.04746426  0.        ]",-0.0591329217962,[-0.50434524  0.13601205],[-0.5038935   0.63669057],"[[-0.32559035 -2.28393854 -0.05604841 -0.06879871]
 [ 1.52877086  0.17620591  0.          0.        ]]"
20,[-0.69543284 -0.76211697],-0.561906,"[ 0.84146956 -0.96226871 -0.4761516  -0.78835768 -0.49353564 -0.59508153
 -0.31569764  0.81466846 -0.23694937  0.00372284  0.        ]",-0.0624562432701,[ 0.15664652 -0.61081898],[ 1.05327884 -0.89771386],"[[-0.31533352 -2.25515443 -0.05604841 -0.06879871]
 [-0.49634085  2.69381438  0.          0.        ]]"
21,[-0.69543284 -0.76211697],-0.558187,"[ 0.85616885 -0.94456868 -0.43313042 -0.81295061 -0.49353551 -0.59508136
  0.10365436  0.11229472 -0.19158547 -0.02040951  0.        ]",-0.0665486252215,[-1.19462466  0.03618541],[-0.38697988  0.38408502],"[[-0.28544209 -2.23747886 -0.05604841 -0.06879871]
 [ 3.47226387 -0.91422773  0.          0.        ]]"
22,[-0.69543284 -0.76211697],-0.589688,"[ 0.87886894 -0.94743225 -0.35537851 -0.80903107 -0.49353539 -0.59508119
 -0.06548753  0.41189044 -0.13566264 -0.00872892  0.        ]",-0.0707469505574,[-0.89887273 -0.45612568],[-1.62061907 -0.18665772],"[[-0.23205711 -2.24032206 -0.05604841 -0.06879871]
 [ 1.87156285  0.62477365  0.          0.        ]]"
23,[-0.69543284 -0.76211697],-0.540465,"[ 0.87784669 -0.94243414 -0.35927569 -0.81585525 -0.49353526 -0.59508102
 -0.48769932  0.26563501 -0.13450712 -0.01618712  0.        ]",-0.0709853824624,[ 0.51443732  0.17300013],[ 0.9205835   0.07745261],"[[-0.23471569 -2.23536466 -0.05604841 -0.06879871]
 [-2.12410529 -0.12652916  0.          0.        ]]"
24,[-0.69543284 -0.76211697],-0.587408,"[ 0.87569744 -0.94185764 -0.36732485 -0.8166372  -0.49353513 -0.59508085
 -0.09817773  0.32579761 -0.14007851 -0.01796607  0.        ]",-0.0705774534347,[-0.76660991 -0.28414193],[-1.39292246 -0.30252325],"[[-0.240212   -2.23479443 -0.05604841 -0.06879871]
 [ 1.5621921   0.1825219   0.          0.        ]]"
25,[-0.69543284 -0.76211697],-0.538356,"[ 0.87216141 -0.95032081 -0.38016672 -0.80505245 -0.493535   -0.59508068
 -0.51974124  0.09193641 -0.15631248 -0.00747853  0.        ]",-0.0690770083433,[ 0.64825553  0.55972648],[ 1.00621713  0.01831493],"[[-0.24899635 -2.2431973  -0.05604841 -0.06879871]
 [-2.42733956 -1.01880485  0.          0.        ]]"
26,[-0.69543284 -0.76211697],-0.546381,"[ 0.86868654 -0.96969084 -0.39234166 -0.77777125 -0.49353487 -0.59508052
 -0.09636252  0.10995424 -0.18041228  0.01946058  0.        ]",-0.0666302270794,[-0.72438145  0.22813377],[-0.47104812  1.13512261],"[[-0.25734265 -2.26264476 -0.05604841 -0.06879871]
 [ 1.57936847 -0.92624858  0.          0.        ]]"
