timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.69998562 -0.77448142],[-0.39019766 -2.7022357 ],"[ 0.92358135  1.11948943 -0.06179131  0.72239986 -1.56357724  0.09683275
 -0.26068624  0.28745215  3.75231138 -0.13751221  0.        ]",-0.389971036985,-2.50027,[-0.38715393 -2.96151714],"[[-0.03360703 -0.09939353 -0.17995013  0.01063505]
 [-0.00252024 -0.00488516  0.          0.        ]]"
1,[-0.69998562 -0.77448142],[-0.37828097 -2.36436009],"[ 0.92253663  1.11335704 -0.08503829  0.63497469 -1.5635762   0.09683273
 -0.4254419  -0.49152813  3.73977633 -0.26398216  0.        ]",-0.389565299491,-2.47406,[-0.07912126 -2.46801455],"[[-0.04900793 -0.13921214 -0.17995013  0.01063505]
 [-1.5324848  -3.96378409  0.          0.        ]]"
2,[-0.69998562 -0.77448142],[-0.40984115 -2.08590674],"[ 0.91892546  1.08323673 -0.13549377  0.37882183 -1.56357515  0.09683271
 -0.45572804 -1.25518053  3.6844245  -0.59032578  0.        ]",-0.387320856567,-2.40778,[ 0.00653194 -1.27529746],"[[-0.08247923 -0.25742719 -0.17995013  0.01063505]
 [-1.81373069 -7.84478638  0.          0.        ]]"
3,[-0.69998562 -0.77448142],[-0.61124003 -1.88288558],"[ 0.9130646   0.99565124 -0.18906769 -0.02502219 -1.56357411  0.09683269
 -0.44895023 -2.00373819  3.54528675 -1.03181563  0.        ]",-0.380725797866,-2.37679,[-0.76061194 -1.85746539],"[[ -1.18121821e-01  -4.52492663e-01  -1.79950131e-01   1.06350514e-02]
 [ -1.75079122e+00  -1.16490820e+01   0.00000000e+00   0.00000000e+00]]"
4,[-0.69998562 -0.77448142],[-0.78343904 -1.73223102],"[ 0.89709483  0.80226392 -0.28591728 -0.52113012 -1.56357307  0.09683268
 -0.76918994 -2.73725785  3.23444406 -1.59535832  0.        ]",-0.364881853964,-2.31042,[-1.81715378 -1.37191189],"[[ -1.82973122e-01  -7.22877298e-01  -1.79950131e-01   1.06350514e-02]
 [ -4.72462076e+00  -1.53769673e+01   0.00000000e+00   0.00000000e+00]]"
5,[-0.69998562 -0.77448142],[-0.67999482 -1.09386432],"[ 0.84308092  0.4564959  -0.48085026 -0.99492786 -1.56357203  0.09683266
 -1.18525878 -3.45619719  2.6210863  -2.17325074  0.        ]",-0.33130160419,-2.18695,[-0.6593342  -1.07579774],"[[ -3.16227756e-01  -1.06707648e+00  -1.79950131e-01   1.06350514e-02]
 [ -8.58834669e+00  -1.90307789e+01   0.00000000e+00   0.00000000e+00]]"
6,[-0.69998562 -0.77448142],[ 0.0033641   0.82306767],"[ 0.71353259 -0.05543082 -0.75182742 -1.26120826 -1.56357099  0.09683264
 -1.44820171 -4.16096798  1.72773564 -2.34229627  0.        ]",-0.273344562228,-1.92748,[-0.49796011  0.4681162 ],"[[ -5.12489433e-01  -1.48362991e+00  -1.79950131e-01   1.06350514e-02]
 [ -1.10301096e+01  -2.26126220e+01   0.00000000e+00   0.00000000e+00]]"
7,[-0.69998562 -0.77448142],[ 1.21734774  2.65933108],"[ 0.48308881 -0.60201789 -1.04161811 -1.14153815 -1.56356995  0.09683262
 -1.63740776 -3.70798603  0.92479334 -1.83160414  0.        ]",-0.202262685658,-1.4109,[ 1.52647318  2.53346268],"[[ -7.50721196e-01  -1.91278472e+00  -1.79950131e-01   1.06350514e-02]
 [ -1.27871363e+01  -2.03105351e+01   0.00000000e+00   0.00000000e+00]]"
8,[-0.69998562 -0.77448142],[ 0.14291742  2.52954268],"[ 0.21844113 -1.00604393 -1.25229517 -0.74322978 -1.56356891  0.0968326
 -1.18420314 -2.84971807  0.58668275 -1.03532546  0.        ]",-0.151599060128,-1.12261,[ 0.97726859  2.53400577],"[[ -9.64242938e-01  -2.27523115e+00  -1.79950131e-01   1.06350514e-02]
 [ -8.57856581e+00  -1.59486684e+01   0.00000000e+00   0.00000000e+00]]"
9,[-0.69998562 -0.77448142],[-0.86827338  1.79193425],"[ 0.0340831  -1.24306785 -1.35419705 -0.28904303 -1.56356786  0.09683258
 -0.74941415 -2.00846173  0.61066019 -0.435364    0.        ]",-0.137496349703,-0.983864,[-0.48774856  1.48699531],"[[ -1.09530687e+00  -2.55130766e+00  -1.79950131e-01   1.06350514e-02]
 [ -4.54100426e+00  -1.16732368e+01   0.00000000e+00   0.00000000e+00]]"
10,[-0.69998562 -0.77448142],[-0.73137712  1.52021158],"[-0.12965776 -1.36045371 -1.42161937  0.08297365 -1.56356682  0.09683256
 -0.94771487 -1.18387622  0.73312529 -0.07157898  0.        ]",-0.141735211025,-0.947256,[-0.91459584  1.98500573],"[[-1.20460364 -2.74272554 -0.17995013  0.01063505]
 [-6.38247938 -7.48252017  0.          0.        ]]"
11,[-0.69998562 -0.77448142],[ 0.15753992  1.61918783],"[-0.38581144 -1.40783621 -1.49061813  0.30856295 -1.56356578  0.09683254
 -1.32405099 -0.37562507  0.83528801  0.14569896  0.        ]",-0.148474820988,-0.971155,[ 0.63416999  1.05343888],"[[-1.36731752 -2.85116204 -0.17995013  0.01063505]
 [-9.87724063 -3.37481559  0.          0.        ]]"
12,[-0.69998562 -0.77448142],[ 0.04216424  1.16865838],"[-0.66332834 -1.41741933 -1.52095791  0.36620051 -1.56356474  0.09683252
 -1.03260026  0.41666524  0.87303371  0.25219111  0.        ]",-0.151224710545,-0.99249,[ 0.42949539  1.12002971],"[[-1.5377075  -2.87825817 -0.17995013  0.01063505]
 [-7.17075709  0.65177281  0.          0.        ]]"
