timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[ 0.01455382  0.03127697],-1.4293,"[ 1.06852182  1.2301092  -0.05898902  0.31792545 -1.56006088 -1.65880105
 -0.10667605  0.12969988  2.16917802  1.29141364  0.        ]",-0.431933324084,[ 0.01444515 -0.31296015],[-0.13373748  0.0307209 ],"[[-0.03582485  0.03001743 -0.17747676 -0.19521613]
 [ 0.00489151 -0.00286182  0.          0.        ]]"
1,[ 0.01455382  0.03127697],-1.42762,"[ 1.06821262  1.23002488 -0.06691761  0.31998826 -1.55999086 -1.6587197
 -0.15402112  0.14575295  2.1688687   1.28481522  0.        ]",-0.431486204733,[ 0.01444326 -0.31304678],[-0.65632121 -0.01019688],"[[-0.04103657  0.0311833  -0.17747676 -0.19521613]
 [-0.52430173  0.11904212  0.          0.        ]]"
2,[ 0.01455382  0.03127697],-1.41726,"[ 1.06517393  1.2299068  -0.12228669  0.32346298 -1.55992085 -1.65863838
 -0.38538343  0.14025506  2.16670816  1.23437036  0.        ]",-0.427980282938,[ 0.01438764 -0.31373245],[ 0.70590469 -0.022596  ],"[[-0.07746811  0.03314549 -0.17747676 -0.19521613]
 [-3.1102424   0.07731199  0.          0.        ]]"
3,[ 0.01455382  0.03127697],-1.4042,"[ 1.06073801  1.2298408  -0.17316916  0.32456128 -1.55985085 -1.65855706
 -0.1300246   0.12812215  2.16317798  1.18705693  0.        ]",-0.424567153969,[ 0.01515503 -0.31262958],[ 0.33253292  0.41456011],"[[-0.11103766  0.03376753 -0.17747676 -0.19521613]
 [-0.25621458 -0.01479655  0.          0.        ]]"
4,[ 0.01455382  0.03127697],-1.4168,"[ 1.06191757  1.22896753 -0.16087598  0.35322167 -1.55978086 -1.65847575
 -0.01192879  0.34428402  2.16465425  1.21060099  0.        ]",-0.426252562824,[ 0.01577673 -0.31137091],[ 0.91433421 -1.28786679],"[[-0.1029191   0.04993896 -0.17747676 -0.19521613]
 [ 1.06367794  1.62647159  0.          0.        ]]"
5,[ 0.01455382  0.03127697],-1.43163,"[ 1.06782151  1.22935533 -0.0737743   0.33986145 -1.55971088 -1.65839446
  0.30995284 -0.18165089  2.16813076  1.28658641  0.        ]",-0.431598464794,[ 0.01465796 -0.3123486 ],[ 0.24185895 -1.01745488],"[[-0.04555067  0.04240343 -0.17747676 -0.19521613]
 [ 4.66118121 -2.36671278  0.          0.        ]]"
6,[ 0.01455382  0.03127697],-1.43852,"[ 1.06702357  1.22921969  0.08133771  0.18626775 -1.55964091 -1.65831318
  0.38744077 -0.69702914  2.16757618  1.36714232  0.        ]",-0.436908877436,[ 0.01310208 -0.31404561],[ 1.42089585  0.69962087],"[[ 0.05636268 -0.04419194 -0.17747676 -0.19521613]
 [ 5.5272663  -6.27978027  0.          0.        ]]"
7,[ 0.01455382  0.03127697],-1.47258,"[ 1.03986512  1.21820678  0.30625984  0.01572986 -1.55957094 -1.65823191
  0.73150621 -0.31597385  2.15381061  1.50652796  0.        ]",-0.444909519974,[ 0.01392983 -0.31255808],[ 1.27804399 -2.15173232],"[[ 0.20549056 -0.14076052 -0.17747676 -0.19521613]
 [ 9.37272921 -3.38670488  0.          0.        ]]"
8,[ 0.01455382  0.03127697],-1.495,"[ 0.94175254  1.19281377  0.63141581 -0.17011559 -1.55950099 -1.65815065
  1.0689935  -0.8288295   2.09938702  1.73917176  0.        ]",-0.455861084828,[ 0.01310247 -0.31333324],[-1.22094384  0.39647172],"[[  0.4307915   -0.24756347  -0.17747676  -0.19521613]
 [ 13.14482188  -7.28058376   0.           0.        ]]"
9,[ 0.01455382  0.03127697],-1.51729,"[ 0.7835813   1.14433113  0.9187296  -0.38679185 -1.55943105 -1.65806941
  0.69170105 -0.60283075  2.01357243  1.93418307  0.        ]",-0.46186919991,[ 0.01262329 -0.31388277],[-0.54936389 -0.96213647],"[[ 0.65138289 -0.37596019 -0.17747676 -0.19521613]
 [ 8.92834279 -5.5648281   0.          0.        ]]"
