timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.61845028 -0.62611002],-1.77065,"[ 0.91505513  1.15765969  0.01371922  1.10492272 -0.25542126  1.40488046
 -0.29327846  0.29714537  1.80599684 -1.88364283  0.        ]",-0.279811463584,[ 3.47973824 -0.12508082],[ 3.62974325 -0.25114445],"[[ 0.03109168  0.07929074 -0.02877482  0.16227474]
 [-0.00385305  0.00206398  0.          0.        ]]"
1,[-0.61845028 -0.62611002],-1.72971,"[ 0.91163662  1.15858452  0.07334723  1.08231318 -0.25542119  1.40487936
  0.08980084  0.11008047  1.79906778 -1.77540533  0.        ]",-0.275575441272,[ 3.1280942  -0.02701017],[ 2.9466053   0.11653284],"[[ 0.0707098   0.06933875 -0.02877482  0.16227474]
 [ 3.95249062 -0.9939389   0.          0.        ]]"
2,[-0.61845028 -0.62611002],-1.57128,"[ 0.88578281  1.15974949  0.2495231   1.04805451 -0.25542112  1.40487826
  0.46524745  0.2001546   1.75722568 -1.43230849  0.        ]",-0.261443364745,[ 2.73936844 -0.25481319],[ 2.69412471  0.64951086],"[[ 0.18866387  0.05427181 -0.02877482  0.16227474]
 [ 7.8300061  -0.51435059  0.          0.        ]]"
3,[-0.61845028 -0.62611002],-1.46925,"[ 0.79276014  1.15853632  0.53063167  1.08353202 -0.25542105  1.40487716
  0.8331897   0.68480919  1.60518558 -0.82483013  0.        ]",-0.233374236944,[ 1.89283121 -0.88577974],[ 1.43541295 -0.92490079],"[[  0.38339059   0.0698756   -0.02877482   0.16227474]
 [ 11.63001998   2.06613054   0.           0.        ]]"
4,[-0.61845028 -0.62611002],-1.30376,"[ 0.56658423  1.15816165  0.88301573  1.09296737 -0.25542098  1.40487606
  1.19408925 -0.01097967  1.2630081  -0.09696671  0.        ]",-0.192435985093,[ 0.42971095 -1.19688475],[ 0.37168467 -1.60651747],"[[  0.65338802   0.0740284   -0.02877482   0.16227474]
 [ 15.35730251  -1.63850541   0.           0.        ]]"
5,[-0.61845028 -0.62611002],-1.11875,"[ 0.17554609  1.16158947  1.21198575  0.92869332 -0.25542091  1.40487496
  1.30719015 -0.74865376  0.76907714  0.50024052  0.        ]",-0.147364497965,[-1.22352076 -1.46430492],[-1.57853209 -0.8220094 ],"[[  9.72253848e-01   1.85076272e-03  -2.87748152e-02   1.62274741e-01]
 [  1.65253883e+01  -5.56615435e+00   0.00000000e+00   0.00000000e+00]]"
6,[-0.61845028 -0.62611002],-1.0069,"[-0.26101724  1.14915896  1.40169001  0.60431449 -0.25542083  1.40487387
  0.89262766 -1.33894089  0.31947066  0.80955276  0.        ]",-0.112046560082,[-1.83686864 -1.50304103],[-1.84242242 -1.88367126],"[[  1.25980411  -0.14100626  -0.02877482   0.16227474]
 [ 12.2439001   -8.70906432   0.           0.        ]]"
7,[-0.61845028 -0.62611002],-0.975056,"[-0.59678051  1.08428189  1.46516807  0.13654656 -0.25542076  1.40487277
  0.48628736 -2.049908    0.10472604  0.86609002  0.        ]",-0.0954454320223,[-1.7403537  -0.89510262],[-2.88814924 -0.86521409],"[[  1.46257694  -0.35316823  -0.02877482   0.16227474]
 [  8.04732606 -12.49452917   0.           0.        ]]"
8,[-0.61845028 -0.62611002],-0.933325,"[-0.79935812  0.91747184  1.47388472 -0.42671773 -0.25542069  1.40487167
  0.08792344 -2.64658603  0.14238094  0.73640643  0.        ]",-0.0957438813962,[-0.91969907 -0.06351064],[-1.04154141  0.78344148],"[[  1.58224572  -0.634934    -0.02877482   0.16227474]
 [  3.93312944 -15.67149437   0.           0.        ]]"
9,[-0.61845028 -0.62611002],-0.913645,"[-0.8640558   0.67369405  1.47212721 -0.87982386 -0.25542062  1.40487057
 -0.30284162 -2.00543971  0.32041113  0.46504712  0.        ]",-0.107872794288,[ 0.1871241   0.02420795],[ 0.20010526  0.39145518],"[[  1.6204174   -0.91411279  -0.02877482   0.16227474]
 [ -0.1025883  -12.25780184   0.           0.        ]]"
