timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.57833731 -0.50730383],-0.928154,"[ 0.90564422  1.18832243 -0.10125728  1.07407401  1.36508502  0.95523575
 -0.31883788  0.30133384 -0.29820724 -1.23046952  0.        ]",-0.121007717797,[ 2.62002707  1.41684592],[ 2.05466261  1.2821434 ],"[[-0.03698094  0.07393289  0.15810726  0.10975063]
 [-0.00124893  0.00471999  0.          0.        ]]"
1,[-0.57833731 -0.50730383],-0.915875,"[ 0.90680961  1.18374383 -0.04128627  1.16623697  1.36508377  0.95523516
  0.03777015  1.01817275 -0.30475512 -1.05322642  0.        ]",-0.10940542588,[ 1.34767568  0.42937839],[ 1.28255708  0.11571973],"[[  2.66949819e-03   1.13738763e-01   1.58107262e-01   1.09750633e-01]
 [  3.95313672e+00   3.96268127e+00   0.00000000e+00   0.00000000e+00]]"
2,[-0.57833731 -0.50730383],-0.802697,"[ 0.89435663  1.16798409  0.13673479  1.3570049   1.36508251  0.95523457
  0.3874543   1.08667454 -0.36443457 -0.58705778  0.        ]",-0.0781262055936,[-0.60668087 -0.58560956],[ 0.33416172 -1.16046888],"[[ 0.12063729  0.1967873   0.15810726  0.10975063]
 [ 7.83074454  4.34091159  0.          0.        ]]"
3,[-0.57833731 -0.50730383],-0.612885,"[ 0.83573677  1.15560861  0.38578539  1.46190692  1.36508126  0.95523399
  0.49284042  0.35388182 -0.50747963 -0.05648695  0.        ]",-0.0413168957905,[-2.1920228  -0.90869892],[-1.87209764 -0.17561086],"[[ 0.28897743  0.24301028  0.15810726  0.10975063]
 [ 8.99936059  0.29486696  0.          0.        ]]"
4,[-0.57833731 -0.50730383],-0.539382,"[ 0.7525519   1.15593855  0.58187046  1.45937093  1.36508     0.9552334
  0.12006443  0.22716413 -0.65337798  0.29911085  0.        ]",-0.0191544306872,[-2.30916643 -1.28098726],[-1.38200174 -1.80386459],"[[ 0.42749037  0.24188766  0.15810726  0.10975063]
 [ 4.86569432 -0.4047921   0.          0.        ]]"
5,[-0.57833731 -0.50730383],-0.643282,"[ 0.70979233  1.16860787  0.65884106  1.35100644  1.36507875  0.95523281
 -0.24522579 -0.48823984 -0.68725905  0.38104913  0.        ]",-0.0170693816834,[-1.43504703 -0.52892035],[-1.97418494 -0.12507755],"[[ 0.48416278  0.19415983  0.15810726  0.10975063]
 [ 0.81503671 -4.35482587  0.          0.        ]]"
6,[-0.57833731 -0.50730383],-0.746333,"[ 0.7281602   1.18516822  0.62711638  1.1413438   1.36507749  0.95523223
 -0.60340836 -0.56204511 -0.59559958  0.20819478  0.        ]",-0.0253143956468,[ 0.29638928  0.35515702],[ 0.72093274  0.30415455],"[[ 0.46061279  0.10297468  0.15810726  0.10975063]
 [-3.1568058  -4.76233563  0.          0.        ]]"
7,[-0.57833731 -0.50730383],-0.674475,"[ 0.75310323  1.19140509  0.58079846  0.95052236  1.36507624  0.95523164
 -0.34063374 -0.32705367 -0.51234008  0.00903707  0.        ]",-0.0382322078803,[-0.16917332  0.29786134],[-0.44447204 -0.11781011],"[[ 0.42671244  0.02074598  0.15810726  0.10975063]
 [-0.24293447 -3.46485475  0.          0.        ]]"
8,[-0.57833731 -0.50730383],-0.667644,"[ 0.76863613  1.1899748   0.54972535  0.78014789  1.36507498  0.95523105
 -0.49874896 -0.39899225 -0.45786298 -0.15527574  0.        ]",-0.0493316801918,[ 0.8169142   0.95155776],[ 0.89608983  0.19224257],"[[ 0.40426219 -0.05253636  0.15810726  0.10975063]
 [-1.99625479 -3.86205708  0.          0.        ]]"
9,[-0.57833731 -0.50730383],-0.631736,"[ 0.77129744  1.18263556  0.54420432  0.62065746  1.36507373  0.95523047
 -0.17554301 -0.24753129 -0.42909057 -0.2669425   0.        ]",-0.0567398842556,[-0.02201028  0.90500236],[ 0.86343323  1.61863268],"[[ 0.40029624 -0.12138693  0.15810726  0.10975063]
 [ 1.58773045 -3.02578155  0.          0.        ]]"
