timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.0676228711533,[-1.61556934  1.08876017],-0.0676228711533,[-0.6157583   1.58300781],"[[-0.07311927  0.06775974  0.14213128 -0.00965586]
 [-0.00234365 -0.00466515  0.          0.        ]]","[ 0.9522975   1.69733838 -0.07180615 -0.79844807  1.24080085 -0.07966353
  0.26882959 -0.35453246  0.15750945 -0.15412301  0.        ]",[-0.22931449 -0.28539717]
1,-0.0672671400179,[-0.02319271  0.36538814],-0.0672671400179,[ 0.2072511   1.12148786],"[[-0.11287166  0.10741062  0.14213128 -0.00965586]
 [-3.9597151   3.95654443  0.          0.        ]]","[ 0.94662639  1.69294722 -0.13194849 -0.68871682  1.24079794 -0.07966346
 -0.11517706  0.25019957  0.15422917 -0.19368148  0.        ]",[-0.22931449 -0.28539717]
2,-0.0665762674973,[ 0.00781204  0.08412807],-0.0665762674973,[ 0.35159072  0.84171522],"[[-0.19220608  0.20027162  0.14213128 -0.00965586]
 [-3.97367852  5.32499433  0.          0.        ]]","[ 0.92811447  1.67495603 -0.25107329 -0.43386434  1.24079504 -0.07966338
 -0.11653191  0.45911165  0.14349715 -0.25703389  0.        ]",[-0.22931449 -0.28539717]
3,-0.0654217664209,[-0.45260739 -0.817329  ],-0.0654217664209,[ 0.45332524  0.7137633 ],"[[-0.27058199  0.30905541  0.14213128 -0.00965586]
 [-3.86427727  5.55262451  0.          0.        ]]","[ 0.90051275  1.64031713 -0.36696865 -0.14152772  1.24079214 -0.07966331
 -0.10591595  0.49386197  0.12683119 -0.29973496  0.        ]",[-0.22931449 -0.28539717]
4,-0.065671020012,[ 0.76859807  2.88119376],-0.065671020012,[ 1.21943414  1.28597784],"[[-0.36505294  0.3865404   0.14213128 -0.00965586]
 [-5.57712811  2.20701546  0.          0.        ]]","[ 0.85518512  1.60692878 -0.50328571  0.06080483  1.24078923 -0.07966323
 -0.27212401 -0.01689171  0.10109775 -0.40777229  0.        ]",[-0.22931449 -0.28539717]
5,-0.065683970599,[ 1.39681639  1.41714174],-0.065683970599,[ 0.63996685  0.42976099],"[[-0.44499641  0.46995805  0.14213128 -0.00965586]
 [-2.42767987  6.12171785  0.          0.        ]]","[ 0.80681337  1.5631361  -0.61490835  0.2715698   1.24078633 -0.07966316
  0.03348633  0.58074182  0.07301763 -0.47728018  0.        ]",[-0.22931449 -0.28539717]
6,-0.0579401958234,[ 0.31256911 -0.80553331],-0.0579401958234,[-0.65007281 -0.69406468],"[[ -4.53388386e-01   6.30889708e-01   1.42131278e-01  -9.65586346e-03]
 [  1.57524669e+00   9.95867806e+00   0.00000000e+00   0.00000000e+00]]","[ 0.80121506  1.45681687 -0.62639488  0.65223008  1.24078342 -0.07966309
  0.42191486  1.16650544  0.05472254 -0.31853173  0.        ]",[-0.22931449 -0.28539717]
7,-0.0527001606728,[-0.84821053  0.00481414],-0.0527001606728,[-1.2854085 -0.473391 ],"[[-0.40977421  0.79607877  0.14213128 -0.00965586]
 [ 2.78212991  6.57152     0.          0.        ]]","[ 0.8292333   1.32027409 -0.56620003  0.99883     1.24078052 -0.07966301
  0.53902574  0.64940725  0.01423981 -0.0593974   0.        ]",[-0.22931449 -0.28539717]
8,-0.0529845831966,[ 0.61586254  0.48865154],-0.0529845831966,[-0.86374652 -0.44496375],"[[-0.38835215  0.9264058   0.14213128 -0.00965586]
 [-0.62861358  6.46153766  0.          0.        ]]","[ 0.84201629  1.19534645 -0.53620484  1.23455483  1.24077762 -0.07966294
  0.2080593   0.63261607 -0.04446005  0.10914356  0.        ]",[-0.22931449 -0.28539717]
9,-0.055985108347,[ 0.78150837 -1.13763405],-0.055985108347,[-1.53822052 -1.04352653],"[[-0.37635452  1.07375887  0.14213128 -0.00965586]
 [ 1.8202966   8.26776083  0.          0.        ]]","[ 0.84889031  1.03870276 -0.51928924  1.45551347  1.24077471 -0.07966286
  0.44569242  0.90836023 -0.13062286  0.26252097  0.        ]",[-0.22931449 -0.28539717]
10,-0.0683936946633,[-2.76448601 -0.83703837],-0.0683936946633,[-2.16800046 -0.67489749],"[[-0.30926947  1.19773544  0.14213128 -0.00965586]
 [ 4.87800534  4.14364262  0.          0.        ]]","[ 0.88351728  0.89664001 -0.42329588  1.60058039  1.24077181 -0.07966279
  0.74240086  0.27875449 -0.24349183  0.47236167  0.        ]",[-0.22931449 -0.28539717]
11,-0.0782900246162,[-1.72680923  0.02341667],-0.0782900246162,[-1.65576565 -0.09998278],"[[-0.25236979  1.24654097  0.14213128 -0.00965586]
 [ 0.82540038  0.74823126  0.          0.        ]]","[ 0.90773317  0.83864842 -0.34022872  1.64689401  1.2407689  -0.07966272
  0.34914954 -0.23960369 -0.31300288  0.59513615  0.        ]",[-0.22931449 -0.28539717]
12,-0.0756432001784,[-1.4885718  -0.64427875],-0.0756432001784,[-0.88983369  0.08041136],"[[-0.27572816  1.26229678  0.14213128 -0.00965586]
 [-3.14801223  0.82707524  0.          0.        ]]","[ 0.89836833  0.81971467 -0.37449281  1.66050717  1.240766   -0.07966264
 -0.03641713 -0.22756679 -0.31219266  0.56807021  0.        ]",[-0.22931449 -0.28539717]
13,-0.0610629905605,[ 0.97276862  0.42245426],-0.0610629905605,[ 0.34854707  0.87754267],"[[-0.37775982  1.25308662  0.14213128 -0.00965586]
 [-7.04216035 -1.7395669   0.          0.        ]]","[ 0.84808976  0.83079236 -0.52127324  1.65262005  1.2407631  -0.07966257
 -0.41429218 -0.61940155 -0.25408271  0.39895106  0.        ]",[-0.22931449 -0.28539717]
14,-0.0473168860777,[ 0.53454873  0.82729874],-0.0473168860777,[-0.18004364  0.43043864],"[[-0.47858751  1.23541298  0.14213128 -0.00965586]
 [-3.05391483 -0.03345425  0.          0.        ]]","[ 0.78381447  0.85195615 -0.6606001   1.63686423  1.24076019 -0.0796625
 -0.02728546 -0.35893792 -0.20689653  0.21846747  0.        ]",[-0.22931449 -0.28539717]
15,-0.0432568358658,[-0.60834309  0.44280542],-0.0432568358658,[-0.69243503 -0.30686158],"[[-0.51784489  1.26761181  0.14213128 -0.00965586]
 [-0.87905288  3.24242968  0.          0.        ]]","[ 0.75500185  0.81330238 -0.7129996   1.66493619  1.24075729 -0.07966242
  0.18375627  0.14117433 -0.21884802  0.17844391  0.        ]",[-0.22931449 -0.28539717]
16,-0.0400993426198,[ 0.32035531  1.01758359],-0.0400993426198,[-0.26040953 -0.54886514],"[[-0.55940835  1.34941345  0.14213128 -0.00965586]
 [-3.2693484   4.93208768  0.          0.        ]]","[ 0.72225661  0.7134376  -0.76721217  1.72383985  1.24075439 -0.07966235
 -0.04819081  0.39912556 -0.26519295  0.17459322  0.        ]",[-0.22931449 -0.28539717]
