timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.424040316884,[ 2.55074902  2.51147789],-0.424040316884,[ 3.78021049  2.92384601],"[[ 0.07357714 -0.03621449 -0.17415963  0.19173289]
 [ 0.00107716  0.00236425  0.          0.        ]]","[ 0.95708498  1.79130298  0.16415685 -1.01980392 -1.49427496  1.65762643
  0.28479984 -0.35700027  2.8514227  -1.84347404  0.        ]",[-0.18816765 -0.27912939]
1,-0.417860195375,[ 2.65660347  1.20751761],-0.417860195375,[ 3.12821174  2.33007812],"[[  1.13273532e-01   3.54473185e-03  -1.74159627e-01   1.91732885e-01]
 [  3.95540015e+00   3.96037167e+00   0.00000000e+00   0.00000000e+00]]","[ 0.95156056  1.79212207  0.2249327  -0.90464375 -1.49426959  1.65761953
  0.64699256  0.22956715  2.84255723 -1.72430377  0.        ]",[-0.18816765 -0.27912939]
2,-0.396888360053,[-0.48977993  2.44018967],-0.396888360053,[ 2.33760715  1.705055  ],"[[ 0.23127213  0.12167813 -0.17415963  0.19173289]
 [ 7.83157715  7.84003949  0.          0.        ]]","[ 0.92141025  1.78270057  0.40360445 -0.563283   -1.49426422  1.65761262
  1.00202656  0.80452423  2.77428941 -1.37768089  0.        ]",[-0.18816765 -0.27912939]
3,-0.363214358886,[ 3.54254489  2.51414134],-0.363214358886,[ 2.0485177   1.35869479],"[[  0.36689671   0.31665713  -0.17415963   0.19173289]
 [  5.73790094  11.64517088   0.           0.        ]]","[ 0.86185906  1.72876162  0.60275981 -0.0128188  -1.49425885  1.65760572
  0.81025598  1.36843249  2.58842679 -0.95969271  0.        ]",[-0.18816765 -0.27912939]
4,-0.313183638233,[ 1.80721594  0.14941307],-0.313183638233,[ 0.93801516  0.48408353],"[[  0.52020005   0.58695999  -0.17415963   0.19173289]
 [  9.57984652  15.37268418   0.           0.        ]]","[ 0.76383972  1.57883846  0.81549208  0.6895253  -1.49425348  1.65759881
  1.16215391  1.92083174  2.22682839 -0.5572937   0.        ]",[-0.18816765 -0.27912939]
5,-0.239401517618,[-0.73617635  0.26735019],-0.239401517618,[-0.245823   -0.40293339],"[[  0.74960508   0.89727979  -0.17415963   0.19173289]
 [ 13.3483309   15.65831133   0.           0.        ]]","[ 0.56137345  1.31266243  1.09890627  1.34945482 -1.49424811  1.65759191
  1.50732061  1.96315033  1.62396432 -0.27747054  0.        ]",[-0.18816765 -0.27912939]
6,-0.165664989633,[ 0.09156531 -1.01919069],-0.165664989633,[-0.69915986 -1.12326539],"[[  0.98471839   1.21796059  -0.17415963   0.19173289]
 [ 10.17355181  16.40726831   0.           0.        ]]","[ 0.2946334   0.95819955  1.33229415  1.80358626 -1.49424274  1.657585
  1.21652558  2.0741312   0.99253403 -0.33153321  0.        ]",[-0.18816765 -0.27912939]
7,-0.123350277831,[-1.4674812  -1.77990973],-0.123350277831,[-1.12900257 -1.50757325],"[[  1.18983723   1.50311422  -0.17415963   0.19173289]
 [ 10.33761761  12.12237065   0.           0.        ]]","[ 0.02427467  0.60405434  1.4786785   1.97540593 -1.49423738  1.6575781
  1.23154962  1.43912014  0.5495446  -0.62835797  0.        ]",[-0.18816765 -0.27912939]
8,-0.1208266756,[-0.91097601 -1.8565232 ],-0.1208266756,[-0.80876684 -1.44717288],"[[ 1.35484992  1.70342942 -0.17415963  0.19173289]
 [ 6.17724311  7.92316199  0.          0.        ]]","[-0.21066829  0.34936857  1.55320451  1.95658454 -1.49423201  1.6575712
  0.85048181  0.81681202  0.32698745 -0.94571273  0.        ]",[-0.18816765 -0.27912939]
9,-0.131337470614,[-1.05615875 -1.21537521],-0.131337470614,[-0.35601705 -1.20915544],"[[ 1.44100288  1.82059488 -0.17415963  0.19173289]
 [ 2.45032592  3.80710792  0.          0.        ]]","[-0.33719664  0.20287816  1.57598074  1.89210363 -1.49422664  1.65756429
  0.509117    0.20682814  0.25855938 -1.14189925  0.        ]",[-0.18816765 -0.27912939]
