timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.309263565886,[-1.30035121  0.04212901],-0.309263565886,[-0.32305321  0.87123394],"[[ 0.08670207 -0.03961703 -0.03371524 -0.17718443]
 [ 0.00023085 -0.00440915  0.          0.        ]]","[ 1.07177791  1.82695357  0.09059394 -0.77701449 -0.27654245 -1.51431271
  0.11861557 -0.32535044  1.44990572  1.40869328  0.        ]",[-0.02001004 -0.22917393]
1,-0.304606774447,[-0.32449272  0.7442912 ],-0.304606774447,[-0.27749985  0.89903826],"[[ 0.04701548 -0.0380152  -0.03371524 -0.17718443]
 [-3.95571812  0.16402618  0.          0.        ]]","[ 1.07543972  1.82699971  0.03009365 -0.77272926 -0.2765412  -1.51429175
 -0.20896241 -0.30203615  1.45256365  1.34548848  0.        ]",[-0.02001004 -0.22917393]
2,-0.295439763396,[ 1.7914108   0.00767738],-0.295439763396,[-0.25052059  0.90974921],"[[-0.04420461 -0.00519344 -0.03371524 -0.17718443]
 [-5.1622697   3.10833495  0.          0.        ]]","[ 1.07560745  1.8278726  -0.10923887 -0.68498441 -0.27653995 -1.5142708
 -0.30887188  0.10548265  1.45172701  1.22486343  0.        ]",[-0.02001004 -0.22917393]
3,-0.291513824586,[-2.09133858  0.33540727],-0.291513824586,[-0.23442547  0.92033958],"[[-0.10673492  0.05664498 -0.03371524 -0.17718443]
 [-1.10427222  3.07562146  0.          0.        ]]","[ 1.06906983  1.82580655 -0.20449524 -0.519707   -0.2765387  -1.51424984
  0.02715982  0.10095435  1.4483808   1.17586337  0.        ]",[-0.02001004 -0.22917393]
4,-0.288288273344,[ 1.02767902  1.42109494],-0.288288273344,[-0.1801897   0.95758963],"[[-0.16829673  0.13088678 -0.03371524 -0.17718443]
 [-5.03881088  4.34432219  0.          0.        ]]","[ 1.05737551  1.81689112 -0.29765643 -0.32210008 -0.27653745 -1.51422889
 -0.29864871  0.27655434  1.44288799  1.13940481  0.        ]",[-0.02001004 -0.22917393]
5,-0.288041157984,[-0.19390583  2.04805078],-0.288041157984,[-0.20972389  0.93968546],"[[-0.22839726  0.25662231 -0.03371524 -0.17718443]
 [-0.98471357  8.21633717  0.          0.        ]]","[ 1.04096857  1.7859367  -0.38767332  0.00760994 -0.2765362  -1.51420794
  0.03706269  0.81247747  1.43481038  1.14962821  0.        ]",[-0.02001004 -0.22917393]
6,-0.29505550985,[-1.55107127 -0.00615991],-0.29505550985,[-0.22707313  0.93667257],"[[ -0.25560595   0.45904762  -0.03371524  -0.17718443]
 [ -1.73362817  12.01353529   0.           0.        ]]","[ 1.03193011  1.6954459  -0.42803316  0.51374567 -0.27653495 -1.51418699
 -0.02495356  1.33803587  1.41466411  1.27750987  0.        ]",[-0.02001004 -0.22917393]
7,-0.295512734162,[-0.25150622  0.82079199],-0.295512734162,[-0.16521779  0.97799194],"[[ -0.32962497   0.6967011   -0.03371524  -0.17718443]
 [ -5.65528479  11.75264496   0.           0.        ]]","[ 1.00236028  1.52989329 -0.53629881  1.04479028 -0.2765337  -1.51416604
 -0.34969905  1.30191115  1.36429521  1.35642003  0.        ]",[-0.02001004 -0.22917393]
8,-0.288669373658,[-0.42582036  0.72742605],-0.288669373658,[-0.16398607  0.95895875],"[[ -0.4516014    0.96202956  -0.03371524  -0.17718443]
 [ -6.5393892   14.77012647   0.           0.        ]]","[ 0.93807647  1.28051078 -0.70852883  1.52251928 -0.27653244 -1.51414509
 -0.42290872  1.71953267  1.28496293  1.3795817   0.        ]",[-0.02001004 -0.22917393]
9,-0.277318974116,[-0.61840802  1.73685049],-0.277318974116,[-0.18381664  0.90144229],"[[ -0.59800224   1.28339964  -0.03371524  -0.17718443]
 [ -8.09551608  17.35821851   0.           0.        ]]","[ 0.8365793   0.91189829 -0.90194541  1.89318506 -0.27653119 -1.51412414
 -0.5517674   2.07770154  1.1579355   1.40462186  0.        ]",[-0.02001004 -0.22917393]
