timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.348253696749,[ 5.39297424  1.41921431],-0.348253696749,[ 4.52457762  2.35853243],"[[ 0.03497158 -0.08675861 -0.08578462  0.18196392]
 [-0.00127127 -0.00127022  0.          0.        ]]","[ 0.97729138  1.55921669  0.05969767 -1.36510971 -0.73715669  1.57180421
  0.2417301  -0.35046167  2.35659201 -2.2778711   0.        ]",[-0.32318741 -0.36967289]
1,-0.341622842997,[ 2.58084897  0.36010698],-0.341622842997,[ 3.45133209  1.2487154 ],"[[ 0.07462152 -0.04707132 -0.08578462  0.18196392]
 [ 3.95310094  3.95681238  0.          0.        ]]","[ 0.97380386  1.56257704  0.11810592 -1.25975622 -0.73715595  1.57180068
  0.66404711  0.29384126  2.3555092  -2.13600752  0.        ]",[-0.32318741 -0.36967289]
2,-0.321432609598,[ 2.59597046  0.02671873],-0.321432609598,[ 2.35983586  0.65556383],"[[ 0.19258425  0.04557009 -0.08578462  0.18196392]
 [ 7.8302693   5.30284614  0.          0.        ]]","[ 0.94858933  1.56266168  0.29049837 -1.0133553  -0.73715522  1.57179714
  1.07811819  0.51295055  2.31080216 -1.74878619  0.        ]",[-0.32318741 -0.36967289]
3,-0.286549093041,[ 1.42232226  0.2515835 ],-0.286549093041,[ 1.22823191  0.25671494],"[[  0.3873267    0.15162002  -0.08578462   0.18196392]
 [ 11.63133594   5.30214214   0.           0.        ]]","[ 0.85933646  1.549431    0.56539463 -0.73269314 -0.73715448  1.57179361
  1.48406017  0.51283553  2.13668254 -1.19895617  0.        ]",[-0.32318741 -0.36967289]
4,-0.233601385804,[-0.48591819 -0.75387269],-0.233601385804,[-0.08849436 -0.29854172],"[[  0.65733396   0.26658873  -0.08578462   0.18196392]
 [ 15.35702003   6.19174217   0.           0.        ]]","[ 0.64371809  1.51919028  0.90959875 -0.43362744 -0.73715374  1.57179007
  1.8819487   0.65764569  1.73589959 -0.58744162  0.        ]",[-0.32318741 -0.36967289]
5,-0.17393281972,[ 0.43123144  1.43754866],-0.17393281972,[-0.39931822  0.11892951],"[[  0.94215403   0.35924963  -0.08578462   0.18196392]
 [ 13.13236152   3.0846989    0.           0.        ]]","[ 0.31687176  1.4830401   1.20146046 -0.19914361 -0.737153    1.57178654
  1.64435698  0.15187504  1.18225544 -0.16178334  0.        ]",[-0.32318741 -0.36967289]
6,-0.110370405318,[-2.17699125 -2.19201936],-0.110370405318,[-2.00594759 -1.3234961 ],"[[  1.21929912   0.46005025  -0.08578462   0.18196392]
 [ 14.57740842   6.98235215   0.           0.        ]]","[-0.07446241  1.43216426  1.39330821  0.04675875 -0.73715227  1.571783
  1.79867914  0.78634219  0.54971186  0.02084965  0.        ]",[-0.32318741 -0.36967289]
7,-0.0502701140921,[-1.60012616 -1.39092732],-0.0502701140921,[-1.93509126 -0.9049049 ],"[[  1.46828023   0.55859432  -0.08578462   0.18196392]
 [ 10.33474658   2.88572316   0.           0.        ]]","[-0.46294501  1.3712759   1.47576827  0.27558042 -0.73715153  1.57177946
  1.34557255  0.1194843  -0.03626217 -0.03519146  0.        ]",[-0.32318741 -0.36967289]
8,-0.0152832162662,[-0.26326724  0.58280792],-0.0152832162662,[-1.51050293 -0.24332252],"[[ 1.63324587  0.57602063 -0.08578462  0.18196392]
 [ 6.17562619 -1.12968967  0.          0.        ]]","[-0.72744658  1.35940264  1.4806353   0.31468226 -0.73715079  1.57177593
  0.90138957 -0.53415295 -0.36027499 -0.14816385  0.        ]",[-0.32318741 -0.36967289]
9,-0.00730155285793,[-2.19367362 -0.94556782],-0.00730155285793,[-1.83115399 -0.82881612],"[[ 1.74507444  0.57680829 -0.08578462  0.18196392]
 [ 5.01112123  1.20069254  0.          0.        ]]","[-0.90563942  1.35885593  1.46115885  0.31643911 -0.73715005  1.57177239
  0.77702302 -0.15480795 -0.55907681 -0.25159758  0.        ]",[-0.32318741 -0.36967289]
10,-0.0178531438847,[-1.16764292  0.26174241],-0.0178531438847,[-0.82485747  0.15594089],"[[ 1.80462243  0.56303232 -0.08578462  0.18196392]
 [ 0.95717101 -2.56573071  0.          0.        ]]","[-0.99924633  1.36827601  1.4433552   0.28557907 -0.73714932  1.57176886
  0.34407255 -0.76791446 -0.65010421 -0.30450945  0.        ]",[-0.32318741 -0.36967289]
11,-0.00957143004779,[ 0.08800266  0.43356667],-0.00957143004779,[ 0.13885316  0.58935404],"[[ 1.78387911  0.52264005 -0.08578462  0.18196392]
 [-3.01825626 -1.47712905  0.          0.        ]]","[-0.96676988  1.39472205  1.45013419  0.19356365 -0.73714858  1.57176532
 -0.08049183 -0.59070874 -0.58383349 -0.24717269  0.        ]",[-0.32318741 -0.36967289]
12,-0.00382402546843,[ 0.83496018 -0.02148506],-0.00382402546843,[ 0.10946682  0.45473185],"[[ 1.72759988  0.5106139  -0.08578462  0.18196392]
 [-2.61102539  0.26869669  0.          0.        ]]","[-0.87796403  1.40224973  1.46539851  0.165742   -0.73714784  1.57176179
 -0.03700067 -0.30651868 -0.47507247 -0.18132118  0.        ]",[-0.32318741 -0.36967289]
13,-0.00679158346174,[-0.34535791  0.58845826],-0.00679158346174,[-0.6287778   0.11308064],"[[ 1.70903971  0.51506868 -0.08578462  0.18196392]
 [ 0.74383865  0.17709365  0.          0.        ]]","[-0.84848845  1.3994762   1.46942055  0.17606982 -0.73714711  1.57175825
  0.32128959 -0.32142983 -0.44552143 -0.16761375  0.        ]",[-0.32318741 -0.36967289]
14,-0.00364241647772,[-0.35074204 -0.3007429 ],-0.00364241647772,[-0.4646832 -0.1784263],"[[ 1.71005227  0.54195854 -0.08578462  0.18196392]
 [-0.63797811  2.50413474  0.          0.        ]]","[-0.85009756  1.3822854   1.46921093  0.23785134 -0.73714637  1.57175472
  0.17371506  0.0573721  -0.46977623 -0.18903287  0.        ]",[-0.32318741 -0.36967289]
15,-0.00479468702918,[-0.77019534  0.06165571],-0.00479468702918,[ 0.00936508  0.16571742],"[[ 1.68350171  0.57960084 -0.08578462  0.18196392]
 [-2.0125073   1.26422292  0.          0.        ]]","[-0.80780828  1.35690562  1.47412972  0.32266079 -0.73714563  1.57175118
  0.02691883 -0.14446409 -0.4534785  -0.19396742  0.        ]",[-0.32318741 -0.36967289]
16,-0.0160332123374,[ 1.4255455   0.26285314],-0.0160332123374,[ 0.92628336  0.54410887],"[[ 1.61307839  0.60709402 -0.08578462  0.18196392]
 [-5.01981854  1.48434811  0.          0.        ]]","[-0.69510405  1.33741644  1.48216875  0.38330592 -0.73714489  1.57174765
 -0.29425434 -0.10863141 -0.35007302 -0.15502278  0.        ]",[-0.32318741 -0.36967289]
17,-0.0238043644674,[ 1.61619869 -0.34797349],-0.0238043644674,[ 0.0613105  0.0342795],"[[ 1.55336821  0.64691417 -0.08578462  0.18196392]
 [-0.96468728  2.49431887  0.          0.        ]]","[-0.59925915  1.30779899  1.48326025  0.46909615 -0.73714416  1.57174411
  0.13882378  0.05577461 -0.27548189 -0.13955948  0.        ]",[-0.32318741 -0.36967289]
18,-0.0161381640354,[-0.8800638  -1.50144352],-0.0161381640354,[-0.85310394 -0.32121223],"[[ 1.57396511  0.68246712 -0.08578462  0.18196392]
 [ 3.01114412  1.06574126  0.          0.        ]]","[-0.63232594  1.27999866  1.48347383  0.54354847 -0.73714342  1.57174058
  0.56343276 -0.17677355 -0.34252219 -0.18163639  0.        ]",[-0.32318741 -0.36967289]
19,-0.0131111222071,[-0.11145547  1.02684225],-0.0131111222071,[ 0.16224232  0.75263923],"[[ 1.59867041  0.66385439 -0.08578462  0.18196392]
 [-0.52882358 -2.91375008  0.          0.        ]]","[-0.67198447  1.29470667  1.48290503  0.50482905 -0.73714268  1.57173704
  0.18537223 -0.82456695 -0.37141152 -0.1868646   0.        ]",[-0.32318741 -0.36967289]
20,-0.017861849007,[ 1.08793416  0.0854602 ],-0.017861849007,[ 0.05209163  0.19628155],"[[ 1.58376104  0.64588749 -0.08578462  0.18196392]
 [-0.96067787  1.10367052  0.          0.        ]]","[-0.64805173  1.30857615  1.48335109  0.46691429 -0.73714194  1.57173351
  0.13925107 -0.17059816 -0.32974638 -0.16119253  0.        ]",[-0.32318741 -0.36967289]
21,-0.0113018154332,[-0.94118737 -1.48580334],-0.0113018154332,[-0.98539329 -0.44788414],"[[ 1.60443118  0.67112306 -0.08578462  0.18196392]
 [ 3.01446492  1.4188389   0.          0.        ]]","[-0.6812279   1.28899837  1.48263753  0.52001722 -0.73714121  1.57172998
  0.56378722 -0.11929392 -0.38748776 -0.19733232  0.        ]",[-0.32318741 -0.36967289]
22,-0.00807783437751,[-1.31673731 -0.22095319],-0.00807783437751,[ 0.11430773  0.66283578],"[[ 1.62677618  0.65950302 -0.08578462  0.18196392]
 [-0.76737284 -2.56755643  0.          0.        ]]","[-0.71706591  1.29808922  1.48115779  0.49569355 -0.73714047  1.57172644
  0.15989486 -0.76821224 -0.41772694 -0.20710015  0.        ]",[-0.32318741 -0.36967289]
23,-0.0250525483068,[ 1.03168206  1.14592746],-0.0250525483068,[ 1.24227226  1.50594521],"[[ 1.57189049  0.59989747 -0.08578462  0.18196392]
 [-4.70805136 -3.39026599  0.          0.        ]]","[-0.62899188  1.34257782  1.48346498  0.36753741 -0.73713973  1.57172291
 -0.26096134 -0.9021347  -0.26872261 -0.11917684  0.        ]",[-0.32318741 -0.36967289]
24,-0.0387487795932,[ 0.17730434 -0.48719292],-0.0387487795932,[ 0.28287122  0.57543778],"[[ 1.51834345  0.57247879 -0.08578462  0.18196392]
 [-0.66015067  0.63499448  0.          0.        ]]","[-0.54305886  1.36180238  1.48143364  0.3067654  -0.73713899  1.57171937
  0.17134629 -0.24688857 -0.14424149 -0.06771684  0.        ]",[-0.32318741 -0.36967289]
25,-0.040687516272,[ 0.98358413  1.76542365],-0.040687516272,[ 0.25778052  0.84634978],"[[ 1.51231614  0.56569487 -0.08578462  0.18196392]
 [ 0.0550368  -1.30691302  0.          0.        ]]","[-0.53339631  1.36643393  1.48093758  0.29156007 -0.73713826  1.57171584
  0.24772677 -0.56299877 -0.12664236 -0.060366    0.        ]",[-0.32318741 -0.36967289]
26,-0.0311505206302,[ 0.00933779 -0.76679409],-0.0311505206302,[-0.95916212 -0.39380515],"[[ 1.55243338  0.57953012 -0.08578462  0.18196392]
 [ 3.94375708  2.67715922  0.          0.        ]]","[-0.59775328  1.35692862  1.48320791  0.32249917 -0.73713752  1.5717123
  0.66303426  0.08554306 -0.21454602 -0.09242415  0.        ]",[-0.32318741 -0.36967289]
27,-0.0129871373866,[-1.6033613   0.60419997],-0.0129871373866,[-1.09332025 -0.14599699],"[[ 1.63090776  0.60207821 -0.08578462  0.18196392]
 [ 3.90379613 -0.41205463  0.          0.        ]]","[-0.72368564  1.34100468  1.48078882  0.3723222  -0.73713678  1.57170877
  0.65876589 -0.4173305  -0.37801763 -0.16566053  0.        ]",[-0.32318741 -0.36967289]
