timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.164979059636,[-1.92469926  2.06356378],-0.164979059636,[-1.74340653  1.49425554],"[[-0.06443966 -0.03898949  0.05597156 -0.07893337]
 [-0.0015263   0.00156169  0.          0.        ]]","[ 0.96193365  1.61893687 -0.07036078 -1.1722163   0.49285682 -0.67295809
  0.25645579 -0.35078166  0.95198817  0.44912029  0.        ]",[-0.26457569 -0.33120498]
1,-0.163242379347,[-1.3361724   0.22747752],-0.163242379347,[-1.57713139  1.18305469],"[[ -1.04175828e-01   7.84719914e-04   5.59715623e-02  -7.89333726e-02]
 [ -3.95890891e+00   3.96265297e+00   0.00000000e+00   0.00000000e+00]]","[ 0.95664987  1.61989197 -0.12954942 -1.06485555  0.49285636 -0.67295735
 -0.14752095  0.27440424  0.94887331  0.40716865  0.        ]",[-0.26457569 -0.33120498]
2,-0.156385307995,[-1.50538524  1.42769655],-0.156385307995,[-1.10905397  1.36373401],"[[-0.22226211  0.08830292  0.05597156 -0.07893337]
 [-7.83681046  4.78641248  0.          0.        ]]","[ 0.92637188  1.61496679 -0.30363504 -0.82887535  0.49285589 -0.67295661
 -0.543384    0.40441941  0.9272867   0.2481861   0.        ]",[-0.26457569 -0.33120498]
3,-0.144408699779,[-0.13182922  1.93169479],-0.144408699779,[-0.25627553  0.92500973],"[[ -0.41714916   0.22282253   0.05597156  -0.07893337]
 [-11.63924844   8.65263813   0.           0.        ]]","[ 0.82982293  1.58865748 -0.57978078 -0.47034384  0.49285543 -0.67295587
 -0.931543    1.01463198  0.86016326 -0.01734856  0.        ]",[-0.26457569 -0.33120498]
4,-0.130959912821,[ 1.44500427  0.67729284],-0.130959912821,[ 0.40515134  0.14540857],"[[ -0.65287279   0.4338838    0.05597156  -0.07893337]
 [-11.93215038  12.44084043   0.           0.        ]]","[ 0.64051781  1.50284346 -0.88223139  0.0680526   0.49285497 -0.67295513
 -0.96144161  1.61252712  0.74318505 -0.26023698  0.        ]",[-0.26457569 -0.33120498]
5,-0.119533352024,[-1.19559247 -0.25567945],-0.119533352024,[ 0.09651682 -0.63269645],"[[ -0.8494658    0.70711925   0.05597156  -0.07893337]
 [ -7.74100632  14.87463592   0.           0.        ]]","[ 0.42902822  1.31703866 -1.09669093  0.68699686  0.4928545  -0.67295439
 -0.53360082  1.99664992  0.63241024 -0.32450906  0.        ]",[-0.26457569 -0.33120498]
6,-0.105108943224,[ 0.69571045  0.64533681],-0.105108943224,[ 0.93827271 -0.84140158],"[[ -1.04244274   0.99150939   0.05597156  -0.07893337]
 [-11.54416825  13.56864402   0.           0.        ]]","[ 0.18230875  1.04824396 -1.26518539  1.19243199  0.49285404 -0.67295365
 -0.92183403  1.79051763  0.49579976 -0.33786581  0.        ]",[-0.26457569 -0.33120498]
7,-0.0867964216905,[ 0.77345421 -0.96180453],-0.0867964216905,[ 0.68947065 -1.66186297],"[[ -1.24342499   1.28581241   0.05597156  -0.07893337]
 [ -8.56383584  15.85410329   0.           0.        ]]","[-0.10590855  0.71190591 -1.38964112  1.52400927  0.49285358 -0.67295291
 -0.61759496  2.15122521  0.32599932 -0.31738231  0.        ]",[-0.26457569 -0.33120498]
8,-0.0710052738176,[-0.12707117 -2.29996826],-0.0710052738176,[ 0.29570416 -1.46169746],"[[ -1.38228349   1.56152554   0.05597156  -0.07893337]
 [ -5.33273322  11.73101608   0.           0.        ]]","[-0.3177125   0.36851269 -1.4425488   1.63278537  0.49285311 -0.67295217
 -0.28775702  1.50047157  0.18542322 -0.19626753  0.        ]",[-0.26457569 -0.33120498]
9,-0.0585782819978,[ 1.15607312 -3.07537808],-0.0585782819978,[ 0.45823088 -1.08311129],"[[-1.49291878  1.75408712  0.05597156 -0.07893337]
 [-5.72954097  7.53910685  0.          0.        ]]","[-0.49074567  0.1265877  -1.46449877  1.58767205  0.49285265 -0.67295143
 -0.32826373  0.83885893  0.06491496 -0.11853691  0.        ]",[-0.26457569 -0.33120498]
