timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.0807224328834,[ 2.57752226  1.63210141],-0.0807224328834,[ 1.51098895  1.43352354],"[[ 0.05714484 -0.06536354  0.19650073  0.08442115]
 [ 0.00444698  0.00029977  0.          0.        ]]","[ 0.96155539  1.62120786  0.11135228 -1.23832017  1.71359915  0.72905459
  0.25738914 -0.35098479 -0.35058148 -1.03916256  0.        ]",[-0.2608906  -0.32551509]
1,-0.0681225609397,[-0.29234887 -0.09568081],-0.0681225609397,[-0.01183888  0.36112151],"[[ 0.09690798 -0.02564518  0.19650073  0.08442115]
 [ 3.9587041   3.95834969  0.          0.        ]]","[ 0.95672941  1.62348436  0.17067741 -1.1310151   1.71359398  0.72905374
  0.65995637  0.27227988 -0.35598169 -0.90494467  0.        ]",[-0.2608906  -0.32551509]
2,-0.0459419481604,[ 1.36104112 -0.29429328],-0.0459419481604,[-0.18153191  0.31191647],"[[ 0.16369476  0.04893916  0.19650073  0.08442115]
 [ 2.72408538  3.50160439  0.          0.        ]]","[ 0.94304678  1.62238333  0.2697581  -0.92935515  1.71358881  0.72905288
  0.53426393  0.20035705 -0.38448394 -0.67226176  0.        ]",[-0.2608906  -0.32551509]
3,-0.0200487742186,[-2.77963953  0.46148133],-0.0200487742186,[-1.83599234 -0.03654429],"[[ 0.25733132  0.10656878  0.19650073  0.08442115]
 [ 6.62657831  2.26548035  0.          0.        ]]","[ 0.91220292  1.61672775  0.40674169 -0.77398287  1.71358365  0.72905203
  0.93156102  0.00570719 -0.44658048 -0.40703667  0.        ]",[-0.2608906  -0.32551509]
4,-0.00820112021916,[-0.96206776  0.41977484],-0.00820112021916,[-1.30794096 -0.302766  ],"[[ 0.34885047  0.16977777  0.19650073  0.08442115]
 [ 2.53894878  4.04946911  0.          0.        ]]","[ 0.86914306  1.60573303  0.53741161 -0.60468612  1.71357848  0.72905117
  0.51541398  0.28662813 -0.53947682 -0.15212707  0.        ]",[-0.2608906  -0.32551509]
5,-0.0208145116742,[-0.96500865 -1.28259133],-0.0208145116742,[-0.4367525  -0.57021761],"[[ 0.36093446  0.26665439  0.19650073  0.08442115]
 [-1.31771178  5.63290793  0.          0.        ]]","[ 0.86252055  1.57925931  0.55436781 -0.34898891  1.71357331  0.72905031
  0.12278122  0.53596875 -0.60375963 -0.03373436  0.        ]",[-0.2608906  -0.32551509]
6,-0.0158991002676,[ 0.43649731  0.41120307],-0.0158991002676,[ 0.9161647   0.38795608],"[[ 0.29655479  0.33848013  0.19650073  0.08442115]
 [-5.10765708  1.56321552  0.          0.        ]]","[ 0.8952895   1.55223912  0.46319794 -0.16359438  1.71356814  0.72904946
 -0.26305948 -0.10487837 -0.58894906 -0.09112945  0.        ]",[-0.2608906  -0.32551509]
7,-0.00798629187612,[ 0.09470555 -1.00500785],-0.00798629187612,[ 0.55367321 -0.04476362],"[[ 0.21273434  0.38576294  0.19650073  0.08442115]
 [-3.28046709  3.15975129  0.          0.        ]]","[ 0.92857338  1.5310884   0.34184025 -0.04401859  1.71356297  0.7290486
 -0.07703955  0.14652535 -0.54768791 -0.21159177  0.        ]",[-0.2608906  -0.32551509]
8,-0.0117565721794,[ 1.3911743   0.95925453],-0.0117565721794,[ 0.77899247  0.71633071],"[[ 0.15154995  0.40860066  0.19650073  0.08442115]
 [-2.83944168 -0.8625719   0.          0.        ]]","[ 0.94604538  1.51993097  0.25180578  0.0129385   1.71355781  0.72904775
 -0.03214022 -0.4868632  -0.51594216 -0.31247857  0.        ]",[-0.2608906  -0.32551509]
9,-0.0129091646651,[-0.64135932  0.76580051],-0.0129091646651,[-0.46723002 -0.29212329],"[[ 0.13500238  0.42961468  0.19650073  0.08442115]
 [ 1.17134163  2.95127127  0.          0.        ]]","[ 0.94976975  1.50913033  0.22729603  0.06485287  1.71355264  0.72904689
  0.37618402  0.11369704 -0.51615259 -0.32546157  0.        ]",[-0.2608906  -0.32551509]
10,-0.0108714240022,[ 0.53749615 -2.43687854],-0.0108714240022,[ 0.01854226 -0.8625195 ],"[[ 0.13272915  0.51848689  0.19650073  0.08442115]
 [-1.39013331  5.92602844  0.          0.        ]]","[ 0.95024679  1.4579212   0.22392437  0.27863941  1.71354747  0.72904604
  0.11540848  0.58212748 -0.5664465  -0.24514321  0.        ]",[-0.2608906  -0.32551509]
