timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.371384092543,[ 4.59907933  1.79654252],-0.371384092543,[ 4.81369209  2.4972589 ],"[[-0.02215253 -0.0175411  -0.12167018  0.16073617]
 [-0.00292096  0.00083687  0.          0.        ]]","[ 0.9828835   1.5531343  -0.02486032 -1.19683524 -1.04969086  1.39114168
  0.23853685 -0.34993845  2.72499904 -2.11422142  0.        ]",[-0.33519387 -0.38186014]
1,-0.365854575484,[ 3.57267482 -0.26154043],-0.365854575484,[ 3.7576158   1.42456174],"[[ 0.01746468  0.02218787 -0.12167018  0.16073617]
 [ 3.95148171  3.95887386  0.          0.        ]]","[ 0.98303156  1.55301377  0.03340814 -1.09141649 -1.04968948  1.39113911
  0.66551602  0.29864843  2.72507832 -1.97063188  0.        ]",[-0.33519387 -0.38186014]
2,-0.350147041858,[ 2.73050004  0.84819318],-0.350147041858,[ 2.83832741  1.203174  ],"[[ 0.1354051   0.09017333 -0.12167018  0.16073617]
 [ 7.82964966  2.8433914   0.          0.        ]]","[ 0.96856016  1.54816404  0.20627841 -0.91132912 -1.04968809  1.39113655
  1.08426296  0.11585877  2.69006799 -1.60834788  0.        ]",[-0.33519387 -0.38186014]
3,-0.321046429944,[ 2.00593584  1.15213956],-0.321046429944,[ 1.70139551  0.42556983],"[[  0.33012253   0.18015801  -0.12167018   0.16073617]
 [ 11.62946992   6.14407024   0.           0.        ]]","[ 0.89646486  1.53276876  0.48452199 -0.67480361 -1.04968671  1.39113399
  1.49454864  0.65672737  2.53735085 -1.06446849  0.        ]",[-0.33519387 -0.38186014]
4,-0.269372724232,[ 0.34190614  0.14269562],-0.269372724232,[ 0.3287701 -0.5567382],"[[  0.60008273   0.3415308   -0.12167018   0.16073617]
 [ 15.35424409   9.98039402   0.           0.        ]]","[ 0.70239693  1.47997775  0.83834623 -0.26152005 -1.04968533  1.39113143
  1.8967284   1.28536865  2.11620689 -0.39347073  0.        ]",[-0.33519387 -0.38186014]
5,-0.196336551061,[-0.58287348 -0.94354218],-0.196336551061,[-1.01330447 -1.24930072],"[[  0.91769722   0.54481699  -0.12167018   0.16073617]
 [ 16.40378788  10.34696377   0.           0.        ]]","[ 0.3525071   1.36947726  1.1759044   0.2249678  -1.04968394  1.39112887
  2.01004713  1.34543461  1.39091924  0.09758225  0.        ]",[-0.33519387 -0.38186014]
6,-0.122674082242,[-0.70764902  0.21373717],-0.122674082242,[-1.49227667 -1.15020621],"[[  1.21940376   0.71221935  -0.12167018   0.16073617]
 [ 13.77551491   6.40640357   0.           0.        ]]","[-0.07102467  1.24464413  1.38872464  0.58387583 -1.04968256  1.39112631
  1.72625411  0.69971031  0.64171764  0.18849043  0.        ]",[-0.33519387 -0.38186014]
7,-0.0613782887868,[-2.66576456 -1.85323322],-0.0613782887868,[-2.03289795 -1.92125559],"[[  1.46409366   0.8475715   -0.12167018   0.16073617]
 [ 10.70369341   7.12642558   0.           0.        ]]","[-0.45317546  1.12387615  1.47023598  0.83904532 -1.04968117  1.39112374
  1.39457093  0.81769658  0.06648507  0.00499044  0.        ]",[-0.33519387 -0.38186014]
8,-0.0218879491237,[-1.21898493 -1.96896928],-0.0218879491237,[-1.57546592 -1.42640507],"[[ 1.63636363  0.94896656 -0.12167018  0.16073617]
 [ 6.53705654  3.02676468  0.          0.        ]]","[-0.72972693  1.02320333  1.47543787  1.00658826 -1.04967979  1.39112118
  0.94467653  0.1459013  -0.2871296  -0.25240315  0.        ]",[-0.33519387 -0.38186014]
9,-0.0160574509698,[-1.12560986 -0.81229662],-0.0160574509698,[-0.75781429 -0.53791755],"[[ 1.72612209  0.96918393 -0.12167018  0.16073617]
 [ 2.45234902 -0.99162007  0.          0.        ]]","[-0.87310047  1.00218599  1.46088786  1.03739565 -1.0496784   1.39111862
  0.50362917 -0.51257549 -0.43029764 -0.38365702  0.        ]",[-0.33519387 -0.38186014]
