timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.2030182509,[-4.50951823 -1.09320095],-0.2030182509,[-3.64907002 -0.55799818],"[[ 0.07659221 -0.01823452  0.16948191 -0.18496371]
 [-0.00478385  0.00486688  0.          0.        ]]","[ 0.99055433  1.50842799  0.1118356  -1.25725566  1.47282485 -1.59265907
  0.22459212 -0.34737778 -0.10053008  2.12883901  0.        ]",[-0.41021785 -0.45799801]
1,-0.19067228054,[-2.79442216 -0.43241993],-0.19067228054,[-3.36613297 -0.04758504],"[[ 0.03682241 -0.05785055  0.16948191 -0.18496371]
 [-3.95903778 -3.95328269  0.          0.        ]]","[ 0.99417888  1.50649908  0.0538087  -1.36139669  1.47282225 -1.59265594
 -0.22077974 -1.01322962 -0.09665297  1.97863373  0.        ]",[-0.41021785 -0.45799801]
2,-0.155787161692,[-3.00327721  1.17087934],-0.155787161692,[-2.7421658   0.36557156],"[[-0.08125715 -0.15329481  0.16948191 -0.18496371]
 [-7.83602562 -5.58570372  0.          0.        ]]","[ 0.9899605   1.49364304 -0.11862347 -1.61100392  1.47281966 -1.59265281
 -0.65744889 -1.28783897 -0.1290908   1.56388137  0.        ]",[-0.41021785 -0.45799801]
3,-0.107481931373,[-1.38597701 -0.01189279],-0.107481931373,[-0.72723275 -0.0482772 ],"[[ -0.27612982  -0.22415612   0.16948191  -0.18496371]
 [-11.63856972  -1.51398912   0.           0.        ]]","[ 0.93432902  1.47664804 -0.39845434 -1.79407929  1.47281707 -1.59264968
 -1.08573268 -0.60288151 -0.26813961  1.01545033  0.        ]",[-0.41021785 -0.45799801]
4,-0.0545517981045,[ 0.56861941  0.39802316],-0.0545517981045,[ 2.12862635  0.35988569],"[[ -0.54628281  -0.25459163   0.16948191  -0.18496371]
 [-15.3643287   -1.52949392   0.           0.        ]]","[ 0.76114996  1.46742036 -0.75927359 -1.87186073  1.47281448 -1.59264655
 -1.50536663 -0.60548932 -0.57477986  0.41318426  0.        ]",[-0.41021785 -0.45799801]
5,-0.0533750941234,[ 2.72778232  0.20707981],-0.0533750941234,[ 3.73585248  0.47440761],"[[ -0.82795761  -0.2690725    0.16948191  -0.18496371]
 [-12.81163859   0.07604836   0.           0.        ]]","[ 0.47468572  1.4626257  -1.0764753  -1.90865445  1.47281189 -1.59264343
 -1.21785262 -0.3353994  -1.0160044  -0.06740859  0.        ]",[-0.41021785 -0.45799801]
6,-0.0900523498662,[ 3.72651534 -0.21896657],-0.0900523498662,[ 4.25172091  0.54358673],"[[-1.04195978 -0.2593544   0.16948191 -0.18496371]
 [-8.60258994  0.89302487  0.          0.        ]]","[ 0.19823965  1.46586769 -1.2618569  -1.88396992  1.47280929 -1.5926403
 -0.74378228 -0.19796469 -1.39625447 -0.31388268  0.        ]",[-0.41021785 -0.45799801]
7,-0.115625661165,[ 3.96489661  0.7952419 ],-0.115625661165,[ 3.99524283  0.68554747],"[[-1.17260981 -0.2503856   0.16948191 -0.18496371]
 [-4.47615695  0.00680366  0.          0.        ]]","[ 0.01038144  1.46875597 -1.34716501 -1.86113185  1.4728067  -1.59263717
 -0.27901739 -0.34704773 -1.64348728 -0.41572863  0.        ]",[-0.41021785 -0.45799801]
8,-0.122290332165,[ 3.33816069 -0.81950155],-0.122290332165,[ 2.96022582 -0.10388258],"[[-1.22156565 -0.21867305  0.16948191 -0.18496371]
 [-0.43289071  3.15396339  0.          0.        ]]","[-0.06292744  1.47817457 -1.3732809  -1.77998361  1.47280411 -1.59263404
  0.17638031  0.18237873 -1.70775271 -0.43998897  0.        ]",[-0.41021785 -0.45799801]
9,-0.112539728345,[ 2.59276069  1.14677971],-0.112539728345,[ 1.39884269  0.44266745],"[[-1.19043401 -0.1887926   0.16948191 -0.18496371]
 [ 3.53284645 -0.15488467  0.          0.        ]]","[-0.01614549  1.48590066 -1.3570471  -1.70299717  1.47280152 -1.59263091
  0.62304568 -0.37424769 -1.61255881 -0.41410997  0.        ]",[-0.41021785 -0.45799801]
10,-0.0862534164382,[ 0.23254752 -0.59799849],-0.0862534164382,[-0.53524792 -0.33176798],"[[-1.08080283 -0.15214652  0.16948191 -0.18496371]
 [ 7.41733187  3.80629905  0.          0.        ]]","[ 0.14369296  1.49384546 -1.28953162 -1.60798596  1.47279892 -1.59262779
  1.06055893  0.29211743 -1.35847795 -0.30969701  0.        ]",[-0.41021785 -0.45799801]
11,-0.0533585560494,[-2.43035399 -0.43121285],-0.0533585560494,[-1.92364395  0.10246244],"[[-0.92468906 -0.10053649  0.16948191 -0.18496371]
 [ 8.19147083  1.36284795  0.          0.        ]]","[ 0.35516757  1.5021558  -1.16690569 -1.47330173  1.47279633 -1.59262466
  1.1477497  -0.11892929 -1.02132    -0.09502002  0.        ]",[-0.41021785 -0.45799801]
12,-0.0413557602625,[-1.04316723  0.91934266],-0.0413557602625,[-1.46575248  0.43475935],"[[-0.80216914 -0.09066516  0.16948191 -0.18496371]
 [ 4.07422958 -0.36994975  0.          0.        ]]","[ 0.50487622  1.50335772 -1.05061488 -1.44744788  1.47279374 -1.59262153
  0.68401916 -0.41042711 -0.80944018  0.09805538  0.        ]",[-0.41021785 -0.45799801]
13,-0.0417784588375,[ 0.2799422  -0.89087265],-0.0417784588375,[-0.36851889 -0.25990084],"[[-0.76119787 -0.06145141  0.16948191 -0.18496371]
 [ 0.03634635  3.27915728  0.          0.        ]]","[ 0.55130288  1.5061928  -1.00811814 -1.37081342  1.47279115 -1.5926184
  0.22922711  0.20344028 -0.72235928  0.19218804  0.        ]",[-0.41021785 -0.45799801]
14,-0.0433751444971,[-1.29033214  0.88274523],-0.0433751444971,[-1.02876079  0.33297533],"[[-0.74935312 -0.0319164   0.16948191 -0.18496371]
 [ 1.14443563 -0.31368081  0.          0.        ]]","[ 0.5643636   1.50795209 -0.99551307 -1.29319663  1.47278856 -1.59261527
  0.35403246 -0.40096151 -0.68160201  0.23982803  0.        ]",[-0.41021785 -0.45799801]
15,-0.0432062491581,[-0.21307402 -0.04683389],-0.0432062491581,[ 0.42510012 -0.29857993],"[[ -7.66395682e-01  -3.04261440e-03   1.69481912e-01  -1.84963707e-01]
 [ -2.83543614e+00   3.18937970e+00   0.00000000e+00   0.00000000e+00]]","[ 0.54551878  1.50859453 -1.01360232 -1.21724645  1.47278596 -1.59261215
 -0.09422596  0.18833795 -0.68419402  0.23618985  0.        ]",[-0.41021785 -0.45799801]
16,-0.0414801006547,[ 0.71594919  0.1934544 ],-0.0414801006547,[ 0.8736217  -0.31833619],"[[-0.83099776  0.0582539   0.16948191 -0.18496371]
 [-3.62215313  2.94109735  0.          0.        ]]","[ 0.47107746  1.50642911 -1.07945859 -1.05606972  1.47278337 -1.59260902
 -0.18283493  0.14657074 -0.73293086  0.17977516  0.        ]",[-0.41021785 -0.45799801]
17,-0.0415217240488,[-0.15556005 -0.57709706],-0.0415217240488,[ 0.07272711 -0.61898804],"[[-0.87430835  0.12416581  0.16948191 -0.18496371]
 [-0.71857006  3.647744    0.          0.        ]]","[ 0.41861712  1.49875265 -1.12110388 -0.88341629  1.47278078 -1.59260589
  0.14419993  0.26544578 -0.74838962  0.16732018  0.        ]",[-0.41021785 -0.45799801]
18,-0.0420567015896,[-1.21549157 -1.07362513],-0.0420567015896,[ 0.18608692 -0.26068032],"[[-0.89470227  0.17347161  0.16948191 -0.18496371]
 [-1.31882851  1.29069054  0.          0.        ]]","[ 0.39323826  1.48940477 -1.13998932 -0.75514602  1.47277819 -1.59260276
  0.07659183 -0.13106822 -0.74280088  0.17996441  0.        ]",[-0.41021785 -0.45799801]
19,-0.0429636133256,[ 0.97801787  0.48884178],-0.0429636133256,[ 2.00797248  0.75059575],"[[-0.96049245  0.15931636  0.16948191 -0.18496371]
 [-5.24710895 -2.69294786  0.          0.        ]]","[ 0.30856826  1.49239938 -1.19764596 -0.79187108  1.4727756  -1.59259963
 -0.36585657 -0.80121332 -0.855865    0.05799227  0.        ]",[-0.41021785 -0.45799801]
20,-0.0510230346477,[ 0.99152205  0.59568242],-0.0510230346477,[ 1.21483457  0.32406744],"[[-1.0255827   0.12539743  0.16948191 -0.18496371]
 [-1.27514455 -0.70556093  0.          0.        ]]","[ 0.22087215  1.49854864 -1.24959017 -0.88019909  1.472773   -1.59259651
  0.08151243 -0.46688564 -0.99206937 -0.06908753  0.        ]",[-0.41021785 -0.45799801]
21,-0.0486288376065,[ 0.20993028 -0.27374299],-0.0486288376065,[-0.23980722 -0.27731538],"[[-1.0114876   0.13507619  0.16948191 -0.18496371]
 [ 2.67151784  1.66553937  0.          0.        ]]","[ 0.24017504  1.49693899 -1.2387814  -0.85495059  1.47277041 -1.59259338
  0.52603154 -0.06800803 -0.95982928 -0.04082288  0.        ]",[-0.41021785 -0.45799801]
22,-0.0424610766106,[-0.76662469  0.20106933],-0.0424610766106,[-1.00647819 -0.1480518 ],"[[-0.95025076  0.15717784  0.16948191 -0.18496371]
 [ 3.44957436  0.54834985  0.          0.        ]]","[ 0.32202026  1.49282215 -1.18899961 -0.79742447  1.47276782 -1.59259025
  0.61366497 -0.25594682 -0.84118842  0.07231648  0.        ]",[-0.41021785 -0.45799801]
23,-0.0417308212902,[-0.71376683  0.4258772 ],-0.0417308212902,[-0.25196382 -0.29843229],"[[-0.91237475  0.17603594  0.16948191 -0.18496371]
 [ 0.34835236  1.33483583  0.          0.        ]]","[ 0.37090661  1.48882138 -1.15596455 -0.74849858  1.47276523 -1.59258712
  0.2643685  -0.12364027 -0.76769863  0.15235944  0.        ]",[-0.41021785 -0.45799801]
24,-0.0421936616552,[ 1.18889059 -0.88922145],-0.0421936616552,[ 0.66029358 -0.61986482],"[[-0.93381322  0.21939762  0.16948191 -0.18496371]
 [-2.48277291  2.99579154  0.          0.        ]]","[ 0.3434047   1.47793039 -1.1748673  -0.63665096  1.47276263 -1.592584
 -0.05450646  0.15577382 -0.76879842  0.15839947  0.        ]",[-0.41021785 -0.45799801]
25,-0.0425280212088,[-0.81232914 -0.23780577],-0.0425280212088,[-0.71151334 -0.09189984],"[[-0.94327125  0.2433761   0.16948191 -0.18496371]
 [ 1.52362658 -0.586       0.          0.        ]]","[ 0.33113098  1.47089793 -1.18303461 -0.57524927  1.47276004 -1.59258087
  0.39674188 -0.44677288 -0.76608297  0.16612691  0.        ]",[-0.41021785 -0.45799801]
26,-0.0421632985456,[-0.3496043   0.06916027],-0.0421632985456,[ 0.47436407  0.22533593],"[[-0.94533966  0.22233745  0.16948191 -0.18496371]
 [-1.71966692 -1.51477332  0.          0.        ]]","[ 0.32843535  1.47710182 -1.18480543 -0.62910369  1.47275745 -1.59257774
  0.03144321 -0.60301542 -0.78428524  0.1419519   0.        ]",[-0.41021785 -0.45799801]
27,-0.04420733307,[ 2.03913721  1.59814647],-0.04420733307,[ 1.37184656  0.30467981],"[[-0.99326893  0.19509562  0.16948191 -0.18496371]
 [-3.06876659 -1.21042612  0.          0.        ]]","[ 0.2648721   1.48431527 -1.22443885 -0.69921498  1.47275486 -1.59257461
 -0.12050861 -0.55181616 -0.88064319  0.03897948  0.        ]",[-0.41021785 -0.45799801]
28,-0.0453911928424,[ 1.02244874  0.29673128],-0.0453911928424,[ 0.16344896 -0.60880089],"[[-1.01435978  0.21083983  0.16948191 -0.18496371]
 [ 0.94631927  2.7715826   0.          0.        ]]","[ 0.23625365  1.48025535 -1.24099227 -0.65864432  1.47275227 -1.59257148
  0.33171886  0.11805812 -0.90266795  0.02068329  0.        ]",[-0.41021785 -0.45799801]
29,-0.043090837738,[-3.04799923 -0.83904576],-0.043090837738,[-1.65887129 -1.03934216],"[[-0.95593429  0.27749422  0.16948191 -0.18496371]
 [ 4.88313702  3.89013177  0.          0.        ]]","[ 0.31456567  1.45965643 -1.1937992  -0.4885183   1.47274967 -1.59256836
  0.77513056  0.30622623 -0.76139077  0.17893921  0.        ]",[-0.41021785 -0.45799801]
30,-0.0490093550342,[-1.06320869 -1.41625177],-0.0490093550342,[-1.00301838 -0.48420846],"[[-0.8989186   0.32120592  0.16948191 -0.18496371]
 [ 0.83190083  0.49235896  0.          0.        ]]","[ 0.38793705  1.44317554 -1.1438159  -0.37864157  1.47274708 -1.59256523
  0.31883067 -0.26536533 -0.6508229   0.32552689  0.        ]",[-0.41021785 -0.45799801]
31,-0.0451817822395,[-0.48359256  1.45188845],-0.0451817822395,[ 0.53796411  0.50093222],"[[-0.92212194  0.29124251  0.16948191 -0.18496371]
 [-3.13900679 -3.4754812   0.          0.        ]]","[ 0.35845662  1.45472042 -1.16461324 -0.45380083  1.47274449 -1.5925621
 -0.12842158 -0.93285625 -0.70228676  0.25174772  0.        ]",[-0.41021785 -0.45799801]
32,-0.0435005333625,[ 1.15643934 -1.04118203],-0.0435005333625,[ 1.68148267 -0.16728345],"[[-1.0034886   0.26215801  0.16948191 -0.18496371]
 [-4.9914944   0.55359808  0.          0.        ]]","[ 0.25105187  1.46487517 -1.23252111 -0.52740471  1.4727419  -1.59255897
 -0.33707136 -0.25506218 -0.84578561  0.08553868  0.        ]",[-0.41021785 -0.45799801]
33,-0.0493608976121,[ 0.55237234  0.42475505],-0.0493608976121,[ 1.03094673  0.69067216],"[[-1.06262157  0.23337646  0.16948191 -0.18496371]
 [-0.93530989 -3.41850542  0.          0.        ]]","[ 0.16936472  1.47389593 -1.27677857 -0.60080978  1.47273931 -1.59255585
  0.1197863  -0.92327071 -0.96473674 -0.03119864  0.        ]",[-0.41021785 -0.45799801]
34,-0.0518730138174,[-0.04091832  0.38112864],-0.0518730138174,[ 0.37545791  0.35400316],"[[-1.05922464  0.18255151  0.16948191 -0.18496371]
 [ 1.26766402 -1.66981611  0.          0.        ]]","[ 0.17413402  1.48730738 -1.27435364 -0.73162769  1.47273672 -1.59255272
  0.36791241 -0.6290959  -1.00101133 -0.06984727  0.        ]",[-0.41021785 -0.45799801]
35,-0.0498981778832,[ 1.47387031  0.54575927],-0.0498981778832,[ 0.31104997  0.0435448 ],"[[-1.03575299  0.16462901  0.16948191 -0.18496371]
 [ 1.08012776 -0.12757393  0.          0.        ]]","[ 0.20683771  1.49126213 -1.2572089  -0.77806945  1.47273412 -1.59254959
  0.34678951 -0.36965095 -0.9760224  -0.05131701  0.        ]",[-0.41021785 -0.45799801]
