timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
16,-0.108564008103,[ 1.77330345 -0.46940356],-0.108564008103,[ 0.69610226  0.10757975],"[[-3.6534011   1.95226091 -0.09079059 -0.16812873]
 [-2.53176571 -1.34021657  0.          0.        ]]","[-2.00963107 -0.1400795   0.74619084  1.39614741 -0.78186011 -1.44340442
 -0.01237917 -0.56441746 -0.58530752  0.96507735  0.        ]",[-0.28309447 -0.34651604]
17,-0.111097723328,[ 1.31799376  0.71883634],-0.111097723328,[-0.07272738  0.15999627],"[[-3.66381768  1.90707056 -0.09079059 -0.16812873]
 [ 1.47673786 -3.17271272  0.          0.        ]]","[-2.00142894 -0.08662489  0.75965245  1.43873593 -0.78185922 -1.44340126
  0.40397597 -0.85722026 -0.63757049  0.98536249  0.        ]",[-0.28309447 -0.34651604]
18,-0.10436406671,[-0.66744027 -1.23315795],-0.10436406671,[-0.82544893 -0.5826894 ],"[[-3.59486623  1.87279991 -0.09079059 -0.16812873]
 [ 5.4053044  -0.26406834  0.          0.        ]]","[-2.05284228 -0.04551343  0.6691113   1.46758789 -0.78185832 -1.4433981
  0.81202784 -0.39246456 -0.63257942  0.91240878  0.        ]",[-0.28309447 -0.34651604]
19,-0.0964591905052,[ 0.13306691  0.35279287],-0.0964591905052,[-0.22721997  0.28293234],"[[-3.5143354   1.82784531 -0.09079059 -0.16812873]
 [ 2.6569466  -4.21819492  0.          0.        ]]","[-2.10426568  0.00907608  0.55947953  1.50086806 -0.78185743 -1.44339493
  0.52656053 -1.02427036 -0.62641189  0.82678937  0.        ]",[-0.28309447 -0.34651604]
20,-0.0918207539581,[ 0.01660999  0.23491344],-0.0918207539581,[-0.24978694  0.03426592],"[[-3.45644182  1.75833409 -0.09079059 -0.16812873]
 [ 3.13082402 -2.73786349  0.          0.        ]]","[-2.13531169  0.09472301  0.47845484  1.54198425 -0.78185653 -1.44339177
  0.57578078 -0.78773576 -0.65689436  0.76940856  0.        ]",[-0.28309447 -0.34651604]
21,-0.0856690369303,[ 0.68575972 -0.65313927],-0.0856690369303,[-0.20069984 -0.10380727],"[[-3.39378911  1.71345285 -0.09079059 -0.16812873]
 [ 3.13443528 -1.75354162  0.          0.        ]]","[-2.16319395  0.15065321  0.38904001  1.56177443 -0.78185564 -1.44338861
  0.57615533 -0.63045593 -0.65510461  0.70170596  0.        ]",[-0.28309447 -0.34651604]
22,-0.0765678153975,[-1.95866473 -0.21458238],-0.0765678153975,[-0.72299004  0.18526319],"[[-3.30448822  1.65277797 -0.09079059 -0.16812873]
 [ 5.78679412 -4.3054629   0.          0.        ]]","[-2.19246306  0.22681921  0.25916537  1.58001878 -0.78185474 -1.44338545
  0.85165028 -1.03821159 -0.64285099  0.60377503  0.        ]",[-0.28309447 -0.34651604]
23,-0.0703047235932,[-0.58845095  0.54501643],-0.0703047235932,[ 0.16405722  0.67364216],"[[-3.2296095   1.55900472 -0.09079059 -0.16812873]
 [ 1.71470077 -5.06928259  0.          0.        ]]","[-2.20736284  0.34518239  0.14874105  1.58884185 -0.78185385 -1.44338229
  0.42868844 -1.16025611 -0.67126751  0.52526047  0.        ]",[-0.28309447 -0.34651604]
24,-0.0727280568749,[ 1.10250944  1.43331669],-0.0727280568749,[ 0.72328091  0.49246961],"[[-3.2190252   1.48028259 -0.09079059 -0.16812873]
 [-0.64838814 -2.81045165  0.          0.        ]]","[-2.20874561  0.44448947  0.13305875  1.57803847 -0.78185295 -1.44337912
  0.18323809 -0.79932936 -0.74235297  0.52467864  0.        ]",[-0.28309447 -0.34651604]
25,-0.0696870999154,[ 0.12033461 -0.01518954],-0.0696870999154,[-0.03103244 -0.44566968],"[[-3.19216595  1.46435187 -0.09079059 -0.16812873]
 [ 3.32108534  1.20399346  0.          0.        ]]","[-2.2114705   0.46451936  0.09320895  1.57383108 -0.78185206 -1.44337596
  0.59554057 -0.1578836  -0.73279048  0.49354925  0.        ]",[-0.28309447 -0.34651604]
26,-0.0586183865384,[-0.65441861 -0.51688596],-0.0586183865384,[-0.14468804 -0.45063236],"[[-3.12162499  1.48758782 -0.09079059 -0.16812873]
 [ 3.73164346  1.11988011  0.          0.        ]]","[-2.2131789   0.43529354 -0.01163309  1.57973144 -0.78185116 -1.4433728
  0.63818399 -0.17132349 -0.6368442   0.4047969   0.        ]",[-0.28309447 -0.34651604]
27,-0.0524140201231,[ 0.67574763 -0.36382086],-0.0524140201231,[ 0.35414621  0.10623951],"[[-3.07371349  1.48923289 -0.09079059 -0.16812873]
 [ 1.06836794 -0.94847209  0.          0.        ]]","[-2.20982164  0.43322172 -0.08278951  1.58009083 -0.78185027 -1.44336964
  0.36155316 -0.50181388 -0.58331862  0.35062745  0.        ]",[-0.28309447 -0.34651604]
28,-0.0473244892036,[-0.60614429  0.63937749],-0.0473244892036,[-0.19465688  0.20589401],"[[-3.02572432  1.45599276 -0.09079059 -0.16812873]
 [ 3.72169834 -2.37081146  0.          0.        ]]","[-2.20280576  0.47501518 -0.15382921  1.57134276 -0.78184937 -1.44336648
  0.63715025 -0.72908114 -0.56383867  0.2987429   0.        ]",[-0.28309447 -0.34651604]
29,-0.0419578475953,[ 1.00170983 -0.66224708],-0.0419578475953,[ 0.32012597 -0.03096744],"[[-2.97610196  1.43445312 -0.09079059 -0.16812873]
 [ 1.24878724  0.2082609   0.          0.        ]]","[-2.1917238   0.50201473 -0.22686842  1.5640992  -0.78184848 -1.44336331
  0.380292   -0.31698448 -0.52803894  0.24596984  0.        ]",[-0.28309447 -0.34651604]
30,-0.0356422104898,[-2.01478674 -0.61094558],-0.0356422104898,[-0.54409617  0.18031779],"[[-2.91166363  1.41225903 -0.09079059 -0.16812873]
 [ 5.18192482 -2.41893243  0.          0.        ]]","[-2.17157333  0.52975114 -0.32078889  1.55534547 -0.78184758 -1.44336015
  0.78882103 -0.73676935 -0.47219005  0.18004778  0.        ]",[-0.28309447 -0.34651604]
31,-0.0295325158714,[ 1.31461256  0.33305713],-0.0295325158714,[ 0.10474214  0.83021033],"[[-2.84875409  1.34009724 -0.09079059 -0.16812873]
 [ 1.12259767 -4.78932122  0.          0.        ]]","[-2.14569479  0.61918464 -0.41112718  1.51789749 -0.78184669 -1.44335699
  0.36718354 -1.11551991 -0.46637896  0.11340988  0.        ]",[-0.28309447 -0.34651604]
32,-0.0235522979349,[ 0.72876304  0.9947479 ],-0.0235522979349,[-0.56055927  0.48095551],"[[-2.78682498  1.25848453 -0.09079059 -0.16812873]
 [ 5.0571584  -3.37668318  0.          0.        ]]","[-2.11433069  0.7184948  -0.49840082  1.45917206 -0.78184579 -1.44335383
  0.77586077 -0.88980059 -0.46825678  0.04857959  0.        ]",[-0.28309447 -0.34651604]
33,-0.0221158094753,[-1.46691228 -0.59990513],-0.0221158094753,[-1.10864449 -0.24786851],"[[-2.65776269  1.23113254 -0.09079059 -0.16812873]
 [ 7.83982034  0.62811277  0.          0.        ]]","[-2.0307538   0.75123154 -0.67353954  1.43566222 -0.7818449  -1.44335067
  1.064891   -0.2498945  -0.31329297 -0.06783438  0.        ]",[-0.28309447 -0.34651604]
34,-0.0356266488818,[-0.64903466  1.97615046],-0.0356266488818,[-0.49796733  0.48165172],"[[-2.54221875  1.21974542 -0.09079059 -0.16812873]
 [ 3.72825578 -1.75883897  0.          0.        ]]","[-1.93599961  0.76476847 -0.82065621  1.42531375 -0.781844   -1.44334751
  0.63782699 -0.63129296 -0.15068695 -0.15091003  0.        ]",[-0.28309447 -0.34651604]
35,-0.0437555640675,[-1.45770601 -0.25356632],-0.0437555640675,[-0.14292502 -0.02848646],"[[-2.49417154  1.22465207 -0.09079059 -0.16812873]
 [ 1.08528447  2.23619567  0.          0.        ]]","[-1.89135453  0.75894106 -0.87864683  1.42980858 -0.78184311 -1.44334434
  0.36330427  0.00705392 -0.07117891 -0.17606539  0.        ]",[-0.28309447 -0.34651604]
36,-0.0445191853801,[ 0.96150496 -0.21446556],-0.0445191853801,[ 0.35974202  0.2481434 ],"[[-2.51238071  1.2588678  -0.09079059 -0.16812873]
 [-2.89297397  1.18885486  0.          0.        ]]","[-1.90861623  0.71803059 -0.85690419  1.45947533 -0.78184221 -1.44334118
 -0.04991314 -0.16029551 -0.06554875 -0.15439837  0.        ]",[-0.28309447 -0.34651604]
37,-0.0431649024789,[ 0.61483982  0.1354824 ],-0.0431649024789,[-0.1178692   0.20638643],"[[-2.53148972  1.27387916 -0.09079059 -0.16812873]
 [ 0.96921685  0.31520316  0.          0.        ]]","[-1.92627217  0.69993555 -0.83377536  1.47154732 -0.78184132 -1.44333802
  0.35124849 -0.29989197 -0.08014851 -0.13903331  0.        ]",[-0.28309447 -0.34651604]
38,-0.0512348989834,[-0.0938985  0.4094038],-0.0512348989834,[-0.59189546  0.03339703],"[[-2.48788812  1.2854972  -0.09079059 -0.16812873]
 [ 3.38291103  0.84483162  0.          0.        ]]","[ -1.88527919e+00   6.85873355e-01  -8.86077375e-01   1.48049280e+00
  -7.81840423e-01  -1.44333486e+00   6.01956072e-01  -2.15264914e-01
  -1.65148564e-03  -1.55170177e-01   0.00000000e+00]",[-0.28309447 -0.34651604]
39,-0.0648307130957,[-0.98511032  0.48925524],-0.0648307130957,[-0.64689982 -0.15223196],"[[-2.42463277  1.31849133 -0.09079059 -0.16812873]
 [ 2.94409698  2.44923463  0.          0.        ]]","[-1.82156428  0.64568411 -0.95887425  1.50400403 -0.78183953 -1.4433317
  0.55637633  0.0410954   0.12775886 -0.16183958  0.        ]",[-0.28309447 -0.34651604]
40,-0.0747069135403,[-0.01507571 -0.20285204],-0.0747069135403,[-0.36595979 -0.36465999],"[[-2.40545128  1.38643522 -0.09079059 -0.16812873]
 [-1.01278925  4.3388501   0.          0.        ]]","[-1.8012793   0.56189189 -0.98018896  1.54348811 -0.78183863 -1.44332854
  0.14537775  0.3430285   0.21899199 -0.12684527  0.        ]",[-0.28309447 -0.34651604]
41,-0.0791994305584,[-1.16341098 -1.50028383],-0.0791994305584,[-0.42742002 -0.31511882],"[[-2.4261024   1.46429152 -0.09079059 -0.16812873]
 [-1.05219877  3.44974284  0.          0.        ]]","[-1.82308887  0.46458455 -0.95722348  1.57375663 -0.78183774 -1.44332537
  0.14128421  0.20096171  0.2557753  -0.07269085  0.        ]",[-0.28309447 -0.34651604]
42,-0.0730596220683,[-0.15905473  0.68662725],-0.0730596220683,[ 0.14677653  0.45848668],"[[-2.48663607  1.49288056 -0.09079059 -0.16812873]
 [-4.98807118 -0.57744096  0.          0.        ]]","[-1.88404333  0.42861712 -0.88754926  1.58081718 -0.78183684 -1.44332221
 -0.26753194 -0.4425248   0.19202592 -0.04317195  0.        ]",[-0.28309447 -0.34651604]
43,-0.0600697215761,[ 0.38589187 -0.33946898],-0.0600697215761,[ 0.29898122 -0.16825494],"[[-2.59172799  1.50872451 -0.09079059 -0.16812873]
 [-5.51936688  2.15273182  0.          0.        ]]","[-1.97876667  0.40864746 -0.75886586  1.58378691 -0.78183595 -1.44331905
 -0.32271704 -0.00628164  0.05571472 -0.00336378  0.        ]",[-0.28309447 -0.34651604]
44,-0.051927757398,[ 1.45024104  0.87596475],-0.051927757398,[ 0.33244297 -0.00132149],"[[-2.68569505  1.53786108 -0.09079059 -0.16812873]
 [-3.88277963  0.76556248  0.          0.        ]]","[-2.05080977  0.3718764  -0.63650062  1.58749587 -0.78183505 -1.44331589
 -0.15272552 -0.22793175 -0.04766147  0.05187656  0.        ]",[-0.28309447 -0.34651604]
45,-0.0535959165066,[ 0.63889384 -1.12385569],-0.0535959165066,[ 0.09936473 -0.58830047],"[[-2.72287869  1.58781298 -0.09079059 -0.16812873]
 [ 0.1510201   4.21814154  0.          0.        ]]","[-2.07586292  0.30877128 -0.5864225   1.58855875 -0.78183416 -1.44331273
  0.26626311  0.32374227 -0.05050837  0.09472286  0.        ]",[-0.28309447 -0.34651604]
46,-0.0612939890825,[-1.32085317 -1.10518134],-0.0612939890825,[-0.4288232 -0.1199702],"[[-2.69451159  1.63160588 -0.09079059 -0.16812873]
 [ 2.67726019  0.17462513  0.          0.        ]]","[-2.05691652  0.25348571 -0.62470495  1.58398303 -0.78183326 -1.44330957
  0.52866214 -0.32235576  0.02763968  0.10592227  0.        ]",[-0.28309447 -0.34651604]
47,-0.0587411492867,[-1.48253011  1.44953261],-0.0587411492867,[ 0.07793692  0.65843558],"[[-2.68120025  1.59534217 -0.09079059 -0.16812873]
 [-1.33273713 -3.78778337  0.          0.        ]]","[-2.04762288  0.29925994 -0.64249232  1.58813095 -0.78183237 -1.44330641
  0.11214508 -0.95549322  0.01219834  0.07990521  0.        ]",[-0.28309447 -0.34651604]
48,-0.0483534354863,[ 0.3498156  -0.60601655],-0.0483534354863,[ 0.55740106  0.05880478],"[[-2.74730435  1.56007313 -0.09079059 -0.16812873]
 [-5.26458857  0.24741413  0.          0.        ]]","[-2.09121001  0.34381827 -0.5530659   1.58878109 -0.78183147 -1.44330324
 -0.29625497 -0.31072349 -0.10937615  0.09425275  0.        ]",[-0.28309447 -0.34651604]
49,-0.040936504646,[ 0.56531767  1.70753642],-0.040936504646,[ 0.62571502  0.43345934],"[[-2.83765615  1.54089294 -0.09079059 -0.16812873]
 [-3.77553537 -2.1574089   0.          0.        ]]","[-2.1403726   0.36804653 -0.42688095  1.58773162 -0.78183058 -1.44330008
 -0.14158724 -0.6949809  -0.24639492  0.14412886  0.        ]",[-0.28309447 -0.34651604]
