timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.04023576 -0.07865894 -0.01464571  0.14736062]
 [-0.00483375  0.00018727  0.          0.        ]]","[ 0.8645159   1.56742252 -0.06822432  0.76145861 -0.1142134   1.26966599
  0.72721577  0.33719333  1.63846573 -1.34556158  0.        ]",-0.27770241277,[-0.57211941 -0.38585436],-2.10188,[-0.12211287 -1.35542476],[-0.38457278 -0.68797867]
1,"[[-0.05558479 -0.10598121 -0.01464571  0.14736062]
 [-1.52501282 -2.72333943  0.          0.        ]]","[ 0.86341871  1.56435233 -0.09327762  0.68376363 -0.11421335  1.26966448
  0.68185397 -0.0750309   1.63122609 -1.40526421  0.        ]",-0.28082497709,[-0.57211941 -0.38585436],-2.08817,[-0.2076571  -1.24765503],[ 0.00530373 -1.59459459]
2,"[[-0.08555691 -0.19963506 -0.01464571  0.14736062]
 [-1.47238892 -6.62902913  0.          0.        ]]","[ 0.86026568  1.54699369 -0.14213229  0.41951208 -0.1142133   1.26966297
  0.68342378 -0.6661834   1.59924806 -1.56223609  0.        ]",-0.288516921855,[-0.57211941 -0.38585436],-2.14509,[-0.4961434  -1.29520869],[ 0.07786683 -0.8992598 ]
3,"[[ -0.11160963  -0.36662579  -0.01464571   0.14736062]
 [ -1.13404182 -10.05861213   0.           0.        ]]","[ 0.8564402   1.49023833 -0.18449796 -0.0378746  -0.11421325  1.26966146
  0.69351942 -1.18527315  1.51831697 -1.77744191  0.        ]",-0.297558770516,[-0.57211941 -0.38585436],-2.209,[-0.70007998 -1.38374472],[-0.41297112 -0.49857043]
4,"[[ -0.15045334  -0.58560111  -0.01464571   0.14736062]
 [ -2.74503505 -11.83301135   0.           0.        ]]","[ 0.84886955  1.36824281 -0.24742564 -0.5925814  -0.11421319  1.26965995
  0.64544778 -1.45383861  1.35314313 -2.03911365  0.        ]",-0.306317481,[-0.57211941 -0.38585436],-2.22388,[-0.66450024 -1.45395601],[ 0.58791402 -0.59447879]
5,"[[ -0.1814707   -0.84353626  -0.01464571   0.14736062]
 [ -0.36464279 -13.95342247   0.           0.        ]]","[ 0.84122579  1.16294858 -0.29741366 -1.14747435 -0.11421314  1.26965844
  0.71647701 -1.77477389  1.10564584 -2.2636053   0.        ]",-0.310222897056,[-0.57211941 -0.38585436],-2.35774,[-0.91828853 -1.6183064 ],[-1.25609508 -0.88873165]
6,"[[ -2.28388943e-01  -1.15512840e+00  -1.46457080e-02   1.47360618e-01]
 [ -4.31432233e+00  -1.71950172e+01   0.00000000e+00   0.00000000e+00]]","[ 0.82698443  0.84503042 -0.37247312 -1.62682664 -0.11421309  1.26965693
  0.59862014 -2.26540448  0.73276482 -2.44380898  0.        ]",-0.308044147598,[-0.57211941 -0.38585436],-2.34322,[-0.97097057 -1.57642758],[-0.08762425 -1.69823522]
7,"[[ -3.17310166e-01  -1.53533955e+00  -1.46457080e-02   1.47360618e-01]
 [ -4.57714250e+00  -2.08140377e+01   0.00000000e+00   0.00000000e+00]]","[ 0.79125221  0.39639205 -0.51236083 -1.8682155  -0.11421304  1.26965542
  0.59077735 -2.81315486  0.20205809 -2.50319501  0.        ]",-0.295012815921,[-0.57211941 -0.38585436],-2.22965,[-1.52567506 -1.68771935],[-0.59723863 -2.29826843]
8,"[[ -4.31685991e-01  -1.98720904e+00  -1.46457080e-02   1.47360618e-01]
 [ -6.85315677e+00  -2.43611108e+01   0.00000000e+00   0.00000000e+00]]","[ 0.72887577 -0.13942786 -0.68621732 -1.62596079 -0.11421298  1.26965392
  0.52286186 -3.35000662 -0.35461316 -2.28802328  0.        ]",-0.262962438868,[-0.57211941 -0.38585436],-1.96835,[-2.00182843 -1.94228268],[-1.02732028 -3.00805811]
9,"[[ -6.07141691e-01  -2.50931563e+00  -1.46457080e-02   1.47360618e-01]
 [ -1.06798040e+01  -2.78379989e+01   0.00000000e+00   0.00000000e+00]]","[ 0.59913163 -0.62929385 -0.93480108 -0.70190433 -0.11421293  1.26965241
  0.40867626 -3.87622338 -0.71351047 -1.75865001  0.        ]",-0.207598948564,[-0.57211941 -0.38585436],-1.46618,[-2.28727531 -1.95591605],[-2.00771583 -0.66377809]
10,"[[ -8.58367408e-01  -3.08691468e+00  -1.46457080e-02   1.47360618e-01]
 [ -1.44295669e+01  -2.44042867e+01   0.00000000e+00   0.00000000e+00]]","[ 0.34911704 -0.86292474 -1.2391647   0.82979596 -0.11421288  1.2696509
  0.29678488 -3.35649783 -0.54621144 -1.14661302  0.        ]",-0.143894424822,[-0.57211941 -0.38585436],-1.14116,[-2.45399642 -1.93411624],[-2.64543559 -1.16043382]
11,"[[ -1.18380266e+00  -3.24379347e+00  -1.46457080e-02   1.47360618e-01]
 [ -1.81020367e+01   1.48203366e+00   0.00000000e+00   0.00000000e+00]]","[-0.06298042 -0.85838898 -1.51577547  1.27723586 -0.11421283  1.26964939
  0.18719991  0.56148728 -0.35729089 -1.05189216  0.        ]",-0.135955070832,[-0.57211941 -0.38585436],-1.28751,[-1.62343669 -1.21774471],[-1.07678675 -1.17203362]
12,"[[ -1.58197122e+00  -3.16934301e+00  -1.46457080e-02   1.47360618e-01]
 [ -2.17028895e+01   4.39605961e+00   0.00000000e+00   0.00000000e+00]]","[-0.64261062 -0.86427464 -1.63651869  1.06511093 -0.11421277  1.26964788
  0.07975197  1.00253455 -0.40302186 -1.08477512  0.        ]",-0.138634910443,[-0.57211941 -0.38585436],-1.27854,[-1.59968019 -1.13385165],[-0.71674871 -1.53723428]
13,"[[ -2.04019166e+00  -3.09327742e+00  -1.46457080e-02   1.47360618e-01]
 [ -2.41111285e+01   3.03633737e+00   0.00000000e+00   0.00000000e+00]]","[-1.30068873 -0.86332159 -1.45987366  0.84793998 -0.11421272  1.26964637
  0.00789111  0.79673516 -0.43960465 -1.07240376  0.        ]",-0.136929158579,[-0.57211941 -0.38585436],-1.21857,[-1.63789749 -1.13147044],[-1.6520633  -1.17907069]
14,"[[ -2.55735045e+00  -3.04734856e+00  -1.46457080e-02   1.47360618e-01]
 [ -2.75931410e+01   1.64049814e+00   0.00000000e+00   0.00000000e+00]]","[-1.87017582 -0.85933727 -0.90381819  0.71711677 -0.11421267  1.26964486
 -0.09601071  0.58546954 -0.41523156 -1.04633224  0.        ]",-0.134532440112,[-0.57211941 -0.38585436],-1.18525,[-1.62643957 -1.08940732],[-1.30695286 -1.97260694]
15,"[[ -3.14345759e+00  -3.02382952e+00  -1.46457080e-02   1.47360618e-01]
 [ -3.10061963e+01   7.96806841e-01   0.00000000e+00   0.00000000e+00]]","[ -2.11758894e+00  -8.56305842e-01   5.65420835e-04   6.50327327e-01
  -1.14212615e-01   1.26964335e+00  -1.97854869e-01   4.57773548e-01
  -3.45332312e-01  -1.05570003e+00   0.00000000e+00]",-0.136549776562,[-0.57211941 -0.38585436],-1.24447,[-1.45549107 -0.98768854],[-1.1925516  -0.44151689]
16,"[[ -3.79714777e+00  -3.01213854e+00  -1.46457080e-02   1.47360618e-01]
 [ -3.43516729e+01   4.05503698e-01   0.00000000e+00   0.00000000e+00]]","[-1.80838203 -0.85454957  0.99368555  0.61719384 -0.11421256  1.26964185
 -0.29768249  0.39854817 -0.27987081 -1.12521824  0.        ]",-0.144881670548,[-0.57211941 -0.38585436],-1.27774,[-1.13004398 -0.82625276],[-1.51668796 -0.21011786]
