timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
30,"[[ -2.96650558e+01  -3.00399124e+00  -1.28104726e-01  -1.93047569e-02]
 [ -9.02249347e+01  -1.30669056e-04   0.00000000e+00   0.00000000e+00]]",[-1.47994804 -1.77063692],-0.145154745255,[-2.86670518 -0.74641309],-1.34051,"[-0.87473175 -0.82902376  1.58434708  0.57826234 -1.12380289 -0.17151682
 -2.00782053  0.33994386  0.8862232   0.35525639  0.        ]",[-0.51152724 -0.35652533]
31,"[[ -3.14913585e+01  -3.00372410e+00  -1.28104726e-01  -1.93047569e-02]
 [ -9.23980888e+01   1.85259032e-02   0.00000000e+00   0.00000000e+00]]",[-1.59593105 -1.75144804],-0.118136672842,[-1.10468901 -1.38246519],-1.23928,"[ 0.87104258 -0.8289781  -0.13935647  0.57750118 -1.1238016  -0.17151673
 -2.07376067  0.34273731  0.62671302  0.27607905  0.        ]",[-0.51152724 -0.35652533]
32,"[[ -3.33606926e+01  -3.00365994e+00  -1.28104726e-01  -1.93047569e-02]
 [ -9.45282251e+01  -4.91876409e-03   0.00000000e+00   0.00000000e+00]]",[-2.02676821 -2.00230622],-0.121894563109,[-2.76092252 -1.74062017],-1.06829,"[-1.15110115 -0.82896658 -1.53161539  0.57731805 -1.1238003  -0.17151664
 -2.13839482  0.33922649  0.61948012  0.54613854  0.        ]",[-0.51152724 -0.35652533]
33,"[[ -3.52722064e+01  -3.00378456e+00  -1.28104726e-01  -1.93047569e-02]
 [ -9.66161923e+01  -6.12589961e-03   0.00000000e+00   0.00000000e+00]]",[-1.8307637  -1.95421195],-0.146890479657,[-2.37866797 -3.24014722],-1.22804,"[-1.72990328 -0.82898686  1.04983653  0.57767256 -1.12379901 -0.17151655
 -2.20174873  0.33904554  0.88836984  0.46664511  0.        ]",[-0.51152724 -0.35652533]
34,"[[ -3.72250647e+01  -3.00388491e+00  -1.28104726e-01  -1.93047569e-02]
 [ -9.86628249e+01  -3.83996668e-03   0.00000000e+00   0.00000000e+00]]",[-1.50133336 -1.75631082],-0.127039612943,[-1.598298   -1.78321795],-1.32258,"[ 0.71160173 -0.82900303  0.7261663   0.57795797 -1.12379772 -0.17151646
 -2.26384769  0.33938765  0.7147081   0.2462024   0.        ]",[-0.51152724 -0.35652533]
35,"[[ -3.92184493e+01  -3.00394184e+00  -1.28104726e-01  -1.93047569e-02]
 [ -1.00668941e+02  -1.99322642e-03   0.00000000e+00   0.00000000e+00]]",[-1.94750476 -1.93438828],-0.115874629918,[-1.63160047 -1.35562956],-1.07838,"[-0.53256937 -0.8290119  -1.64193728  0.5781197  -1.12379642 -0.17151637
 -2.32471652  0.33966399  0.57323447  0.4917574   0.        ]",[-0.51152724 -0.35652533]
36,"[[ -4.12515576e+01  -3.00397007e+00  -1.28104726e-01  -1.93047569e-02]
 [ -1.02635344e+02  -9.42914520e-04   0.00000000e+00   0.00000000e+00]]",[-2.00360966 -2.04732442],-0.145383166967,[-0.53197559 -2.12347006],-1.33251,"[-1.96956736 -0.82901593  0.63324499  0.57819972 -1.12379513 -0.17151628
 -2.38437954  0.33982107  0.86461332  0.5116849   0.        ]",[-0.51152724 -0.35652533]
37,"[[ -4.33050113e+01  -3.00398306e+00  -1.28104726e-01  -1.93047569e-02]
 [ -1.02709774e+02  -4.21166401e-04   0.00000000e+00   0.00000000e+00]]",[-1.4431082  -1.74956656],-0.130592755062,[-1.04369781 -2.06139024],-1.34638,"[ 0.54767382 -0.8290174   1.00312826  0.57823631 -1.12379384 -0.17151619
 -2.38663002  0.33989901  0.74945875  0.24764054  0.        ]",[-0.51152724 -0.35652533]
38,"[[ -4.53785310e+01  -3.00398877e+00  -1.28104726e-01  -1.93047569e-02]
 [ -1.04635775e+02  -1.80684257e-04   0.00000000e+00   0.00000000e+00]]",[-1.92828369 -1.9281081 ],-0.114564908376,[-1.82558645 -1.55228265],-1.06137,"[-0.35114012 -0.82901765 -1.61935876  0.57825219 -1.12379254 -0.1715161
 -2.4450662   0.33993482  0.56461244  0.47295179  0.        ]",[-0.51152724 -0.35652533]
39,"[[ -4.74901881e+01  -3.00399115e+00  -1.28104726e-01  -1.93047569e-02]
 [ -1.06523648e+02  -7.12045180e-05   0.00000000e+00   0.00000000e+00]]",[-2.04222441 -2.07105184],-0.145049702236,[-2.81350132 -1.25437186],-1.2567,"[-1.99461566 -0.82901734  0.56614825  0.57825855 -1.12379125 -0.17151601
 -2.50234467  0.33995102  0.85999799  0.5176272   0.        ]",[-0.51152724 -0.35652533]
40,"[[ -4.96392277e+01  -3.00399202e+00  -1.28104726e-01  -1.93047569e-02]
 [ -1.08374147e+02  -2.31643866e-05   0.00000000e+00   0.00000000e+00]]",[-1.47094071 -1.77495599],-0.129701372402,[-1.53974984 -1.96519426],-1.33309,"[ 0.59361307 -0.82901678  0.93711197  0.57826066 -1.12378996 -0.17151592
 -2.55848832  0.33995802  0.74074789  0.24665673  0.        ]",[-0.51152724 -0.35652533]
41,"[[ -5.18249098e+01  -3.00399225e+00  -1.28104726e-01  -1.93047569e-02]
 [ -1.10188014e+02  -2.62915420e-06   0.00000000e+00   0.00000000e+00]]",[-1.99819088 -1.98597038],-0.116357650115,[-1.38811285 -2.059572  ],-1.07586,"[-0.59203172 -0.8290161  -1.64398455  0.57826091 -1.12378866 -0.17151583
 -2.61351959  0.33996091  0.57661129  0.49765124  0.        ]",[-0.51152724 -0.35652533]
42,"[[ -5.40465089e+01  -3.00399221e+00  -1.28104726e-01  -1.93047569e-02]
 [ -1.11965972e+02   5.96959083e-06   0.00000000e+00   0.00000000e+00]]",[-1.90547538 -2.01039743],-0.146633783186,[-3.18279253 -1.86296675],-1.22948,"[-1.79985139 -0.82901538  0.95440572  0.57826039 -1.12378737 -0.17151574
 -2.66746046  0.339962    0.88371648  0.4782754   0.        ]",[-0.51152724 -0.35652533]
43,"[[ -5.63033140e+01  -3.00399205e+00  -1.28104726e-01  -1.93047569e-02]
 [ -1.13708733e+02   9.50067936e-06   0.00000000e+00   0.00000000e+00]]",[-1.56033611 -1.83446169],-0.123103093005,[-1.6720978  -0.06293493],-1.35164,"[ 0.83081916 -0.82901465  0.37857244  0.57825954 -1.12378607 -0.17151565
 -2.7203325   0.33996234  0.6760566   0.25299914  0.        ]",[-0.51152724 -0.35652533]
44,"[[ -5.85946281e+01  -3.00299805e+00  -1.28104726e-01  -1.93047569e-02]
 [ -1.15416984e+02   6.86799170e-02   0.00000000e+00   0.00000000e+00]]",[-2.14092827 -2.11137891],-0.12352070044,[-2.87093955 -2.68194015],-1.034,"[-1.28788667 -0.82884626 -1.46380511  0.57542849 -1.12378478 -0.17151556
 -2.77215655  0.35024495  0.63310814  0.55610218  0.        ]",[-0.51152724 -0.35652533]
45,"[[ -6.09197680e+01  -3.00275804e+00  -1.28104726e-01  -1.93047569e-02]
 [ -1.17091429e+02  -1.80918134e-02   0.00000000e+00   0.00000000e+00]]",[-1.55210412 -1.83145082],-0.146321292842,[-1.23083106 -0.03276296],-1.43265,"[-1.10565515 -0.82880489  1.51679704  0.57474468 -1.12378349 -0.17151547
 -2.82295397  0.33725142  0.89494835  0.38186073  0.        ]",[-0.51152724 -0.35652533]
46,"[[ -6.32780642e+01  -3.00219181e+00  -1.28104726e-01  -1.93047569e-02]
 [ -1.18732717e+02   4.82620481e-02   0.00000000e+00   0.00000000e+00]]",[-1.78338885 -1.94419777],-0.113838690411,[-2.69906565 -1.02798339],-1.1044,"[ 0.72995227 -0.82870796 -0.71901002  0.57313201 -1.12378219 -0.17151538
 -2.87274444  0.34718716  0.58185783  0.31878832  0.        ]",[-0.51152724 -0.35652533]
47,"[[ -6.56688602e+01  -3.00231511e+00  -1.28104726e-01  -1.93047569e-02]
 [ -1.20341525e+02  -3.28866984e-02   0.00000000e+00   0.00000000e+00]]",[-2.24185014 -2.20014048],-0.13701326038,[-2.53375057 -1.21226273],-1.19152,"[-2.02475285 -0.82872823 -0.5047611   0.57348271 -1.1237809  -0.17151529
 -2.92154848  0.33503562  0.76381695  0.57853578  0.        ]",[-0.51152724 -0.35652533]
48,"[[ -6.80915129e+01  -3.00300043e+00  -1.28104726e-01  -1.93047569e-02]
 [ -1.21918485e+02  -3.07476728e-02   0.00000000e+00   0.00000000e+00]]",[-1.40098429 -1.78550613],-0.136479614511,[-0.66028731 -2.70658604],-1.36354,"[ 0.16340131 -0.82884382  1.37297594  0.5754337  -1.12377961 -0.1715152
 -2.96938526  0.33535573  0.80669304  0.26509859  0.        ]",[-0.51152724 -0.35652533]
49,"[[ -7.05318965e+01  -3.00348829e+00  -1.28104726e-01  -1.93047569e-02]
 [ -1.22119203e+02  -1.81852191e-02   0.00000000e+00   0.00000000e+00]]",[-2.01054835 -2.01998568],-0.114713613931,[-2.90482483 -3.18434765],-0.994934,"[-0.38132959 -0.82892555 -1.62484343  0.57682258 -1.12377831 -0.17151511
 -2.97546098  0.33723666  0.5653761   0.47602157  0.        ]",[-0.51152724 -0.35652533]
