timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.02499094 -0.04612707 -0.19054847 -0.07159425]
 [ 0.00252116  0.00484232  0.          0.        ]]","[ 0.98868951  2.06355863 -0.07578765  0.67178531 -1.62037262 -0.62848091
  0.71897724  0.35271165  2.91292692  0.65245849  0.        ]",-0.404903102815,[-0.26124376 -0.21571483],-2.17354,[-2.87950015 -3.04805207],[-2.6105804  -3.02015433]
1,"[[-0.06461612 -0.08574359 -0.19054847 -0.07159425]
 [-3.9518824  -3.95330715  0.          0.        ]]","[ 0.98614295  2.06000996 -0.13710512  0.55165765 -1.62036528 -0.62847981
  0.56383638 -0.19256114  2.90373918  0.54779684  0.        ]",-0.40205542307,[-0.26124376 -0.21571483],-2.15314,[-2.68822908 -2.88360095],[-2.67740896 -2.86262585]
2,"[[-0.18254553 -0.20373706 -0.19054847 -0.07159425]
 [-7.82818718 -7.83310872  0.          0.        ]]","[ 0.96531272  2.03695934 -0.3182907   0.19702545 -1.62035794 -0.62847872
  0.4117597  -0.72704026  2.83692666  0.24360801  0.        ]",-0.390967652884,[-0.26124376 -0.21571483],-2.0633,[-2.47653842 -2.69904232],[-2.65745712 -2.98054528]
3,"[[ -0.3772352   -0.39855558  -0.19054847  -0.07159425]
 [-11.62824265 -11.6360537    0.           0.        ]]","[ 0.88832871  1.95880406 -0.60768964 -0.36749856 -1.6203506  -0.62847762
  0.26267454 -1.25092933  2.60612842 -0.20669419  0.        ]",-0.364504549445,[-0.26124376 -0.21571483],-1.91794,[-2.21881914 -2.4454422 ],[-2.72855432 -3.21306436]
4,"[[ -0.6471814   -0.6686761   -0.19054847  -0.07159425]
 [-15.35423491 -15.36353015   0.           0.        ]]","[ 0.69923443  1.77326676 -0.97108898 -1.07213067 -1.62034326 -0.62847653
  0.11649509 -1.76441644  2.09238957 -0.64540568  0.        ]",-0.31288794448,[-0.26124376 -0.21571483],-1.74151,[-1.79072452 -2.06349564],[-1.15362319 -1.85742831]
5,"[[ -0.99092751  -1.01260233  -0.19054847  -0.07159425]
 [-19.00866311 -19.01683771   0.           0.        ]]","[ 0.34101531  1.42790068 -1.33294579 -1.76583139 -1.62033593 -0.62847543
 -0.02687674 -2.26767641  1.29854619 -0.78461486  0.        ]",-0.228501305291,[-0.26124376 -0.21571483],-1.3502,[-1.3331753  -1.62699842],[-1.44877835 -1.95554328]
6,"[[ -1.40706731  -1.42886385  -0.19054847  -0.07159425]
 [-22.5939699  -22.59728925   0.           0.        ]]","[-0.21080307  0.90211524 -1.56544626 -2.19654324 -1.62032859 -0.62847434
 -0.16753676 -2.76088488  0.51748159 -0.355253    0.        ]",-0.118382666781,[-0.26124376 -0.21571483],-0.786902,[-1.32509768 -1.48436892],[-1.11759541 -1.76786008]
7,"[[ -1.89423622  -1.91601838  -0.19054847  -0.07159425]
 [-26.11169322 -26.10643046   0.           0.        ]]","[-0.90012182  0.25218095 -1.50583303 -2.04778731 -1.62032125 -0.62847324
 -0.30554529 -3.24424878  0.28062008  0.51714043  0.        ]",-0.0852743758456,[-0.26124376 -0.21571483],-0.486454,[-1.44133747 -1.44734359],[-0.84848392 -2.63151566]
8,"[[ -2.44506367  -2.47266     -0.19054847  -0.07159425]
 [-28.96147805 -29.54640139   0.           0.        ]]","[-1.54415603 -0.35199599 -1.03089537 -1.07271223 -1.62031391 -0.62847215
 -0.41734888 -3.71805617  0.79306143  1.09925424  0.        ]",-0.178390306219,[-0.26124376 -0.21571483],-0.966764,[-1.57138085 -1.53784633],[-0.75133301 -1.46295702]
9,"[[ -3.04843972  -3.09743034  -0.19054847  -0.07159425]
 [-31.36682423 -26.76273436   0.           0.        ]]","[-1.87185514 -0.64257374 -0.18115349  0.67776253 -1.62030658 -0.62847105
 -0.51171593 -3.33454532  1.3044123   0.78581559  0.        ]",-0.214386930826,[-0.26124376 -0.21571483],-1.07456,[-1.53202474 -1.61447001],[-1.87197332 -2.53978117]
