timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.09454411 -0.01330364 -0.14877342  0.0607665 ]
 [ 0.00292842  0.00434628  0.          0.        ]]","[ 1.06543137  2.11233066  0.14126483  0.66949368 -1.27562578  0.49782373
  0.72781817  0.35349855  2.4458391  -0.21174438  0.        ]",-0.360466311863,[-0.15979865 -0.17944732],-1.58909,[-2.1857655  -2.38892674],[-3.20530802 -2.06166139]
1,"[[ 0.05492703 -0.05292997 -0.14877342  0.0607665 ]
 [-3.95147735 -3.95379291  0.          0.        ]]","[ 1.06959913  2.11052059  0.08168819  0.54740626 -1.27561923  0.49782251
  0.5368028  -0.18907095  2.45071261 -0.31244183  0.        ]",-0.362823132252,[-0.15979865 -0.17944732],-1.53608,[-2.0691812  -2.32201338],[-2.68309381 -4.27876709]
2,"[[-0.06299415 -0.17093307 -0.14877342  0.0607665 ]
 [-7.82776487 -7.83358661  0.          0.        ]]","[ 1.06892412  2.09255034 -0.09604631  0.18610883 -1.27561268  0.4978213
  0.34956119 -0.72090033  2.42800126 -0.61092867  0.        ]",-0.367428208985,[-0.15979865 -0.17944732],-1.71791,[-1.89928842 -2.22607827],[-2.27799937 -1.13254361]
3,"[[ -0.25767492  -0.36576111  -0.14877342   0.0607665 ]
 [-11.62776732 -11.6365278    0.           0.        ]]","[ 1.0251482   2.02226035 -0.3854245  -0.39210124 -1.27560613  0.49782008
  0.16600458 -1.24219143  2.27292947 -1.07184866  0.        ]",-0.367040057995,[-0.15979865 -0.17944732],-1.76634,[-1.63387513 -2.06104422],[-2.64909683 -1.07171392]
4,"[[ -0.52761071  -0.63589111  -0.14877342   0.0607665 ]
 [-15.3536628  -15.36400454   0.           0.        ]]","[ 0.8798957   1.84606351 -0.76039839 -1.12036926 -1.27559958  0.49781887
 -0.01397232 -1.75312974  1.85526066 -1.56248127  0.        ]",-0.350277929609,[-0.15979865 -0.17944732],-1.74849,[-1.33913064 -1.80695093],[-2.1504879  -1.72505408]
5,"[[ -0.87134411  -0.97982683  -0.14877342   0.0607665 ]
 [-19.00796104 -19.01731224   0.           0.        ]]","[ 0.56926843  1.50901003 -1.15510661 -1.84946346 -1.27559302  0.49781765
 -0.19049075 -2.2538863   1.13939493 -1.80822722  0.        ]",-0.304024094062,[-0.15979865 -0.17944732],-1.60459,[-1.09162903 -1.48655856],[-0.24069583 -1.74296774]
6,"[[ -1.25732242  -1.39610745  -0.14877342   0.0607665 ]
 [-19.58835544 -22.5987648    0.           0.        ]]","[ 0.09611706  0.98668347 -1.43571946 -2.32535976 -1.27558647  0.49781644
 -0.21852598 -2.74477028  0.3920334  -1.5256304   0.        ]",-0.22327051819,[-0.15979865 -0.17944732],-1.24154,[-0.92987031 -1.19023848],[-0.18405419 -0.53633609]
7,"[[ -1.65256845  -1.86488383  -0.14877342   0.0607665 ]
 [-19.93521907 -24.27329632   0.           0.        ]]","[-0.45406882  0.35494836 -1.50416417 -2.23989798 -1.27557992  0.49781522
 -0.23528061 -2.97424751  0.06273692 -0.82977346  0.        ]",-0.126011613204,[-0.15979865 -0.17944732],-0.747979,[-0.92395407 -1.07791352],[-1.73926808 -0.32124468]
8,"[[ -2.08709223  -2.3582705   -0.14877342   0.0607665 ]
 [-23.50523    -25.06278663   0.           0.        ]]","[-1.03519345 -0.21552732 -1.31261897 -1.46478842 -1.27557337  0.49781401
 -0.40772802 -3.08240105  0.30200084 -0.20560006  0.        ]",-0.0817725015833,[-0.15979865 -0.17944732],-0.573817,[-0.97670275 -1.05827761],[-0.40604289 -0.87057665]
9,"[[ -2.56870463  -2.88911989  -0.14877342   0.0607665 ]
 [-24.65170454 -28.01250644   0.           0.        ]]","[-1.52419567 -0.56939393 -0.81856896 -0.05954623 -1.27556682  0.4978128
 -0.46310713 -3.48662791  0.81611434 -0.14601095  0.        ]",-0.143472702095,[-0.15979865 -0.17944732],-0.741989,[-1.07415462 -1.09872103],[-0.72518759 -1.32542732]
10,"[[ -3.08564556  -3.15963697  -0.14877342   0.0607665 ]
 [-27.03425925  -2.02328007   0.           0.        ]]","[-1.7471874  -0.61236414 -0.08540801  0.76614829 -1.27556027  0.49781158
 -0.57819459  0.07562376  0.96179176 -0.3799354   0.        ]",-0.171125708193,[-0.15979865 -0.17944732],-0.870588,[-1.1996057  -1.27219725],[-2.04037753 -0.96686158]
11,"[[ -3.66068303  -3.13315931  -0.14877342   0.0607665 ]
 [-30.45816213   2.85112206   0.           0.        ]]","[-1.56357172 -0.61253585  0.74708443  0.68452502 -1.27555372  0.49781037
 -0.7435837   0.74373996  0.95328849 -0.39320895  0.        ]",-0.170697603686,[-0.15979865 -0.17944732],-0.9644,[-1.16307449 -1.27021122],[-0.74885025 -1.01653821]
12,"[[ -4.29354448  -3.07801213  -0.14877342   0.0607665 ]
 [-32.82011803   2.37098069   0.           0.        ]]","[-0.91250346 -0.60982969  1.37667025  0.51464902 -1.27554717  0.49780915
 -0.85767498  0.67792655  0.96320749 -0.40657289  0.        ]",-0.172572372187,[-0.15979865 -0.17944732],-0.990906,[-1.07694459 -1.23539197],[-1.25177215 -1.00838346]
