timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
24,"[[ -1.64162797e-01  -2.33990138e+00  -4.32359569e-03  -5.88092989e-02]
 [ -4.61837333e+00  -2.31228049e+00   0.00000000e+00   0.00000000e+00]]",[ 0.80078566  0.33061865],-0.027241400617,[ 1.31343242  0.71307658],-0.488992,"[ 0.88218327 -0.40051723 -0.29458249 -1.16298204 -0.05080107 -0.51610099
  0.58777986  0.0073743  -0.32176217 -0.01339677  0.        ]",[-0.40204784 -0.34134018]
25,"[[-0.21589411 -2.35735911 -0.0043236  -0.0588093 ]
 [-0.56823439  0.55693695  0.          0.        ]]",[ 0.46708483  0.05649087],-0.023713923708,[ 1.31528734 -0.04843249],-0.500333,"[ 0.86787427 -0.41607105 -0.3763659  -1.12728119 -0.05080104 -0.51610057
  0.71747595  0.42666888 -0.37100827 -0.00249047  0.        ]",[-0.40204784 -0.34134018]
26,"[[-0.18742602 -2.3482558  -0.0043236  -0.0588093 ]
 [ 3.40181166  0.35407466  0.          0.        ]]",[ 0.0018027  -0.00978312],-0.0255460281434,[-0.35921845 -0.07061391],-0.572452,"[ 0.87622329 -0.40799341 -0.33145976 -1.14597368 -0.050801   -0.51610014
  0.84460704  0.39702316 -0.34439804 -0.00847284  0.        ]",[-0.40204784 -0.34134018]
27,"[[-0.13433347 -2.34404942 -0.0043236  -0.0588093 ]
 [ 1.91240753  0.06751435  0.          0.        ]]",[ 0.06006765 -0.00534087],-0.0278887387583,[ 0.32253338  0.35466385],-0.542656,"[ 0.88867545 -0.4042362  -0.2470894  -1.15455193 -0.05080097 -0.51609971
  0.79691127  0.35514618 -0.30171251 -0.00696029  0.        ]",[-0.40204784 -0.34134018]
28,"[[-0.08365456 -2.3286226  -0.0043236  -0.0588093 ]
 [ 3.15134823  1.47049499  0.          0.        ]]",[-0.22159196 -0.23903905],-0.0316841032591,[-0.54681956  0.59644848],-0.570454,"[ 0.89674665 -0.39032575 -0.16598431 -1.18570019 -0.05080094 -0.51609928
  0.83658471  0.5601715  -0.25321825 -0.01191297  0.        ]",[-0.40204784 -0.34134018]
29,"[[-0.04297388 -2.27580845 -0.0043236  -0.0588093 ]
 [ 0.92413817  3.80314421  0.          0.        ]]",[-0.12969632 -0.54752231],-0.0393385441471,[-0.35339404 -0.22274071],-0.555308,"[ 0.90051472 -0.34117534 -0.10062021 -1.28848279 -0.0508009  -0.51609885
  0.76526234  0.90105432 -0.18381991 -0.04194461  0.        ]",[-0.40204784 -0.34134018]
30,"[[-0.03871115 -2.20934952 -0.0043236  -0.0588093 ]
 [-0.49312682  2.84594119  0.          0.        ]]",[-0.00115703 -0.51435351],-0.0468491537309,[-0.28644999 -0.70749192],-0.554762,"[ 0.90076853 -0.27613283 -0.09376246 -1.40899224 -0.05080087 -0.51609842
  0.71987677  0.76117175 -0.12890009 -0.08465599  0.        ]",[-0.40204784 -0.34134018]
31,"[[-0.05985168 -2.1811026  -0.0043236  -0.0588093 ]
 [-1.61717458 -0.01172326  0.          0.        ]]",[ 0.21503389 -0.22061667],-0.0489668151219,[ 1.53850401 -0.18363956],-0.448815,"[ 0.8992424  -0.24747396 -0.12775875 -1.45711099 -0.05080084 -0.51609799
  0.68388089  0.34356384 -0.12417994 -0.10848167  0.        ]",[-0.40204784 -0.34134018]
32,"[[-0.05215603 -2.18863218 -0.0043236  -0.0588093 ]
 [ 2.37344716 -0.73880871  0.          0.        ]]",[-0.24488847 -0.21563618],-0.0484943697553,[-0.30416319  0.03566596],-0.55571,"[ 0.89987215 -0.25516999 -0.11538736 -1.44446528 -0.0508008  -0.51609756
  0.81167114  0.23731025 -0.12367131 -0.10154439  0.        ]",[-0.40204784 -0.34134018]
33,"[[-0.01723911 -2.20184397 -0.0043236  -0.0588093 ]
 [ 1.12241083 -0.5828925   0.          0.        ]]",[-0.16125922 -0.21249503],-0.048700745361,[-0.24299104 -1.85429375],-0.574052,"[ 0.90164485 -0.26857443 -0.05920429 -1.42195379 -0.05080077 -0.51609713
  0.77160856  0.26009506 -0.1049701  -0.08295672  0.        ]",[-0.40204784 -0.34134018]
34,"[[ -4.66334298e-03  -2.25311343e+00  -4.32359569e-03  -5.88092989e-02]
 [  1.38423580e-01  -4.53089867e+00   0.00000000e+00   0.00000000e+00]]",[ 0.05141009  0.2870101 ],-0.0436775422643,[ 0.02599703 -0.38496865],-0.555935,"[ 0.90184546 -0.31935147 -0.03895736 -1.33075221 -0.05080074 -0.5160967
  0.7400977  -0.31685159 -0.13592287 -0.04729402  0.        ]",[-0.40204784 -0.34134018]
35,"[[ -8.90130951e-04  -2.35812539e+00  -4.32359569e-03  -5.88092989e-02]
 [  2.38554382e-01  -5.96551576e+00   0.00000000e+00   0.00000000e+00]]",[ 0.0993546   0.51022041],-0.0323718349073,[ 0.55401249 -0.24112912],-0.543608,"[ 0.90185973 -0.41674568 -0.03288211 -1.12567757 -0.0508007  -0.51609627
  0.74330342 -0.52650086 -0.21256783  0.02477727  0.        ]",[-0.40204784 -0.34134018]
36,"[[  2.58385159e-02  -2.48583048e+00  -4.32359569e-03  -5.88092989e-02]
 [  2.42703980e+00  -6.80219537e+00   0.00000000e+00   0.00000000e+00]]",[-0.05075353  0.67663014],-0.0204593014119,[-0.67111021  1.82004242],-0.646096,"[ 0.90137041 -0.52193717  0.01014913 -0.84599476 -0.05080067 -0.51609584
  0.81338418 -0.64876962 -0.28192757  0.12495338  0.        ]",[-0.40204784 -0.34134018]
37,"[[ 0.04723947 -2.58079545 -0.0043236  -0.0588093 ]
 [-0.27793091 -2.70795406  0.          0.        ]]",[ 0.25987351  0.56609142],-0.0139441145375,[ 0.97559875  0.1038331 ],-0.608321,"[ 0.90022446 -0.58977964  0.04458321 -0.61898271 -0.05080064 -0.51609541
  0.72676243 -0.05045158 -0.32789366  0.20382975  0.        ]",[-0.40204784 -0.34134018]
38,"[[ 0.08048932 -2.63029096 -0.0043236  -0.0588093 ]
 [ 3.59004111 -2.24313874  0.          0.        ]]",[-0.21214293  0.50705564],-0.013839067236,[-0.09147059  0.51563178],-0.686552,"[ 0.89711593 -0.62139065  0.0980073  -0.49499297 -0.0508006  -0.51609498
  0.8506252   0.01747493 -0.33925871  0.24774172  0.        ]",[-0.40204784 -0.34134018]
39,"[[ 0.1479442  -2.65422306 -0.0043236  -0.0588093 ]
 [ 3.15688698 -0.15702503  0.          0.        ]]",[-0.39434016  0.2643117 ],-0.0168624210419,[-0.74686719  0.25224733],-0.713994,"[ 0.88585876 -0.63572135  0.20588856 -0.43376953 -0.05080057 -0.51609455
  0.83675341  0.32233241 -0.32076185  0.273284    0.        ]",[-0.40204784 -0.34134018]
40,"[[ 0.18078733 -2.64731164 -0.0043236  -0.0588093 ]
 [ 0.13748779  0.84482557  0.          0.        ]]",[-0.14901082  0.17266068],-0.0186462553563,[-1.56533838 -0.92332511],-0.689155,"[ 0.87798815 -0.63164663  0.25805429 -0.4515318  -0.05080054 -0.51609412
  0.74006265  0.46873923 -0.30096617  0.2711976   0.        ]",[-0.40204784 -0.34134018]
41,"[[ 0.14378604 -2.66726539 -0.0043236  -0.0588093 ]
 [-3.8244272  -2.82795591  0.          0.        ]]",[ 0.46041971  0.65564084],-0.0165662367267,[-0.03449205  0.38362479],-0.704223,"[ 0.88674178 -0.64326441  0.19926424 -0.40007266 -0.0508005  -0.51609369
  0.61318994 -0.06798938 -0.33050131  0.28353948  0.        ]",[-0.40204784 -0.34134018]
42,"[[ 0.06668688 -2.70802191 -0.0043236  -0.0588093 ]
 [-3.88527945 -1.25294574  0.          0.        ]]",[ 0.59452105  0.57500339],-0.0148006404583,[-0.43107453  1.32998875],-0.746353,"[ 0.89859784 -0.66561375  0.07584345 -0.29334093 -0.05080047 -0.51609326
  0.61124072  0.16217766 -0.38693385  0.31396332  0.        ]",[-0.40204784 -0.34134018]
43,"[[ -2.73697464e-02  -2.69310416e+00  -4.32359569e-03  -5.88092989e-02]
 [ -5.51494222e+00   2.73144693e+00   0.00000000e+00   0.00000000e+00]]",[ 0.78813118  0.17512774],-0.0117718146513,[ 1.24902077 -0.85997749],-0.67216,"[ 0.90130338 -0.65764937 -0.07551298 -0.33265205 -0.05080043 -0.51609283
  0.55905361  0.74444418 -0.42120977  0.29926591  0.        ]",[-0.40204784 -0.34134018]
44,"[[-0.09685061 -2.67318156 -0.0043236  -0.0588093 ]
 [-1.4467103  -0.72766866  0.          0.        ]]",[ 0.66658729  0.56065464],-0.00930035786995,[-0.29558511 -0.06233647],-0.699733,"[ 0.89498789 -0.6466224  -0.18714661 -0.38471197 -0.0508004  -0.5160924
  0.68932984  0.23893902 -0.44479603  0.28177837  0.        ]",[-0.40204784 -0.34134018]
45,"[[-0.13723918 -2.69006707 -0.0043236  -0.0588093 ]
 [-2.58834414 -0.96010709  0.          0.        ]]",[ 0.86867326  0.63422072],-0.0111907356925,[ 2.24586711  1.39180692],-0.604758,"[ 0.88808027 -0.65599603 -0.25172725 -0.34062069 -0.05080037 -0.51609197
  0.6527707   0.20497098 -0.46888349  0.29940091  0.        ]",[-0.40204784 -0.34134018]
46,"[[-0.14876779 -2.66934966 -0.0043236  -0.0588093 ]
 [ 1.42211034  3.01858528  0.          0.        ]]",[ 0.35974315  0.14947361],-0.00908827114018,[ 1.92792394  0.91460817],-0.607252,"[ 0.88567313 -0.64444945 -0.27009985 -0.39466544 -0.05080033 -0.51609154
  0.78119666  0.7864053  -0.46747927  0.2801643   0.        ]",[-0.40204784 -0.34134018]
47,"[[ -8.08853694e-02  -2.57324123e+00  -4.32359569e-03  -5.88092989e-02]
 [  5.35297484e+00   6.58039082e+00   0.00000000e+00   0.00000000e+00]]",[-0.41659409 -0.4811517 ],-0.00685330612908,[-0.73729509 -0.24545439],-0.657857,"[ 0.89705974 -0.58471865 -0.16154189 -0.63757797 -0.0508003  -0.51609111
  0.90707369  1.30691556 -0.39412416  0.19020274  0.        ]",[-0.40204784 -0.34134018]
48,"[[ -4.17813839e-03  -2.45269162e+00  -4.32359569e-03  -5.88092989e-02]
 [  2.32786613e+00   5.47824201e+00   0.00000000e+00   0.00000000e+00]]",[-0.2736485  -0.52660024],-0.0221470634235,[-0.19240235  0.01479139],-0.592371,"[ 0.9018338  -0.49611925 -0.03817631 -0.92154186 -0.05080027 -0.51609068
  0.81019971  1.14584886 -0.27958956  0.09500404  0.        ]",[-0.40204784 -0.34134018]
49,"[[  3.42730146e-02  -2.34362715e+00  -4.32359569e-03  -5.88092989e-02]
 [  1.51994747e+00   5.42837236e+00   0.00000000e+00   0.00000000e+00]]",[-0.32997513 -0.68571723],-0.0357433851408,[-0.31418979 -0.58636368],-0.561752,"[ 0.9009855  -0.40384811  0.02372368 -1.15538904 -0.05080023 -0.51609025
  0.78432688  1.13855933 -0.1763956   0.02238841  0.        ]",[-0.40204784 -0.34134018]
