timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
0,"[[ 0.07179798  0.02724754  0.18121314  0.14260049]
 [-0.00362254 -0.00311651  0.          0.        ]]",[ 2.67373371  0.78571606],-0.127656031846,[ 2.74549529 -0.12519417],-1.20603,"[ 0.85731714  1.54581081  0.11206724  1.06789081  1.55601824  1.23836973
  0.72203293  0.33600038 -0.29405891 -0.97904765  0.        ]",[-0.6218074  -0.42995486]
1,"[[ 0.11141869  0.02219669  0.18121314  0.14260049]
 [ 3.95252009 -0.50030672  0.          0.        ]]",[ 1.8933326   0.70832282],-0.119952378067,[ 2.13834815  1.85436913],-1.17698,"[ 0.85187796  1.54596005  0.17655015  1.05353764  1.55601596  1.23836839
  0.83852462  0.26027839 -0.30218029 -0.9028207   0.        ]",[-0.6218074  -0.42995486]
2,"[[ 0.22935974  0.05200261  0.18121314  0.14260049]
 [ 7.8286873   3.46767743  0.          0.        ]]",[ 0.26939076 -0.25301811],-0.0919591009073,[ 0.39579658 -0.1744471 ],-1.05495,"[ 0.82188474  1.54461664  0.3664192   1.13819591  1.55601369  1.23836705
  0.95266121  0.86460036 -0.35619045 -0.63120759  0.        ]",[-0.6218074  -0.42995486]
3,"[[ 0.40009241  0.11373121  0.18121314  0.14260049]
 [ 9.23988215  2.70771268  0.          0.        ]]",[-1.10607755 -0.44856352],-0.0500334536405,[-0.39120506  0.36372518],-0.929696,"[ 0.74267226  1.53841674  0.63144685  1.31302288  1.55601142  1.23836571
  0.99421431  0.74885748 -0.50942953 -0.2387354   0.        ]",[-0.6218074  -0.42995486]
4,"[[ 0.56752418  0.18180391  0.18121314  0.14260049]
 [ 7.50906454  4.09493098  0.          0.        ]]",[-2.04714656 -0.91717827],-0.021475415127,[-2.18650544 -0.07699542],-0.911512,"[ 0.62593994  1.5262579   0.87341713  1.50436606  1.55600914  1.23836437
  0.94324801  0.96012962 -0.74234135  0.11347989  0.        ]",[-0.6218074  -0.42995486]
5,"[[ 0.67652645  0.25984575  0.18121314  0.14260049]
 [ 3.40481902  3.71053129  0.          0.        ]]",[-2.07547498 -0.89487445],-0.039003507788,[-3.08435827 -0.15566346],-0.987445,"[ 0.53067863  1.50552302  1.01813588  1.72074878  1.55600687  1.23836303
  0.82239407  0.90158496 -0.96158955  0.33592757  0.        ]",[-0.6218074  -0.42995486]
6,"[[ 0.70425888  0.32715044  0.18121314  0.14260049]
 [-0.61819351  3.02222612  0.          0.        ]]",[-1.90526307 -0.84437191],-0.0512492912346,[-2.23471499 -0.09973596],-1.07544,"[ 0.50417705  1.48190301  1.05308137  1.9038373   1.55600459  1.23836169
  0.70393223  0.79675572 -1.06740826  0.41419112  0.        ]",[-0.6218074  -0.42995486]
7,"[[ 0.65232784  0.38304715  0.18121314  0.14260049]
 [-4.56179174  2.56894235  0.          0.        ]]",[-1.29927135 -0.75213939],-0.0473638535542,[-0.90735875 -1.07739859],-1.11364,"[ 0.55306796  1.45832667  0.98699686  2.05278231  1.55600232  1.23836035
  0.58780891  0.72772025 -1.03825647  0.37646793  0.        ]",[-0.6218074  -0.42995486]
8,"[[ 0.52599743  0.39420038  0.18121314  0.14260049]
 [-8.05959781 -1.44027513  0.          0.        ]]",[-0.11052549 -0.06217997],-0.0285284043826,[-0.44745632 -0.67751133],-1.00725,"[ 0.65833532  1.45319769  0.81543904  2.08211543  1.55600005  1.23835901
  0.48481241  0.1171173  -0.86119486  0.20293884  0.        ]",[-0.6218074  -0.42995486]
9,"[[ 0.34865534  0.33876976  0.18121314  0.14260049]
 [-9.66923476 -4.09394873  0.          0.        ]]",[ 1.42752528  0.54961264],-0.0386978872181,[ 1.64471858  1.07256163],-0.927628,"[ 0.77089343  1.47728984  0.55320205  1.93503722  1.55599777  1.23835767
  0.43741488 -0.28703662 -0.59939566 -0.13059795  0.        ]",[-0.6218074  -0.42995486]
10,"[[ 0.19686638  0.29741515  0.18121314  0.14260049]
 [-5.52348782 -0.05495344  0.          0.        ]]",[ 2.01477408  0.2448207 ],-0.0721724373118,[ 2.60212425  0.35345037],-0.987895,"[ 0.83219419  1.49297782  0.31450861  1.82339248  1.5559955   1.23835633
  0.55949013  0.32810178 -0.43860117 -0.44885809  0.        ]",[-0.6218074  -0.42995486]
11,"[[ 0.1271787   0.31035311  0.18121314  0.14260049]
 [-1.45881155  1.34409817  0.          0.        ]]",[ 1.68748939 -0.0038352 ],-0.0851558261986,[ 1.79975763 -0.36936958],-1.01942,"[ 0.8490593   1.48827908  0.2021206   1.8584785   1.55599323  1.23835499
  0.67917809  0.54117697 -0.39890179 -0.57182132  0.        ]",[-0.6218074  -0.42995486]
12,"[[ 0.13798899  0.32227869  0.18121314  0.14260049]
 [ 2.52656936 -0.14656772  0.          0.        ]]",[ 0.95486975 -0.05636942],-0.0816492443224,[ 1.38241912 -0.30509958],-1.00478,"[ 0.84691423  1.48377659  0.21963445  1.89069006  1.55599095  1.23835365
  0.79653102  0.31414841 -0.41132348 -0.53897585  0.        ]",[-0.6218074  -0.42995486]
13,"[[ 0.22771484  0.30724047  0.18121314  0.14260049]
 [ 6.43300283 -1.35323617  0.          0.        ]]",[-0.128436   -0.09474651],-0.0648616300587,[-0.2374726  -0.26425963],-0.947229,"[ 0.82243923  1.48942264  0.3637954   1.8500425   1.55598868  1.23835231
  0.91155913  0.13037269 -0.46744307 -0.38059601  0.        ]",[-0.6218074  -0.42995486]
14,"[[ 0.3456763   0.26994968  0.18121314  0.14260049]
 [ 5.36669312 -2.37244345  0.          0.        ]]",[-0.47728541  0.07578315],-0.0452734750745,[ 0.15685033 -0.55770784],-0.922808,"[ 0.77241139  1.5022955   0.54862302  1.74843404  1.55598641  1.23835097
  0.88015991 -0.02485269 -0.54995676 -0.19537779  0.        ]",[-0.6218074  -0.42995486]
15,"[[ 0.45817869  0.20081324  0.18121314  0.14260049]
 [ 5.88182744 -4.53399578  0.          0.        ]]",[-0.94168901  0.4045698 ],-0.0313468347212,[-1.63515617  0.04598922],-0.880085,"[ 0.70640433  1.52185027  0.7177616   1.55737638  1.55598413  1.23834963
  0.89532786 -0.35405734 -0.62311273 -0.05533366  0.        ]",[-0.6218074  -0.42995486]
16,"[[ 0.534956    0.1128766   0.18121314  0.14260049]
 [ 1.80947236 -4.26057708  0.          0.        ]]",[-0.40845177  0.69405597],-0.0263198490143,[-0.18062969  1.72236436],-0.927392,"[ 0.65152936  1.53850685  0.828068    1.31057317  1.55598186  1.23834829
  0.77541276 -0.31241546 -0.65255238  0.00171277  0.        ]",[-0.6218074  -0.42995486]
17,"[[ 0.56360132  0.06824214  0.18121314  0.14260049]
 [ 1.05756784 -0.21634887  0.          0.        ]]",[-0.38899949  0.30281621],-0.0254695547353,[ 0.04327564  0.42569005],-0.932535,"[ 0.62908844  1.54340127  0.86799883  1.18423421  1.55597959  1.23834695
  0.75327167  0.30352157 -0.65702711  0.01186848  0.        ]",[-0.6218074  -0.42995486]
