timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
14,"[[-0.94367612 -1.14438547 -0.03918428 -0.15327869]
 [-1.10519312  4.71041391  0.          0.        ]]",[-0.40112561 -0.92331135],-0.0493211953669,[-0.58430839 -1.53522427],-1.38791,"[ 0.20615839  0.73291817 -1.28356511 -1.48813034 -0.34651113 -1.33410139
  0.6645715   1.07269727 -0.1926448   0.07157108  0.        ]",[-0.83340925 -0.65661556]
15,"[[-0.98874697 -1.09083444 -0.03918428 -0.15327869]
 [-3.3942468   0.65820349  0.          0.        ]]",[ 0.29039025 -0.03165886],-0.0483685680008,[-0.13514748 -0.01086274],-1.39711,"[ 0.14886049  0.79077589 -1.32539079 -1.4233763  -0.34651102 -1.33410028
  0.60007377  0.43300272 -0.22374927  0.03959155  0.        ]",[-0.83340925 -0.65661556]
16,"[[-1.06132316 -1.0782309  -0.03918428 -0.15327869]
 [-3.86181425  0.60233837  0.          0.        ]]",[ 0.58128953  0.15477017],-0.0392109012733,[-0.05998632 -1.18156746],-1.34969,"[ 0.05302048  0.80416747 -1.38688594 -1.40710669 -0.3465109  -1.33409917
  0.58689912  0.42418353 -0.35142742  0.0355558   0.        ]",[-0.83340925 -0.65661556]
17,"[[-1.14016368 -1.10603059 -0.03918428 -0.15327869]
 [-4.02174046 -3.3690709   0.          0.        ]]",[ 1.32526016  1.29869461],-0.026407993469,[ 0.98670781  1.75890896],-1.37859,"[-0.05557151  0.77451131 -1.44517498 -1.44247081 -0.34651078 -1.33409805
  0.58239273 -0.2027556  -0.52954484  0.07007972  0.        ]",[-0.83340925 -0.65661556]
18,"[[-1.18063905 -1.13302526 -0.03918428 -0.15327869]
 [-0.0390215   0.65618519  0.          0.        ]]",[ 0.44161892  0.46428135],-0.0204170270201,[ 0.92078069  0.56473175],-1.37311,"[-0.11292118  0.74531533 -1.47153862 -1.47498503 -0.34651067 -1.33409694
  0.69461151  0.43268405 -0.6301292   0.10416935  0.        ]",[-0.83340925 -0.65661556]
19,"[[-1.14486263 -1.09760595 -0.03918428 -0.15327869]
 [ 3.60450121  2.87834719  0.          0.        ]]",[-0.42083341 -0.3162908 ],-0.0267563118119,[-0.15442623 -0.54341396],-1.36165,"[-0.06217697  0.78354273 -1.44835862 -1.43195096 -0.34651055 -1.33409583
  0.79727286  0.78348135 -0.53075125  0.065331    0.        ]",[-0.83340925 -0.65661556]
20,"[[-1.07961344 -1.06219711 -0.03918428 -0.15327869]
 [ 2.92270617  0.66989439  0.          0.        ]]",[-0.35323611 -0.07900359],-0.0384314189061,[-0.2089666  -0.98413714],-1.35146,"[ 0.02822116  0.82107205 -1.40120656 -1.38584707 -0.34651043 -1.33409471
  0.77806188  0.43484765 -0.37093134  0.02767925  0.        ]",[-0.83340925 -0.65661556]
21,"[[-1.03002438 -1.08802721 -0.03918428 -0.15327869]
 [ 2.03913916 -3.23987812  0.          0.        ]]",[ 0.08273209  0.73938978],-0.0425888174126,[-0.50747662  0.73334319],-1.41358,"[ 0.09486876  0.79376415 -1.36126131 -1.4197786  -0.34651032 -1.3340936
  0.75316569 -0.18236186 -0.30068091  0.03889776  0.        ]",[-0.83340925 -0.65661556]
22,"[[-1.00980115 -1.12304144 -0.03918428 -0.15327869]
 [-0.00999257 -0.27144552  0.          0.        ]]",[-0.02308097  0.1671052 ],-0.0417016978312,[-0.35889379 -0.07362402],-1.38787,"[ 0.12149639  0.75615601 -1.34397654 -1.46316527 -0.3465102  -1.33409249
  0.69542798  0.28624473 -0.29704198  0.05919194  0.        ]",[-0.83340925 -0.65661556]
23,"[[-1.02424647 -1.13133756 -0.03918428 -0.15327869]
 [-1.42981338 -0.55721427  0.          0.        ]]",[ 0.25755131  0.32969871],-0.0386838340856,[ 0.71885068 -0.21644915],-1.3435,"[ 0.10251006  0.74714983 -1.35637908 -1.47299869 -0.34651008 -1.33409137
  0.65542209  0.24113224 -0.3328628   0.06550767  0.        ]",[-0.83340925 -0.65661556]
24,"[[-1.02401802 -1.15097778 -0.03918428 -0.15327869]
 [ 1.44309614 -1.40398106  0.          0.        ]]",[-0.03876273  0.4570621 ],-0.0365598220029,[-0.49551394  1.06511544],-1.42932,"[ 0.10281162  0.72568995 -1.35618402 -1.49559324 -0.34650997 -1.33409026
  0.73637036  0.10745869 -0.3517172   0.07829413  0.        ]",[-0.83340925 -0.65661556]
25,"[[-1.01512521 -1.13904546 -0.03918428 -0.15327869]
 [-0.54718794  2.5839205   0.          0.        ]]",[-0.1613968  -0.35755044],-0.0391634354404,[-0.64419585  0.29511776],-1.40148,"[ 0.11451833  0.73875031 -1.34857839 -1.48197916 -0.34650985 -1.33408915
  0.68029076  0.73700235 -0.32311928  0.06966757  0.        ]",[-0.83340925 -0.65661556]
26,"[[-1.05153807 -1.07614905 -0.03918428 -0.15327869]
 [-3.08562634  3.702003    0.          0.        ]]",[ 0.18176593 -0.55500245],-0.040807185264,[ 0.39625078 -1.48600017],-1.33009,"[ 0.06618486  0.8063673  -1.37901343 -1.40436891 -0.34650974 -1.33408804
  0.60876612  0.91350626 -0.33036943  0.03328072  0.        ]",[-0.83340925 -0.65661556]
27,"[[-1.09689575 -1.04257649 -0.03918428 -0.15327869]
 [-1.4555794  -0.33131013  0.          0.        ]]",[ 0.43197575  0.29432425],-0.0382162932938,[ 0.5542476   0.38782583],-1.3584,"[ 0.00456382  0.8415524  -1.41429216 -1.35898558 -0.34650962 -1.33408692
  0.65469492  0.27679323 -0.38508331  0.01771708  0.        ]",[-0.83340925 -0.65661556]
28,"[[-1.10371967 -1.03373564 -0.03918428 -0.15327869]
 [ 0.76578749  1.21025772  0.          0.        ]]",[-0.03608817 -0.12246211],-0.0382546598744,[ 0.2151742  -0.08901314],-1.35628,"[-0.00483556  0.8507056  -1.41934172 -1.34658432 -0.3465095  -1.33408581
  0.71728504  0.5201504  -0.38964305  0.01319451  0.        ]",[-0.83340925 -0.65661556]
29,"[[-1.08001282 -1.01330954 -0.03918428 -0.15327869]
 [ 1.60211122  0.83360969  0.          0.        ]]",[-0.21098572 -0.1857278 ],-0.0436061890068,[-0.0395025  -0.03002006],-1.37036,"[ 0.02767659  0.87166897 -1.4015032  -1.31722601 -0.34650939 -1.3340847
  0.74084941  0.46069122 -0.32231277 -0.00186912  0.        ]",[-0.83340925 -0.65661556]
30,"[[-1.04985652 -0.99799493 -0.03918428 -0.15327869]
 [ 1.41414581  0.69830119  0.          0.        ]]",[-0.27983785 -0.27849239],-0.0494972035735,[-0.12283886  0.54251157],-1.40773,"[ 0.06843982  0.88721271 -1.37764399 -1.29457208 -0.34650927 -1.33408358
  0.73555285  0.43933078 -0.24669297 -0.01177394  0.        ]",[-0.83340925 -0.65661556]
31,"[[-1.02673722 -0.96261325 -0.03918428 -0.15327869]
 [ 0.89949229  2.83275297  0.          0.        ]]",[-0.50221485 -0.9106344 ],-0.0566816986548,[-0.39897149 -1.7948021 ],-1.36609,"[ 0.09921922  0.92253414 -1.35847885 -1.24016301 -0.34650915 -1.33408247
  0.72105136  0.77628277 -0.16286683 -0.02883651  0.        ]",[-0.83340925 -0.65661556]
32,"[[-1.02475235 -0.94624394 -0.03918428 -0.15327869]
 [-0.69568676 -1.18244149  0.          0.        ]]",[ 0.14639544  0.00729539],-0.0587427636811,[ 0.14818758 -0.45855033],-1.41571,"[ 0.10184203  0.93858708 -1.35679744 -1.21402594 -0.34650904 -1.33408136
  0.6761044   0.14242936 -0.14107565 -0.03626569  0.        ]",[-0.83340925 -0.65661556]
33,"[[-1.03264011 -0.98787688 -0.03918428 -0.15327869]
 [-0.09509664 -2.97487804  0.          0.        ]]",[ 0.3387886   0.56292748],-0.0530875513757,[ 0.26124158  0.61039354],-1.42122,"[ 0.09140045  0.89739735 -1.36344092 -1.27930392 -0.34650892 -1.33408024
  0.69302666 -0.1405313  -0.20176618 -0.01679826  0.        ]",[-0.83340925 -0.65661556]
34,"[[-1.02415959 -1.02253689 -0.03918428 -0.15327869]
 [ 0.939716   -0.49937058  0.          0.        ]]",[-0.14504135  0.01047717],-0.0505730711653,[-0.17924066 -0.20978968],-1.3964,"[ 0.10262463  0.86222856 -1.35629227 -1.33060473 -0.3465088  -1.33407913
  0.7221838   0.25026156 -0.22169789  0.00145568  0.        ]",[-0.83340925 -0.65661556]
35,"[[-1.01266509 -1.04075751 -0.03918428 -0.15327869]
 [ 0.21215389 -1.31995757  0.          0.        ]]",[ 0.02597649  0.22881982],-0.0502854631766,[ 0.6141398   1.04611552],-1.40212,"[ 0.11774552  0.84343582 -1.34644338 -1.35644103 -0.34650869 -1.33407802
  0.70168328  0.12072053 -0.21820449  0.01144511  0.        ]",[-0.83340925 -0.65661556]
36,"[[-0.98409467 -1.02717342 -0.03918428 -0.15327869]
 [ 2.63680077  2.66509094  0.          0.        ]]",[-0.81489384 -0.83483493],-0.0560350713681,[-0.2162941  -1.28977078],-1.39052,"[ 0.15485699  0.85746517 -1.32117517 -1.33725178 -0.34650857 -1.33407691
  0.77000116  0.74981532 -0.14774418  0.00597736  0.        ]",[-0.83340925 -0.65661556]
37,"[[-0.94045745 -1.01412602 -0.03918428 -0.15327869]
 [ 1.72995438 -1.34698286  0.          0.        ]]",[-0.43556631 -0.05576961],-0.0641299198897,[-1.27725139 -0.15341247],-1.52089,"[ 0.21018161  0.87083222 -1.28044749 -1.31840995 -0.34650845 -1.33407579
  0.74444898  0.11645374 -0.0476962   0.00593217  0.        ]",[-0.83340925 -0.65661556]
38,"[[-0.94589892 -1.04688142 -0.03918428 -0.15327869]
 [-2.26082973 -1.92663156  0.          0.        ]]",[ 0.23847838  0.2952565 ],-0.0597021012188,[ 0.1526545   0.09766963],-1.4512,"[ 0.20337519  0.83707283 -1.28566367 -1.36494433 -0.34650834 -1.33407468
  0.63200205  0.02494812 -0.09401178  0.01999569  0.        ]",[-0.83340925 -0.65661556]
39,"[[-0.98460806 -1.08115279 -0.03918428 -0.15327869]
 [-1.61223825 -1.50192165  0.          0.        ]]",[ 0.23047648  0.34055766],-0.0500486416878,[ 0.80800948 -0.45375255],-1.35979,"[ 0.154196    0.80106111 -1.32163591 -1.41088497 -0.34650822 -1.33407357
  0.65027687  0.09199448 -0.20573461  0.03427587  0.        ]",[-0.83340925 -0.65661556]
40,"[[-0.98445038 -1.12892826 -0.03918428 -0.15327869]
 [ 1.61726033 -3.26972512  0.          0.        ]]",[ 0.01174675  0.70911574],-0.0448233357613,[ 0.51364751  0.04040846],-1.36956,"[ 0.15439892  0.74976142 -1.32149239 -1.47014011 -0.3465081  -1.33407245
  0.7412728  -0.18707802 -0.25454278  0.06185365  0.        ]",[-0.83340925 -0.65661556]
41,"[[-0.93203446 -1.19207293 -0.03918428 -0.15327869]
 [ 3.61768796 -3.04547686  0.          0.        ]]",[-0.44283026  0.57080579],-0.0458778518742,[ 0.21160169  1.36593887],-1.45543,"[ 0.22066392  0.68017901 -1.27229049 -1.53969518 -0.34650799 -1.33407134
  0.79763765 -0.15167723 -0.21924193  0.10026679  0.        ]",[-0.83340925 -0.65661556]
42,"[[-0.8520076  -1.21265099 -0.03918428 -0.15327869]
 [ 4.38244252  0.97428021  0.          0.        ]]",[-1.18428898 -0.46478543],-0.0561406114279,[-0.19242319 -0.30212207],-1.47199,"[ 0.31689405  0.65710645 -1.19027493 -1.56016355 -0.34650787 -1.33407023
  0.81918543  0.48289797 -0.09132137  0.1188428   0.        ]",[-0.83340925 -0.65661556]
43,"[[-0.77286539 -1.20535877 -0.03918428 -0.15327869]
 [ 3.53460954 -0.24101313  0.          0.        ]]",[-1.23324394 -0.39732534],-0.0694400351956,[-1.6439749   0.21169406],-1.66109,"[ 0.40565687  0.66530317 -1.1014285  -1.55303291 -0.34650775 -1.33406911
  0.79529598  0.29104663  0.06257486  0.13261227  0.        ]",[-0.83340925 -0.65661556]
44,"[[-0.74257853 -1.2017107  -0.03918428 -0.15327869]
 [-0.49251048  0.60299579  0.          0.        ]]",[-0.75254536 -0.48370895],-0.0746292357512,[-1.17280219 -0.27639276],-1.67617,"[ 0.43782185  0.66939504 -1.06550767 -1.54941339 -0.34650764 -1.334068
  0.6818251   0.42428527  0.12212422  0.14087047  0.        ]",[-0.83340925 -0.65661556]
45,"[[-0.79202967 -1.20074095 -0.03918428 -0.15327869]
 [-4.43946188 -0.50232745  0.          0.        ]]",[ 0.0417748  -0.01532906],-0.0669128412341,[ 0.34051533 -0.89379701],-1.50954,"[ 0.3847777   0.67048158 -1.12361775 -1.5484443  -0.34650752 -1.33406689
  0.57061316  0.24979418  0.03230392  0.12505297  0.        ]",[-0.83340925 -0.65661556]
46,"[[-0.86641049 -1.24619928 -0.03918428 -0.15327869]
 [-3.00343129 -4.03174637  0.          0.        ]]",[ 0.4297865   0.93530262],-0.0502397776065,[ 0.32405921  1.12362542],-1.47636,"[ 0.30003762  0.6191126  -1.20562883 -1.59117691 -0.34650741 -1.33406578
  0.61107539 -0.30737488 -0.15233767  0.13650515  0.        ]",[-0.83340925 -0.65661556]
47,"[[-0.91302743 -1.28630842 -0.03918428 -0.15327869]
 [-1.66268808  0.00736952  0.          0.        ]]",[ 0.03257973  0.25537005],-0.0386046822728,[-0.06996454  0.55790743],-1.44094,"[ 0.24407616  0.57312716 -1.2535474  -1.62439196 -0.34650729 -1.33406466
  0.64885273  0.33025729 -0.27687134  0.16122182  0.        ]",[-0.83340925 -0.65661556]
48,"[[-0.94873401 -1.26399734 -0.03918428 -0.15327869]
 [-1.90715306  2.21637715  0.          0.        ]]",[ 0.00118649 -0.13544701],-0.0354548929438,[ 0.2205807  -0.00438815],-1.38949,"[ 0.19981721  0.59877835 -1.28835724 -1.60643609 -0.34650717 -1.33406355
  0.64196426  0.67898057 -0.32042933  0.14790195  0.        ]",[-0.83340925 -0.65661556]
49,"[[-0.97774068 -1.22028648 -0.03918428 -0.15327869]
 [-0.99655224  2.1549115   0.          0.        ]]",[-0.09291872 -0.17963873],-0.0357917714577,[ 0.27154853  0.56665402],-1.39307,"[ 0.16301519  0.64849771 -1.31539191 -1.56746924 -0.34650706 -1.33406244
  0.66762163  0.66927704 -0.33203801  0.12021549  0.        ]",[-0.83340925 -0.65661556]
