timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
10,"[[ -1.54188255  -2.37877496  -0.07785328   0.17505763]
 [-13.59240538 -28.48843969   0.           0.        ]]",[-0.54534197 -0.81413031],-0.197745511787,[ 0.2852666  -1.44293542],-1.0329,"[-0.22479357 -0.31412481 -1.43936957 -1.27842543 -0.68983798  1.54720374
 -0.08297067 -3.58993028 -0.19932966 -1.47697363  0.        ]",[-0.08019356 -0.18879361]
11,"[[ -1.79973801  -2.9826085   -0.07785328   0.17505763]
 [-12.19720214 -31.88366207   0.           0.        ]]",[-0.52137893 -0.76624525],-0.174432026561,[-0.55437732  0.35995915],-0.989006,"[ -5.79050922e-01  -6.60362291e-01  -1.40063782e+00   1.91257885e-01
  -6.89834839e-01   1.54718757e+00   1.21943206e-03  -4.05754144e+00
   2.43756969e-01  -1.19980506e+00   0.00000000e+00]",[-0.08019356 -0.18879361]
12,"[[ -2.0632675   -3.25990399  -0.07785328   0.17505763]
 [-14.14933489  -0.19990317   0.           0.        ]]",[-0.56818569 -0.86829424],-0.198309360695,[-1.07658945 -1.23818202],-1.04325,"[-0.91946178 -0.66771721 -1.26077191  0.95376551 -0.6898317   1.5471714
 -0.11657722  0.3079708   0.48005922 -1.28949541  0.        ]",[-0.08019356 -0.18879361]
13,"[[ -2.38316589  -3.19350876  -0.07785328   0.17505763]
 [-17.8283461    4.68868978   0.           0.        ]]",[-0.59802777 -0.89815968],-0.194386102499,[ 0.01673792  0.13527929],-1.13501,"[-1.26991477 -0.67510157 -0.96913086  0.77125917 -0.68982857  1.54715523
 -0.3385783   0.98153636  0.4370303  -1.27897212  0.        ]",[-0.08019356 -0.18879361]
14,"[[ -2.73552667  -3.09529205  -0.07785328   0.17505763]
 [-17.40911809   5.1315275    0.           0.        ]]",[-0.60052872 -0.89655042],-0.186885528815,[-2.30280073 -1.2097737 ],-0.934011,"[-1.53679896 -0.67545939 -0.52760169  0.50036506 -0.68982543  1.54713906
 -0.31327973  1.04254576  0.40575534 -1.22953827  0.        ]",[-0.08019356 -0.18879361]
15,"[[ -3.11997743  -3.03075959  -0.07785328   0.17505763]
 [-21.0238924    1.70905294   0.           0.        ]]",[-0.57835126 -0.87240911],-0.184331828141,[ 0.36465782 -0.51416692],-1.10649,"[-1.6490495  -0.6688273   0.03547881  0.32288396 -0.6898223   1.54712289
 -0.53140484  0.57098014  0.42024903 -1.19855937  0.        ]",[-0.08019356 -0.18879361]
16,"[[ -3.52179381  -3.01062187  -0.07785328   0.17505763]
 [-19.16393756   0.52854998   0.           0.        ]]",[-0.54415596 -0.84491181],-0.188760602866,[ 1.11836537 -1.26719306],-1.10978,"[-1.55048313 -0.66564498  0.62771817  0.2677248  -0.68981916  1.54710672
 -0.41916737  0.40832356  0.45480635 -1.2181649   0.        ]",[-0.08019356 -0.18879361]
17,"[[ -3.86154143  -3.00499171  -0.07785328   0.17505763]
 [-14.82528132   0.12215947   0.           0.        ]]",[-0.5310505  -0.82801169],-0.194232115885,[-1.01356154 -0.44672792],-1.10554,"[-1.30574635 -0.66465894  1.06239028  0.25232781 -0.68981603  1.54709055
 -0.15735704  0.35232784  0.47595031 -1.25503005  0.        ]",[-0.08019356 -0.18879361]
18,"[[ -4.19482725  -3.00324645  -0.07785328   0.17505763]
 [-18.49108403   0.05891483   0.           0.        ]]",[-0.50088894 -0.82239276],-0.199633402176,[-0.36906656 -0.48633458],-1.13636,"[-0.94979714 -0.66434289  1.37858902  0.2475568  -0.68981289  1.54707438
 -0.37856384  0.34361248  0.48312767 -1.29956369  0.        ]",[-0.08019356 -0.18879361]
19,"[[ -4.57563727  -3.00246948  -0.07785328   0.17505763]
 [-19.58626818   0.02393979   0.           0.        ]]",[-0.47321522 -0.82412207],-0.204776425509,[ 0.64716725 -1.06198667],-1.14996,"[-0.45351055 -0.66419929  1.56200511  0.24543274 -0.68980975  1.54705821
 -0.44464985  0.33879225  0.47373054 -1.35103002  0.        ]",[-0.08019356 -0.18879361]
20,"[[ -4.93776375  -3.00269961  -0.07785328   0.17505763]
 [-16.63620985  -0.0279891    0.           0.        ]]",[-0.44789815 -0.83606422],-0.207994672879,[ 0.87410175 -0.34007728],-1.19252,"[ 0.04465949 -0.66423808  1.53793047  0.2460608  -0.68980662  1.54704204
 -0.2666306   0.33163604  0.44817612 -1.39332285  0.        ]",[-0.08019356 -0.18879361]
21,"[[ -5.23246001  -3.00254945  -0.07785328   0.17505763]
 [-12.84604794   0.02450706   0.           0.        ]]",[-0.44762108 -0.85792005],-0.209175059015,[ 0.23605672 -0.89199142],-1.17056,"[ 0.42330165 -0.66420791  1.37666938  0.24564967 -0.68980348  1.54702588
 -0.03791623  0.33886814  0.4183443  -1.41874571  0.        ]",[-0.08019356 -0.18879361]
22,"[[ -5.47745215  -3.00263972  -0.07785328   0.17505763]
 [-11.65712692  -0.01861123   0.           0.        ]]",[-0.43290889 -0.86695713],-0.209089999245,[-0.73180293 -1.34743427],-1.13369,"[ 0.69418123 -0.66422133  1.15581728  0.24589553 -0.68980035  1.54700971
  0.03382837  0.33292587  0.38910399 -1.43195561  0.        ]",[-0.08019356 -0.18879361]
23,"[[ -5.73735006  -3.00313666  -0.07785328   0.17505763]
 [-14.32377741  -0.02494056   0.           0.        ]]",[-0.38730648 -0.85729456],-0.207901263699,[-1.18643113 -0.81777986],-1.13685,"[ 0.91863462 -0.66430833  0.85087979  0.24725278 -0.68979721  1.54699354
 -0.12708909  0.33205263  0.35559468 -1.43684305  0.        ]",[-0.08019356 -0.18879361]
24,"[[ -6.06070538e+00  -3.00335497e+00  -7.78532787e-02   1.75057629e-01]
 [ -1.79995061e+01  -2.49108177e-03   0.00000000e+00   0.00000000e+00]]",[-0.34653455 -0.84432638],-0.205048569717,[-1.28682938 -0.33927209],-1.14123,"[ 1.0856916  -0.66434479  0.40075721  0.24784858 -0.68979408  1.54697738
 -0.3488988   0.33514474  0.31434433 -1.42999833  0.        ]",[-0.08019356 -0.18879361]
25,"[[ -6.45684518  -3.00284335  -0.07785328   0.17505763]
 [-21.60246695   0.03660995   0.           0.        ]]",[-0.35856307 -0.84985769],-0.199852967645,[-0.25758976 -1.25442499],-1.09787,"[ 1.09898417 -0.66424938 -0.19255881  0.24644958 -0.68979094  1.54696121
 -0.56631684  0.34053122  0.26993309 -1.40369163  0.        ]",[-0.08019356 -0.18879361]
26,"[[ -6.89483649e+00  -3.00288149e+00  -7.78532787e-02   1.75057629e-01]
 [ -2.21946898e+01  -2.11201021e-02   0.00000000e+00   0.00000000e+00]]",[-0.40938625 -0.87509739],-0.192562158763,[-1.21598016 -0.05146389],-1.07589,"[ 0.86877971 -0.66425334 -0.79792893  0.246553   -0.68978781  1.54694505
 -0.60205202  0.33257556  0.23602333 -1.35525922  0.        ]",[-0.08019356 -0.18879361]
27,"[[ -7.37404667  -3.00232671  -0.07785328   0.17505763]
 [-25.71459925   0.04899871   0.           0.        ]]",[-0.50237018 -0.90782881],-0.184285395744,[-0.26972278 -1.64768621],-0.982841,"[ 0.37450646 -0.66414977 -1.26964076  0.24503613 -0.68978467  1.54692888
 -0.81445732  0.34223596  0.22421339 -1.29036189  0.        ]",[-0.08019356 -0.18879361]
28,"[[ -7.89394585  -3.00241102  -0.07785328   0.17505763]
 [-26.27345563  -0.03056553   0.           0.        ]]",[-0.57768172 -0.91960955],-0.177088195881,[-0.5445666  -0.28391006],-1.00652,"[-0.32011095 -0.66416214 -1.43879352  0.24526572 -0.68978154  1.54691272
 -0.84817714  0.33127174  0.24454201 -1.22179875  0.        ]",[-0.08019356 -0.18879361]
29,"[[ -8.43582921e+00  -3.00229669e+00  -7.78532787e-02   1.75057629e-01]
 [ -2.79094287e+01   2.33330778e-02   0.00000000e+00   0.00000000e+00]]",[-0.61677301 -0.91994941],-0.173913533715,[ 0.04179082 -1.84745018],-0.952647,"[-1.02571832 -0.66413842 -1.19184023  0.2449525  -0.6897784   1.54689656
 -0.94689484  0.33869724  0.29627747 -1.17177855  0.        ]",[-0.08019356 -0.18879361]
30,"[[ -8.98681419  -3.00257704  -0.07785328   0.17505763]
 [-27.1914621   -0.03115296   0.           0.        ]]",[-0.60695136 -0.89883292],-0.176383140698,[ 0.25640262 -1.89004706],-0.995356,"[-1.51868856 -0.66418638 -0.57150634  0.24571781 -0.68977527  1.54688039
 -0.90356389  0.33118849  0.36582075 -1.15798625  0.        ]",[-0.08019356 -0.18879361]
31,"[[ -9.51505701  -3.00318239  -0.07785328   0.17505763]
 [-25.63799634  -0.0260993    0.           0.        ]]",[-0.57299596 -0.86889696],-0.183324049844,[ 0.33628295 -1.41361607],-1.06943,"[-1.64371344 -0.664293    0.20400293  0.24737135 -0.68977213  1.54686423
 -0.80981537  0.3318837   0.42931075 -1.1840136   0.        ]",[-0.08019356 -0.18879361]
32,"[[ -1.00093658e+01  -3.00359019e+00  -7.78532787e-02   1.75057629e-01]
 [ -2.37990137e+01  -1.50003524e-02   0.00000000e+00   0.00000000e+00]]",[-0.52910101 -0.8410877 ],-0.19180812423,[-1.28731478 -1.15555155],-1.03975,"[-1.4194134  -0.6643636   0.9002575   0.24848507 -0.689769    1.54684807
 -0.69883805  0.33341189  0.46995493 -1.23649133  0.        ]",[-0.08019356 -0.18879361]
33,"[[ -1.05203439e+01  -3.00380856e+00  -7.78532787e-02   1.75057629e-01]
 [ -2.72871673e+01  -7.51439672e-03   0.00000000e+00   0.00000000e+00]]",[-0.47977355 -0.8247844 ],-0.200282416899,[ 0.02965904 -1.40295549],-1.10547,"[-0.89825585 -0.66439995  1.40895337  0.2490811  -0.68976586  1.54683191
 -0.90932724  0.33444224  0.48253594 -1.30558101  0.        ]",[-0.08019356 -0.18879361]
34,"[[ -1.10594891e+01  -3.00391409e+00  -7.78532787e-02   1.75057629e-01]
 [ -2.66295496e+01  -3.49813248e-03   0.00000000e+00   0.00000000e+00]]",[-0.42499125 -0.82152164],-0.206734553886,[-0.98370614 -0.04489745],-1.16416,"[-0.176312   -0.66441597  1.57296656  0.24936873 -0.68976273  1.54681575
 -0.86963826  0.3349945   0.46023132 -1.37564614  0.        ]",[-0.08019356 -0.18879361]
35,"[[-11.62586836  -3.00294933  -0.07785328   0.17505763]
 [-29.99715167   0.06843007   0.           0.        ]]",[-0.36404231 -0.82685745],-0.20922175617,[-1.24246186 -0.11694311],-1.16874,"[ 0.55130297 -0.66423908  1.2862743   0.24673113 -0.68975959  1.54679959
 -1.07285098  0.34490442  0.4052641  -1.42532426  0.        ]",[-0.08019356 -0.18879361]
36,"[[-12.25957806  -3.00178959  -0.07785328   0.17505763]
 [-33.36260265   0.04558508   0.           0.        ]]",[-0.34573829 -0.83933103],-0.206098326425,[-0.00754788 -1.59931126],-1.12173,"[ 1.05518372 -0.66402544  0.52343602  0.24356111 -0.68975646  1.54678343
 -1.27593057  0.34175539  0.32537306 -1.43421812  0.        ]",[-0.08019356 -0.18879361]
37,"[[-12.92050338  -3.00204127  -0.07785328   0.17505763]
 [-32.73203015  -0.04040704   0.           0.        ]]",[-0.40475512 -0.87862647],-0.197058115614,[-0.1028898  -0.11005753],-1.12666,"[ 1.03391042 -0.66406837 -0.45493932  0.24424804 -0.68975332  1.54676727
 -1.23786876  0.32990519  0.2534253  -1.38632971  0.        ]",[-0.08019356 -0.18879361]
38,"[[ -1.35727299e+01  -3.00191267e+00  -7.78532787e-02   1.75057629e-01]
 [ -3.24914195e+01   2.92879437e-02   0.00000000e+00   0.00000000e+00]]",[-0.50476402 -0.92015231],-0.185711322874,[-2.57316777 -1.17189812],-0.90827,"[ 0.47590798 -0.66404199 -1.20609947  0.24389583 -0.68975019  1.54675111
 -1.22333963  0.3395075   0.22385575 -1.30230657  0.        ]",[-0.08019356 -0.18879361]
39,"[[-14.25582954  -3.00225119  -0.07785328   0.17505763]
 [-35.80749762  -0.03817837   0.           0.        ]]",[-0.61236078 -0.94703877],-0.176302132242,[ 0.76375553 -0.00979653],-1.05574,"[-0.42868065 -0.66410067 -1.4293919   0.2448201  -0.68974705  1.54673495
 -1.42343584  0.33020997  0.25023919 -1.21265152  0.        ]",[-0.08019356 -0.18879361]
40,"[[-14.93452714  -3.0019442   -0.07785328   0.17505763]
 [-32.07470346   0.0404882    0.           0.        ]]",[-0.62789452 -0.92596781],-0.174159843683,[-1.3163161  0.6749491],-1.00877,"[-1.25545631 -0.66404184 -0.98546918  0.2439804  -0.68974392  1.54671879
 -1.19817127  0.34104855  0.32226868 -1.16110569  0.        ]",[-0.08019356 -0.18879361]
41,"[[-15.60937367  -2.97432275  -0.07785328   0.17505763]
 [-35.39884914   2.7127991    0.           0.        ]]",[-0.61368483 -0.92244375],-0.177403644667,[-0.30598835 -1.43970771],-1.00405,"[-1.64261165 -0.65851181 -0.08040139  0.16865824 -0.68974078  1.54670264
 -1.39875394  0.70927361  0.40244584 -1.1463214   0.        ]",[-0.08019356 -0.18879361]
42,"[[-16.32247589  -2.96032391  -0.07785328   0.17505763]
 [-35.90970524  -1.29952573   0.           0.        ]]",[-0.5406481  -0.86368668],-0.189661701654,[-1.84979847 -2.71981748],-0.914719,"[-1.39601829 -0.65533139  0.93749772  0.13061417 -0.68973765  1.54668648
 -1.42956804  0.15639808  0.48693001 -1.20630558  0.        ]",[-0.08019356 -0.18879361]
43,"[[-17.07326487  -3.01539916  -0.07785328   0.17505763]
 [-39.1583175   -2.90774017   0.           0.        ]]",[-0.43468517 -0.81222963],-0.203598743329,[-0.96596759 -0.27677741],-1.13484,"[-0.54726126 -0.66636751  1.5443121   0.28077968 -0.68973452  1.54667032
 -1.62558595 -0.06520498  0.45906509 -1.34838733  0.        ]",[-0.08019356 -0.18879361]
44,"[[-17.88702517  -3.03292066  -0.07785328   0.17505763]
 [-42.20756888   0.25745547   0.           0.        ]]",[-0.3547242  -0.82033205],-0.206520510518,[-1.2956536  -0.27432368],-1.14319,"[ 0.5264798  -0.66905196  1.30555146  0.32879489 -0.68973138  1.54665417
 -1.80956699  0.37094192  0.38546869 -1.41123875  0.        ]",[-0.08019356 -0.18879361]
45,"[[-18.76251757  -3.02259456  -0.07785328   0.17505763]
 [-45.33126611   0.5835188    0.           0.        ]]",[-0.38380614 -0.86997879],-0.201320065414,[ 0.72257902 -1.236541  ],-1.12699,"[ 1.11460427 -0.66751348  0.19909925  0.30048385 -0.68972825  1.54663801
 -1.99803219  0.41587044  0.29469582 -1.4061704   0.        ]",[-0.08019356 -0.18879361]
46,"[[-19.63143451  -3.0133864   -0.07785328   0.17505763]
 [-41.57295487   0.34163666   0.           0.        ]]",[-0.48885491 -0.92850542],-0.188913789711,[-0.25609     1.26057276],-1.13145,"[ 0.71774495 -0.66602432 -0.99455897  0.27526715 -0.68972511  1.54662186
 -1.77122074  0.38253876  0.23373228 -1.32536254  0.        ]",[-0.08019356 -0.18879361]
47,"[[-20.46480679  -2.96688347  -0.07785328   0.17505763]
 [-41.76359919   4.29553891   0.           0.        ]]",[-0.63928926 -0.98371536],-0.176111421705,[-0.17085047  0.11811545],-1.03173,"[-0.32627933 -0.65683693 -1.43850509  0.14842289 -0.68972198  1.5466057
 -1.78270184  0.92736577  0.21637595 -1.22453893  0.        ]",[-0.08019356 -0.18879361]
48,"[[-21.29856728  -2.8771181   -0.07785328   0.17505763]
 [-41.61292608   4.67982637   0.           0.        ]]",[-0.66739982 -0.98418266],-0.162247144638,[-0.18975065 -0.34011001],-0.960577,"[-1.33032222 -0.63124432 -0.89488021 -0.09325451 -0.68971884  1.54658955
 -1.77358721  0.98031318  0.25396885 -1.0907227   0.        ]",[-0.08019356 -0.18879361]
49,"[[-22.13009467  -2.79794124  -0.07785328   0.17505763]
 [-41.54006117   3.24274257   0.           0.        ]]",[-0.62437493 -0.95076305],-0.163597254134,[-0.41397981 -2.08641841],-0.910044,"[-1.63596935 -0.60021611  0.2768883  -0.30166539 -0.68971571  1.5465734
 -1.76916789  0.78228465  0.41745362 -1.01046333  0.        ]",[-0.08019356 -0.18879361]
