timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
11,"[[-0.38122762 -1.36798402  0.03855514 -0.08360187]
 [ 0.94229997 -1.87746467  0.          0.        ]]",[ 0.20720798 -0.05286024],-0.070947598204,[ 0.44927918 -0.63040193],-1.66971,"[ 0.73152872  0.43889099 -0.55149702 -1.63045954  0.33038054 -0.73405101
  0.70729485  0.02487046 -0.30824954 -0.32385329  0.        ]",[-0.8951779  -0.75319725]
12,"[[-0.34472498 -1.43020852  0.03855514 -0.08360187]
 [ 2.7021059  -4.33677883  0.          0.        ]]",[ 0.00482142  0.49412674],-0.0667816967077,[ 0.13143521  0.36760381],-1.63874,"[ 0.75182197  0.3652543  -0.49603577 -1.65945041  0.33038045 -0.73405071
  0.75635294 -0.3700325  -0.32457904 -0.28076255  0.        ]",[-0.8951779  -0.75319725]
13,"[[-0.28600331 -1.5014791   0.03855514 -0.08360187]
 [ 3.16851921 -2.79541308  0.          0.        ]]",[-0.15899289  0.22021732],-0.0620146030874,[ 0.26760384  0.67178835],-1.57258,"[ 0.78033736  0.28012906 -0.40531187 -1.67980852  0.33038035 -0.73405042
  0.76935491 -0.12252842 -0.3193981  -0.21670626  0.        ]",[-0.8951779  -0.75319725]
14,"[[-0.21264091 -1.53014469  0.03855514 -0.08360187]
 [ 4.16440318 -0.08018779  0.          0.        ]]",[-0.52156663 -0.44191378],-0.0611087042667,[-0.45106655  0.22502111],-1.64364,"[ 0.80867617  0.24574747 -0.28978441 -1.68410346  0.33038026 -0.73405012
  0.797117    0.31346756 -0.24630335 -0.14951394  0.        ]",[-0.8951779  -0.75319725]
15,"[[-0.14809182 -1.52278897  0.03855514 -0.08360187]
 [ 2.29672478  0.81277386  0.          0.        ]]",[-0.39184815 -0.65317994],-0.0639134570149,[ 0.08318851 -0.51877908],-1.64166,"[ 0.82680472  0.2545748  -0.18658876 -1.68321271  0.33038016 -0.73404983
  0.7450511   0.45685437 -0.14717653 -0.09193165  0.        ]",[-0.8951779  -0.75319725]
16,"[[-0.09930639 -1.52730519  0.03855514 -0.08360187]
 [ 2.58087713 -1.25749433  0.          0.        ]]",[-0.46234477 -0.25584012],-0.065658537424,[-0.4951202  -0.97875539],-1.72804,"[ 0.83622898  0.24915528 -0.10790855 -1.68377437  0.33038007 -0.73404954
  0.75297216  0.12442181 -0.08704305 -0.04326111  0.        ]",[-0.8951779  -0.75319725]
17,"[[-0.06785416 -1.59108536  0.03855514 -0.08360187]
 [ 0.57100134 -5.10770193  0.          0.        ]]",[-0.03253312  0.78648716],-0.0610605506006,[ 0.34916072  0.21221448],-1.60104,"[ 0.84034001  0.17255693 -0.0569679  -1.68579039  0.33037997 -0.73404924
  0.69694221 -0.49382381 -0.12321445 -0.00626652  0.        ]",[-0.8951779  -0.75319725]
18,"[[-0.04268489 -1.68379614  0.03855514 -0.08360187]
 [ 1.94138746 -4.16650504  0.          0.        ]]",[-0.24864924  0.72880799],-0.0531294717018,[-0.21201221  1.37918794],-1.61022,"[ 0.84251675  0.06147435 -0.01612231 -1.6689552   0.33037988 -0.73404895
  0.73514443 -0.34269131 -0.20297787  0.03099825  0.        ]",[-0.8951779  -0.75319725]
19,"[[-0.01266737 -1.7265694   0.03855514 -0.08360187]
 [ 1.06329629 -0.124296    0.          0.        ]]",[-0.20772901 -0.02844121],-0.0503003071928,[ 0.45004682  0.39528233],-1.54009,"[ 0.84381705  0.01055976  0.03264647 -1.6533241   0.33037978 -0.73404865
  0.71066543  0.30638522 -0.21732676  0.06621765  0.        ]",[-0.8951779  -0.75319725]
20,"[[ 0.02625671 -1.71332924  0.03855514 -0.08360187]
 [ 2.82323963  1.44309341  0.          0.        ]]",[-0.6180476  -0.50524372],-0.0538234794079,[-0.48062356  0.58644645],-1.66006,"[ 0.84340257  0.02628792  0.09590668 -1.65868871  0.33037969 -0.73404836
  0.75972741  0.55806822 -0.15502984  0.09978928  0.        ]",[-0.8951779  -0.75319725]
21,"[[ 0.06307148 -1.66145274  0.03855514 -0.08360187]
 [ 0.86475849  3.73690928  0.          0.        ]]",[-0.48944455 -1.09082055],-0.0615688503176,[-0.14954027 -0.25104376],-1.70107,"[ 0.84082842  0.08817497  0.15568091 -1.67514494  0.33037959 -0.73404807
  0.70513017  0.92639679 -0.04962444  0.13228258  0.        ]",[-0.8951779  -0.75319725]
22,"[[ 0.07425787 -1.5974293   0.03855514 -0.08360187]
 [ 0.25592149  2.6689947   0.          0.        ]]",[-0.48199618 -1.00388384],-0.0690314466415,[-0.93227722 -1.6669903 ],-1.86985,"[ 0.83962623  0.16493837  0.17381984 -1.68537624  0.3303795  -0.73404777
  0.68815723  0.75491631  0.04068711  0.14535756  0.        ]",[-0.8951779  -0.75319725]
23,"[[ 0.04231331 -1.58430109  0.03855514 -0.08360187]
 [-3.43807056 -1.34279544  0.          0.        ]]",[ 0.26860076  0.00882652],-0.0682136793439,[ 0.36343999  0.04817268],-1.6944,"[ 0.8425396   0.18070542  0.12198871 -1.6860931   0.3303794  -0.73404748
  0.58517885  0.1107238   0.01997477  0.10971568  0.        ]",[-0.8951779  -0.75319725]
24,"[[-0.01133474 -1.60897861  0.03855514 -0.08360187]
 [-1.9317456  -1.12568434  0.          0.        ]]",[ 0.16379799 -0.00031078],-0.0623364209336,[-0.76429731  0.29890851],-1.72863,"[ 0.84384022  0.1510719   0.03481206 -1.68435221  0.3303793  -0.73404719
  0.62717076  0.14558635 -0.07407738  0.0521434   0.        ]",[-0.8951779  -0.75319725]
25,"[[-0.07993737 -1.61938845  0.03855514 -0.08360187]
 [-4.91856435  0.08069251  0.          0.        ]]",[ 0.75036013 -0.04658768],-0.0577244764838,[ 0.93723674 -0.3098104 ],-1.54788,"[ 0.83894012  0.13857877 -0.07655418 -1.68311906  0.33037921 -0.73404689
  0.54390639  0.33930009 -0.17288535 -0.01416814  0.        ]",[-0.8951779  -0.75319725]
26,"[[-0.14011385 -1.63010426  0.03855514 -0.08360187]
 [-1.11176661 -1.14819107  0.          0.        ]]",[ 0.31727362  0.16008249],-0.0543473371374,[ 0.79310927 -0.38188189],-1.55033,"[ 0.82859459  0.12572505 -0.17375672 -1.68154137  0.33037911 -0.7340466
  0.65002909  0.14197215 -0.2649599  -0.06555997  0.        ]",[-0.8951779  -0.75319725]
27,"[[-0.13063269 -1.66801629  0.03855514 -0.08360187]
 [ 2.04936421 -2.63803871  0.          0.        ]]",[-0.12917054  0.44359928],-0.0511461667089,[ 0.09879207  0.4552634 ],-1.56508,"[ 0.83059789  0.08032491 -0.15848738 -1.67345572  0.33037902 -0.7340463
  0.73815234 -0.09726008 -0.29722511 -0.04807324  0.        ]",[-0.8951779  -0.75319725]
28,"[[-0.08613186 -1.70216673  0.03855514 -0.08360187]
 [ 2.39955594 -0.78318549  0.          0.        ]]",[-0.27763039  0.07325068],-0.0494401008186,[ 0.29675214  0.4986591 ],-1.54077,"[ 0.83813453  0.03957094 -0.08658762 -1.66283191  0.33037892 -0.73404601
  0.74791441  0.20058296 -0.27968415 -0.00253774  0.        ]",[-0.8951779  -0.75319725]
29,"[[-0.02683598 -1.6978655   0.03855514 -0.08360187]
 [ 3.5262694   1.20668184  0.          0.        ]]",[-0.6277771  -0.47247201],-0.0524979205367,[-0.67332757 -0.20613893],-1.65839,"[ 0.84337515  0.04469474  0.00962202 -1.66434199  0.33037883 -0.73404572
  0.77932374  0.52010586 -0.20024307  0.04795247  0.        ]",[-0.8951779  -0.75319725]
30,"[[ 0.01625253 -1.68215671  0.03855514 -0.08360187]
 [ 0.79170059  0.36698802  0.          0.        ]]",[-0.29188916 -0.27360603],-0.0564708734235,[ 0.32353018 -0.13285461],-1.60085,"[ 0.84373178  0.06343098  0.07965017 -1.66943594  0.33037873 -0.73404542
  0.70309125  0.38527183 -0.12924312  0.086213    0.        ]",[-0.8951779  -0.75319725]
31,"[[ 0.04477738 -1.68016968  0.03855514 -0.08360187]
 [ 2.05657228 -0.16650426  0.          0.        ]]",[-0.55243814 -0.23724779],-0.058420581314,[-0.3821962  -0.75466808],-1.70527,"[ 0.84236867  0.06580338  0.12599031 -1.67003122  0.33037864 -0.73404513
  0.73835208  0.29960616 -0.09335474  0.11438343  0.        ]",[-0.8951779  -0.75319725]
32,"[[ 0.07032804 -1.71344563  0.03855514 -0.08360187]
 [ 0.50365193 -3.15114889  0.          0.        ]]",[-0.30183497  0.52470767],-0.0565673411036,[-0.77080681  0.32413686],-1.73047,"[ 0.84006698  0.02614899  0.16744954 -1.6586238   0.33037854 -0.73404483
  0.69506068 -0.1796536  -0.1042915   0.14285985  0.        ]",[-0.8951779  -0.75319725]
33,"[[ 0.04968968 -1.76296117  0.03855514 -0.08360187]
 [-2.55730315 -1.80489445  0.          0.        ]]",[ 0.30841139  0.51232022],-0.050014687037,[ 0.37326519  0.73840075],-1.59406,"[ 0.84200473 -0.03249465  0.13396558 -1.63612153  0.33037845 -0.73404454
  0.60972947  0.03652148 -0.18747871  0.12941325  0.        ]",[-0.8951779  -0.75319725]
34,"[[ 0.01387014 -1.76936726  0.03855514 -0.08360187]
 [-1.02972714  1.15441971  0.          0.        ]]",[ 0.10285719 -0.12563729],-0.0472812179947,[-0.19236186 -0.2591909 ],-1.60054,"[ 0.84378647 -0.04004363  0.07577817 -1.63272814  0.33037835 -0.73404425
  0.65231385  0.51171391 -0.23675545  0.09858997  0.        ]",[-0.8951779  -0.75319725]
35,"[[-0.01415741 -1.75680424  0.03855514 -0.08360187]
 [-1.77055993  0.10538059  0.          0.        ]]",[ 0.28415745  0.1188086 ],-0.0471336049021,[-0.29141659  0.74270912],-1.61283,"[ 0.84377979 -0.02523037  0.03022458 -1.63927477  0.33037826 -0.73404395
  0.63166123  0.34326406 -0.25512926  0.07156426  0.        ]",[-0.8951779  -0.75319725]
36,"[[-0.06079323 -1.72520964  0.03855514 -0.08360187]
 [-2.88928819  3.04428891  0.          0.        ]]",[ 0.45675865 -0.49925619],-0.0481937011674,[ 0.34232036 -0.25022526],-1.55372,"[ 0.84104363  0.01217306 -0.04551567 -1.65386928  0.33037816 -0.73404366
  0.60047395  0.81517983 -0.27491397  0.02444823  0.        ]",[-0.8951779  -0.75319725]
37,"[[-0.10441    -1.67487125  0.03855514 -0.08360187]
 [-1.47710183  1.99304773  0.          0.        ]]",[ 0.27786642 -0.42162105],-0.0513820400747,[-0.20732913 -0.52364785],-1.62396,"[ 0.83540853  0.07213207 -0.11616164 -1.67156095  0.33037807 -0.73404336
  0.6398416   0.6463762  -0.27090721 -0.02468522  0.        ]",[-0.8951779  -0.75319725]
38,"[[-0.14188836 -1.65620825  0.03855514 -0.08360187]
 [-2.2680998  -0.11970467  0.          0.        ]]",[ 0.50410783  0.05504367],-0.0518958548436,[ 0.27149991  0.02121129],-1.56887,"[ 0.82819961  0.09445037 -0.17661288 -1.67637465  0.33037797 -0.73404307
  0.61779052  0.30712015 -0.29823235 -0.06037771  0.        ]",[-0.8951779  -0.75319725]
39,"[[-0.17601913 -1.65773745  0.03855514 -0.08360187]
 [-1.14870568 -0.03350454  0.          0.        ]]",[ 0.39787444  0.04138651],-0.0508952692758,[ 0.40973931  0.1487718 ],-1.54755,"[ 0.81974014  0.09262019 -0.23138591 -1.67601401  0.33037787 -0.73404278
  0.64899593  0.32096168 -0.34614168 -0.08676405  0.        ]",[-0.8951779  -0.75319725]
40,"[[-0.18249565 -1.652493    0.03855514 -0.08360187]
 [ 0.4955758   0.55598398  0.          0.        ]]",[ 0.13209412 -0.15506026],-0.0512212534918,[ 0.78369116  0.43097504],-1.5046,"[ 0.81793158  0.09889774 -0.24174388 -1.677217    0.33037778 -0.73404248
  0.69483375  0.41561892 -0.34886167 -0.09333302  0.        ]",[-0.8951779  -0.75319725]
41,"[[-0.14156578 -1.62436676  0.03855514 -0.08360187]
 [ 3.58709023  2.25099949  0.          0.        ]]",[-0.51302248 -0.76689428],-0.0548268564706,[-0.21770977 -1.3318675 ],-1.66557,"[ 0.82826989  0.13260644 -0.17609362 -1.68239953  0.33037768 -0.73404219
  0.78101643  0.68779656 -0.26009977 -0.06813175  0.        ]",[-0.8951779  -0.75319725]
42,"[[-0.07917495 -1.61951976  0.03855514 -0.08360187]
 [ 2.65511636 -1.75296001  0.          0.        ]]",[-0.40777111  0.04457909],-0.0577483843126,[-0.35193648 -0.65902885],-1.66803,"[ 0.83902873  0.13842131 -0.07531877 -1.68307371  0.33037759 -0.7340419
  0.75503522  0.04485881 -0.17204329 -0.01344729  0.        ]",[-0.8951779  -0.75319725]
43,"[[-0.04057054 -1.68041005  0.03855514 -0.08360187]
 [ 1.21011397 -4.32749651  0.          0.        ]]",[-0.13271928  0.78255248],-0.0535734380063,[ 0.33744293  0.15803625],-1.56843,"[ 0.84264528  0.06551624 -0.01268862 -1.66993999  0.33037749 -0.7340416
  0.7147522  -0.36854863 -0.19625736  0.03230524  0.        ]",[-0.8951779  -0.75319725]
44,"[[ -3.20979837e-03  -1.75982367e+00   3.85551387e-02  -8.36018696e-02]
 [  2.52161114e+00  -3.61622905e+00   0.00000000e+00   0.00000000e+00]]",[-0.36558348  0.75241953],-0.0473721934718,[-0.44708534  0.80015588],-1.64205,"[ 0.84392536 -0.02879434  0.04801837 -1.63772486  0.3303774  -0.73404131
  0.75131288 -0.25433639 -0.24561625  0.08164834  0.        ]",[-0.8951779  -0.75319725]
45,"[[ 0.02896342 -1.79963899  0.03855514 -0.08360187]
 [ 0.70177057 -0.37610827  0.          0.        ]]",[-0.1478653   0.21006352],-0.0449365546934,[ 0.62665326  0.67238726],-1.55339,"[ 0.8432763  -0.07557987  0.10030519 -1.6152006   0.3303773  -0.73404101
  0.70058038  0.26594788 -0.25515664  0.11854856  0.        ]",[-0.8951779  -0.75319725]
46,"[[ 0.06774149 -1.78037688  0.03855514 -0.08360187]
 [ 3.16780262  2.29342839  0.          0.        ]]",[-0.71058255 -0.5441041 ],-0.0492778934793,[-0.90090711 -0.12827793],-1.70331,"[ 0.8403412  -0.05299501  0.16325632 -1.62662336  0.33037721 -0.73404072
  0.76932636  0.69461017 -0.18791454  0.14894717  0.        ]",[-0.8951779  -0.75319725]
47,"[[ 0.09469272 -1.74005517  0.03855514 -0.08360187]
 [-0.46056769  1.74058178  0.          0.        ]]",[-0.21957216 -0.42915821],-0.0553625702496,[-0.65997885 -0.25111946],-1.72678,"[ 0.83691713 -0.00542745  0.20691634 -1.64732734  0.33037711 -0.73404043
  0.66817695  0.60583624 -0.10921974  0.16956058  0.        ]",[-0.8951779  -0.75319725]
48,"[[ 0.05936622 -1.71556204  0.03855514 -0.08360187]
 [-3.06340339  0.71216666  0.          0.        ]]",[ 0.26595592 -0.1494105 ],-0.0556315699238,[ 0.02921284 -0.86529905],-1.6562,"[ 0.84117338  0.02363269  0.1496708  -1.65777133  0.33037702 -0.73404013
  0.59561671  0.44069764 -0.11931664  0.13216632  0.        ]",[-0.8951779  -0.75319725]
49,"[[ -1.28868736e-04  -1.73583649e+00   3.85551387e-02  -8.36018696e-02]
 [ -2.88671725e+00  -2.72814655e+00   0.00000000e+00   0.00000000e+00]]",[ 0.457468    0.69693333],-0.0500083316348,[ 0.89847071  0.66915541],-1.51824,"[  8.43931542e-01  -4.30325550e-04   5.30257344e-02  -1.64923843e+00
   3.30376921e-01  -7.34039839e-01   6.00542031e-01  -1.11733110e-01
  -2.13294157e-01   7.92356295e-02   0.00000000e+00]",[-0.8951779  -0.75319725]
