timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.00915816  0.096366   -0.01086517 -0.15698538]
 [ 0.00312251  0.00406769  0.          0.        ]]","[ 0.88658437  1.65840423 -0.00643313  1.23055632 -0.0810028  -1.36202724
  0.73655865  0.34207771  1.57048185  1.78915115  0.        ]",-0.277912958793,[-0.49123681 -0.35196224],-2.57883,[-3.46017146 -2.63784218],[-2.4613317  -2.53630753]
1,"[[-0.03045514  0.0567341  -0.01086517 -0.15698538]
 [-3.95128758 -3.95407113  0.          0.        ]]","[ 0.88596298  1.66215134 -0.07069495  1.1163432  -0.08100275 -1.36202502
  0.61373272 -0.24328596  1.5755259   1.67165136  0.        ]",-0.270816678423,[-0.49123681 -0.35196224],-2.52071,[-2.48139071 -2.00506258],[-2.01759656 -2.79974578]
2,"[[-0.14837207 -0.06127461 -0.01086517 -0.15698538]
 [-7.82751361 -7.83387179  0.          0.        ]]","[ 0.87048138  1.66181641 -0.26113196  0.77544112 -0.0810027  -1.3620228
  0.4933353  -0.81706398  1.54303953  1.32318311  0.        ]",-0.247953619561,[-0.49123681 -0.35196224],-2.32315,[-0.91542435 -1.13402164],[-1.92652593 -1.38275263]
3,"[[ -3.43046214e-01  -2.56108537e-01  -1.08651677e-02  -1.56985378e-01]
 [ -1.16273321e+01  -1.16368333e+01   0.00000000e+00   0.00000000e+00]]","[ 0.80092904  1.62376977 -0.56700665  0.22023539 -0.08100266 -1.36202059
  0.37531118 -1.37947696  1.33914223  0.78456878  0.        ]",-0.205254285484,[-0.49123681 -0.35196224],-1.90784,[ 0.97005272 -0.08258075],[ 0.79959711 -1.05329622]
4,"[[ -5.41540387e-01  -5.26272764e-01  -1.08651677e-02  -1.56985378e-01]
 [ -8.23348351e+00  -1.53671405e+01   0.00000000e+00   0.00000000e+00]]","[ 0.6761516   1.4966711  -0.85758172 -0.49947923 -0.08100261 -1.36201837
  0.48072518 -1.93114197  0.89961699  0.2992368   0.        ]",-0.149854941693,[-0.49123681 -0.35196224],-1.40354,[ 1.39163661  0.62972319],[ 1.76816704  1.33233445]
5,"[[ -6.64906746e-01  -7.90848420e-01  -1.08651677e-02  -1.56985378e-01]
 [ -4.11671229e+00  -1.11046184e+01   0.00000000e+00   0.00000000e+00]]","[ 0.57326035  1.29687198 -1.0223045  -1.1025344  -0.08100256 -1.36201616
  0.60859337 -1.30076218  0.44968335  0.08516446  0.        ]",-0.103137324298,[-0.49123681 -0.35196224],-0.927422,[ 0.99889398  0.51873195],[ 1.42841762 -0.01574374]
6,"[[ -7.06733843e-01  -1.01137283e+00  -1.08651677e-02  -1.56985378e-01]
 [ -7.93541307e-02  -1.09483230e+01   0.00000000e+00   0.00000000e+00]]","[ 0.53429415  1.08333431 -1.07481739 -1.49740155 -0.08100252 -1.36201394
  0.73399484 -1.27764598  0.15142141  0.05942285  0.        ]",-0.0727228129446,[-0.49123681 -0.35196224],-0.829227,[ 0.57223451  0.78692329],[-0.01679899  1.32298476]
7,"[[-0.70898717 -1.18843651 -0.01086517 -0.15698538]
 [-0.14568711 -6.77196361  0.          0.        ]]","[ 0.5321384   0.88830866 -1.07759361 -1.72928688 -0.08100247 -1.36201172
  0.73193387 -0.66001058 -0.03172969  0.10079555  0.        ]",-0.0529223688639,[-0.49123681 -0.35196224],-0.681188,[ 0.39474112  0.55601168],[ 0.89595469  0.69841097]
8,"[[-0.67630889 -1.29479288 -0.01086517 -0.15698538]
 [ 3.40177923 -3.87331013  0.          0.        ]]","[ 0.562835    0.76381035 -1.03679363 -1.82861454 -0.08100243 -1.36200951
  0.84211896 -0.23133325 -0.08383321  0.15089751  0.        ]",-0.0464997059894,[-0.49123681 -0.35196224],-0.760556,[-0.30332392  0.21598071],[ 0.07959658 -1.07789406]
9,"[[-0.60577926 -1.41121757 -0.01086517 -0.15698538]
 [ 3.65032847 -7.75621588  0.          0.        ]]","[ 0.62487134  0.62320913 -0.9450997  -1.9012817  -0.08100238 -1.36200729
  0.84983818 -0.80556947 -0.08744479  0.22263352  0.        ]",-0.0456102142106,[-0.49123681 -0.35196224],-0.713517,[-0.23775268  0.81597054],[ 0.08438156  1.46422479]
