timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
10,"[[-0.69135396 -1.15821128  0.01460905 -0.12522063]
 [-1.34971117 -3.68666837  0.          0.        ]]",[ 0.4146688   0.76088238],-0.054735792515,[ 0.42306301  0.87899917],-1.68303,"[ 0.48398697  0.67143032 -0.97695878 -1.44591735  0.12497794 -1.09515892
  0.64081499 -0.26817504 -0.34156038 -0.12821478  0.        ]",[-0.89984888 -0.77666998]
11,"[[-0.70129373 -1.19629592  0.01460905 -0.12522063]
 [ 0.35010019 -0.13363425  0.          0.        ]]",[-0.01833405 -0.00479034],-0.050906277767,[-0.29516261 -0.12401425],-1.73069,"[ 0.47397839  0.62915594 -0.98933837 -1.48562363  0.1249779  -1.09515831
  0.68810421  0.30425373 -0.40448256 -0.1192839   0.        ]",[-0.89984888 -0.77666998]
12,"[[-0.70607839 -1.20386592  0.01460905 -0.12522063]
 [-0.82465568 -0.62173961  0.          0.        ]]",[ 0.22175545  0.17899987],-0.0500288142983,[ 0.21037102 -0.03871468],-1.69317,"[ 0.46911823  0.62067505 -0.99526038 -1.49307947  0.12497787 -1.0951577
  0.65542176  0.22561506 -0.42209228 -0.11841346  0.        ]",[-0.89984888 -0.77666998]
13,"[[-0.71405543 -1.21771736  0.01460905 -0.12522063]
 [ 0.0241263  -0.76293386  0.          0.        ]]",[ 0.1134008   0.21630055],-0.0485125237716,[-0.27135449  0.27502974],-1.72712,"[ 0.46095467  0.60509342 -1.00508027 -1.50634616  0.12497784 -1.09515709
  0.679035    0.20286721 -0.45284591 -0.1160165   0.        ]",[-0.89984888 -0.77666998]
14,"[[-0.7243537  -1.22189549  0.01460905 -0.12522063]
 [-1.05037347  0.34144001  0.          0.        ]]",[ 0.26800025  0.05383007],-0.0477481700115,[ 0.133517    0.61144044],-1.69173,"[ 0.45030407  0.60037747 -1.01765764 -1.51025105  0.12497781 -1.09515649
  0.64914171  0.38079275 -0.47680234 -0.11822461  0.        ]",[-0.89984888 -0.77666998]
15,"[[-0.73985779 -1.19084464  0.01460905 -0.12522063]
 [-0.50186712  2.75559876  0.          0.        ]]",[ 0.0731861  -0.52713418],-0.0495879366908,[ 0.40950715 -0.15796129],-1.67111,"[ 0.43403484  0.63524659 -1.03637756 -1.48015896  0.12497778 -1.09515588
  0.66440115  0.7697376  -0.4706253  -0.13763729  0.        ]",[-0.89984888 -0.77666998]
16,"[[-0.73353615 -1.14255968  0.01460905 -0.12522063]
 [ 1.12859315  2.07516495  0.          0.        ]]",[-0.22118184 -0.5635705 ],-0.0536985800703,[-0.65584925 -0.0579624 ],-1.75042,"[ 0.44070215  0.68860321 -1.02877546 -1.42854086  0.12497774 -1.09515527
  0.70976102  0.66011265 -0.4030489  -0.15403634  0.        ]",[-0.89984888 -0.77666998]
17,"[[-0.73722525 -1.10376434  0.01460905 -0.12522063]
 [-1.4887724   1.80526991  0.          0.        ]]",[ 0.20727399 -0.46036604],-0.0566486151127,[-0.00771014 -0.76102923],-1.71294,"[ 0.43681676  0.73063625 -1.03321625 -1.38288376  0.12497771 -1.09515466
  0.6369445   0.61662962 -0.36475253 -0.16906471  0.        ]",[-0.89984888 -0.77666998]
18,"[[-0.76700294 -1.0982515   0.01460905 -0.12522063]
 [-1.48900273 -1.24382382  0.          0.        ]]",[ 0.43461719  0.25762889],-0.0556168327854,[ 0.86987659  0.72857497],-1.6549,"[ 0.4048811   0.73654429 -1.06851621 -1.37609685  0.12497768 -1.09515406
  0.63693787  0.12538986 -0.41567596 -0.18478608  0.        ]",[-0.89984888 -0.77666998]
19,"[[-0.76196133 -1.09394557  0.01460905 -0.12522063]
 [ 1.98160427  1.6647271   0.          0.        ]]",[-0.31578124 -0.55065376],-0.0561761276818,[ 0.20285196 -0.14175988],-1.69493,"[ 0.4103592   0.74114728 -1.06260836 -1.37074438  0.12497765 -1.09515345
  0.73349147  0.59398664 -0.40095643 -0.18401468  0.        ]",[-0.89984888 -0.77666998]
20,"[[-0.71466813 -1.06661542  0.01460905 -0.12522063]
 [ 2.74517228  1.07027107  0.          0.        ]]",[-0.53789121 -0.59122646],-0.0610954584304,[-0.15770941 -1.25328808],-1.73364,"[ 0.46032365  0.7701224  -1.00582798 -1.33573695  0.12497762 -1.09515284
  0.75473398  0.49821359 -0.27756391 -0.16771199  0.        ]",[-0.89984888 -0.77666998]
21,"[[-0.66655951 -1.08514831  0.01460905 -0.12522063]
 [ 2.06794515 -2.91029684  0.          0.        ]]",[-0.30436608  0.26445565],-0.062940797187,[-0.96108907  0.22459461],-1.78725,"[ 0.5084284   0.75051954 -0.94562831 -1.35966996  0.12497758 -1.09515223
  0.73589292 -0.14309638 -0.20826148 -0.13393937  0.        ]",[-0.89984888 -0.77666998]
22,"[[-0.66376895 -1.13384303  0.01460905 -0.12522063]
 [-1.77610603 -1.96234456  0.          0.        ]]",[ 0.31533498  0.30567542],-0.0587591225269,[ 0.31824433  0.43927629],-1.69223,"[ 0.51113201  0.69811332 -0.94206333 -1.41859853  0.12497755 -1.09515163
  0.62894939  0.00962842 -0.2611104  -0.12029133  0.        ]",[-0.89984888 -0.77666998]
23,"[[-0.68630892 -1.15525195  0.01460905 -0.12522063]
 [-0.48218859 -0.18447248  0.          0.        ]]",[ 0.06483787 -0.06414191],-0.0553086302164,[ 0.29944768 -0.1482006 ],-1.68645,"[ 0.48901946  0.67468341 -0.97062927 -1.44266553  0.12497752 -1.09515102
  0.66494655  0.29606177 -0.32863795 -0.12655418  0.        ]",[-0.89984888 -0.77666998]
24,"[[-0.68396715 -1.16479554  0.01460905 -0.12522063]
 [ 0.71238767 -0.76794107  0.          0.        ]]",[-0.10390463  0.02548777],-0.0546238813619,[-0.20490871  1.17058034],-1.71764,"[ 0.49134557  0.66416646 -0.967685   -1.45302662  0.12497749 -1.09515041
  0.69817997  0.20205892 -0.33542937 -0.12220907  0.        ]",[-0.89984888 -0.77666998]
25,"[[-0.6780062  -1.14027184  0.01460905 -0.12522063]
 [-0.11354731  3.20706349  0.          0.        ]]",[-0.20066994 -0.86556423],-0.0571747342963,[ 0.29257001 -1.56165949],-1.73171,"[ 0.49723675  0.69110097 -0.96016578 -1.42594166  0.12497746 -1.0951498
  0.67520181  0.84247286 -0.29542018 -0.12667595  0.        ]",[-0.89984888 -0.77666998]
26,"[[-0.66862897 -1.11649854  0.01460905 -0.12522063]
 [ 1.04740837 -0.81632374  0.          0.        ]]",[-0.22254875 -0.09440763],-0.0599639332409,[-0.0892672  -0.38127736],-1.72199,"[ 0.50641631  0.71692347 -0.94826437 -1.39826684  0.12497742 -1.09514919
  0.70749989  0.19426351 -0.24961088 -0.12780398  0.        ]",[-0.89984888 -0.77666998]
27,"[[-0.65142865 -1.14780916  0.01460905 -0.12522063]
 [ 0.67386174 -2.3097618   0.          0.        ]]",[-0.09776364  0.27806565],-0.0584045797584,[-0.22485707  0.35793134],-1.73214,"[ 0.52297204  0.68285345 -0.92620516 -1.43442263  0.12497739 -1.09514859
  0.69710738 -0.04634486 -0.25470155 -0.10913456  0.        ]",[-0.89984888 -0.77666998]
28,"[[-0.64701607 -1.1793234   0.01460905 -0.12522063]
 [-0.22959296 -0.84654068  0.          0.        ]]",[-0.01470545  0.04686327],-0.0558399496074,[-0.40944593 -0.91215251],-1.77489,"[ 0.5271598   0.64807356 -0.92049856 -1.4683591   0.12497736 -1.09514798
  0.67197258  0.18939526 -0.28380929 -0.09742558  0.        ]",[-0.89984888 -0.77666998]
29,"[[-0.66780917 -1.23231978  0.01460905 -0.12522063]
 [-1.84437798 -4.44111988  0.          0.        ]]",[ 0.53519917  1.05278504],-0.049670548018,[ 0.22332119  0.61225021],-1.69525,"[ 0.5072132   0.58857664 -0.94721839 -1.51978549  0.12497733 -1.09514737
  0.62704824 -0.38972895 -0.38390258 -0.0898165   0.        ]",[-0.89984888 -0.77666998]
30,"[[-0.69547123 -1.29593872  0.01460905 -0.12522063]
 [-0.92485955 -1.92914528  0.          0.        ]]",[ 0.36411259  0.65334702],-0.0428876664989,[ 0.58775461  1.17346494],-1.65742,"[ 0.47985278  0.51568909 -0.98208951 -1.57199669  0.1249773  -1.09514676
  0.65262947  0.01497653 -0.50668545 -0.07302914  0.        ]",[-0.89984888 -0.77666998]
31,"[[-0.69045841 -1.29441597  0.01460905 -0.12522063]
 [ 1.41833804  2.06810128  0.          0.        ]]",[-0.23656482 -0.32691729],-0.0432038113892,[ 0.28474014 -0.39440649],-1.6954,"[ 0.4848798   0.51745012 -0.97582799 -1.57086851  0.12497726 -1.09514616
  0.71781813  0.65897484 -0.49587875 -0.07199329  0.        ]",[-0.89984888 -0.77666998]
32,"[[-0.65106479 -1.26913611  0.01460905 -0.12522063]
 [ 2.51736737  0.46523011  0.          0.        ]]",[-0.46177614 -0.16455618],-0.0473771181047,[-0.3855832  0.5209403],-1.72582,"[ 0.52331752  0.54657423 -0.92573306 -1.55127641  0.12497723 -1.09514555
  0.74839339  0.40073525 -0.3956278  -0.06721623  0.        ]",[-0.89984888 -0.77666998]
33,"[[-0.61653092 -1.23922416  0.01460905 -0.12522063]
 [ 0.94126525  2.51911628  0.          0.        ]]",[-0.40503341 -0.67096722],-0.0525031120259,[-0.22982305 -1.2978153 ],-1.78129,"[ 0.55542152  0.58073861 -0.88055961 -1.52595277  0.1249772  -1.09514494
  0.70454516  0.73163779 -0.29840068 -0.06092446  0.        ]",[-0.89984888 -0.77666998]
34,"[[-0.60700723 -1.22906777  0.01460905 -0.12522063]
 [ 0.01419631 -1.49011682  0.          0.        ]]",[-0.07855946  0.2062833 ],-0.0542110250806,[-0.30846097  0.40761088],-1.73084,"[ 0.56400787  0.59226066 -0.86790224 -1.5168292   0.12497717 -1.09514433
  0.67875338  0.08570776 -0.26924672 -0.05883065  0.        ]",[-0.89984888 -0.77666998]
35,"[[-0.61897674 -1.24237762  0.01460905 -0.12522063]
 [-1.20707644  0.15365268  0.          0.        ]]",[ 0.0758061  -0.05408397],-0.0520210442502,[-0.22269421 -1.24315454],-1.78292,"[ 0.55319723  0.57715239 -0.88379562 -1.5287287   0.12497713 -1.09514373
  0.64477671  0.35053644 -0.30651043 -0.06119572  0.        ]",[-0.89984888 -0.77666998]
36,"[[-0.6517108  -1.27906076  0.01460905 -0.12522063]
 [-2.0635094  -3.80876095  0.          0.        ]]",[ 0.53455985  0.99285424],-0.0464455511582,[-0.06169292  1.53669468],-1.70744,"[ 0.52270191  0.53516567 -0.92656549 -1.5591609   0.1249771  -1.09514312
  0.62095008 -0.28785068 -0.40811061 -0.06334648  0.        ]",[-0.89984888 -0.77666998]
37,"[[-0.6950308  -1.31475092  0.01460905 -0.12522063]
 [-2.26778025  0.22629827  0.          0.        ]]",[ 0.49200517  0.2865549 ],-0.0413783987631,[ 0.45630901  0.23953309],-1.67013,"[ 0.48029445  0.49386861 -0.98153746 -1.58540658  0.12497707 -1.09514251
  0.61526694  0.36224055 -0.52671503 -0.06340585  0.        ]",[-0.89984888 -0.77666998]
38,"[[-0.72182133 -1.30075787  0.01460905 -0.12522063]
 [-0.41743818  1.1698585   0.          0.        ]]",[ 0.19088732  0.02563635],-0.0417124988909,[ 0.3850873   0.04242572],-1.67613,"[ 0.4529308   0.51010886 -1.0145639  -1.57551202  0.12497704 -1.0951419
  0.6667442   0.51425809 -0.56008801 -0.07909494  0.        ]",[-0.89984888 -0.77666998]
39,"[[-0.71479851 -1.27591115  0.01460905 -0.12522063]
 [ 1.11461173  1.31433269  0.          0.        ]]",[-0.11053613 -0.14497548],-0.0438216035352,[ 0.37432106 -0.35730619],-1.68378,"[ 0.46018628  0.53878922 -1.00597927 -1.55668072  0.12497701 -1.0951413
  0.70936637  0.53753427 -0.51977174 -0.0895415   0.        ]",[-0.89984888 -0.77666998]
40,"[[-0.67786273 -1.26408392  0.01460905 -0.12522063]
 [ 2.57410688 -0.12680284  0.          0.        ]]",[-0.38156623  0.00235251],-0.0463374926142,[-0.95862143 -0.36624682],-1.78911,"[ 0.49737555  0.55236652 -0.95997762 -1.54715123  0.12497697 -1.09514069
  0.74997002  0.30535166 -0.43871876 -0.08112198  0.        ]",[-0.89984888 -0.77666998]
41,"[[-0.66494788 -1.28113575  0.01460905 -0.12522063]
 [-1.26983092 -1.57356722  0.          0.        ]]",[ 0.31029075  0.49407843],-0.0455234558043,[ 0.31024448  0.40337593],-1.68193,"[ 0.50998788  0.53277542 -0.94356158 -1.56077123  0.12497694 -1.09514008
  0.64302936  0.07226218 -0.43447367 -0.06818723  0.        ]",[-0.89984888 -0.77666998]
42,"[[-0.67777873 -1.29627216  0.01460905 -0.12522063]
 [-0.01741683  0.05450137  0.          0.        ]]",[ 0.06789499  0.14812317],-0.0435846762573,[-0.03402926  0.56699278],-1.70222,"[ 0.49745793  0.51530116 -0.95987048 -1.57222647  0.12497691 -1.09513947
  0.67787195  0.33456169 -0.47488476 -0.06640147  0.        ]",[-0.89984888 -0.77666998]
43,"[[-0.67947991 -1.27266725  0.01460905 -0.12522063]
 [-0.15225579  2.29851105  0.          0.        ]]",[-0.03312699 -0.38257229],-0.0455191514147,[-0.04955646 -0.46895689],-1.72564,"[ 0.49578134  0.54251743 -0.96201988 -1.55409817  0.12497688 -1.09513887
  0.67412041  0.69609593 -0.45140464 -0.07796736  0.        ]",[-0.89984888 -0.77666998]
44,"[[-0.68445787 -1.24578378  0.01460905 -0.12522063]
 [-0.34489447  0.39617569  0.          0.        ]]",[ 0.07519646 -0.01491052],-0.0475750968976,[-0.12439571 -0.30026634],-1.72468,"[ 0.49085538  0.57327341 -0.96829328 -1.531689    0.12497685 -1.09513826
  0.66876085  0.38960874 -0.42998454 -0.09179632  0.        ]",[-0.89984888 -0.77666998]
45,"[[-0.69622319 -1.24986671  0.01460905 -0.12522063]
 [-0.83002456 -0.80048046  0.          0.        ]]",[ 0.24363357  0.29693982],-0.046660891401,[ 0.19998283  0.04103113],-1.69313,"[ 0.47909359  0.56861944 -0.98301963 -1.53521124  0.12497681 -1.09513765
  0.65526403  0.19681423 -0.45630017 -0.09488045  0.        ]",[-0.89984888 -0.77666998]
46,"[[-0.7047196  -1.26408916  0.01460905 -0.12522063]
 [-0.02230472 -0.62235753  0.          0.        ]]",[ 0.13437614  0.27370062],-0.0451277580886,[ 0.44423181  0.62342096],-1.66856,"[ 0.47049592  0.55235945 -0.99356472 -1.54714755  0.12497678 -1.09513704
  0.677735    0.22551174 -0.48801337 -0.09166496  0.        ]",[-0.89984888 -0.77666998]
47,"[[-0.68753009 -1.25164968  0.01460905 -0.12522063]
 [ 1.73539436  1.85804109  0.          0.        ]]",[-0.32603565 -0.4001587 ],-0.0469193837478,[-0.24883343 -0.50884692],-1.73984,"[ 0.48779985  0.56658482 -0.97215116 -1.53673382  0.12497675 -1.09513643
  0.7266349   0.6251312  -0.44235029 -0.09055939  0.        ]",[-0.89984888 -0.77666998]
48,"[[-0.66304116 -1.23507078  0.01460905 -0.12522063]
 [ 0.71689814 -0.19331556  0.          0.        ]]",[-0.13445842  0.0014431 ],-0.049711743814,[-0.35981863  0.50690531],-1.72735,"[ 0.5118315   0.58545288 -0.94112048 -1.52223449  0.12497672 -1.09513583
  0.69829949  0.2946348  -0.378326   -0.08648171  0.        ]",[-0.89984888 -0.77666998]
49,"[[-0.66313597 -1.21875691  0.01460905 -0.12522063]
 [-0.72158648  1.81799858  0.          0.        ]]",[-0.0035567  -0.40643111],-0.0511624583456,[ 0.23159829 -0.20061813],-1.69134,"[ 0.51173972  0.60391308 -0.94124134 -1.50727816  0.12497669 -1.09513522
  0.65827979  0.61867968 -0.35964752 -0.09270419  0.        ]",[-0.89984888 -0.77666998]
