timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
20,"[[ -1.10843740e+01  -3.00351239e+00  -6.33350465e-02  -2.80134290e-02]
 [ -5.67312152e+01   1.89603743e-02   0.00000000e+00   0.00000000e+00]]",[-1.05627429 -1.43995225],-0.0796247201537,[-2.36485252 -1.34184313],-0.835058,"[-0.4504886  -0.79381603  1.58716808  0.54942646 -0.55944312 -0.24877297
 -1.02781377  0.3456807   0.24737942  0.37691833  0.        ]",[-0.46789092 -0.34137347]
21,"[[ -1.22474550e+01  -3.00350204e+00  -6.33350465e-02  -2.80134290e-02]
 [ -5.95674293e+01  -8.85705883e-03   0.00000000e+00   0.00000000e+00]]",[-0.93591201 -1.2262609 ],-0.0605576938449,[-0.80294486 -0.04122372],-0.964848,"[ 0.81610134 -0.79381351  0.48264819  0.54939632 -0.55944269 -0.24877282
 -1.11603798  0.34157623  0.0757276   0.31230414  0.        ]",[-0.46789092 -0.34137347]
22,"[[ -1.34588688e+01  -3.00268145e+00  -6.33350465e-02  -2.80134290e-02]
 [ -6.15672909e+01   6.11740008e-02   0.00000000e+00   0.00000000e+00]]",[-1.02673101 -1.18874645],-0.052442788533,[-0.91089946 -1.40696585],-0.763133,"[ 0.34220002 -0.79367242 -1.28481203  0.54703943 -0.55944226 -0.24877266
 -1.17824571  0.35190854 -0.05476167  0.44845429  0.        ]",[-0.46789092 -0.34137347]
23,"[[ -1.47141713e+01  -3.00258196e+00  -6.33350465e-02  -2.80134290e-02]
 [ -6.39549951e+01  -2.40113845e-02   0.00000000e+00   0.00000000e+00]]",[-1.46742785 -1.54864931],-0.0706619857995,[-1.34643425 -1.14441218],-0.880502,"[-1.3835551  -0.7936546  -1.38103134  0.54675331 -0.55944183 -0.24877251
 -1.25251774  0.33933987  0.03624122  0.62010436  0.        ]",[-0.46789092 -0.34137347]
24,"[[ -1.60202930e+01  -3.00313315e+00  -6.33350465e-02  -2.80134290e-02]
 [ -6.66482050e+01  -2.59611152e-02   0.00000000e+00   0.00000000e+00]]",[-1.63936472 -1.72860515],-0.0862065612292,[-0.91445715 -1.34355528],-0.840296,"[-1.98103181 -0.79374825  0.47251918  0.54833569 -0.5594414  -0.24877235
 -1.33629276  0.33905198  0.23685642  0.58177095  0.        ]",[-0.46789092 -0.34137347]
25,"[[ -1.73763459e+01  -3.00355241e+00  -6.33350465e-02  -2.80134290e-02]
 [ -6.89494091e+01  -1.58607809e-02   0.00000000e+00   0.00000000e+00]]",[-1.05168438 -1.46175969],-0.0795058866691,[-0.9324777  -1.96899687],-0.838044,"[-0.437614   -0.79381906  1.58584361  0.5495393  -0.55944097 -0.2487722
 -1.40787342  0.34054199  0.24649147  0.37574793  0.        ]",[-0.46789092 -0.34137347]
26,"[[ -1.87786815e+01  -3.00378641e+00  -6.33350465e-02  -2.80134290e-02]
 [ -7.12764055e+01  -8.15972858e-03   0.00000000e+00   0.00000000e+00]]",[-0.97450149 -1.29841137],-0.0568192678882,[-1.27983645 -0.33513278],-0.920081,"[ 0.8865962  -0.79385816  0.08985411  0.55021092 -0.55944054 -0.24877204
 -1.48025605  0.341678    0.03660274  0.32610541  0.        ]",[-0.46789092 -0.34137347]
27,"[[ -2.02297772e+01  -3.00319676e+00  -6.33350465e-02  -2.80134290e-02]
 [ -7.38246705e+01   4.48652727e-02   0.00000000e+00   0.00000000e+00]]",[-1.27725995 -1.37527668],-0.0577576663006,[-2.50749895 -2.38096918],-0.722988,"[-0.30227144 -0.79375686 -1.61373232  0.5485171  -0.55944011 -0.24877189
 -1.55952121  0.34950121 -0.04644359  0.52779092  0.        ]",[-0.46789092 -0.34137347]
28,"[[ -2.17313321e+01  -3.00307988e+00  -6.33350465e-02  -2.80134290e-02]
 [ -7.63224958e+01  -1.45754942e-02   0.00000000e+00   0.00000000e+00]]",[-1.73537612 -1.77542126],-0.0816025428182,[-2.00218131 -1.93670713],-0.806727,"[-2.0028277  -0.79373612 -0.44048605  0.54818104 -0.55943968 -0.24877173
 -1.63721689  0.34073094  0.15657476  0.63102725  0.        ]",[-0.46789092 -0.34137347]
29,"[[ -2.32823474e+01  -3.00342959e+00  -6.33350465e-02  -2.80134290e-02]
 [ -7.87708727e+01  -1.68037113e-02   0.00000000e+00   0.00000000e+00]]",[-1.17682767 -1.54443645],-0.0837582153074,[-0.48138333 -2.28654491],-0.798345,"[-0.98697553 -0.79379509  1.53069888  0.54918492 -0.55943925 -0.24877158
 -1.7133739   0.34040196  0.27352034  0.43137122  0.        ]",[-0.46789092 -0.34137347]
30,"[[ -2.48612419e+01  -3.00370284e+00  -6.33350465e-02  -2.80134290e-02]
 [ -7.91174262e+01  -1.03960980e-02   0.00000000e+00   0.00000000e+00]]",[-0.98043466 -1.35635698],-0.0597911416836,[ 0.82745776 -1.03464218],-0.878708,"[ 0.83639977 -0.7938409   0.40924113  0.54996923 -0.55943882 -0.24877142
 -1.72415003  0.34134714  0.06792374  0.31434289  0.        ]",[-0.46789092 -0.34137347]
31,"[[ -2.63950052e+01  -3.00385664e+00  -6.33350465e-02  -2.80134290e-02]
 [ -7.42750378e+01  -5.38132845e-03   0.00000000e+00   0.00000000e+00]]",[-1.2283802  -1.34722221],-0.0561993759045,[-1.38546417  0.77265194],-0.847527,"[-0.13419713 -0.79386632 -1.56661441  0.55041053 -0.55943839 -0.24877127
 -1.57351639  0.34208681 -0.05137851  0.50947299  0.        ]",[-0.46789092 -0.34137347]
32,"[[ -2.79054757e+01  -2.97323355e+00  -6.33350465e-02  -2.80134290e-02]
 [ -7.67636598e+01   3.05764985e+00   0.00000000e+00   0.00000000e+00]]",[-1.68756914 -1.78168368],-0.0806029874246,[-2.05767641 -1.91658872],-0.830654,"[-1.95324591 -0.7880832  -0.60821684  0.46266108 -0.55943796 -0.24877112
 -1.6509254   0.79401485  0.12315957  0.66140506  0.        ]",[-0.46789092 -0.34137347]
33,"[[ -2.94652262e+01  -2.95236939e+00  -6.33350465e-02  -2.80134290e-02]
 [ -7.92033395e+01  -9.57709703e-01   0.00000000e+00   0.00000000e+00]]",[-1.17343187 -1.54483783],-0.0900685124065,[-1.3594706  -2.24011385],-0.804655,"[-1.12653798 -0.7834866   1.47815832  0.40313139 -0.55943754 -0.24877096
 -1.72681147  0.20157642  0.3226681   0.47459203  0.        ]",[-0.46789092 -0.34137347]
34,"[[ -3.10732905e+01  -3.01101346e+00  -6.33350465e-02  -2.80134290e-02]
 [ -8.15951283e+01  -3.72377216e+00   0.00000000e+00   0.00000000e+00]]",[-1.04362607 -1.33124626],-0.060706085895,[-1.67870579 -0.80978247],-0.923778,"[ 0.80477343 -0.79504978  0.51895273  0.57097403 -0.55943711 -0.24877081
 -1.80120729 -0.20653692  0.07600629  0.31835942  0.        ]",[-0.46789092 -0.34137347]
35,"[[ -3.27287106e+01  -3.03624346e+00  -6.33350465e-02  -2.80134290e-02]
 [ -8.39390656e+01   1.36836150e-01   0.00000000e+00   0.00000000e+00]]",[-1.32711697 -1.45523429],-0.0605233918014,[ 0.23198423 -1.09133603],-0.82607,"[-0.20555191 -0.79872685 -1.58946121  0.64361664 -0.55943668 -0.24877065
 -1.87411404  0.36306932 -0.01612863  0.53041034  0.        ]",[-0.46789092 -0.34137347]
36,"[[ -3.43816034e+01  -3.02668920e+00  -6.33350465e-02  -2.80134290e-02]
 [ -8.13588162e+01   5.91088002e-01   0.00000000e+00   0.00000000e+00]]",[-1.77151608 -1.80086255],-0.0818732891726,[-2.23992592 -1.60037672],-0.786325,"[-2.0294909  -0.79742546 -0.30795846  0.61608181 -0.55943625 -0.2487705
 -1.79384719  0.43009083  0.17744643  0.60323502  0.        ]",[-0.46789092 -0.34137347]
37,"[[ -3.60323444e+01  -3.01633916e+00  -6.33350465e-02  -2.80134290e-02]
 [ -8.37074560e+01   4.16719764e-01   0.00000000e+00   0.00000000e+00]]",[-1.10195696 -1.51541209],-0.0804689677951,[-0.91320665 -0.88379352],-0.866624,"[-0.72193082 -0.795889    1.58609331  0.58628799 -0.55943582 -0.24877034
 -1.86690007  0.40436368  0.24988608  0.40004553  0.        ]",[-0.46789092 -0.34137347]
38,"[[ -3.77261439e+01  -3.00988836e+00  -6.33350465e-02  -2.80134290e-02]
 [ -8.56659740e+01   2.35331331e-01   0.00000000e+00   0.00000000e+00]]",[-1.03024256 -1.40119624],-0.0556434783832,[ 0.04092377 -2.32523039],-0.799562,"[ 0.88975782 -0.79486449 -0.06848459  0.56773786 -0.55943539 -0.24877019
 -1.92781715  0.37760076  0.0216629   0.3401923   0.        ]",[-0.46789092 -0.34137347]
39,"[[ -3.94208223e+01  -3.00660076e+00  -6.33350465e-02  -2.80134290e-02]
 [ -8.38080520e+01   1.08343345e-01   0.00000000e+00   0.00000000e+00]]",[-1.50487566 -1.57742965],-0.0635345818014,[-1.56988215 -1.50157395],-0.808671,"[-0.80214066 -0.79432233 -1.62463292  0.55828978 -0.55943496 -0.24877003
 -1.8700191   0.35886427 -0.01498113  0.5763891   0.        ]",[-0.46789092 -0.34137347]
40,"[[ -4.11200618e+01  -3.00511573e+00  -6.33350465e-02  -2.80134290e-02]
 [ -8.61082353e+01   4.79100802e-02   0.00000000e+00   0.00000000e+00]]",[-1.68513095 -1.77492225],-0.0859293038521,[-2.38393566 -2.61544011],-0.708388,"[-1.99515576 -0.79407267  0.42147958  0.55402317 -0.55943453 -0.24876988
 -1.94156383  0.3499475   0.23282519  0.58374836  0.        ]",[-0.46789092 -0.34137347]
41,"[[ -4.28648481e+01  -3.00446736e+00  -6.33350465e-02  -2.80134290e-02]
 [ -8.83628856e+01   2.06121429e-02   0.00000000e+00   0.00000000e+00]]",[-0.98157907 -1.43700838],-0.074140640035,[ 0.41748082 -2.07160625],-0.88895,"[ 0.06342421 -0.79396239  1.43007001  0.55216038 -0.5594341  -0.24876972
 -2.01169156  0.34591964  0.20270637  0.33598522  0.        ]",[-0.46789092 -0.34137347]
42,"[[ -4.45979705e+01  -3.00419093e+00  -6.33350465e-02  -2.80134290e-02]
 [ -8.49606860e+01   8.69147211e-03   0.00000000e+00   0.00000000e+00]]",[-1.10562682 -1.39400625],-0.0517223168682,[ 0.09341383 -0.93576089],-0.783141,"[ 0.62015416 -0.79391478 -0.95931575  0.55136598 -0.55943367 -0.24876957
 -1.90585698  0.34416059 -0.0409962   0.4061699   0.        ]",[-0.46789092 -0.34137347]
43,"[[ -4.62765981e+01  -3.00400714e+00  -6.33350465e-02  -2.80134290e-02]
 [ -8.29089128e+01   8.31010577e-03   0.00000000e+00   0.00000000e+00]]",[-1.67576981 -1.71558797],-0.0732049070032,[-2.01835164 -2.45180084],-0.795058,"[-1.55493288 -0.79388282 -1.23762943  0.55083769 -0.55943324 -0.24876942
 -1.84202954  0.3441041   0.06029117  0.62844742  0.        ]",[-0.46789092 -0.34137347]
44,"[[ -4.79580335e+01  -3.00394306e+00  -6.33350465e-02  -2.80134290e-02]
 [ -8.52269005e+01   2.32991537e-04   0.00000000e+00   0.00000000e+00]]",[-1.37202966 -1.63658929],-0.0864822107893,[-1.45179137 -0.78672374],-0.814129,"[-1.56934326 -0.79387118  1.17395359  0.55065324 -0.55943281 -0.24876926
 -1.91412783  0.34291215  0.27511142  0.5053141   0.        ]",[-0.46789092 -0.34137347]
45,"[[ -4.96853682e+01  -3.00372893e+00  -6.33350465e-02  -2.80134290e-02]
 [ -8.74989984e+01   1.46799840e-02   0.00000000e+00   0.00000000e+00]]",[-0.99440014 -1.41181505],-0.0649769899917,[-2.0276424  -0.62560463],-0.947043,"[ 0.64960349 -0.793834    0.86226828  0.55003783 -0.55943238 -0.24876911
 -1.98479805  0.34504349  0.11899784  0.30888599  0.        ]",[-0.46789092 -0.34137347]
46,"[[ -5.14576935e+01  -3.00329476e+00  -6.33350465e-02  -2.80134290e-02]
 [ -8.97261159e+01   2.25898820e-02   0.00000000e+00   0.00000000e+00]]",[-1.28697705 -1.4692688 ],-0.0552656238398,[-0.15282604 -2.83484195],-0.752279,"[-0.0371639  -0.79375922 -1.52843135  0.54879052 -0.55943195 -0.24876895
 -2.05406845  0.34621032 -0.05411553  0.49792058  0.        ]",[-0.46789092 -0.34137347]
47,"[[ -5.32404651e+01  -3.00331473e+00  -6.33350465e-02  -2.80134290e-02]
 [ -8.85549418e+01  -1.27869433e-02   0.00000000e+00   0.00000000e+00]]",[-1.78118491 -1.80888629],-0.0826229229197,[-2.14010836 -0.10653761],-0.86081,"[-2.03181096 -0.79376187 -0.29311865  0.54884747 -0.55943152 -0.2487688
 -2.01763202  0.34099046  0.1714959   0.625975    0.        ]",[-0.46789092 -0.34137347]
48,"[[ -5.50336995e+01  -3.00264119e+00  -6.33350465e-02  -2.80134290e-02]
 [ -9.07611515e+01   5.29982821e-02   0.00000000e+00   0.00000000e+00]]",[-1.0345248  -1.48124588],-0.0801457390956,[-0.23089157 -0.651212  ],-0.924547,"[-0.49884742 -0.79364584  1.59101601  0.54691285 -0.55943109 -0.24876864
 -2.08625155  0.35069645  0.25140343  0.38142374  0.        ]",[-0.46789092 -0.34137347]
49,"[[ -5.68400673e+01  -3.00224166e+00  -6.33350465e-02  -2.80134290e-02]
 [ -8.98785698e+01   8.46098305e-04   0.00000000e+00   0.00000000e+00]]",[-1.07240438 -1.42501175],-0.0528499827307,[-0.63983504 -1.54709336],-0.794538,"[ 0.82827687 -0.79357645 -0.48966465  0.54576523 -0.55943066 -0.24876849
 -2.05879183  0.34300147 -0.01176597  0.36001933  0.        ]",[-0.46789092 -0.34137347]
