timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.07708548 -0.09766761 -0.02815757 -0.05331505]
 [ 0.00438193 -0.00333636  0.          0.        ]]","[ 0.84171576  1.45560206  0.15568472  0.74185227 -0.23458688 -0.46306549
  0.70446797  0.32964975  1.84396011  0.90182433  0.        ]",-0.244986520657,[-0.79655451 -0.57986391],-2.52181,[-2.90023804 -3.95283103],[-2.75866858 -3.24890981]
1,"[[ 0.03749701 -0.1374461  -0.02815757 -0.05331505]
 [-3.95007331 -3.96132648  0.          0.        ]]","[ 0.84518227  1.44999414  0.09094548  0.63174117 -0.2345868  -0.4630653
  0.5914198  -0.28903005  1.84081621  0.77141129  0.        ]",-0.241969324198,[-0.79655451 -0.57986391],-2.48113,[-1.84815967 -3.20777655],[-2.36305004 -3.01072617]
2,"[[-0.08039695 -0.25559836 -0.02815757 -0.05331505]
 [-7.82645928 -7.84096841  0.          0.        ]]","[ 0.84131638  1.42228375 -0.10202033  0.30891649 -0.23458671 -0.46306512
  0.48060347 -0.89546288  1.77925851  0.38949753  0.        ]",-0.231860512148,[-0.79655451 -0.57986391],-2.36647,[-0.41309619 -2.18604851],[-0.63025573 -2.2769439 ]
3,"[[ -0.26037752  -0.45057815  -0.02815757  -0.05331505]
 [-10.16392417 -11.64432234   0.           0.        ]]","[ 0.79469989  1.3413839  -0.39218508 -0.2002569  -0.23458663 -0.46306493
  0.41378105 -1.48996997  1.53166692 -0.15886227  0.        ]",-0.212783151585,[-0.79655451 -0.57986391],-2.17865,[ 0.84441185 -0.93030065],[ 1.01503232 -1.41105186]
4,"[[ -0.42194117  -0.72089269  -0.02815757  -0.05331505]
 [ -6.00634926 -15.3746871    0.           0.        ]]","[ 0.71210836  1.16234628 -0.64131825 -0.826249   -0.23458655 -0.46306474
  0.5326355  -2.0730657   1.0784186  -0.60711444  0.        ]",-0.18690181,[-0.79655451 -0.57986391],-1.94634,[ 0.5430097  -0.14740215],[ 0.49535145 -0.29500641]
5,"[[ -0.52122283  -1.03705814  -0.02815757  -0.05331505]
 [ -3.9287501  -16.2389644    0.           0.        ]]","[ 0.64314882  0.87096491 -0.7861404  -1.38613764 -0.23458647 -0.46306455
  0.59202861 -2.20815782  0.56542163 -0.80029487  0.        ]",-0.157642583933,[-0.79655451 -0.57986391],-1.84498,[ 0.37120551  0.29001731],[ 0.52785719  0.69146735]
6,"[[ -0.57808274  -1.33114651  -0.02815757  -0.05331505]
 [ -1.76428288 -13.18005221   0.           0.        ]]","[ 0.59772236  0.54481564 -0.86555218 -1.69418424 -0.23458638 -0.46306437
  0.65390504 -1.73001311  0.13565187 -0.78603656  0.        ]",-0.129329878151,[-0.79655451 -0.57986391],-1.74211,[ 0.35121498  0.53919631],[-0.08418358 -0.14888463]
7,"[[ -0.61636969  -1.59804358  -0.02815757  -0.05331505]
 [ -2.06344242 -13.50856217   0.           0.        ]]","[ 0.5647919   0.226822   -0.91740979 -1.77281122 -0.2345863  -0.46306418
  0.6453525  -1.7813604  -0.19705538 -0.65620966  0.        ]",-0.102309284977,[-0.79655451 -0.57986391],-1.49148,[ 0.61068213  1.0691551 ],[ 0.41213615  1.13200777]
8,"[[-0.6408773  -1.82580604 -0.02815757 -0.05331505]
 [-0.39271221 -9.28175845  0.          0.        ]]","[ 0.54274951 -0.0435874  -0.94987994 -1.68369776 -0.23458622 -0.46306399
  0.6931142  -1.12066348 -0.42122155 -0.47818314  0.        ]",-0.0784774860757,[-0.79655451 -0.57986391],-1.29382,[ 0.76826298  1.19822943],[ 0.89273234  1.16307886]
9,"[[-0.61320704 -1.96987334 -0.02815757 -0.05331505]
 [ 3.14806793 -5.13875442  0.          0.        ]]","[ 0.56758157 -0.20740336 -0.91317652 -1.55479893 -0.23458614 -0.4630638
  0.79433593 -0.47306608 -0.4819812  -0.34755482  0.        ]",-0.0647033635571,[-0.79655451 -0.57986391],-1.23947,[ 0.45656252  0.97941858],[ 0.67869836  1.10694468]
