timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
10,"[[-0.7455984  -1.0214071   0.05189699 -0.19186091]
 [-1.04543649 -0.00704407  0.          0.        ]]",[ 0.22341108  0.59743279],-0.016131454702,[ 0.65493725  1.1644029 ],-0.735087,"[ 0.46695577  0.98182768 -1.11666594 -1.44390484  0.43656573 -1.67518987
  0.69337721  0.33649787 -0.5638481   0.40468472  0.        ]",[-0.5812335  -0.39673167]
11,"[[-0.74031099 -0.98182623  0.05189699 -0.19186091]
 [ 1.56545749  3.95193639  0.          0.        ]]",[-0.53473949 -0.31365409],-0.0165515951137,[-0.17777602 -1.28110424],-0.863832,"[ 0.47230613  1.02238138 -1.1103023  -1.38309647  0.4365655  -1.67518702
  0.77084241  0.93694644 -0.51156405  0.40013133  0.        ]",[-0.5812335  -0.39673167]
12,"[[-0.71635845 -0.94329811  0.05189699 -0.19186091]
 [ 0.83225787 -0.08566873  0.          0.        ]]",[-0.17635247  0.32166469],-0.0215875643228,[-0.17842532  0.65138947],-0.792303,"[ 0.49615583  1.06084025 -1.08109496 -1.32033849  0.43656527 -1.67518417
  0.74908771  0.32457207 -0.42713266  0.40957925  0.        ]",[-0.5812335  -0.39673167]
13,"[[-0.70696936 -0.91911398  0.05189699 -0.19186091]
 [ 0.10905735  2.49547855  0.          0.        ]]",[-0.34478652 -0.21548483],-0.0248526657865,[ 0.23678633  0.83040914],-0.768725,"[ 0.50532859  1.08444251 -1.06947658 -1.27918895  0.43656504 -1.67518132
  0.7276297   0.71604837 -0.38409398  0.41394104  0.        ]",[-0.5812335  -0.39673167]
14,"[[-0.6954207  -0.83671263  0.05189699 -0.19186091]
 [ 1.04267049  5.73386391  0.          0.        ]]",[-0.86961192 -1.1289022 ],-0.0341764065238,[-0.53350777 -0.96773769],-0.831951,"[ 0.51647362  1.16154272 -1.05505794 -1.12918492  0.43656481 -1.67517848
  0.75532967  1.20720575 -0.27308659  0.42173656  0.        ]",[-0.5812335  -0.39673167]
15,"[[-0.69594027 -0.76161354  0.05189699 -0.19186091]
 [-1.08749735  1.78919308  0.          0.        ]]",[-0.26450413 -0.48942733],-0.0415996270917,[-0.03074676 -0.19708089],-0.821476,"[ 0.51597519  1.22700623 -1.05570859 -0.97993618  0.43656457 -1.67517563
  0.69212666  0.60892604 -0.1913844   0.42745528  0.        ]",[-0.5812335  -0.39673167]
16,"[[-0.71869213 -0.73401431  0.05189699 -0.19186091]
 [-1.18735668  0.97344855  0.          0.        ]]",[-0.12714881 -0.36503819],-0.0400208241294,[-0.37480035 -0.23933255],-0.834419,"[ 0.49385922  1.24983504 -1.08396377 -0.92225295  0.43656434 -1.67517278
  0.68916336  0.48520361 -0.20092381  0.41110944  0.        ]",[-0.5812335  -0.39673167]
17,"[[-0.75707798 -0.7242419   0.05189699 -0.19186091]
 [-2.64637051  0.00701511  0.          0.        ]]",[ 0.28282633 -0.08693455],-0.0335116538607,[ 0.7195995  -1.08948087],-0.735936,"[ 0.45523137  1.25775334 -1.13036544 -0.90147688  0.43656411 -1.67516993
  0.64587366  0.33862657 -0.25817733  0.38010188  0.        ]",[-0.5812335  -0.39673167]
18,"[[-0.78090265 -0.76384044  0.05189699 -0.19186091]
 [ 0.25423552 -3.95366673  0.          0.        ]]",[ 0.37269646  0.73315704],-0.0248233117464,[ 0.12060981 -0.77447442],-0.754442,"[ 0.43044701  1.22513042 -1.15833746 -0.98452331  0.43656388 -1.67516708
  0.73193485 -0.2620816  -0.34461046  0.35937373  0.        ]",[-0.5812335  -0.39673167]
19,"[[-0.77107165 -0.87289815  0.05189699 -0.19186091]
 [ 0.72726503 -6.94214193  0.          0.        ]]",[ 0.53782958  1.37802887],-0.0171493698722,[ 0.95917582  2.62290441],-0.708003,"[ 0.44074758  1.12832888 -1.14687164 -1.19688354  0.43656364 -1.67516424
  0.74596924 -0.71533706 -0.44703303  0.36877023  0.        ]",[-0.5812335  -0.39673167]
20,"[[-0.71860702 -0.97064556  0.05189699 -0.19186091]
 [ 4.50668166 -2.84622325  0.          0.        ]]",[-0.42486972  0.7442866 ],-0.0197410217163,[-0.61198626  1.25302546],-0.826946,"[ 0.49394212  1.03363734 -1.08385453 -1.36523264  0.43656341 -1.67516139
  0.85810483 -0.09411724 -0.46114238  0.41120984  0.        ]",[-0.5812335  -0.39673167]
21,"[[-0.65367411 -0.98726895  0.05189699 -0.19186091]
 [ 1.99496332  1.1704838   0.          0.        ]]",[-0.61739761  0.043035  ],-0.0290827163485,[-0.96260706  0.26474163],-0.882123,"[ 0.55547225  1.01685446 -1.00178254 -1.39166789  0.43656318 -1.67515854
  0.78358093  0.51508864 -0.36683746  0.45552578  0.        ]",[-0.5812335  -0.39673167]
22,"[[-0.65238766 -0.95356279  0.05189699 -0.19186091]
 [-1.85348861  2.19671136  0.          0.        ]]",[-0.16895446 -0.10946102],-0.0318147246767,[-0.28728212  0.08404192],-0.835203,"[ 0.55664122  1.05068332 -1.00011217 -1.33738433  0.43656295 -1.67515569
  0.66939591  0.6707342  -0.32750041  0.45454573  0.        ]",[-0.5812335  -0.39673167]
23,"[[-0.70049463 -0.90672263  0.05189699 -0.19186091]
 [-2.95353929  2.48634344  0.          0.        ]]",[ 0.07368775 -0.1626403 ],-0.0269757167717,[ 1.53510044 -0.29100074],-0.689024,"[ 0.51159325  1.09635816 -1.06140026 -1.25757839  0.43656272 -1.67515285
  0.6367567   0.71466168 -0.35909858  0.4178432   0.        ]",[-0.5812335  -0.39673167]
24,"[[-0.71927846 -0.86906277  0.05189699 -0.19186091]
 [ 1.0617692   1.28364594  0.          0.        ]]",[-0.37402022 -0.11609054],-0.0267145903432,[-0.50900033 -2.12964715],-0.857279,"[ 0.49327935  1.13189272 -1.08467622 -1.18983377  0.43656248 -1.67515
  0.7558915   0.53225043 -0.35059492  0.40332437  0.        ]",[-0.5812335  -0.39673167]
25,"[[-0.71844697 -0.88336629  0.05189699 -0.19186091]
 [-0.97186007 -2.70072139  0.          0.        ]]",[ 0.26480284  0.68131995],-0.0256533256221,[-0.24160397  1.15878421],-0.803914,"[ 0.4940982   1.11852331 -1.08365276 -1.2159308   0.43656225 -1.67514715
  0.69555268 -0.07205148 -0.36483915  0.4043071   0.        ]",[-0.5812335  -0.39673167]
26,"[[-0.74729479 -0.89711345  0.05189699 -0.19186091]
 [-1.9097848   1.31262934  0.          0.        ]]",[ 0.15729824  0.09696281],-0.019495532212,[ 0.31426625  0.02085575],-0.743374,"[ 0.46522804  1.10552503 -1.11868384 -1.24058792  0.43656202 -1.6751443
  0.66772375  0.53664629 -0.4311299   0.38570345  0.        ]",[-0.5812335  -0.39673167]
27,"[[-0.77263614 -0.87029695  0.05189699 -0.19186091]
 [-0.62862065  1.36883264  0.          0.        ]]",[ 0.0205254   0.02406648],-0.017063793444,[ 0.04932318  1.11291944],-0.760199,"[ 0.43911283  1.13074216 -1.1486952  -1.19209927  0.43656179 -1.67514145
  0.7057358   0.54517023 -0.44700535  0.36758802  0.        ]",[-0.5812335  -0.39673167]
28,"[[-0.78313839 -0.803465    0.05189699 -0.19186091]
 [-0.422308    5.30125578  0.          0.        ]]",[-0.40125901 -0.93474352],-0.0206202363561,[ 0.62245614 -0.4360106 ],-0.714461,"[ 0.42808715  1.19109779 -1.16091855 -1.06451681  0.43656156 -1.67513861
  0.71185668  1.14159336 -0.39235804  0.35759467  0.        ]",[-0.5812335  -0.39673167]
29,"[[-0.76678686 -0.71582279  0.05189699 -0.19186091]
 [ 2.04922244  3.46907086  0.          0.        ]]",[-0.70952278 -0.92817158],-0.0324783008062,[-1.18287074 -0.82405834],-0.846874,"[ 0.44520191  1.26449272 -1.14182964 -0.88341893  0.43656132 -1.67513576
  0.7851872   0.86370818 -0.26633504  0.37308262  0.        ]",[-0.5812335  -0.39673167]
30,"[[-0.76589267 -0.67985492  0.05189699 -0.19186091]
 [-1.94647991  0.13881357  0.          0.        ]]",[ 0.15758093 -0.249981  ],-0.0364567459968,[ 0.6520232  -0.79320385],-0.748411,"[ 0.44612934  1.29260376 -1.14077587 -0.80485812  0.43656109 -1.67513291
  0.666633    0.35861324 -0.22524417  0.37796335  0.        ]",[-0.5812335  -0.39673167]
31,"[[-0.77854364 -0.70862739  0.05189699 -0.19186091]
 [ 0.67265701 -3.00557828  0.          0.        ]]",[ 0.18190444  0.39536726],-0.0309166277291,[-0.9758474   0.47593445],-0.85347,"[ 0.43292456  1.27020983 -1.15558228 -0.86789206  0.43656086 -1.67513006
  0.74434313 -0.11829175 -0.27956783  0.3644146   0.        ]",[-0.5812335  -0.39673167]
32,"[[-0.80396685 -0.74922105  0.05189699 -0.19186091]
 [-3.20208089 -1.06027393  0.          0.        ]]",[ 0.6236968   0.29881793],-0.0217898334734,[ 0.74851833 -0.64123018],-0.715789,"[ 0.40587537  1.23732026 -1.18478051 -0.95419999  0.43656063 -1.67512722
  0.62937798  0.1767496  -0.37035599  0.34332979  0.        ]",[-0.5812335  -0.39673167]
33,"[[-0.83765234 -0.79570044  0.05189699 -0.19186091]
 [-0.17654536 -3.57926821  0.          0.        ]]",[ 0.59042233  0.86919636],-0.011255974105,[ 1.49424343  1.49174502],-0.657253,"[ 0.36900523  1.19786347 -1.22229378 -1.04908536  0.43656039 -1.67512437
  0.71914616 -0.2053026  -0.48344442  0.32276098  0.        ]",[-0.5812335  -0.39673167]
34,"[[-0.80146538 -0.82685967  0.05189699 -0.19186091]
 [ 3.78207891  0.44993186  0.          0.        ]]",[-0.43295729  0.01274472],-0.0152545136656,[ 0.4090746   0.36947429],-0.723636,"[ 0.40856646  1.17037686 -1.18193829 -1.1102444   0.43656016 -1.67512152
  0.83659928  0.40580051 -0.45143714  0.34662689  0.        ]",[-0.5812335  -0.39673167]
35,"[[-0.7103408  -0.80327636  0.05189699 -0.19186091]
 [ 5.32522806  1.90356322  0.          0.        ]]",[-1.12243986 -0.57258379],-0.0345746582493,[-0.7649134  -0.42083805],-0.843987,"[ 0.50204086  1.1912533  -1.07363457 -1.06413764  0.43655993 -1.67511867
  0.88238435  0.62627051 -0.26235292  0.4115358   0.        ]",[-0.5812335  -0.39673167]
36,"[[-0.63525181 -0.78229143  0.05189699 -0.19186091]
 [ 2.19411253  0.20059102  0.          0.        ]]",[-0.76576906 -0.3412652 ],-0.0512576689136,[-0.30556875 -0.43545275],-0.886212,"[ 0.57202527  1.2094348  -0.97770323 -1.02215077  0.4365597  -1.67511583
  0.78948248  0.36798267 -0.11009625  0.47993228  0.        ]",[-0.5812335  -0.39673167]
37,"[[-0.60392909 -0.79561486  0.05189699 -0.19186091]
 [ 0.94232562 -1.52717963  0.          0.        ]]",[-0.50742286  0.01557887],-0.055935821707,[-0.15707643  0.00627563],-0.911217,"[ 0.59923399  1.19793267 -0.9360387  -1.04891059  0.43655947 -1.67511298
  0.75234099  0.10593371 -0.07229036  0.50803501  0.        ]",[-0.5812335  -0.39673167]
38,"[[-0.59150506 -0.82560369  0.05189699 -0.19186091]
 [ 0.30220669 -1.47188926  0.          0.        ]]",[-0.44432986  0.07174471],-0.0552272326325,[-0.94242222  0.87825655],-0.988892,"[ 0.60969284  1.17149526 -0.91925776 -1.10781408  0.43655923 -1.67511013
  0.73334792  0.11431949 -0.08440702  0.51502914  0.        ]",[-0.5812335  -0.39673167]
39,"[[-0.62294259 -0.81984587  0.05189699 -0.19186091]
 [-3.43350894  2.03598288  0.          0.        ]]",[-0.11769268 -0.43269399],-0.0497660272364,[-0.90816553 -0.61040804],-0.924165,"[ 0.58285921  1.176628   -0.96143903 -1.09664793  0.436559   -1.67510728
  0.62250747  0.64635432 -0.13041712  0.48586662  0.        ]",[-0.5812335  -0.39673167]
40,"[[-0.72697351 -0.80376877  0.05189699 -0.19186091]
 [-6.9578539  -0.42007023  0.          0.        ]]",[ 0.93321562  0.31408119],-0.0313274996743,[ 0.40466792  0.44484586],-0.756559,"[ 0.48565769  1.19081573 -1.09408553 -1.06510696  0.43655877 -1.67510444
  0.51793853  0.27384712 -0.29213552  0.39839224  0.        ]",[-0.5812335  -0.39673167]
41,"[[-0.84869167 -0.79441832  0.05189699 -0.19186091]
 [-5.21973976  1.34920904  0.          0.        ]]",[ 0.83413965  0.09911612],-0.0094636873877,[ 0.82091699  0.13389351],-0.695825,"[ 0.35667035  1.19896664 -1.23428235 -1.04651782  0.43655854 -1.67510159
  0.56950871  0.5421917  -0.50245247  0.31627994  0.        ]",[-0.5812335  -0.39673167]
42,"[[-0.91946506 -0.76239325  0.05189699 -0.19186091]
 [-1.868768    1.85161143  0.          0.        ]]",[ 0.49180675 -0.06851177],-0.00459148981413,[ 1.13034006  1.10055243],-0.679555,"[ 0.27481159  1.22631737 -1.30758014 -0.98151556  0.43655831 -1.67509874
  0.66893294  0.61839023 -0.59985747  0.27615654  0.        ]",[-0.5812335  -0.39673167]
43,"[[-0.91678778 -0.68601425  0.05189699 -0.19186091]
 [ 2.12315656  5.77321725  0.          0.        ]]",[-0.5324198  -1.20767641],-0.00598613021121,[-0.08835193 -2.23014376],-0.786551,"[ 0.27799337  1.28785793 -1.30492192 -0.81846652  0.43655807 -1.67509589
  0.78737439  1.21317543 -0.51081772  0.27166002  0.        ]",[-0.5812335  -0.39673167]
44,"[[-0.87824003 -0.61142307  0.05189699 -0.19186091]
 [ 1.73294313  1.69947632  0.          0.        ]]",[-0.21454588 -0.66100818],-0.0215236859392,[ 0.52750848 -0.03810058],-0.732137,"[ 0.32307241  1.34266313 -1.26564901 -0.64906405  0.43655784 -1.67509305
  0.77579604  0.59531446 -0.35588636  0.29820715  0.        ]",[-0.5812335  -0.39673167]
45,"[[-0.82298605 -0.57929186  0.05189699 -0.19186091]
 [ 3.78561575  1.51426727  0.          0.        ]]",[-0.66877592 -0.88115591],-0.0360003854198,[-0.64426694 -0.79394892],-0.831778,"[ 0.38519692  1.36457994 -1.20611335 -0.57323001  0.43655761 -1.6750902
  0.83669905  0.56722363 -0.21871545  0.34560686  0.        ]",[-0.5812335  -0.39673167]
46,"[[-0.77358694 -0.58083965  0.05189699 -0.19186091]
 [ 1.16302951 -1.65848064  0.          0.        ]]",[-0.1383121  -0.27567324],-0.0456459409036,[-0.39708927 -1.20904458],-0.851525,"[ 0.43811502  1.36354628 -1.14978481 -0.57692021  0.43655738 -1.67508735
  0.75888529  0.08601549 -0.13142061  0.3892555   0.        ]",[-0.5812335  -0.39673167]
47,"[[-0.76630537 -0.65340204  0.05189699 -0.19186091]
 [-0.42960111 -5.58467736  0.          0.        ]]",[ 0.51470441  0.7187947 ],-0.0392069404827,[ 0.60554227  0.83320971],-0.784006,"[ 0.44569731  1.31247614 -1.14124189 -0.74558152  0.43655714 -1.6750845
  0.71163078 -0.50946755 -0.19710346  0.3815227   0.        ]",[-0.5812335  -0.39673167]
48,"[[-0.75078761 -0.73089281  0.05189699 -0.19186091]
 [ 1.97341204 -2.17575276  0.          0.        ]]",[-0.15813687  0.20445082],-0.0340498321099,[-0.49500918 -0.74337378],-0.812855,"[ 0.46166504  1.25233184 -1.12283758 -0.91560624  0.43655691 -1.67508166
  0.78292865  0.00756167 -0.25429996  0.38453802  0.        ]",[-0.5812335  -0.39673167]
49,"[[-0.73135097 -0.80350163  0.05189699 -0.19186091]
 [-0.02313032 -5.07547245  0.          0.        ]]",[ 0.34841722  0.90216666],-0.0305103985641,[ 0.21065516  0.06677543],-0.76942,"[ 0.48129335  1.19103625 -1.09940763 -1.06457307  0.43655668 -1.67507881
  0.72368988 -0.43223677 -0.29959579  0.39502006  0.        ]",[-0.5812335  -0.39673167]
