timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
11,"[[ -4.50052771  -3.21018227  -0.0910118    0.08860849]
 [-39.4928133    5.13597349   0.           0.        ]]",[-1.54008019 -1.37054276],-0.131253972197,[-1.23700294 -1.26622521],-1.85493,"[-1.03362213 -0.97600494  1.63748966  1.22031836 -0.79475732  0.76663425
 -0.41818669  1.14348052  0.25422126 -0.73914547  0.        ]",[-0.83821321 -0.6797449 ]
12,"[[ -5.32226576  -3.117864    -0.0910118    0.08860849]
 [-42.67039237   3.78577157   0.           0.        ]]",[-1.02132702 -1.16237414],-0.131483197805,[-1.31961771 -1.5321503 ],-2.06452,"[ 0.18156389 -0.97849168  1.38005361  0.9666338  -0.79475694  0.7666339
 -0.50742128  0.9291486   0.27711033 -0.7227273   0.        ]",[-0.83821321 -0.6797449 ]
13,"[[ -6.20692348  -3.05992243  -0.0910118    0.08860849]
 [-45.78498972   2.09215389   0.           0.        ]]",[-1.23944032 -1.36963403],-0.128069768633,[-1.40335239 -2.84928906],-2.15144,"[ 0.84006396 -0.97482401  0.16799992  0.80756088 -0.79475657  0.76663355
 -0.59488716  0.66030298  0.21966139 -0.72336389  0.        ]",[-0.83821321 -0.6797449 ]
14,"[[ -7.15325408  -3.0297586   -0.0910118    0.08860849]
 [-48.8378938    1.02790133   0.           0.        ]]",[-1.90463853 -1.4867903 ],-0.117101144423,[-1.52944805 -1.31804076],-1.91184,"[ 0.29330967 -0.97132205 -1.2022259   0.72501321 -0.7947562   0.7666332
 -0.68062048  0.49136303  0.14938948 -0.62841989  0.        ]",[-0.83821321 -0.6797449 ]
15,"[[ -8.16003631  -3.01539369  -0.0910118    0.08860849]
 [-51.83035703   0.47358502   0.           0.        ]]",[-2.0562942  -1.56581545],-0.110561523102,[-2.63935605 -1.46048497],-1.60621,"[-1.1748726  -0.9692719  -1.5105746   0.68579496 -0.79475583  0.76663285
 -0.76465642  0.40337054  0.20293172 -0.48217079  0.        ]",[-0.83821321 -0.6797449 ]
16,"[[ -9.22607345  -3.00890072  -0.0910118    0.08860849]
 [-54.76358325   0.20953271   0.           0.        ]]",[-2.16448998 -1.82410622],-0.121125882889,[-1.78545719 -1.95455821],-1.67881,"[-2.2286264  -0.96826418 -0.27798221  0.66809101 -0.79475546  0.7666325
 -0.84702876  0.36145466  0.3812767  -0.44817154  0.        ]",[-0.83821321 -0.6797449 ]
17,"[[-10.35019255  -3.00606479  -0.0910118    0.08860849]
 [-57.63874496   0.09016189   0.           0.        ]]",[-1.64814007 -1.5106281 ],-0.138818837229,[-0.94658998 -1.91067531],-1.93539,"[-1.64074618 -0.96780798  1.34606857  0.6603631  -0.79475508  0.76663215
 -0.92777043  0.34250557  0.50386985 -0.60097824  0.        ]",[-0.83821321 -0.6797449 ]
18,"[[ -1.15291221e+01  -3.00485574e+00  -9.10117952e-02   8.86084857e-02]
 [ -6.02455247e+01   3.80204573e-02   0.00000000e+00   0.00000000e+00]]",[-0.98761463 -1.14392197],-0.143805993257,[-0.84990131 -0.48050929],-2.19892,"[ 0.08197437 -0.96761027  1.44736027  0.65706917 -0.79475471  0.7666318
 -1.00097515  0.33422851  0.40695141 -0.78387361  0.        ]",[-0.83821321 -0.6797449 ]
19,"[[ -1.27558285e+01  -3.00379846e+00  -9.10117952e-02   8.86084857e-02]
 [ -6.24178782e+01   5.38591814e-02   0.00000000e+00   0.00000000e+00]]",[-1.55933547 -1.54021859],-0.129051327585,[-1.68601032 -1.18309583],-2.1683,"[ 0.81680739 -0.96743588 -0.26319347  0.65418917 -0.79475434  0.76663145
 -1.06197995  0.33674265  0.19013393 -0.76033026  0.        ]",[-0.83821321 -0.6797449 ]
20,"[[ -1.40315132e+01  -3.00345636e+00  -9.10117952e-02   8.86084857e-02]
 [ -6.51415167e+01  -3.55434583e-03   0.00000000e+00   0.00000000e+00]]",[-2.08120394 -1.54879856],-0.110615576178,[-2.3543842  -1.94293573],-1.67976,"[-0.54363693 -0.96737881 -1.57723713  0.6532572  -0.79475397  0.7666311
 -1.13846619  0.32762869  0.14277011 -0.54170808  0.        ]",[-0.83821321 -0.6797449 ]
21,"[[ -1.53611297e+01  -3.00362572e+00  -9.10117952e-02   8.86084857e-02]
 [ -6.78112365e+01  -9.90645400e-03   0.00000000e+00   0.00000000e+00]]",[-2.21230769 -1.87829888],-0.118235289297,[-1.61486044 -1.40920047],-1.68912,"[-2.16675033 -0.96740628 -0.51031215  0.65371818 -0.79475359  0.76663076
 -1.21343813  0.32662025  0.35197064 -0.43516548  0.        ]",[-0.83821321 -0.6797449 ]
22,"[[ -1.67436104e+01  -3.00379667e+00  -9.10117952e-02   8.86084857e-02]
 [ -7.04281050e+01  -6.80898059e-03   0.00000000e+00   0.00000000e+00]]",[-1.53623009 -1.47029054],-0.140143903605,[-1.26582537 -1.36217759],-1.96695,"[-1.49869428 -0.96743397  1.44603094  0.65418349 -0.79475322  0.76663041
 -1.28692574  0.32711184  0.50692724 -0.61977065  0.        ]",[-0.83821321 -0.6797449 ]
23,"[[ -1.81779086e+01  -3.00389953e+00  -9.10117952e-02   8.86084857e-02]
 [ -7.29931685e+01  -3.66788744e-03   0.00000000e+00   0.00000000e+00]]",[-1.00607622 -1.2444905 ],-0.141276352896,[-0.89726944 -1.21114895],-2.21798,"[ 0.50750784 -0.96745041  1.05819567  0.65446336 -0.79475285  0.76663006
 -1.35895839  0.32761036  0.34225165 -0.80569335  0.        ]",[-0.83821321 -0.6797449 ]
24,"[[ -1.96589176e+01  -3.00395203e+00  -9.10117952e-02   8.86084857e-02]
 [ -7.51007127e+01  -1.77447720e-03   0.00000000e+00   0.00000000e+00]]",[-1.93541574 -1.63501573],-0.118427173395,[-2.32501188 -1.21815949],-1.9022,"[ 0.36343699 -0.96745853 -1.13616139  0.65460608 -0.79475248  0.76662971
 -1.41814256  0.32791081  0.13086647 -0.66176268  0.        ]",[-0.83821321 -0.6797449 ]
25,"[[ -2.11857399e+01  -3.00397668e+00  -9.10117952e-02   8.86084857e-02]
 [ -7.75732750e+01  -8.05981372e-04   0.00000000e+00   0.00000000e+00]]",[-2.20281029 -1.87559986],-0.112223170893,[-0.73623926 -1.67517349],-1.70012,"[-1.78244794 -0.96746205 -1.13170537  0.65467295 -0.79475211  0.76662936
 -1.48757723  0.32806445  0.2657126  -0.43897125  0.        ]",[-0.83821321 -0.6797449 ]
26,"[[ -2.27510445e+01  -3.00398763e+00  -9.10117952e-02   8.86084857e-02]
 [ -7.89525842e+01  -3.49076442e-04   0.00000000e+00   0.00000000e+00]]",[-1.74447262 -1.64120328],-0.136646253761,[-1.98450022 -0.99870061],-1.88058,"[-1.83224682 -0.96746332  1.1667132   0.65470251 -0.79475173  0.76662901
 -1.52631038  0.32813688  0.49959438 -0.56883611  0.        ]",[-0.83821321 -0.6797449 ]
27,"[[ -2.43541391e+01  -3.00399092e+00  -9.10117952e-02   8.86084857e-02]
 [ -8.13488930e+01  -4.95704423e-05   0.00000000e+00   0.00000000e+00]]",[-0.98904324 -1.2431246 ],-0.142228742873,[-1.277207   -0.61796096],-2.21858,"[ 0.39747914 -0.96746333  1.1886197   0.6547112  -0.79475136  0.76662866
 -1.59360335  0.32818431  0.36215665 -0.80184626  0.        ]",[-0.83821321 -0.6797449 ]
28,"[[ -2.60046839e+01  -3.00358729e+00  -9.10117952e-02   8.86084857e-02]
 [ -8.36977603e+01   2.79162737e-02   0.00000000e+00   0.00000000e+00]]",[-1.94377112 -1.64751995],-0.117459892053,[-1.84990588 -2.04040229],-1.87418,"[ 0.29109021 -0.96739616 -1.20419157  0.65361164 -0.79475099  0.76662831
 -1.65956385  0.33262353  0.12828924 -0.65054526  0.        ]",[-0.83821321 -0.6797449 ]
29,"[[ -2.77017395e+01  -3.00349083e+00  -9.10117952e-02   8.86084857e-02]
 [ -8.60001325e+01  -7.42823098e-03   0.00000000e+00   0.00000000e+00]]",[-2.25280571 -1.96233439],-0.114911549655,[-2.67975119 -2.09083743],-1.54943,"[-2.01162612 -0.96737967 -0.83942373  0.65334866 -0.79475062  0.76662796
 -1.72421843  0.32701281  0.30901876 -0.43187285  0.        ]",[-0.83821321 -0.6797449 ]
30,"[[ -2.94443853e+01  -3.00367893e+00  -9.10117952e-02   8.86084857e-02]
 [ -8.82569259e+01  -9.24544649e-03   0.00000000e+00   0.00000000e+00]]",[-1.41427064 -1.43633544],-0.14152686745,[-0.39808666 -2.02322687],-2.01877,"[-1.31267464 -0.96741023  1.54477956  0.65386068 -0.79475025  0.76662761
 -1.78759282  0.32672424  0.50533303 -0.64485444  0.        ]",[-0.83821321 -0.6797449 ]
31,"[[ -3.12078078e+01  -3.00383041e+00  -9.10117952e-02   8.86084857e-02]
 [ -8.80858933e+01  -5.79877196e-03   0.00000000e+00   0.00000000e+00]]",[-1.26879764 -1.44911075],-0.135510501753,[-1.75949594 -1.33463751],-2.251,"[ 0.81109156 -0.96743471  0.38062027  0.65427296 -0.79474987  0.76662726
 -1.78278765  0.32727126  0.25519918 -0.79753632  0.        ]",[-0.83821321 -0.6797449 ]
32,"[[ -3.29917546e+01  -3.00391646e+00  -9.10117952e-02   8.86084857e-02]
 [ -9.03013954e+01  -3.01686879e-03   0.00000000e+00   0.00000000e+00]]",[-2.14994955 -1.6900754 ],-0.110008865637,[-2.15221846 -2.13205636],-1.65667,"[-0.71509426 -0.96744837 -1.58630476  0.65450707 -0.7947495   0.76662691
 -1.84500222  0.32771276  0.15315679 -0.52320531  0.        ]",[-0.83821321 -0.6797449 ]
33,"[[ -3.48195713e+01  -3.00395925e+00  -9.10117952e-02   8.86084857e-02]
 [ -9.24730383e+01  -1.43145824e-03   0.00000000e+00   0.00000000e+00]]",[-2.10603499 -1.91096604],-0.12867637495,[-2.60293299 -1.60801438],-1.70305,"[-2.20616704 -0.96745488  0.46611063  0.65462333 -0.79474913  0.76662657
 -1.90598486  0.32796433  0.45267686 -0.48877947  0.        ]",[-0.83821321 -0.6797449 ]
34,"[[ -3.66903895e+01  -3.00397900e+00  -9.10117952e-02   8.86084857e-02]
 [ -9.46016902e+01  -6.40729123e-04   0.00000000e+00   0.00000000e+00]]",[-0.99107563 -1.2718364 ],-0.143757724201,[-1.61596501 -1.60204861],-2.15299,"[ 0.11976971 -0.9674576   1.42314005  0.65467686 -0.79474876  0.76662622
 -1.96575996  0.32808974  0.4031048  -0.786768    0.        ]",[-0.83821321 -0.6797449 ]
35,"[[ -3.86033579e+01  -3.00398766e+00  -9.10117952e-02   8.86084857e-02]
 [ -9.66882024e+01  -2.73148800e-04   0.00000000e+00   0.00000000e+00]]",[-1.94815469 -1.68215108],-0.116964949092,[-1.65084768 -1.0511504 ],-1.90264,"[ 0.25219957 -0.96745849 -1.23741132  0.65470017 -0.79474839  0.76662587
 -2.0243514   0.32814799  0.12769227 -0.644218    0.        ]",[-0.83821321 -0.6797449 ]
36,"[[ -4.05576422e+01  -3.00399126e+00  -9.10117952e-02   8.86084857e-02]
 [ -9.87334090e+01  -1.09548537e-04   0.00000000e+00   0.00000000e+00]]",[-2.2801919  -2.04598832],-0.119291688493,[-1.65513433 -2.30594463],-1.65207,"[-2.19738785 -0.96745855 -0.41148677  0.65470971 -0.79474801  0.76662552
 -2.08178261  0.32817385  0.36401704 -0.43816841  0.        ]",[-0.83821321 -0.6797449 ]
37,"[[ -4.25524244e+01  -3.00399264e+00  -9.10117952e-02   8.86084857e-02]
 [ -1.00738128e+02  -3.88533837e-05   0.00000000e+00   0.00000000e+00]]",[-1.08469999 -1.279984  ],-0.14450053842,[-1.72716474 -2.92641789],-1.9864,"[-0.48931128 -0.96745824  1.65777218  0.65471322 -0.79474764  0.76662517
 -2.13807653  0.32818497  0.4647888  -0.73724836  0.        ]",[-0.83821321 -0.6797449 ]
38,"[[ -4.45869028e+01  -3.00399308e+00  -9.10117952e-02   8.86084857e-02]
 [ -1.02703160e+02  -8.95132949e-06   0.00000000e+00   0.00000000e+00]]",[-1.77659667 -1.68115103],-0.12180647277,[-2.03005275 -1.55029785],-1.97748,"[ 0.56947601 -0.96745777 -0.88282298  0.65471413 -0.79474727  0.76662482
 -2.19325567  0.32818962  0.14342499 -0.69801704  0.        ]",[-0.83821321 -0.6797449 ]
39,"[[ -4.66602915e+01  -3.00399311e+00  -9.10117952e-02   8.86084857e-02]
 [ -1.04629292e+02   3.48955634e-06   0.00000000e+00   0.00000000e+00]]",[-2.29123902 -2.06742024],-0.11649685807,[-1.96296104 -2.62825681],-1.59309,"[-2.09534214 -0.96745724 -0.68514001  0.65471396 -0.7947469   0.76662447
 -2.24734208  0.32819149  0.33015455 -0.4326967   0.        ]",[-0.83821321 -0.6797449 ]
40,"[[ -4.87718202e+01  -3.00399299e+00  -9.10117952e-02   8.86084857e-02]
 [ -1.06517293e+02   8.59332794e-06   0.00000000e+00   0.00000000e+00]]",[-1.11894941 -1.31084538],-0.144375744587,[-1.69212607 -0.76411824],-2.08516,"[-0.58769773 -0.96745668  1.66908462  0.65471334 -0.79474653  0.76662412
 -2.30035738  0.32819219  0.47208543 -0.72768767  0.        ]",[-0.83821321 -0.6797449 ]
41,"[[ -5.09207340e+01  -3.00374263e+00  -9.10117952e-02   8.86084857e-02]
 [ -1.08367917e+02   1.72962718e-02   0.00000000e+00   0.00000000e+00]]",[-1.79448533 -1.69538319],-0.120957545757,[-1.98241744 -1.35265195],-1.96368,"[ 0.52318226 -0.96741484 -0.94952932  0.65403121 -0.79474615  0.76662377
 -2.3523227   0.33093636  0.13948651 -0.68952906  0.        ]",[-0.83821321 -0.6797449 ]
42,"[[ -5.31062927e+01  -3.00368205e+00  -9.10117952e-02   8.86084857e-02]
 [ -1.10181907e+02  -4.54559615e-03   0.00000000e+00   0.00000000e+00]]",[-2.29433084 -2.09812164],-0.118974254125,[-2.31495172 -2.49451535],-1.59601,"[-2.18946866 -0.9674043  -0.4391504   0.65386595 -0.79474578  0.76662342
 -2.40325895  0.32746904  0.36058168 -0.43702333  0.        ]",[-0.83821321 -0.6797449 ]
43,"[[ -5.53277709e+01  -3.00379756e+00  -9.10117952e-02   8.86084857e-02]
 [ -1.11959987e+02  -5.68466947e-03   0.00000000e+00   0.00000000e+00]]",[-1.03908932 -1.3324132 ],-0.144488923459,[-1.51460681 -1.51686837],-2.12491,"[-0.17529594 -0.96742284  1.57515715  0.65418027 -0.79474541  0.76662307
 -2.45318643  0.32728812  0.43705958 -0.76507533  0.        ]",[-0.83821321 -0.6797449 ]
44,"[[ -5.75844575e+01  -3.00389072e+00  -9.10117952e-02   8.86084857e-02]
 [ -1.13702867e+02  -3.56569726e-03   0.00000000e+00   0.00000000e+00]]",[-2.00715423 -1.7825613 ],-0.115089411867,[-2.4519783  -1.80446746],-1.79352,"[ 0.0839321  -0.96743767 -1.35853851  0.65443374 -0.79474504  0.76662272
 -2.50212507  0.32762439  0.12597718 -0.6196826   0.        ]",[-0.83821321 -0.6797449 ]
45,"[[ -5.98756555e+01  -3.00394359e+00  -9.10117952e-02   8.86084857e-02]
 [ -1.15411244e+02  -1.85113169e-03   0.00000000e+00   0.00000000e+00]]",[-2.18352795 -2.03000998],-0.127340838851,[-1.89467117 -1.54914779],-1.75277,"[-2.23254338 -0.96744585  0.34429313  0.65457746 -0.79474467  0.76662238
 -2.55009444  0.32789645  0.44209709 -0.4788587   0.        ]",[-0.83821321 -0.6797449 ]
46,"[[ -6.22006818e+01  -3.00396980e+00  -9.10117952e-02   8.86084857e-02]
 [ -1.17085801e+02  -8.75554019e-04   0.00000000e+00   0.00000000e+00]]",[-1.10766494 -1.40623391],-0.140864878553,[-1.90933423 -0.92962851],-2.23901,"[ 0.54559609 -0.96744964  1.00572664  0.6546486  -0.79474429  0.76662203
 -2.59711372  0.32805121  0.33453527 -0.80650731  0.        ]",[-0.83821321 -0.6797449 ]
47,"[[ -6.45588666e+01  -3.00390723e+00  -9.10117952e-02   8.86084857e-02]
 [ -1.18727207e+02   4.76751130e-03   0.00000000e+00   0.00000000e+00]]",[-2.22095633 -1.88220847],-0.109532288785,[-1.91547745 -2.30503797],-1.62992,"[-0.94871951 -0.96743878 -1.56647335  0.65447789 -0.79474392  0.76662168
 -2.64320169  0.3289469   0.16976948 -0.50007249  0.        ]",[-0.83821321 -0.6797449 ]
48,"[[ -6.69495535e+01  -3.00389445e+00  -9.10117952e-02   8.86084857e-02]
 [ -1.20336120e+02  -1.52302525e-03   0.00000000e+00   0.00000000e+00]]",[-1.58990037 -1.67184389],-0.139459536781,[-0.98426981 -0.88818359],-2.00938,"[-1.57670643 -0.96743614  1.39407484  0.65444283 -0.79474355  0.76662133
 -2.68837681  0.32794823  0.50650328 -0.60866809  0.        ]",[-0.83821321 -0.6797449 ]
49,"[[ -6.93714741e+01  -3.00381252e+00  -9.10117952e-02   8.86084857e-02]
 [ -1.21850900e+02   6.43144965e-03   0.00000000e+00   0.00000000e+00]]",[-1.53502131 -1.66360056],-0.127888832088,[-1.62979311 -1.64411297],-2.13614,"[ 0.79383739 -0.96742208 -0.36965319  0.65421942 -0.79474318  0.76662098
 -2.73090816  0.32921083  0.18086652 -0.75168396  0.        ]",[-0.83821321 -0.6797449 ]
