timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
10,"[[-1.23024223 -1.99613567 -0.10052083 -0.07342211]
 [ 1.55078343 -0.95657115  0.          0.        ]]",[ 0.1474977   0.53674805],-0.0269056730887,[ 0.10069449  0.44147668],-1.40996,"[-0.17974091 -0.24879756 -1.50773036 -1.50410594 -0.88047822 -0.63995222
  0.74346848  0.17969297 -0.3904022   0.18816843  0.        ]",[-0.80101609 -0.61122435]
11,"[[-1.19553684 -1.99753836 -0.10052083 -0.07342211]
 [ 1.91852672  0.81041457  0.          0.        ]]",[-0.17355104  0.12513967],-0.0306770661645,[-0.95324839  0.97212426],-1.42907,"[-0.12971119 -0.2503331  -1.48785667 -1.50249687 -0.88047773 -0.63995194
  0.75387676  0.45736411 -0.35833392  0.16256651  0.        ]",[-0.80101609 -0.61122435]
12,"[[-1.19540873 -1.94286739 -0.10052083 -0.07342211]
 [-1.89300926  4.64391239  0.          0.        ]]",[-0.21116148 -0.64479738],-0.0337377995293,[ 0.0168681  -1.56684049],-1.34181,"[-0.12952769 -0.18978593 -1.48777841 -1.5614443  -0.88047724 -0.63995166
  0.64599428  1.05977496 -0.35974009  0.09940329  0.        ]",[-0.80101609 -0.61122435]
13,"[[-1.23221914 -1.8906394  -0.10052083 -0.07342211]
 [-1.78837076  0.59238864  0.          0.        ]]",[ 0.09041247  0.03758553],-0.0330392470212,[ 0.06113483 -0.21139128],-1.36152,"[-0.18260984 -0.13072196 -1.50880214 -1.6105498  -0.88047675 -0.63995137
  0.64895569  0.42310179 -0.39639907  0.06809456  0.        ]",[-0.80101609 -0.61122435]
14,"[[-1.26520267 -1.88730759 -0.10052083 -0.07342211]
 [-1.51090842 -0.25637921  0.          0.        ]]",[ 0.23727693  0.25389147],-0.0292442044249,[-0.48295586  0.41541284],-1.37375,"[-0.23076397 -0.12691732 -1.52586632 -1.61343843 -0.88047626 -0.63995109
  0.65680873  0.2897228  -0.42995877  0.0913733   0.        ]",[-0.80101609 -0.61122435]
15,"[[-1.31430216 -1.87587862 -0.10052083 -0.07342211]
 [-3.39276449  1.39378256  0.          0.        ]]",[ 0.31628597  0.03610194],-0.0240697455774,[-0.08544323  0.34687482],-1.3708,"[-0.30336365 -0.11383521 -1.54812274 -1.62312905 -0.88047577 -0.63995081
  0.60354415  0.54903589 -0.47902203  0.12054075  0.        ]",[-0.80101609 -0.61122435]
16,"[[-1.38487803 -1.83449844 -0.10052083 -0.07342211]
 [-3.66391656  2.7397513   0.          0.        ]]",[ 0.2798259  -0.18274394],-0.0187911833103,[ 0.63672389  0.33622657],-1.36444,"[-0.40932232 -0.06608768 -1.57342727 -1.65532122 -0.88047529 -0.63995053
  0.59586917  0.76054671 -0.55040516  0.13792615  0.        ]",[-0.80101609 -0.61122435]
17,"[[-1.43214457 -1.76689285 -0.10052083 -0.07342211]
 [-1.07140309  4.0165394   0.          0.        ]]",[-0.04389355 -0.52336866],-0.0198238011117,[ 0.44309143 -0.73611523],-1.34039,"[-0.48111042  0.01303745 -1.58590786 -1.69803336 -0.8804748  -0.63995025
  0.66924777  0.96118602 -0.60185802  0.10651084  0.        ]",[-0.80101609 -0.61122435]
18,"[[-1.43576065 -1.71660654 -0.10052083 -0.07342211]
 [ 0.70388232  1.02206853  0.          0.        ]]",[ 0.04141378 -0.08860093],-0.0248058719727,[ 0.31145152  0.57554183],-1.34405,"[-0.48662393  0.07260651 -1.58671245 -1.72175213 -0.88047431 -0.63994996
  0.71949538  0.49062199 -0.60755232  0.05215041  0.        ]",[-0.80101609 -0.61122435]
19,"[[-1.40945856 -1.67350484 -0.10052083 -0.07342211]
 [ 1.92224674  3.28057492  0.          0.        ]]",[-0.39165121 -0.68485403],-0.0324382182427,[ 0.45114852 -1.57559837],-1.32922,"[-0.4465854   0.12402192 -1.58036315 -1.73656278 -0.88047382 -0.63994968
  0.7539798   0.84553288 -0.57781013 -0.02380245  0.        ]",[-0.80101609 -0.61122435]
20,"[[-1.35347493 -1.64827523 -0.10052083 -0.07342211]
 [ 3.67031206 -0.74419375  0.          0.        ]]",[-0.3245064  -0.13047212],-0.0416896310737,[-0.54196799 -0.32976055],-1.3301,"[-0.36196814  0.15423033 -1.56314134 -1.74285524 -0.88047333 -0.6399494
  0.80345691  0.21306341 -0.50962662 -0.10600878  0.        ]",[-0.80101609 -0.61122435]
21,"[[-1.30231632 -1.67610816 -0.10052083 -0.07342211]
 [ 1.45292641 -2.03480921  0.          0.        ]]",[-0.06422837  0.11587738],-0.0448621806215,[ 0.12824322  0.22057065],-1.36542,"[-0.28554641  0.1209089  -1.54302879 -1.73580888 -0.88047284 -0.63994912
  0.7406953   0.0102505  -0.45242901 -0.1197113   0.        ]",[-0.80101609 -0.61122435]
22,"[[-1.268455   -1.70763794 -0.10052083 -0.07342211]
 [ 1.93161506 -1.12121228  0.          0.        ]]",[-0.2472121  -0.07145417],-0.045698032825,[ 0.32208632 -0.26486228],-1.35892,"[-0.23553896  0.08328126 -1.52744416 -1.72524664 -0.88047235 -0.63994883
  0.75424381  0.15381707 -0.41728738 -0.11234456  0.        ]",[-0.80101609 -0.61122435]
23,"[[-1.21741444 -1.74036338 -0.10052083 -0.07342211]
 [ 3.16832613 -2.14790274  0.          0.        ]]",[-0.31321353  0.07477094],-0.0486681630533,[-0.22860176  0.36799025],-1.38232,"[-0.1611718   0.04439965 -1.50057926 -1.71139605 -0.88047186 -0.63994855
  0.7892475  -0.00752161 -0.36193334 -0.11592405  0.        ]",[-0.80101609 -0.61122435]
24,"[[-1.16375668 -1.76827368 -0.10052083 -0.07342211]
 [ 2.20066886 -0.64813131  0.          0.        ]]",[-0.47796929 -0.24823403],-0.0525573376366,[-0.08261021 -0.91120025],-1.36366,"[-0.08449074  0.01140903 -1.46803157 -1.69726979 -0.88047137 -0.63994827
  0.76185838  0.22815911 -0.3027896  -0.12416911  0.        ]",[-0.80101609 -0.61122435]
25,"[[-1.1234561  -1.81730692 -0.10052083 -0.07342211]
 [ 1.83060954 -4.2432132   0.          0.        ]]",[-0.06003635  0.47987181],-0.0528353053277,[ 0.11693488  0.45720593],-1.41036,"[-0.02803963 -0.04608885 -1.44073898 -1.66733274 -0.88047088 -0.63994799
  0.75138378 -0.33678821 -0.26569735 -0.09681083  0.        ]",[-0.80101609 -0.61122435]
26,"[[-1.08256576 -1.88316484 -0.10052083 -0.07342211]
 [ 2.25701676 -2.3488893   0.          0.        ]]",[-0.29236192  0.21702255],-0.0519239278587,[-0.70670629 -0.06102804],-1.38777,"[ 0.02813209 -0.12218154 -1.41060128 -1.61696748 -0.88047039 -0.6399477
  0.76345252 -0.03910548 -0.23221233 -0.04914063  0.        ]",[-0.80101609 -0.61122435]
27,"[[-1.06593902 -1.93209757 -0.10052083 -0.07342211]
 [-0.5848947  -2.54374316  0.          0.        ]]",[ 0.02712391  0.4054988 ],-0.0499216927351,[-0.44444658 -0.50175853],-1.38279,"[ 0.05063259 -0.17769951 -1.39765283 -1.57212283 -0.8804699  -0.63994742
  0.6830142  -0.0697257  -0.22261549 -0.00404649  0.        ]",[-0.80101609 -0.61122435]
28,"[[-1.09517056 -2.00239927 -0.10052083 -0.07342211]
 [-2.33247183 -4.4799753   0.          0.        ]]",[ 0.58915859  1.01364887],-0.0417034615076,[ 0.50203713  0.85468311],-1.42868,"[ 0.01094099 -0.25564807 -1.42014817 -1.49685604 -0.88046942 -0.63994714
  0.63355015 -0.37399412 -0.26111916  0.09581444  0.        ]",[-0.80101609 -0.61122435]
29,"[[-1.12142182 -2.0571556  -0.10052083 -0.07342211]
 [-0.2993873  -1.00723126  0.          0.        ]]",[ 0.17339861  0.54210353],-0.0362861569772,[ 0.73804695  0.43448332],-1.43154,"[-0.02521808 -0.31465832 -1.43929218 -1.42959075 -0.88046893 -0.63994686
  0.69109467  0.17172918 -0.28656583  0.17701697  0.        ]",[-0.80101609 -0.61122435]
30,"[[-1.09803917 -2.05984107 -0.10052083 -0.07342211]
 [ 2.62789897  0.73289012  0.          0.        ]]",[-0.3355757  0.1112441],-0.0386243332572,[-0.72183284  0.39726217],-1.44257,"[ 0.00701291 -0.31751041 -1.42228654 -1.42609973 -0.88046844 -0.63994658
  0.77394879  0.44517997 -0.26484698  0.16404926  0.        ]",[-0.80101609 -0.61122435]
31,"[[-1.07467247 -2.02954429 -0.10052083 -0.07342211]
 [-0.28153116  2.29159156  0.          0.        ]]",[-0.33251345 -0.25854748],-0.042502259744,[-1.28641623  0.30843894],-1.43256,"[ 0.03883914 -0.28510122 -1.40449771 -1.46443795 -0.88046795 -0.63994629
  0.69159935  0.69012147 -0.24206937  0.1135335   0.        ]",[-0.80101609 -0.61122435]
32,"[[-1.11996316 -1.97191078 -0.10052083 -0.07342211]
 [-4.2343409   3.46785757  0.          0.        ]]",[-0.01566087 -0.44619948],-0.0407191633625,[ 0.00246767 -0.80940923],-1.3806,"[-0.0231966  -0.22212556 -1.43825081 -1.53104261 -0.88046746 -0.63994601
  0.57971793  0.87496511 -0.28449024  0.07763561  0.        ]",[-0.80101609 -0.61122435]
33,"[[-1.20370764 -1.93539793 -0.10052083 -0.07342211]
 [-4.14042741  0.19433664  0.          0.        ]]",[ 0.35849261  0.21780701],-0.033244627004,[-0.03639431  0.50488874],-1.397,"[-0.14142939 -0.18140821 -1.49266775 -1.56886433 -0.88046697 -0.63994573
  0.58237584  0.36054807 -0.36801776  0.09718075  0.        ]",[-0.80101609 -0.61122435]
34,"[[-1.28714103 -1.9114909  -0.10052083 -0.07342211]
 [-4.20269734  2.18971688  0.          0.        ]]",[ 0.2917158 -0.068636 ],-0.0248032125442,[-0.31730862 -1.18817377],-1.33626,"[-0.26307432 -0.15443524 -1.53624871 -1.5917597  -0.88046648 -0.63994545
  0.58061309  0.67411155 -0.45053943  0.13789014  0.        ]",[-0.80101609 -0.61122435]
35,"[[-1.38295758 -1.9078573  -0.10052083 -0.07342211]
 [-5.37507757 -1.81300988  0.          0.        ]]",[ 1.03951919  0.87217492],-0.0134243656803,[ 0.57124667  0.08637135],-1.37322,"[-0.4064181  -0.15031513 -1.57281483 -1.59510757 -0.88046599 -0.63994516
  0.54742955  0.04510342 -0.53888173  0.22016069  0.        ]",[-0.80101609 -0.61122435]
36,"[[-1.46670666 -1.94032747 -0.10052083 -0.07342211]
 [-3.00770255 -1.43527557  0.          0.        ]]",[ 1.02286386  0.9804005 ],-0.0055358274036,[ 1.65068187  0.32271686],-1.44237,"[-0.53391399 -0.18693982 -1.59271818 -1.56395326 -0.8804655  -0.63994488
  0.61443603  0.10446242 -0.59928381  0.33858704  0.        ]",[-0.80101609 -0.61122435]
37,"[[-1.48655078 -1.95593059 -0.10052083 -0.07342211]
 [ 1.00991801 -0.12939053  0.          0.        ]]",[ 0.59979218  0.72962016],-0.00746493493898,[ 1.60044437  1.26386279],-1.49945,"[-0.56432143 -0.20437883 -1.59576636 -1.54800975 -0.88046501 -0.6399446
  0.72815139  0.30967563 -0.60875421  0.37591435  0.        ]",[-0.80101609 -0.61122435]
38,"[[-1.42684284 -1.91876821 -0.10052083 -0.07342211]
 [ 4.94770631  3.83243674  0.          0.        ]]",[-0.39631999 -0.28953582],-0.00785270386167,[-0.96999274  0.32606303],-1.40012,"[-0.47303163 -0.16267058 -1.58465455 -1.5849405  -0.88046452 -0.63994432
  0.83960708  0.93225662 -0.57381444  0.27485791  0.        ]",[-0.80101609 -0.61122435]
39,"[[-1.3673959  -1.82992231 -0.10052083 -0.07342211]
 [ 1.0101375   5.04809648  0.          0.        ]]",[-0.34151107 -0.73077518],-0.0213747581225,[-1.08429423 -0.91581509],-1.32498,"[-0.38292222 -0.06077199 -1.56786365 -1.65855852 -0.88046403 -0.63994403
  0.7281568   1.12329074 -0.53379333  0.11606143  0.        ]",[-0.80101609 -0.61122435]
40,"[[-1.38710148 -1.76634158 -0.10052083 -0.07342211]
 [-2.96739034  1.32240653  0.          0.        ]]",[ 0.28506756 -0.07066026],-0.0251815615897,[-0.20772509 -0.10688264],-1.33112,"[-0.41268554  0.01368903 -1.57405724 -1.69828793 -0.88046355 -0.63994375
  0.61557557  0.53781682 -0.55619214  0.06146384  0.        ]",[-0.80101609 -0.61122435]
41,"[[-1.45410821 -1.74440089 -0.10052083 -0.07342211]
 [-3.73073818  0.87316297  0.          0.        ]]",[ 0.52124596  0.10981913],-0.0197800404531,[ 0.12309722 -0.21443167],-1.33707,"[-0.51464013  0.03961878 -1.59044085 -1.70945208 -0.88046306 -0.63994347
  0.59396933  0.46722023 -0.62514957  0.10294572  0.        ]",[-0.80101609 -0.61122435]
42,"[[-1.52309262 -1.73563021 -0.10052083 -0.07342211]
 [-3.1695764   0.00679034  0.          0.        ]]",[ 0.71150905  0.3798545 ],-0.014173034705,[ 0.66568105 -0.60481757],-1.36897,"[-0.62043933  0.05001274 -1.59969528 -1.71354605 -0.88046257 -0.63994319
  0.60985234  0.33107389 -0.69243852  0.16621973  0.        ]",[-0.80101609 -0.61122435]
43,"[[-1.55941711 -1.75952727 -0.10052083 -0.07342211]
 [-0.47186409 -2.38851682  0.          0.        ]]",[ 0.84421647  0.88879818],-0.00975280518714,[ 0.56860408  1.48418384],-1.41734,"[-0.67632125  0.02173076 -1.60144717 -1.70189011 -0.88046208 -0.63994291
  0.6862088  -0.04533702 -0.72085283  0.23382783  0.        ]",[-0.80101609 -0.61122435]
44,"[[-1.54618607 -1.76709822 -0.10052083 -0.07342211]
 [ 1.78744469  1.61807196  0.          0.        ]]",[ 0.20208217  0.09733571],-0.00944775920469,[ 0.63908126 -0.32288156],-1.39555,"[-0.65595954  0.01279669 -1.60105624 -1.69787113 -0.88046159 -0.63994262
  0.75015654  0.58427896 -0.70786814  0.2276735   0.        ]",[-0.80101609 -0.61122435]
45,"[[-1.48541214 -1.74788856 -0.10052083 -0.07342211]
 [ 4.2816405   0.30727351  0.          0.        ]]",[-0.03456618  0.15047045],-0.0161468221096,[ 0.64278877  0.06386705],-1.35544,"[-0.56257347  0.03548998 -1.59559464 -1.70775652 -0.8804611  -0.63994234
  0.82075252  0.37829308 -0.65539662  0.13967861  0.        ]",[-0.80101609 -0.61122435]
46,"[[-1.37510436 -1.739269   -0.10052083 -0.07342211]
 [ 6.74093969  0.55388025  0.          0.        ]]",[-0.55631167 -0.18753749],-0.0294157143538,[-0.55277709 -0.30751641],-1.31961,"[-0.3945496   0.04569857 -1.57034907 -1.71186383 -0.88046061 -0.63994206
  0.89036072  0.41704602 -0.54327921  0.01880092  0.        ]",[-0.80101609 -0.61122435]
47,"[[-1.26357354 -1.74051368 -0.10052083 -0.07342211]
 [ 4.41988387 -0.67427517  0.          0.        ]]",[-0.48387885 -0.14096792],-0.0429237763528,[-0.46981458  0.08803079],-1.34975,"[-0.22836901  0.04422347 -1.52501035 -1.71128086 -0.88046012 -0.63994178
  0.82466446  0.22404706 -0.41725758 -0.07889708  0.        ]",[-0.80101609 -0.61122435]
48,"[[-1.19471044 -1.75036474 -0.10052083 -0.07342211]
 [ 2.47290792 -0.31204868  0.          0.        ]]",[-0.49669099 -0.29874033],-0.0504871966531,[-1.52055297 -0.8777106 ],-1.33873,"[-0.12852252  0.03256014 -1.48730276 -1.70653218 -0.88045963 -0.63994149
  0.76955631  0.28096919 -0.33643323 -0.12182843  0.        ]",[-0.80101609 -0.61122435]
49,"[[-1.18544972 -1.7914079  -0.10052083 -0.07342211]
 [-1.53352749 -3.78071763  0.          0.        ]]",[ 0.29759789  0.51827765],-0.0476072698953,[ 0.20061863  0.65541458],-1.39121,"[-0.11528926 -0.01579652 -1.48167647 -1.6839101  -0.88045914 -0.63994121
  0.6561567  -0.26411615 -0.33394455 -0.08216559  0.        ]",[-0.80101609 -0.61122435]
