timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
40,"[[ -4.80733611e+01  -3.00390857e+00  -1.30330503e-01   1.32884009e-01]
 [ -1.06915640e+02  -2.45765204e-03   0.00000000e+00   0.00000000e+00]]",[-1.31436288 -1.35908401],-0.197767363694,[-1.08495514 -1.76722806],-1.85491,"[-1.54643237 -0.90124761  1.33952748  0.61625592 -1.14082379  1.15216133
 -2.36848751  0.33305949  0.92149902 -1.05758672  0.        ]",[-0.7290622  -0.52116704]
41,"[[ -5.02301627e+01  -3.00394882e+00  -1.30330503e-01   1.32884009e-01]
 [ -1.08758379e+02  -1.53896027e-03   0.00000000e+00   0.00000000e+00]]",[-1.42275965 -1.57377207],-0.191963848305,[-2.07788317 -1.39919671],-1.94249,"[ 0.85202508 -0.90125367  0.06721033  0.61636768 -1.14082282  1.15216034
 -2.42160422  0.33320118  0.65276268 -1.22906498  0.        ]",[-0.7290622  -0.52116704]
42,"[[ -5.24234531e+01  -3.00397160e+00  -1.30330503e-01   1.32884009e-01]
 [ -1.10564640e+02  -7.95645230e-04   0.00000000e+00   0.00000000e+00]]",[-2.4566865  -1.85578191],-0.169608528303,[-2.65141933 -1.49958282],-1.41572,"[-1.50381197 -0.90125683 -1.35237111  0.61643079 -1.14082184  1.15215934
 -2.47366883  0.33331579  0.66128428 -0.91236436  0.        ]",[-0.7290622  -0.52116704]
43,"[[ -5.46525099e+01  -3.00398283e+00  -1.30330503e-01   1.32884009e-01]
 [ -1.12335142e+02  -3.72719096e-04   0.00000000e+00   0.00000000e+00]]",[-1.14058053 -1.31592393],-0.200997649751,[-0.78279507 -2.38898188],-1.88098,"[-1.14838587 -0.90125809  1.55942273  0.61646174 -1.14082087  1.15215835
 -2.52470214  0.33338094  0.9180832  -1.1100357   0.        ]",[-0.7290622  -0.52116704]
44,"[[ -5.69079967e+01  -3.00398792e+00  -1.30330503e-01   1.32884009e-01]
 [ -1.13210618e+02  -1.62837138e-04   0.00000000e+00   0.00000000e+00]]",[-1.69951463 -1.69736457],-0.185200809124,[-1.84807856 -0.85799399],-1.87933,"[ 0.75611252 -0.90125832 -0.5657757   0.6164756  -1.1408199   1.15215736
 -2.54993329  0.3334132   0.59807577 -1.18416636  0.        ]",[-0.7290622  -0.52116704]
45,"[[ -5.91894475e+01  -3.00383949e+00  -1.30330503e-01   1.32884009e-01]
 [ -1.14928738e+02   1.03401378e-02   0.00000000e+00   0.00000000e+00]]",[-2.37122893 -1.84609365],-0.174488263984,[-2.47386109 -1.48083073],-1.47179,"[-1.99393941 -0.90123314 -0.77596348  0.61606201 -1.14081893  1.15215636
 -2.59945574  0.33503444  0.74637782 -0.8948039   0.        ]",[-0.7290622  -0.52116704]
46,"[[ -6.15049194e+01  -3.00380397e+00  -1.30330503e-01   1.32884009e-01]
 [ -1.16612847e+02  -2.76541519e-03   0.00000000e+00   0.00000000e+00]]",[-0.94402039 -1.2958622 ],-0.203692526413,[ 0.03645868 -0.67944213],-2.00186,"[-0.29742453 -0.90122665  1.59684497  0.61596281 -1.14081795  1.15215537
 -2.64799724  0.33301116  0.86973162 -1.19802302  0.        ]",[-0.7290622  -0.52116704]
47,"[[ -6.38125659e+01  -3.00353392e+00  -1.30330503e-01   1.32884009e-01]
 [ -1.14159973e+02   2.00545206e-02   0.00000000e+00   0.00000000e+00]]",[-2.07616067 -1.80648458],-0.175036400471,[-1.5971596  -2.53582972],-1.65901,"[ 0.18026411 -0.90118125 -1.34972787  0.61521062 -1.14081698  1.15215438
 -2.57727888  0.33653381  0.5579892  -1.08280666  0.        ]",[-0.7290622  -0.52116704]
48,"[[ -6.61128153e+01  -3.00350826e+00  -1.30330503e-01   1.32884009e-01]
 [ -1.15859302e+02  -8.35123335e-03   0.00000000e+00   0.00000000e+00]]",[-1.98230481 -1.69128811],-0.184818987043,[-1.49234603 -0.80458373],-1.71484,"[-2.16547847 -0.90117639  0.23668991  0.61513886 -1.14081601  1.15215338
 -2.62625908  0.33214858  0.85385927 -0.9333308   0.        ]",[-0.7290622  -0.52116704]
49,"[[ -6.84467137e+01  -3.00349029e+00  -1.30330503e-01   1.32884009e-01]
 [ -1.17524988e+02   5.45967425e-03   0.00000000e+00   0.00000000e+00]]",[-1.02852166 -1.37334132],-0.200501525596,[-0.67729111 -1.29484188],-2.0134,"[ 0.52669806 -0.9011728   1.02310426  0.61508852 -1.14081504  1.15215239
 -2.67426895  0.33428048  0.76453422 -1.24967315  0.        ]",[-0.7290622  -0.52116704]
