timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
10,"[[ 0.54511256 -0.43197863  0.13599646  0.07238647]
 [-2.54446292  5.17172516  0.          0.        ]]",[-0.1594477  -0.83575153],-0.0593650203337,[-0.20408826  0.15314687],-0.984216,"[  6.33248100e-01   1.39036681e+00   8.57062042e-01  -1.75883588e-01
   1.16621579e+00   6.25821568e-01   6.40378829e-01   1.13149046e+00
  -2.68358128e-04   1.92112300e-01   0.00000000e+00]",[-0.7068491  -0.51844651]
11,"[[ 0.48662577 -0.32348428  0.13599646  0.07238647]
 [-3.3016907   5.67602971  0.          0.        ]]",[-0.17299414 -1.11146545],-0.0614259164137,[ 0.0755488  -1.45546701],-0.986519,"[ 0.67697973  1.43861608  0.77383527  0.10760254  1.16621476  0.62582124
  0.61852445  1.20930462  0.02177122  0.19578232  0.        ]",[-0.7068491  -0.51844651]
12,"[[ 0.42426143 -0.25082027  0.13599646  0.07238647]
 [-2.93596403  1.60394168  0.          0.        ]]",[ 0.06775232 -0.43612081],-0.0646558459045,[ 0.50119077 -0.70663772],-0.956324,"[ 0.71855904  1.46343749  0.68221547  0.30355628  1.16621373  0.62582092
  0.62907922  0.58097259  0.04822408  0.15037517  0.        ]",[-0.7068491  -0.51844651]
13,"[[ 0.38602846 -0.24714101  0.13599646  0.07238647]
 [-0.89413708 -1.22658143  0.          0.        ]]",[ 0.08612682  0.0705002 ],-0.0684252812748,[ 0.29019057 -0.42093757],-0.938368,"[ 0.74140279  1.46452957  0.62472916  0.31358485  1.16621271  0.62582059
  0.68800725  0.14421676  0.0699686   0.07671818  0.        ]",[-0.7068491  -0.51844651]
14,"[[ 0.37984738 -0.2881564   0.13599646  0.07238647]
 [ 0.27214253 -2.86947998  0.          0.        ]]",[ 0.14888264  0.47438899],-0.0710470963133,[-0.46082667  0.5340167 ],-0.965401,"[ 0.74490364  1.45144243  0.61534837  0.20234537  1.16621168  0.62582027
  0.72166641 -0.10928605  0.07854827  0.01866591  0.        ]",[-0.7068491  -0.51844651]
15,"[[ 0.36693708 -0.32375371  0.13599646  0.07238647]
 [-1.55707807 -0.69749289  0.          0.        ]]",[ 0.61117059  0.28422436],-0.0743674202927,[ 0.97919959  0.24518348],-0.931801,"[ 0.75204257  1.43850598  0.59568095  0.10688356  1.16621066  0.62581994
  0.66887358  0.22585636  0.08714898 -0.04743744  0.        ]",[-0.7068491  -0.51844651]
16,"[[ 0.37496661 -0.32783919  0.13599646  0.07238647]
 [ 2.34703333  0.28567417  0.          0.        ]]",[-0.12961209 -0.06382466],-0.0735904468818,[ 0.18342368 -0.06157888],-0.951059,"[ 0.74762947  1.43692679  0.60792427  0.09599769  1.16620963  0.62581962
  0.78154827  0.37756115  0.08394002 -0.03550827  0.        ]",[-0.7068491  -0.51844651]
17,"[[ 0.42872277 -0.32463133  0.13599646  0.07238647]
 [ 3.02632034  0.03594581  0.          0.        ]]",[-0.58519584 -0.15725082],-0.0672145534881,[-1.46542704 -0.41277785],-0.951965,"[ 0.715759    1.43816542  0.68885931  0.10454379  1.1662086   0.6258193
  0.80115244  0.33902733  0.05724692  0.07793973  0.        ]",[-0.7068491  -0.51844651]
18,"[[ 0.44896336 -0.34030306  0.13599646  0.07238647]
 [-0.9888966  -1.59768212  0.          0.        ]]",[ 0.10872136  0.330134  ],-0.0656946444377,[-0.11721612 -0.22821533],-0.958071,"[ 0.70272107  1.43199309  0.7188364   0.06288155  1.16620758  0.62581897
  0.68527029  0.08695457  0.04777084  0.10161246  0.        ]",[-0.7068491  -0.51844651]
19,"[[ 0.42473236 -0.38100415  0.13599646  0.07238647]
 [-1.43273011 -2.46952154  0.          0.        ]]",[ 0.53512162  0.67866206],-0.0701574086397,[-0.17429495  1.31945143],-0.972574,"[ 0.71826205  1.41466486  0.68291522 -0.04421733  1.16620655  0.62581865
  0.6724606  -0.04757238  0.06403559  0.00719196  0.        ]",[-0.7068491  -0.51844651]
20,"[[ 0.38942894 -0.39017368  0.13599646  0.07238647]
 [-2.09539474  1.53920856  0.          0.        ]]",[ 0.75939012  0.04718289],-0.0749325102139,[ 1.03983617 -0.60174039],-0.936384,"[ 0.73945078  1.41050267  0.62987732 -0.06811274  1.16620553  0.62581832
  0.65333531  0.5709845   0.07960769 -0.07522105  0.        ]",[-0.7068491  -0.51844651]
21,"[[ 0.38763771 -0.38361605  0.13599646  0.07238647]
 [ 1.90295367 -0.87539407  0.          0.        ]]",[ 0.13734981  0.30944756],-0.0748288226781,[ 0.94643134  0.02755982],-0.934355,"[ 0.74047908  1.41348615  0.62716475 -0.05103283  1.1662045   0.625818
  0.76872987  0.19840506  0.08030959 -0.07159861  0.        ]",[-0.7068491  -0.51844651]
22,"[[ 0.46288428 -0.39986884  0.13599646  0.07238647]
 [ 5.60936547 -0.75028862  0.          0.        ]]",[-0.90938652  0.04583047],-0.0665974454345,[-1.24285035  0.07325991],-0.967519,"[ 0.69342748  1.40599838  0.73928458 -0.09328008  1.16620347  0.62581767
  0.87569883  0.21770907  0.04589842  0.06352405  0.        ]",[-0.7068491  -0.51844651]
23,"[[ 0.53426542 -0.41179963  0.13599646  0.07238647]
 [ 1.54228796 -0.44382581  0.          0.        ]]",[-0.59320992  0.08685628],-0.0597839349329,[-0.73630902  0.43630813],-1.00941,"[ 0.64169283  1.40031444  0.84183299 -0.12410933  1.16620245  0.62581735
  0.75831978  0.26499699  0.00424381  0.19305337  0.        ]",[-0.7068491  -0.51844651]
24,"[[ 0.53557311 -0.40324344  0.13599646  0.07238647]
 [-1.40171339  1.29365129  0.          0.        ]]",[-0.20069695 -0.16282719],-0.0594333946173,[-0.59377174 -0.47890375],-0.998205,"[ 0.64068188  1.40440404  0.84367311 -0.10201598  1.16620142  0.62581702
  0.67335353  0.53309419  0.00212848  0.2050812   0.        ]",[-0.7068491  -0.51844651]
25,"[[ 0.48425632 -0.39664444  0.13599646  0.07238647]
 [-3.72224196 -0.62734881  0.          0.        ]]",[ 0.56243551  0.38204309],-0.0641628919707,[ 1.06973593  1.05346739],-0.931196,"[ 0.6786501   1.40750231  0.77040133 -0.08492112  1.1662004   0.6258167
  0.60638118  0.23667847  0.03367452  0.11018795  0.        ]",[-0.7068491  -0.51844651]
26,"[[ 0.45022719 -0.36935391  0.13599646  0.07238647]
 [ 0.30591445  3.34316892  0.          0.        ]]",[-0.21243414 -0.58775783],-0.0667432140223,[-1.13776001 -0.08939857],-0.963723,"[ 0.70188533  1.41980423  0.7206953  -0.0137303   1.16619937  0.62581637
  0.72263615  0.84934001  0.05021961  0.07184333  0.        ]",[-0.7068491  -0.51844651]
27,"[[ 0.41659476 -0.30669125  0.13599646  0.07238647]
 [-3.65595398  2.9244934   0.          0.        ]]",[ 0.41106445 -0.4631916 ],-0.0677598212086,[-0.03981994  0.00612057],-0.948305,"[ 0.72329687  1.44486852  0.67075851  0.15250695  1.16619834  0.62581605
  0.60829355  0.78473671  0.06168343  0.07321388  0.        ]",[-0.7068491  -0.51844651]
28,"[[ 0.34262101 -0.24853865  0.13599646  0.07238647]
 [-3.74113748  2.89087795  0.          0.        ]]",[ 0.6383605  -0.50304496],-0.0734420359679,[ 1.33824513  0.23301861],-0.921746,"[ 0.76484291  1.46409154  0.55837017  0.3097755   1.16619732  0.62581572
  0.60583479  0.77954929  0.09192582 -0.01395789  0.        ]",[-0.7068491  -0.51844651]
29,"[[ 0.30822838 -0.18205345  0.13599646  0.07238647]
 [ 0.28844907  3.75476409  0.          0.        ]]",[-0.16269004 -0.98321223],-0.0740050861111,[-0.04796168 -1.03829689],-0.930642,"[ 0.78151121  1.48122237  0.50505548  0.49241301  1.16619629  0.6258154
  0.72213112  0.91284878  0.09930723 -0.01146424  0.        ]",[-0.7068491  -0.51844651]
30,"[[ 0.31205204 -0.14743109  0.13599646  0.07238647]
 [ 0.09456054 -0.27908512  0.          0.        ]]",[  3.12298536e-04  -3.23152453e-01],-0.0717015584685,[-0.12550824 -0.37955638],-0.928691,"[ 0.77974164  1.48807036  0.51101274  0.58846424  1.16619527  0.62581507
  0.71653495  0.29041407  0.09173744  0.03467687  0.        ]",[-0.7068491  -0.51844651]
31,"[[ 0.30894877 -0.16803438  0.13599646  0.07238647]
 [-0.40323264 -1.77625466  0.          0.        ]]",[ 0.25479844  0.04281318],-0.073158393298,[-0.29419023  0.9457943 ],-0.959107,"[ 0.78117858  1.48416422  0.50617798  0.53123798  1.16619424  0.62581475
  0.70216789  0.05939639  0.0968333   0.00556177  0.        ]",[-0.7068491  -0.51844651]
32,"[[ 0.28927288 -0.16562779  0.13599646  0.07238647]
 [-1.56049793  2.00431255  0.          0.        ]]",[ 0.35105884 -0.58774781],-0.0753660381622,[ 0.68893946 -1.12180561],-0.930013,"[ 0.78996765  1.48464458  0.4754155   0.53791223  1.16619321  0.62581443
  0.66876801  0.64274891  0.10543925 -0.03258444  0.        ]",[-0.7068491  -0.51844651]
33,"[[ 0.2857326  -0.1656782   0.13599646  0.07238647]
 [ 1.19728274 -1.99601763  0.          0.        ]]",[ 0.12011648  0.05108845],-0.0757985798083,[-0.40720839  0.22085225],-0.95006,"[ 0.79148905  1.48463278  0.46986072  0.53777214  1.16619219  0.6258141
  0.74835915  0.02548582  0.10697944 -0.03999421  0.        ]",[-0.7068491  -0.51844651]
34,"[[ 0.2932747  -0.19642175  0.13599646  0.07238647]
 [-0.43762921 -1.08138838  0.          0.        ]]",[ 0.41688204  0.04021716],-0.076613076087,[ 0.59556699  0.40206861],-0.942307,"[ 0.78822447  1.47795279  0.48168674  0.45272281  1.16619116  0.62581378
  0.70117399  0.16661587  0.10760576 -0.05836056  0.        ]",[-0.7068491  -0.51844651]
35,"[[ 0.3082413  -0.20187052  0.13599646  0.07238647]
 [ 1.92641972  0.53114106  0.          0.        ]]",[-0.16917366 -0.37817448],-0.0750861079944,[-0.94719661 -1.19209201],-0.928313,"[ 0.78150243  1.47665058  0.50507428  0.43770093  1.16619014  0.62581345
  0.76940175  0.41543406  0.10191852 -0.03336285  0.        ]",[-0.7068491  -0.51844651]
36,"[[ 0.30880762 -0.23106643  0.13599646  0.07238647]
 [-1.85720057 -3.43751123  0.          0.        ]]",[ 0.80960745  0.61475646],-0.0766250674938,[ 0.59121108 -0.18984478],-0.942116,"[ 0.78124126  1.46908392  0.50595687  0.3575069   1.16618911  0.62581313
  0.66020328 -0.19694159  0.10472702 -0.06450799  0.        ]",[-0.7068491  -0.51844651]
37,"[[ 0.29550036 -0.30668504  0.13599646  0.07238647]
 [ 0.51856789 -4.12206462  0.          0.        ]]",[ 0.72419631  0.86506534],-0.0826609174625,[ 0.59378066  0.60425535],-0.988132,"[ 0.78724404  1.44485344  0.48517083  0.15252076  1.16618809  0.6258128
  0.72876933 -0.30257028  0.11221236 -0.17646763  0.        ]",[-0.7068491  -0.51844651]
38,"[[ 0.32932741 -0.3643106   0.13599646  0.07238647]
 [ 2.85636535 -1.64872716  0.          0.        ]]",[ 0.26754731  0.43300572],-0.0814106850658,[-0.53036931 -0.13747928],-1.00451,"[  7.71482430e-01   1.42196597e+00   5.37834249e-01  -4.93203064e-04
   1.16618706e+00   6.25812477e-01   7.96239459e-01   7.90738258e-02
   1.00812896e-01  -1.70385246e-01   0.00000000e+00]",[-0.7068491  -0.51844651]
39,"[[ 0.36483857 -0.40241123  0.13599646  0.07238647]
 [ 0.70191904 -2.15963952  0.          0.        ]]",[ 0.59329152  0.66203308],-0.0787579135823,[ 1.12514109  0.16359592],-0.946809,"[  7.53170541e-01   1.40477251e+00   5.92467116e-01  -9.98664925e-02
   1.16618603e+00   6.25812153e-01   7.34060073e-01   2.38333045e-04
   8.81844655e-02  -1.39384897e-01   0.00000000e+00]",[-0.7068491  -0.51844651]
40,"[[ 0.41842712 -0.43869029  0.13599646  0.07238647]
 [ 4.6438198  -1.47054945  0.          0.        ]]",[-0.302398    0.37455383],-0.0736633870062,[ 0.36028282 -0.05714577],-0.950765,"[ 0.72216437  1.38690312  0.67349622 -0.19300494  1.16618501  0.62581183
  0.84782581  0.10656724  0.06757155 -0.06998207  0.        ]",[-0.7068491  -0.51844651]
41,"[[ 0.5246833  -0.47008388  0.13599646  0.07238647]
 [ 5.97736061 -1.66814307  0.          0.        ]]",[-1.04758024  0.27761284],-0.0625469277786,[-1.33396889  0.67120977],-0.998079,"[ 0.64902174  1.37027899  0.82829784 -0.27233656  1.16618398  0.6258115
  0.88631224  0.07607783  0.01611033  0.10930777  0.        ]",[-0.7068491  -0.51844651]
42,"[[ 0.60334211 -0.47643431  0.13599646  0.07238647]
 [ 1.90208573  1.02411155  0.          0.        ]]",[-0.86145937 -0.15098149],-0.0554889978041,[-0.10379485 -0.0362895 ],-1.02223,"[ 0.58529026  1.36678559  0.93703195 -0.28823385  1.16618296  0.62581118
  0.7686962   0.491502   -0.03493244  0.25691041  0.        ]",[-0.7068491  -0.51844651]
43,"[[ 0.63688698 -0.4575955   0.13599646  0.07238647]
 [ 1.45389487  0.86031379  0.          0.        ]]",[-1.06281126 -0.21244946],-0.0530599268007,[-0.96608237 -1.08189148],-1.08106,"[ 0.55573842  1.37701643  0.98169405 -0.24092418  1.16618193  0.62581085
  0.75576062  0.46622721 -0.06422661  0.34224318  0.        ]",[-0.7068491  -0.51844651]
44,"[[ 0.62734489 -0.48027378  0.13599646  0.07238647]
 [-2.39530348 -3.11489776  0.          0.        ]]",[-0.10331205  0.79749489],-0.0538286795959,[-0.97446406  0.54614313],-1.08142,"[ 0.56428535  1.36465045  0.96909793 -0.29782004  1.1661809   0.62581053
  0.6446694  -0.14716226 -0.05243195  0.29905753  0.        ]",[-0.7068491  -0.51844651]
45,"[[ 0.54122665 -0.52024174  0.13599646  0.07238647]
 [-6.2038363  -0.88931144  0.          0.        ]]",[ 1.16668105  0.76833808],-0.0625045868107,[ 0.79723969  0.63065337],-0.925223,"[ 0.63627814  1.3415226   0.85160799 -0.3964482   1.16617988  0.6258102
  0.53475188  0.19625381  0.00883659  0.08634049  0.        ]",[-0.7068491  -0.51844651]
46,"[[ 0.45001672 -0.51280809  0.13599646  0.07238647]
 [-2.9280563   1.62429248  0.          0.        ]]",[ 1.03443074  0.26213875],-0.0731825618461,[ 0.56974652  0.31911932],-0.948189,"[ 0.7020158   1.3459502   0.72037873 -0.37826848  1.16617885  0.62580988
  0.62929318  0.58411198  0.05178688 -0.08830414  0.        ]",[-0.7068491  -0.51844651]
47,"[[ 0.41464704 -0.46797527  0.13599646  0.07238647]
 [-0.61661482  2.85488613  0.          0.        ]]",[ 0.62272751 -0.12473597],-0.0755980136203,[ 0.57114417 -0.23062998],-0.948231,"[ 0.7244808   1.37142017  0.66783639 -0.2670457   1.16617783  0.62580956
  0.69600285  0.77399676  0.06776676 -0.11029811  0.        ]",[-0.7068491  -0.51844651]
48,"[[ 0.42511054 -0.42061544  0.13599646  0.07238647]
 [ 1.65539438  1.88433329  0.          0.        ]]",[ 0.0096833  -0.15278003],-0.0719568782909,[ 0.4357158   0.09023228],-0.940708,"[ 0.71801396  1.39597461  0.6834685  -0.14678931  1.1661768   0.62580923
  0.76157442  0.62423645  0.0649567  -0.03619154  0.        ]",[-0.7068491  -0.51844651]
49,"[[ 0.47518288 -0.37972456  0.13599646  0.07238647]
 [ 3.34620555  2.20369415  0.          0.        ]]",[-0.77760684 -0.49384382],-0.0644802074133,[-0.62397451 -0.39984089],-0.969203,"[ 0.68498861  1.41519006  0.75722392 -0.04087716  1.16617577  0.62580891
  0.81037211  0.67351469  0.03720622  0.11069742  0.        ]",[-0.7068491  -0.51844651]
