timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.01244399 -0.00576052 -0.06180574  0.02281426]
 [ 0.00381692  0.00111033  0.          0.        ]]","[ 0.84645166  1.46312739  0.00826642  0.99705671 -0.52470699  0.19491324
  0.70524981  0.33049235  2.19869509  0.02749878  0.        ]",-0.273026409643,[-0.80342752 -0.57382816],-2.82777,[-1.70245373 -3.21376634],[-1.27716785 -2.63784082]
1,"[[-0.05204347 -0.04545093 -0.06180574  0.02281426]
 [-3.9506055  -3.95696481  0.          0.        ]]","[ 0.84449988  1.46190473 -0.05656557  0.88634968 -0.52470676  0.19491317
  0.59216767 -0.28775357  2.19205935 -0.1027314   0.        ]",-0.273898843692,[-0.80342752 -0.57382816],-2.83391,[-1.30308211 -2.85670424],[-1.31682372 -2.66250714]
2,"[[-0.16994734 -0.16351684 -0.06180574  0.02281426]
 [-7.82690495 -7.83669624  0.          0.        ]]","[ 0.82454767  1.44711397 -0.24841025  0.55889129 -0.52470654  0.1949131
  0.4813196  -0.89376206  2.12019756 -0.48351224  0.        ]",-0.274941588326,[-0.80342752 -0.57382816],-2.80779,[-1.22392035 -2.52342558],[-0.90636732 -2.79284924]
3,"[[ -0.36089457  -0.35840792  -0.06180574   0.02281426]
 [-11.25650132 -11.63972299   0.           0.        ]]","[ 0.74809877  1.38677934 -0.54979877  0.03432061 -0.52470631  0.19491304
  0.38324562 -1.48778835  1.84509384 -1.04805061  0.        ]",-0.271577755914,[-0.80342752 -0.57382816],-2.62383,[-1.29575968 -2.16075659],[-1.38282066 -2.42734639]
4,"[[ -0.62347833  -0.62860136  -0.06180574   0.02281426]
 [-14.98969708 -15.36715616   0.           0.        ]]","[ 0.55896758  1.23342779 -0.92780409 -0.62763463 -0.52470609  0.19491297
  0.27648983 -2.07000472  1.20803077 -1.61457789  0.        ]",-0.25683128981,[-0.80342752 -0.57382816],-2.44048,[-1.59926081 -2.17121172],[-1.55656284 -1.80567662]
5,"[[ -0.960004    -0.97259984  -0.06180574   0.02281426]
 [-18.65112617 -19.02043941   0.           0.        ]]","[ 0.1946491   0.93815952 -1.31331158 -1.29268167 -0.52470586  0.1949129
  0.17178632 -2.64063495  0.18669279 -1.84045716  0.        ]",-0.222573697709,[-0.80342752 -0.57382816],-2.14555,[-1.62555206 -1.91265392],[-2.20716951 -1.5058504 ]
6,"[[ -1.36906175  -1.38893323  -0.06180574   0.02281426]
 [-22.2432838  -22.60087391   0.           0.        ]]","[-0.37574184  0.47874056 -1.57627689 -1.73119912 -0.52470564  0.19491283
  0.06906371 -3.1998802  -0.86771076 -1.37071844  0.        ]",-0.163207475684,[-0.80342752 -0.57382816],-1.70915,[-1.20317149 -1.53000867],[-1.29230971 -1.68408268]
7,"[[ -1.84928496e+00  -1.87615913e+00  -6.18057407e-02   2.28142574e-02]
 [ -2.57678127e+01  -2.61099760e+01   0.00000000e+00   0.00000000e+00]]","[-1.10223867 -0.09990495 -1.54638135 -1.64812703 -0.52470541  0.19491276
 -0.03172496 -3.74797491 -1.25951728 -0.30448706  0.        ]",-0.0818788209181,[-0.80342752 -0.57382816],-1.32688,[-1.06125414 -1.16797888],[-1.21994377 -1.2213578 ]
8,"[[ -2.39932154e+00  -2.43286999e+00  -6.18057407e-02   2.28142574e-02]
 [ -2.92243349e+01  -2.95497599e+01   0.00000000e+00   0.00000000e+00]]","[-1.808496   -0.65097399 -1.07867414 -0.80300485 -0.52470519  0.1949127
 -0.13056889 -4.28523101 -0.64275344  0.48907505  0.        ]",-0.0188422297438,[-0.80342752 -0.57382816],-1.15625,[-2.21510983 -1.85119295],[-2.33882337 -1.23182133]
9,"[[ -3.01778480e+00  -3.05770488e+00  -6.18057407e-02   2.28142574e-02]
 [ -3.26094898e+01  -2.69308586e+01   0.00000000e+00   0.00000000e+00]]","[-2.19891002 -0.93613691 -0.17364226  0.77933109 -0.52470497  0.19491263
 -0.22737196 -3.87614803  0.08146139  0.16724422  0.        ]",-0.0713071331131,[-0.80342752 -0.57382816],-1.01019,[-3.48132038 -2.64450622],[-4.23820605 -3.06970119]
