timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
10,"[[-1.02841779 -3.19263341  0.0443952  -0.19926288]
 [-7.01103295 -7.1371507   0.          0.        ]]",[ 0.16268048 -0.6919778 ],-0.21596072905,[ 0.27289893 -0.35071665],-1.30167,"[ 0.43116774 -0.64167518 -1.24376347  0.80906146  0.39258238 -1.75597469
  0.35719886 -0.63619723 -0.5324635   1.79421302  0.        ]",[-0.0906015  -0.19199708]
11,"[[-1.15639853 -3.19423334  0.0443952  -0.19926288]
 [-5.79127112  3.49307546  0.          0.        ]]",[-0.01810412 -0.80303782],-0.215062428665,[-0.64995934 -0.29711995],-1.29167,"[ 0.27317693 -0.64156227 -1.33251556  0.81370162  0.39258123 -1.75595645
  0.42457458  0.82772274 -0.53239071  1.78688061  0.        ]",[-0.0906015  -0.19199708]
12,"[[-1.29689302 -3.11744018  0.0443952  -0.19926288]
 [-8.25001085  3.55648638  0.          0.        ]]",[-0.04946641 -0.80860591],-0.213987940325,[ 1.09605084 -0.32929414],-1.33198,"[ 0.08928733 -0.6430189  -1.40391049  0.59059381  0.39258007 -1.75593821
  0.28875806  0.83645166 -0.58494016  1.76567936  0.        ]",[-0.0906015  -0.19199708]
13,"[[-1.42053015 -3.05996919  0.0443952  -0.19926288]
 [-4.12744209  2.18873199  0.          0.        ]]",[-0.14025161 -0.81448931],-0.214537462439,[ 0.50626015 -0.34191221],-1.32344,"[-0.07879777 -0.6389639  -1.44311022  0.42382135  0.39257892 -1.75591997
  0.51647914  0.64809106 -0.62349584  1.75981693  0.        ]",[-0.0906015  -0.19199708]
14,"[[-1.48214854 -3.02836249  0.0443952  -0.19926288]
 [-2.04134502  1.07702603  0.          0.        ]]",[-0.18389043 -0.81357217],-0.215271452902,[ 0.72102049 -1.98135081],-1.37082,"[-0.16391811 -0.63486002 -1.45416764  0.33240126  0.39257777 -1.75590174
  0.63170909  0.49499233 -0.64517544  1.75958239  0.        ]",[-0.0906015  -0.19199708]
15,"[[-1.49392784 -3.01400803  0.0443952  -0.19926288]
 [ 0.85377063  0.44805795  0.          0.        ]]",[-0.23304832 -0.81854939],-0.215515682379,[ 1.24326395 -0.2276172 ],-1.3452,"[-0.180253   -0.63255744 -1.45562406  0.29098435  0.39257662 -1.7558835
  0.79162697  0.40837342 -0.65597897  1.75833117  0.        ]",[-0.0906015  -0.19199708]
16,"[[-1.43729726 -3.0072508   0.0443952  -0.19926288]
 [ 4.7961499   0.24067943  0.          0.        ]]",[-0.28565118 -0.82788622],-0.214836580355,[ 0.29648208  0.06948864],-1.30588,"[-0.10189386 -0.63137792 -1.44665028  0.27151319  0.39257546 -1.75586526
  1.00939216  0.37981333 -0.66443236  1.75004347  0.        ]",[-0.0906015  -0.19199708]
17,"[[-1.33054909 -2.99972376  0.0443952  -0.19926288]
 [ 5.87507077  0.51112469  0.          0.        ]]",[-0.2514655 -0.8213309],-0.21329579744,[-1.59977389 -0.48284933],-1.25132,"[ 0.04399743 -0.62999321 -1.41675446  0.24984485  0.39257431 -1.75584703
  1.0689841   0.41705634 -0.67501671  1.73379988  0.        ]",[-0.0906015  -0.19199708]
18,"[[-1.25394006 -3.00397452  0.0443952  -0.19926288]
 [ 1.79943572 -0.4502175   0.          0.        ]]",[-0.10297994 -0.77892858],-0.212108632973,[ 0.71925336 -2.27079791],-1.3415,"[ 0.14646943 -0.63078089 -1.38499517  0.26207781  0.39257316 -1.75582879
  0.84384931  0.28466444 -0.67773536  1.72297296  0.        ]",[-0.0906015  -0.19199708]
19,"[[ -1.18973628e+00  -3.00728083e+00   4.43951984e-02  -1.99262882e-01]
 [  4.61156595e+00  -1.13880660e-03   0.00000000e+00   0.00000000e+00]]",[-0.14653556 -0.79304326],-0.211277278928,[ 0.50218091 -0.18755735],-1.2793,"[ 0.2304137  -0.63137656 -1.35189599  0.27159764  0.39257201 -1.75581056
  0.99918161  0.34650841 -0.6733913   1.71742396  0.        ]",[-0.0906015  -0.19199708]
20,"[[-1.0784718  -3.00555734  0.0443952  -0.19926288]
 [ 6.50855788  0.11966428  0.          0.        ]]",[-0.15182388 -0.79456973],-0.209452802781,[-0.56638225 -1.57590113],-1.26696,"[ 0.37064287 -0.63106444 -1.28097937  0.26663355  0.39257085 -1.75579232
  1.10396205  0.36314382 -0.67621466  1.70121805  0.        ]",[-0.0906015  -0.19199708]
21,"[[-0.97209289 -3.00426715  0.0443952  -0.19926288]
 [ 4.13723573  0.02872915  0.          0.        ]]",[-0.05971356 -0.76961303],-0.207618031832,[-0.77540085 -0.47739831],-1.22122,"[ 0.49713049 -0.63082766 -1.19779987  0.26291807  0.3925697  -1.75577409
  0.97296943  0.35061962 -0.67702579  1.68556529  0.        ]",[-0.0906015  -0.19199708]
22,"[[-0.9209726  -3.00343136  0.0443952  -0.19926288]
 [ 0.98529718  0.04324552  0.          0.        ]]",[ 0.03212021 -0.74615622],-0.20670261429,[ 1.31618269 -1.54574981],-1.28403,"[ 0.55484327 -0.63067231 -1.15275196  0.26051126  0.39256855 -1.75575585
  0.79885835  0.35261775 -0.67689493  1.67792052  0.        ]",[-0.0906015  -0.19199708]
23,"[[-0.86173755 -3.00326496  0.0443952  -0.19926288]
 [ 4.92507887 -0.01033731  0.          0.        ]]",[-0.05492061 -0.76694012],-0.205662109461,[-0.88907814  0.18106731],-1.19155,"[ 0.61895634 -0.63063948 -1.09664094  0.26003155  0.3925674  -1.75573762
  1.01648016  0.34523753 -0.6758805   1.66952272  0.        ]",[-0.0906015  -0.19199708]
24,"[[-0.79953239 -2.99627773  0.0443952  -0.19926288]
 [ 1.30749252  0.706669    0.          0.        ]]",[ 0.04473867 -0.74531186],-0.204135290837,[ 0.81427375  0.24392562],-1.20774,"[ 0.68285868 -0.6293196  -1.0334007   0.23992736  0.39256624 -1.75571939
  0.81664719  0.44397994 -0.67768491  1.65608433  0.        ]",[-0.0906015  -0.19199708]
25,"[[-0.74129501 -2.97259267  0.0443952  -0.19926288]
 [ 4.50558536  1.65866658  0.          0.        ]]",[-0.03315165 -0.76890111],-0.201451143895,[-0.95807102 -1.18030474],-1.18771,"[ 0.7392883  -0.62437178 -0.97039972  0.1719391   0.39256509 -1.75570116
  0.9932997   0.57508424 -0.68610473  1.63057212  0.        ]",[-0.0906015  -0.19199708]
26,"[[-0.69013907 -2.97947821  0.0443952  -0.19926288]
 [ 0.62294888 -2.33391712  0.          0.        ]]",[ 0.10699899 -0.70701176],-0.200920044178,[ 0.22744914 -0.36069252],-1.18471,"[ 0.7859906  -0.62588351 -0.9122044   0.19167697  0.39256394 -1.75568293
  0.77882589  0.02523659 -0.68006739  1.62821045  0.        ]",[-0.0906015  -0.19199708]
27,"[[-0.6687682  -3.02027738  0.0443952  -0.19926288]
 [ 1.51122727 -0.65394286  0.          0.        ]]",[ 0.05753927 -0.73281395],-0.203675245555,[ 0.22479171 -1.06786402],-1.21615,"[ 0.80467421 -0.63356889 -0.88713785  0.30905761  0.39256279 -1.7556647
  0.82788946  0.25659789 -0.66097724  1.6577859   0.        ]",[-0.0906015  -0.19199708]
28,"[[-0.62991344 -3.02075371  0.0443952  -0.19926288]
 [ 2.37136822  0.29726976  0.          0.        ]]",[ 0.02783208 -0.74580896],-0.202965573709,[ 0.89639873 -1.32910537],-1.22623,"[ 0.83736253 -0.63364339 -0.8404821   0.31043101  0.39256163 -1.75564647
  0.87539843  0.38759577 -0.66003586  1.65214236  0.        ]",[-0.0906015  -0.19199708]
29,"[[-0.54734775 -3.01413198  0.0443952  -0.19926288]
 [ 5.87352724  0.30745142  0.          0.        ]]",[-0.06518763 -0.76937246],-0.201061397404,[-1.74493167 -1.188471  ],-1.15744,"[ 0.90113409 -0.63254715 -0.7369835   0.29133294  0.39256048 -1.75562824
  1.06884673  0.38899683 -0.65878683  1.63660306  0.        ]",[-0.0906015  -0.19199708]
30,"[[-0.47076875 -3.00919166  0.0443952  -0.19926288]
 [ 1.7979545   0.18612926  0.          0.        ]]",[ 0.03716373 -0.73783636],-0.199361673668,[ 0.72673343 -0.2820141 ],-1.16605,"[ 0.95305263 -0.6316909  -0.63619571  0.27709461  0.39255933 -1.75561001
  0.84371448  0.37228745 -0.65573306  1.62337127  0.        ]",[-0.0906015  -0.19199708]
31,"[[-0.40629742 -3.00568908  0.0443952  -0.19926288]
 [ 4.63970772  0.14804124  0.          0.        ]]",[-0.04425693 -0.75932509],-0.197979510112,[ 0.54496705 -0.43371311],-1.15452,"[ 0.99113629 -0.63106363 -0.5482107   0.2670054   0.39255818 -1.75559178
  1.00068373  0.36704095 -0.65202596  1.61301563  0.        ]",[-0.0906015  -0.19199708]
32,"[[-0.29277614 -3.00355536  0.0443952  -0.19926288]
 [ 6.70553643  0.0726877   0.          0.        ]]",[-0.12714104 -0.7820133 ],-0.195931294333,[-0.26379616 -0.71400075],-1.13305,"[ 1.04520235 -0.63067269 -0.38750221  0.26086127  0.39255702 -1.75557355
  1.11479076  0.35666231 -0.64306224  1.59882132  0.        ]",[-0.0906015  -0.19199708]
33,"[[-0.17047659 -3.00283703  0.0443952  -0.19926288]
 [ 5.52834244  0.01293386  0.          0.        ]]",[-0.13299054 -0.7801851 ],-0.193979754719,[-0.77408267 -1.65156963],-1.12817,"[ 1.08424122 -0.63053823 -0.20816063  0.25879276  0.39255587 -1.75555533
  1.04975869  0.34843205 -0.63152711  1.58624932  0.        ]",[-0.0906015  -0.19199708]
34,"[[-0.09175813 -3.00305048  0.0443952  -0.19926288]
 [ 2.35408224 -0.02127934  0.          0.        ]]",[-0.07660015 -0.75620365],-0.192870993967,[ 0.18908641 -1.35256393],-1.12603,"[ 1.09855335 -0.63057535 -0.09053451  0.25940648  0.39255472 -1.7555371
  0.87441338  0.34371924 -0.62336768  1.57959062  0.        ]",[-0.0906015  -0.19199708]
35,"[[-0.03763263 -3.00345804  0.0443952  -0.19926288]
 [ 3.05612782 -0.01741741  0.          0.        ]]",[-0.11970735 -0.76825058],-0.192180067319,[-1.41483834 -0.0052788 ],-1.0838,"[ 1.10341603 -0.63064809 -0.00911604  0.26057901  0.39255357 -1.75551888
  0.91318909  0.34425013 -0.6175189   1.57566121  0.        ]",[-0.0906015  -0.19199708]
36,"[[-0.01684188 -3.00267435  0.0443952  -0.19926288]
 [-0.96365858  0.0629459   0.          0.        ]]",[-0.02549915 -0.73724663],-0.191827405546,[-1.42851734 -0.45360368],-1.08509,"[ 1.10419772 -0.63050147  0.02221573  0.25832235  0.39255242 -1.75550065
  0.69113927  0.35531677 -0.61513334  1.57345508  0.        ]",[-0.0906015  -0.19199708]
37,"[[-0.07564851 -3.00198492  0.0443952  -0.19926288]
 [-4.90387266  0.01585553  0.          0.        ]]",[ 0.09133008 -0.7087909 ],-0.192534272526,[-1.22611934 -0.70530273],-1.0924,"[ 1.10040896 -0.63037155 -0.06633332  0.25633728  0.39255126 -1.75548243
  0.47348575  0.34883046 -0.62157735  1.57730601  0.        ]",[-0.0906015  -0.19199708]
38,"[[-0.21247679 -3.00209039  0.0443952  -0.19926288]
 [-8.76608392 -0.01529278  0.          0.        ]]",[ 0.22101009 -0.68015158],-0.194533164196,[-0.40915179 -0.2141019 ],-1.11044,"[ 1.07308841 -0.63038888 -0.27031908  0.25664013  0.39255011 -1.7554642
  0.26014134  0.3445397  -0.63570383  1.58944719  0.        ]",[-0.0906015  -0.19199708]
39,"[[ -0.40231077  -3.00187521   0.0443952   -0.19926288]
 [-10.21249507   0.0225898    0.           0.        ]]",[ 0.27259052 -0.67411339],-0.197558616689,[-0.14663502 -1.76334782],-1.17495,"[ 0.99327173 -0.63034669 -0.54268743  0.25602012  0.39254896 -1.75544598
  0.18024274  0.34975594 -0.65252379  1.60920576  0.        ]",[-0.0906015  -0.19199708]
40,"[[ -0.61035732  -3.0022729    0.0443952   -0.19926288]
 [-10.59089733  -0.03888493   0.           0.        ]]",[ 0.27307314 -0.68118668],-0.201167073159,[ 0.98205984 -0.31490683],-1.19147,"[ 0.85311358 -0.63041823 -0.81648773  0.25716405  0.39254781 -1.75542776
  0.15933976  0.34128858 -0.66642986  1.63475896  0.        ]",[-0.0906015  -0.19199708]
41,"[[-0.78105946 -3.00228908  0.0443952  -0.19926288]
 [-6.49297383  0.01851494  0.          0.        ]]",[ 0.19604564 -0.70480335],-0.204188098879,[ 1.3590771   0.04102544],-1.21902,"[ 0.70104468 -0.63041899 -1.01378626  0.25720994  0.39254665 -1.75540953
  0.38570444  0.3491928  -0.67401624  1.65750826  0.        ]",[-0.0906015  -0.19199708]
42,"[[-0.86990436 -3.00029066  0.0443952  -0.19926288]
 [-2.40513954  0.18078202  0.          0.        ]]",[ 0.11608135 -0.72664464],-0.205639327595,[ 1.31457726 -1.47450514],-1.27142,"[ 0.61021562 -0.63004389 -1.10459098  0.25145793  0.3925455  -1.75539131
  0.61151127  0.3715395  -0.67763179  1.66843709  0.        ]",[-0.0906015  -0.19199708]
43,"[[-0.87780494 -3.00438134  0.0443952  -0.19926288]
 [ 1.60174728 -0.17794805  0.          0.        ]]",[ 0.0288882  -0.74486554],-0.206022459146,[-0.75625525  0.70726952],-1.18885,"[ 0.60178296 -0.63079923 -1.11223     0.26323168  0.39254435 -1.75537309
  0.83284553  0.3221334  -0.67538593  1.6723911   0.        ]",[-0.0906015  -0.19199708]
44,"[[-0.87612904 -2.97980798  0.0443952  -0.19926288]
 [-1.42407332  2.62594027  0.          0.        ]]",[ 0.06845523 -0.75064254],-0.204600174853,[ 0.68350718 -0.3529062 ],-1.22799,"[ 0.60357385 -0.62591395 -1.11060796  0.19260693  0.3925432  -1.75535487
  0.66569858  0.70829006 -0.68889804  1.6557926   0.        ]",[-0.0906015  -0.19199708]
45,"[[-0.87717614 -2.94182982  0.0443952  -0.19926288]
 [ 1.31024944  1.17670394  0.          0.        ]]",[ 0.03991289 -0.7471981 ],-0.202436225072,[ 0.61172166 -0.65212229],-1.21852,"[ 0.6024518  -0.6168022  -1.11161152  0.08402789  0.39254205 -1.75533665
  0.81673767  0.50869529 -0.7089189   1.63030143  0.        ]",[-0.0906015  -0.19199708]
46,"[[-0.82693205 -2.94443586  0.0443952  -0.19926288]
 [ 3.70617706 -1.42862336  0.          0.        ]]",[ 0.01381277 -0.73546064],-0.201436406962,[ 0.24270571  0.13217681],-1.18521,"[ 0.65506784 -0.61748556 -1.06173543  0.09145348  0.39254089 -1.75531843
  0.94908299  0.14988078 -0.70448137  1.62346994  0.        ]",[-0.0906015  -0.19199708]
47,"[[-0.74390294 -2.96747295  0.0443952  -0.19926288]
 [ 4.59377671 -0.87692318  0.          0.        ]]",[-0.00983078 -0.74587464],-0.201150131697,[ 0.82825672 -2.26118043],-1.25273,"[ 0.73674466 -0.62315635 -0.97324554  0.15725916  0.39253974 -1.75530021
  0.99810852  0.2258623  -0.68848086  1.62684389  0.        ]",[-0.0906015  -0.19199708]
48,"[[-0.62003846 -3.01022285  0.0443952  -0.19926288]
 [ 7.78211086 -1.9559712   0.          0.        ]]",[-0.08695018 -0.76033056],-0.200918169666,[ 1.13333611 -0.61270687],-1.19778,"[ 0.84532068 -0.63183178 -0.82836333  0.28005654  0.39253859 -1.75528199
  1.17422352  0.07725138 -0.66896977  1.63167836  0.        ]",[-0.0906015  -0.19199708]
49,"[[ -0.42621583  -3.02249759   0.0443952   -0.19926288]
 [ 11.58744242   0.13943583   0.           0.        ]]",[-0.24592122 -0.82566261],-0.199921327625,[ 0.03338581 -1.74902732],-1.19152,"[ 0.97985703 -0.6338751  -0.57562869  0.3154531   0.39253744 -1.75526378
  1.38441781  0.36583872 -0.64918366  1.62991196  0.        ]",[-0.0906015  -0.19199708]
