timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
34,"[[ -2.43454468e+01  -3.00399668e+00  -1.97167921e-01  -1.31489428e-01]
 [ -7.26380793e+01   1.05568893e-05   0.00000000e+00   0.00000000e+00]]",[-1.60433972 -2.32292676],-0.231784967319,[-1.63478661 -2.17579506],-2.70581,"[ 0.40415456 -0.90897704  1.17289902  0.62122522 -1.71742547 -1.14718808
 -1.37140544  0.33280964  1.48148585  1.45049386  0.        ]",[-0.7539084  -0.56377393]
35,"[[ -2.58235056e+01  -3.00399647e+00  -1.97167921e-01  -1.31489428e-01]
 [ -7.51593929e+01   1.09122922e-05   0.00000000e+00   0.00000000e+00]]",[-0.93718559 -1.73458052],-0.220003589549,[-0.67417552 -2.25213113],-2.65067,"[ 0.50296354 -0.90897642 -1.02817774  0.62122432 -1.71742305 -1.14718714
 -1.44372493  0.33280957  1.26362288  1.56353656  0.        ]",[-0.7539084  -0.56377393]
36,"[[ -2.73385465e+01  -3.00399625e+00  -1.97167921e-01  -1.31489428e-01]
 [ -7.63407600e+01   1.06081099e-05   0.00000000e+00   0.00000000e+00]]",[-1.77844107 -2.59908581],-0.240892666691,[-1.56939924 -2.56047106],-2.77558,"[-1.57059509 -0.90897579 -1.30289131  0.62122339 -1.71742063 -1.14718619
 -1.47760944  0.33280939  1.36467879  1.78892996  0.        ]",[-0.7539084  -0.56377393]
37,"[[ -2.88899234e+01  -3.00399606e+00  -1.97167921e-01  -1.31489428e-01]
 [ -7.87887737e+01   9.06029703e-06   0.00000000e+00   0.00000000e+00]]",[-2.7749896  -3.29686642],-0.254306409774,[-3.28356673 -3.60986555],-2.70759,"[-1.90998935 -0.90897516  0.95860043  0.62122256 -1.71741821 -1.14718524
 -1.54782605  0.33280902  1.60314345  1.69687518  0.        ]",[-0.7539084  -0.56377393]
38,"[[ -3.04897743e+01  -3.00399587e+00  -1.97167921e-01  -1.31489428e-01]
 [ -8.11883254e+01   9.85966182e-06   0.00000000e+00   0.00000000e+00]]",[-1.7799654  -2.50243306],-0.234173666046,[-2.30284106 -2.88820698],-2.67046,"[ 0.24475525 -0.90897454  1.32153842  0.62122173 -1.71741579 -1.14718429
 -1.61665235  0.33280901  1.50558273  1.45832161  0.        ]",[-0.7539084  -0.56377393]
39,"[[ -3.21371397e+01  -3.00399566e+00  -1.97167921e-01  -1.31489428e-01]
 [ -8.35403745e+01   1.07020167e-05   0.00000000e+00   0.00000000e+00]]",[-1.02721405 -1.81735873],-0.220151003938,[-1.72709078 -1.09751197],-2.65451,"[ 0.47293367 -0.90897391 -1.06607804  0.62122085 -1.71741337 -1.14718334
 -1.68411583  0.33280901  1.26181593  1.56868841  0.        ]",[-0.7539084  -0.56377393]
40,"[[ -3.38310789e+01  -3.00399544e+00  -1.97167921e-01  -1.31489428e-01]
 [ -8.58458615e+01   1.12519882e-05   0.00000000e+00   0.00000000e+00]]",[-1.95008874 -2.77918792],-0.244321999081,[-1.60326417 -2.69610194],-2.79734,"[-1.80525764 -0.90897329 -1.07248388  0.62121993 -1.71741095 -1.14718239
 -1.75024345  0.33280896  1.40126881  1.79981024  0.        ]",[-0.7539084  -0.56377393]
41,"[[ -3.55706699e+01  -3.00399522e+00  -1.97167921e-01  -1.31489428e-01]
 [ -8.81057079e+01   1.15749796e-05   0.00000000e+00   0.00000000e+00]]",[-2.67327642 -3.21646023],-0.251974560423,[-2.14013885 -3.31382449],-2.74526,"[-1.47330052 -0.90897266  1.40200242  0.62121899 -1.71740853 -1.14718145
 -1.81506164  0.33280888  1.61895273  1.62784499  0.        ]",[-0.7539084  -0.56377393]
42,"[[ -3.73550090e+01  -3.00399498e+00  -1.97167921e-01  -1.31489428e-01]
 [ -9.03208174e+01   1.17648825e-05   0.00000000e+00   0.00000000e+00]]",[-1.34238517 -2.14476824],-0.224996460483,[-1.54118209 -2.12866432],-2.67648,"[ 0.7623528  -0.90897202  0.56586597  0.62121803 -1.7174061  -1.1471805
 -1.87859629  0.33280878  1.40104262  1.44813022  0.        ]",[-0.7539084  -0.56377393]
43,"[[ -3.91832103e+01  -3.00399475e+00  -1.97167921e-01  -1.31489428e-01]
 [ -9.24920756e+01   1.18822795e-05   0.00000000e+00   0.00000000e+00]]",[-1.50311792 -2.2356081 ],-0.228567528508,[-1.77131902 -2.13612655],-2.63047,"[-0.53715318 -0.90897139 -1.61561687  0.62121707 -1.71740368 -1.14717955
 -1.94087281  0.33280866  1.27103588  1.70171746  0.        ]",[-0.7539084  -0.56377393]
44,"[[ -4.10544055e+01  -3.00399451e+00  -1.97167921e-01  -1.31489428e-01]
 [ -9.46203507e+01   1.19593554e-05   0.00000000e+00   0.00000000e+00]]",[-2.46783328 -3.16960478],-0.254096922859,[-2.79540026 -3.15690013],-2.77598,"[-2.15447135 -0.90897076  0.36094443  0.6212161  -1.71740126 -1.1471786
 -2.00191607  0.33280854  1.56065812  1.75503896  0.        ]",[-0.7539084  -0.56377393]
45,"[[ -4.29677434e+01  -3.00399427e+00  -1.97167921e-01  -1.31489428e-01]
 [ -9.67064934e+01   1.20118813e-05   0.00000000e+00   0.00000000e+00]]",[-1.81488907 -2.61882377],-0.235719568728,[-1.47559024 -0.76039413],-2.77008,"[ 0.13390803 -0.90897013  1.40321454  0.62121512 -1.71739884 -1.14717765
 -2.06175046  0.33280842  1.52024739  1.46496878  0.        ]",[-0.7539084  -0.56377393]
46,"[[ -4.49223898e+01  -3.00373992e+00  -1.97167921e-01  -1.31489428e-01]
 [ -9.87513357e+01   1.75705452e-02   0.00000000e+00   0.00000000e+00]]",[-1.27803063 -2.02600646],-0.221664732103,[-0.05070032 -2.2315046 ],-2.65737,"[ 0.22772983 -0.90892745 -1.30705558  0.6205079  -1.71739642 -1.14717671
 -2.12039985  0.33552807  1.25349416  1.60679431  0.        ]",[-0.7539084  -0.56377393]
47,"[[ -4.68798162e+01  -3.00367837e+00  -1.97167921e-01  -1.31489428e-01]
 [ -9.69971479e+01  -4.61992967e-03   0.00000000e+00   0.00000000e+00]]",[-2.12644744 -3.0008018 ],-0.250774081037,[-1.62049948 -2.89442176],-2.84614,"[-2.14399251 -0.90891667 -0.38127164  0.62033653 -1.717394   -1.14717576
 -2.0700795   0.33209067  1.4884558   1.79580515  0.        ]",[-0.7539084  -0.56377393]
48,"[[ -4.88402180e+01  -3.00379583e+00  -1.97167921e-01  -1.31489428e-01]
 [ -9.90362392e+01  -5.78252375e-03   0.00000000e+00   0.00000000e+00]]",[-2.23153377 -2.89845347],-0.242795254258,[-2.57882812 -2.63074609],-2.70108,"[-0.44832111 -0.90893553  1.63252512  0.62066269 -1.71739158 -1.14717481
 -2.12856374  0.33191046  1.57833473  1.51111759  0.        ]",[-0.7539084  -0.56377393]
49,"[[ -5.08409967e+01  -3.00389061e+00  -1.97167921e-01  -1.31489428e-01]
 [ -1.01034963e+02  -3.62758637e-03   0.00000000e+00   0.00000000e+00]]",[-1.16021919 -1.98607862],-0.219589682347,[-1.48512027 -3.19627084],-2.56643,"[ 0.60657979 -0.90895062 -0.87627618  0.62092579 -1.71738916 -1.14717386
 -2.18588973  0.33224412  1.2717953   1.54441279  0.        ]",[-0.7539084  -0.56377393]
