timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
22,"[[ 1.00802652 -2.4633214   0.02103714  0.05000414]
 [-0.270905    0.82827843  0.          0.        ]]",[ 0.02819074 -0.21060865],-0.0871978053658,[ 0.00834448 -0.0871825 ],-2.11261,"[ 0.10868887 -0.76430667  1.43888183 -0.64476475  0.18309546  0.42774552
  0.66454866  0.45874186 -0.20652121 -0.45827317  0.        ]",[-0.92833811 -0.79425877]
23,"[[ 1.00299369 -2.45038393  0.02103714  0.05000414]
 [-0.23250645  0.46667354  0.          0.        ]]",[ 0.03043226 -0.1746709 ],-0.0880105173125,[ 0.16277104  0.05382021],-2.11223,"[ 0.11539904 -0.75446676  1.43451394 -0.67189245  0.18309541  0.4277454
  0.66561239  0.40006146 -0.19210342 -0.46011965  0.        ]",[-0.92833811 -0.79425877]
24,"[[ 1.00485515 -2.43900503  0.02103714  0.05000414]
 [ 0.41648889  0.67053706  0.          0.        ]]",[-0.08329801 -0.27046776],-0.0884505001821,[ 0.31498945 -0.1141937 ],-2.10971,"[ 0.11291966 -0.74568398  1.43613207 -0.69551347  0.18309537  0.42774528
  0.68359472  0.43314379 -0.17770155 -0.45690762  0.        ]",[-0.92833811 -0.79425877]
25,"[[ 1.02561386 -2.43026421  0.02103714  0.05000414]
 [ 1.65525472  0.20509713  0.          0.        ]]",[-0.3871479  -0.26877597],-0.0879161055152,[-0.61789585  0.00775372],-2.12753,"[ 0.08507341 -0.73885659  1.45386553 -0.71350447  0.18309533  0.42774516
  0.71791859  0.35761329 -0.16153641 -0.43927725  0.        ]",[-0.92833811 -0.79425877]
26,"[[ 1.03384689 -2.42589476  0.02103714  0.05000414]
 [-0.82369103  0.23175841  0.          0.        ]]",[ 0.01177867 -0.16367289],-0.087738530415,[ 0.56427733 -0.27211178],-2.10198,"[ 0.07393104 -0.73541738  1.46073319 -0.72244733  0.18309528  0.42774504
  0.64923094  0.36193972 -0.15414813 -0.43189851  0.        ]",[-0.92833811 -0.79425877]
27,"[[ 1.03995027 -2.4321162   0.02103714  0.05000414]
 [ 1.42653261 -0.85029577  0.          0.        ]]",[-0.45189559 -0.08172503],-0.0871812496356,[-0.51421815  0.54883036],-2.12507,"[ 0.06563548 -0.7403084   1.46576323 -0.70970322  0.18309524  0.42774492
  0.71158062  0.18634663 -0.16017072 -0.42848179  0.        ]",[-0.92833811 -0.79425877]
28,"[[ 1.04777229 -2.42714922  0.02103714  0.05000414]
 [-0.6374539   1.33969524  0.          0.        ]]",[-0.05090028 -0.3753522 ],-0.087044560854,[ 0.39739822 -0.73070563],-2.10554,"[ 0.05496052 -0.73640593  1.47213385 -0.71988274  0.18309519  0.4277448
  0.65439077  0.54173281 -0.1522737  -0.42121231  0.        ]",[-0.92833811 -0.79425877]
29,"[[ 1.050935   -2.42965091  0.02103714  0.05000414]
 [ 0.94844064 -1.58013283  0.          0.        ]]",[-0.45094877  0.04985286],-0.0867895652532,[-1.09180336  0.13256108],-2.13202,"[ 0.05063052 -0.73837387  1.4746847  -0.71476075  0.18309515  0.42774468
  0.69833303  0.0679102  -0.15452187 -0.4193116   0.        ]",[-0.92833811 -0.79425877]
30,"[[ 1.02999442 -2.45567306  0.02103714  0.05000414]
 [-3.02925213 -1.02393477  0.          0.        ]]",[ 0.27590597  0.17902483],-0.0865717452807,[ 0.28281243  0.64723719],-2.10727,"[ 0.07915168 -0.75850637  1.45752647 -0.66083481  0.1830951   0.42774456
  0.58811758  0.15816865 -0.19130865 -0.44073219  0.        ]",[-0.92833811 -0.79425877]
31,"[[ 0.98124451 -2.45023488  0.02103714  0.05000414]
 [-1.84966569  1.55914183  0.          0.        ]]",[ 0.39707285 -0.29226607],-0.0889733723026,[ 0.88071639 -0.99171877],-2.10198,"[ 0.14414739 -0.75435031  1.41523796 -0.67220132  0.18309506  0.42774444
  0.62080176  0.57734405 -0.19816499 -0.4763336   0.        ]",[-0.92833811 -0.79425877]
32,"[[ 0.9796017  -2.45876073  0.02103714  0.05000414]
 [ 1.6736444  -2.39853647  0.          0.        ]]",[-0.40209079  0.21135654],-0.0886489610567,[-0.49305392 -0.10435595],-2.13412,"[ 0.14630215 -0.76085311  1.41375562 -0.65435801  0.18309501  0.42774432
  0.71842661 -0.06489873 -0.20906729 -0.47855741  0.        ]",[-0.92833811 -0.79425877]
33,"[[ 0.99315741 -2.5104008   0.02103714  0.05000414]
 [-0.31146846 -2.76425525  0.          0.        ]]",[-0.20747797  0.44327486],-0.0856942125658,[-0.21649058  0.55462785],-2.11393,"[ 0.1284512  -0.79877529  1.42586897 -0.54367812  0.18309497  0.42774421
  0.66342218 -0.12424671 -0.26849316 -0.47360061  0.        ]",[-0.92833811 -0.79425877]
34,"[[ 0.97839046 -2.54310268  0.02103714  0.05000414]
 [-1.16238709 -0.51343509  0.          0.        ]]",[ 0.10779673  0.18805017],-0.0848137348023,[-0.79092028 -0.02681033],-2.13202,"[ 0.14788929 -0.82145755  1.41265909 -0.47136662  0.18309492  0.42774409
  0.63984441  0.24101125 -0.31313825 -0.48441206  0.        ]",[-0.92833811 -0.79425877]
35,"[[ 0.92395654 -2.55433464  0.02103714  0.05000414]
 [-4.27065025 -0.60943432  0.          0.        ]]",[ 0.54816192  0.28951836],-0.0864258161496,[-0.44274501  0.67935039],-2.13461,"[ 0.21784932 -0.82900398  1.36145966 -0.44614983  0.18309488  0.42774397
  0.55371937  0.22543265 -0.34433159 -0.51743434  0.        ]",[-0.92833811 -0.79425877]
36,"[[ 0.82180529 -2.53941273  0.02103714  0.05000414]
 [-5.93890544  2.09262737  0.          0.        ]]",[ 1.01180172 -0.1734522 ],-0.0910107212208,[ 0.96647693 -0.9947719 ],-2.1641,"[ 0.34137161 -0.81895022  1.25517223 -0.47960877  0.18309483  0.42774385
  0.5074946   0.66391709 -0.36357431 -0.57946648  0.        ]",[-0.92833811 -0.79425877]
37,"[[ 0.74259692 -2.53749519  0.02103714  0.05000414]
 [-1.99508653 -1.88762134  0.          0.        ]]",[ 0.57402205  0.3642081 ],-0.0939627716795,[ 0.97108392  0.06345782],-2.16507,"[ 0.42949824 -0.81764193  1.16418132 -0.48388369  0.18309479  0.42774373
  0.61677118  0.01801094 -0.39458232 -0.62456024  0.        ]",[-0.92833811 -0.79425877]
38,"[[ 0.74166477 -2.57235126  0.02103714  0.05000414]
 [ 1.88894088 -1.59894453  0.          0.        ]]",[ 0.19012533  0.34179652],-0.0920597344169,[ 0.59796899  1.41517373],-2.16037,"[ 0.43049284 -0.84084423  1.16306782 -0.40530678  0.18309474  0.42774361
  0.724391    0.06485678 -0.43667225 -0.61481987  0.        ]",[-0.92833811 -0.79425877]
39,"[[ 0.80282159 -2.56428425  0.02103714  0.05000414]
 [ 4.21896394  2.3923485   0.          0.        ]]",[-0.12919591 -0.4389894 ],-0.0903900865822,[-0.85814507 -0.53912499],-2.19496,"[ 0.36312817 -0.83558236  1.23401982 -0.42365346  0.1830947   0.42774349
  0.78895185  0.71255523 -0.40138532 -0.58498956  0.        ]",[-0.92833811 -0.79425877]
40,"[[ 0.8522751  -2.53833083  0.02103714  0.05000414]
 [ 0.7380011   0.21026049  0.          0.        ]]",[ 0.28280872  0.02847244],-0.0899350654719,[ 1.04008265  0.02817449],-2.1236,"[ 0.30564356 -0.81821137  1.28821988 -0.48202103  0.18309466  0.42774337
  0.69249977  0.3584504  -0.35036185 -0.56180274  0.        ]",[-0.92833811 -0.79425877]
41,"[[ 0.90661046 -2.53304767  0.02103714  0.05000414]
 [ 4.68238982  0.31770585  0.          0.        ]]",[-0.55005401 -0.18384457],-0.0881215225046,[-0.62593407 -0.75147571],-2.15939,"[ 0.23955974 -0.81459293  1.34432797 -0.49377695  0.18309461  0.42774325
  0.80179208  0.37588632 -0.3241084  -0.52949673  0.        ]",[-0.92833811 -0.79425877]
42,"[[ 0.97446486 -2.55661098  0.02103714  0.05000414]
 [ 2.11161524 -2.66410712  0.          0.        ]]",[-0.52868462  0.43833709],-0.0843575947756,[-1.22355923 -0.13705673],-2.14062,"[ 0.15302358 -0.8305158   1.40909174 -0.44101517  0.18309457  0.42774313
  0.73055982 -0.10799629 -0.33093127 -0.48679674  0.        ]",[-0.92833811 -0.79425877]
43,"[[ 0.97655533 -2.61480932  0.02103714  0.05000414]
 [-1.88925589 -3.15409911  0.          0.        ]]",[-0.15114932  0.61747628],-0.0816776551072,[ 0.13555296  1.05525239],-2.10353,"[ 0.15029063 -0.86744069  1.41098953 -0.30720683  0.18309452  0.42774301
  0.61970193 -0.18751119 -0.40189331 -0.48278389  0.        ]",[-0.92833811 -0.79425877]
44,"[[ 0.94453047 -2.63753678  0.02103714  0.05000414]
 [-1.31513284  0.86794869  0.          0.        ]]",[ 0.20121372  0.17675464],-0.0818113033302,[ 0.60364032  0.23897797],-2.12428,"[ 0.19172659 -0.8809111   1.38126178 -0.25367555  0.18309448  0.42774289
  0.63560975  0.46517884 -0.43964646 -0.49686973  0.        ]",[-0.92833811 -0.79425877]
45,"[[ 0.94246745 -2.61085569  0.02103714  0.05000414]
 [ 1.10077434  1.79706197  0.          0.        ]]",[-0.02407119 -0.08860987],-0.0830969011543,[ 0.35571282  0.68608302],-2.11167,"[ 0.19436373 -0.86504158  1.37929938 -0.31644789  0.18309443  0.42774277
  0.70255041  0.61595338 -0.40763903 -0.50152908  0.        ]",[-0.92833811 -0.79425877]
46,"[[ 0.9783941  -2.54801457  0.02103714  0.05000414]
 [ 2.48724916  4.47811481  0.          0.        ]]",[-0.31295347 -0.7807495 ],-0.0845911473588,[-0.28577901 -0.11023426],-2.12155,"[ 0.14788342 -0.82476929  1.41265195 -0.46036123  0.18309439  0.42774265
  0.74096713  1.05102909 -0.319188   -0.48443535  0.        ]",[-0.92833811 -0.79425877]
47,"[[ 1.0162925  -2.46372112  0.02103714  0.05000414]
 [ 1.3065358   3.95298114  0.          0.        ]]",[-0.25823206 -0.85960364],-0.0868165267858,[-0.51692755 -0.15864188],-2.1231,"[ 0.0976202  -0.76460045  1.44595448 -0.64391824  0.18309434  0.42774253
  0.7082512   0.96581094 -0.20474738 -0.4522414   0.        ]",[-0.92833811 -0.79425877]
48,"[[ 1.02163042 -2.39174907  0.02103714  0.05000414]
 [-0.76582041  3.24658093  0.          0.        ]]",[ 0.06027922 -0.80035436],-0.0898584133317,[ 0.4072989  -1.41336704],-2.12009,"[ 0.09044309 -0.70794481  1.45048634 -0.79115083  0.1830943   0.42774241
  0.6508293   0.8511773  -0.11592377 -0.43385863  0.        ]",[-0.92833811 -0.79425877]
49,"[[ 1.02264461 -2.36719042  0.02103714  0.05000414]
 [ 0.86181943 -0.77730656  0.          0.        ]]",[-0.33879161 -0.23995748],-0.0909445458677,[-0.04253149 -0.91816094],-2.13284,"[ 0.08907678 -0.68755425  1.45134207 -0.83924095  0.18309425  0.42774229
  0.69592836  0.19818829 -0.08611117 -0.42664665  0.        ]",[-0.92833811 -0.79425877]
