timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
14,"[[ 0.56139461 -2.96812603  0.1041793   0.03392174]
 [-7.76426219  3.43404336  0.          0.        ]]",[ 0.56617296 -0.13263926],-0.114859319954,[ 1.85791738  0.53555344],-0.409981,"[ 0.83301833 -0.58444261  0.7918927   0.19065581  0.91115268  0.2981197
  0.37289     0.83052041 -0.99532043 -0.33276854  0.        ]",[-0.16447151 -0.16636768]
15,"[[ 0.44737732 -2.87884887  0.1041793   0.03392174]
 [-3.65118361  5.48682294  0.          0.        ]]",[ 0.49834973 -0.19137414],-0.115687315757,[ 0.38747121 -0.63142038],-0.462184,"[ 0.91111821 -0.55787921  0.64072095 -0.08078739  0.91114973  0.29811913
  0.55914351  1.11242921 -0.96689576 -0.39725837  0.        ]",[-0.16447151 -0.16636768]
16,"[[ 0.39047    -2.79528657  0.1041793   0.03392174]
 [-2.04490231  2.87809812  0.          0.        ]]",[ 0.46350819 -0.1972224 ],-0.116402674324,[ 1.90855309 -0.12271836],-0.424087,"[ 0.9439403  -0.52342532  0.56195702 -0.32905664  0.91114677  0.29811855
  0.63188015  0.75416474 -0.93423942 -0.45739139  0.        ]",[-0.16447151 -0.16636768]
17,"[[ 0.38970176 -2.74317037  0.1041793   0.03392174]
 [ 1.95473913  2.33532776  0.          0.        ]]",[ 0.25752708 -0.24468264],-0.11588718931,[-1.23323967 -0.06258712],-0.4325,"[ 0.94435145 -0.49734716  0.56087906 -0.48026873  0.91114381  0.29811798
  0.81299614  0.67962299 -0.90410018 -0.49116478  0.        ]",[-0.16447151 -0.16636768]
18,"[[ 0.38868453 -2.69941522  0.1041793   0.03392174]
 [-2.04312839  2.04117022  0.          0.        ]]",[ 0.44153613 -0.21282305],-0.115462342448,[ 0.19597529  0.41224945],-0.382232,"[ 0.94489568 -0.47279102  0.55945166 -0.60470357  0.91114086  0.2981174
  0.63195641  0.63922397 -0.87768848 -0.51828669  0.        ]",[-0.16447151 -0.16636768]
19,"[[ 0.35601294 -2.64261924  0.1041793   0.03392174]
 [-1.22675694  3.63312027  0.          0.        ]]",[ 0.43008396 -0.24215627],-0.116464675446,[-0.13615452 -1.46707339],-0.53629,"[ 0.96174863 -0.43737476  0.51333861 -0.76238447  0.9111379   0.29811683
  0.66892304  0.85784821 -0.85338497 -0.55737469  0.        ]",[-0.16447151 -0.16636768]
20,"[[ 0.32631233 -2.6104064   0.1041793   0.03392174]
 [-1.74158492 -0.39839906  0.          0.        ]]",[ 0.47422495 -0.20914848],-0.117748166418,[-0.9368971 -0.2253687],-0.460913,"[ 0.97583799 -0.41554858  0.47092835 -0.84971008  0.91113494  0.29811625
  0.64560806  0.30418772 -0.84414218 -0.58161081  0.        ]",[-0.16447151 -0.16636768]
21,"[[ 0.25461023 -2.62724904  0.1041793   0.03392174]
 [-5.41638626 -1.28290844  0.          0.        ]]",[ 0.69957316 -0.16181003],-0.121398810521,[ 1.35460731 -1.4933257 ],-0.618854,"[ 1.00495131 -0.42711413  0.3668525  -0.80424629  0.91113199  0.29811568
  0.47919797  0.18271503 -0.88265351 -0.58304482  0.        ]",[-0.16447151 -0.16636768]
22,"[[ 0.18707986 -2.69237907  0.1041793   0.03392174]
 [-1.35020305 -5.21698873  0.          0.        ]]",[ 0.55526793 -0.16628835],-0.124183145917,[ 0.59824316 -1.12384243],-0.603143,"[ 1.02592298 -0.46861546  0.26702889 -0.62447292  0.91112903  0.2981151
  0.66332884 -0.35756437 -0.94359077 -0.54614525  0.        ]",[-0.16447151 -0.16636768]
23,"[[ 0.18410642 -2.8354097   0.1041793   0.03392174]
 [ 1.04487887 -9.07321899  0.          0.        ]]",[ 0.41973969 -0.1691795 ],-0.123024891378,[-0.0878841   1.14307488],-0.429813,"[ 1.0266974  -0.54110493  0.26260017 -0.21064904  0.91112608  0.29811453
  0.77178538 -0.8871511  -1.00888552 -0.43822626  0.        ]",[-0.16447151 -0.16636768]
24,"[[ 0.20130641 -2.97534408  0.1041793   0.03392174]
 [ 0.67636244 -4.93401447  0.          0.        ]]",[ 0.48370403 -0.13700391],-0.121267975768,[ 1.0669429  -1.70940816],-0.656872,"[ 1.02202205 -0.58611125  0.28817972  0.21283701  0.91112312  0.29811395
  0.75509539 -0.31869889 -1.05445773 -0.32472484  0.        ]",[-0.16447151 -0.16636768]
25,"[[ 0.25442594 -3.03248066  0.1041793   0.03392174]
 [ 4.62244679 -0.75547244  0.          0.        ]]",[ 0.27540731 -0.18907245],-0.120141184769,[ 0.53307858 -1.70714849],-0.643945,"[ 1.00500237 -0.59689454  0.36658041  0.38912588  0.91112016  0.29811337
  0.93378676  0.2551555  -1.06571779 -0.27693466  0.        ]",[-0.16447151 -0.16636768]
26,"[[ 0.367134   -3.03046507  0.1041793   0.03392174]
 [ 6.64160977  0.52071954  0.          0.        ]]",[ 0.04131407 -0.23623617],-0.118914620942,[-0.26339173  0.42414862],-0.459031,"[ 0.95614442 -0.59658842  0.52909698  0.38288392  0.91111721  0.2981128
  1.02521882  0.43041912 -1.05202942 -0.2851553   0.        ]",[-0.16447151 -0.16636768]
27,"[[ 0.48818447 -3.00330393  0.1041793   0.03392174]
 [ 5.46734768  2.18983162  0.          0.        ]]",[-0.03980407 -0.25488815],-0.1169295179,[ 1.74486977 -1.71599584],-0.609147,"[ 0.88498402 -0.59194015  0.6959003   0.29892748  0.91111425  0.29811222
  0.97204018  0.65964358 -1.02468384 -0.30894392  0.        ]",[-0.16447151 -0.16636768]
28,"[[ 0.63616848 -2.99966815  0.1041793   0.03392174]
 [ 9.31822763 -1.81290824  0.          0.        ]]",[-0.46198246 -0.31782073],-0.114443347451,[-0.21504142 -1.07699338],-0.545052,"[ 0.77321538 -0.59124036  0.88545235  0.2877113   0.9111113   0.29811165
  1.14641875  0.10992983 -1.00256104 -0.31066615  0.        ]",[-0.16447151 -0.16636768]
29,"[[ 0.81214059 -3.01887054  0.1041793   0.03392174]
 [ 8.28243325 -0.06505601  0.          0.        ]]",[-0.60149765 -0.35013554],-0.112423615431,[-2.00437038 -1.38787763],-0.539054,"[ 0.60808874 -0.5947237   1.08492675  0.34700848  0.91110834  0.29811107
  1.09950955  0.34996965 -0.99269221 -0.29486666  0.        ]",[-0.16447151 -0.16636768]
30,"[[ 0.93641949 -3.01540386  0.1041793   0.03392174]
 [ 4.15919138  0.27238666  0.          0.        ]]",[-0.52065086 -0.32486862],-0.110185577135,[-0.9872065   0.59137038],-0.481025,"[ 0.47297303 -0.59413036  1.20565958  0.33629151  0.91110538  0.2981105
  0.91278985  0.39631145 -0.97471437 -0.29230516  0.        ]",[-0.16447151 -0.16636768]
31,"[[ 0.97956156 -2.98651807  0.1041793   0.03392174]
 [ 0.16831473  2.6084067   0.          0.        ]]",[-0.34814116 -0.29004067],-0.107556721477,[-1.05288593 -0.67141979],-0.510296,"[ 0.42292446 -0.58855994  1.24325118  0.24719357  0.91110243  0.29810992
  0.73206509  0.71712679 -0.94750744 -0.30151797  0.        ]",[-0.16447151 -0.16636768]
32,"[[ 0.94316851 -2.9615438   0.1041793   0.03392174]
 [-3.79441165 -0.10194349  0.          0.        ]]",[-0.12016779 -0.22490123],-0.106674731522,[-0.38548436  0.84427922],-0.436677,"[ 0.46524277 -0.58282954  1.21168198  0.17048153  0.91109947  0.29810935
  0.55261565  0.3448999  -0.93330909 -0.31409275  0.        ]",[-0.16447151 -0.16636768]
33,"[[ 0.85272215 -2.9300215   0.1041793   0.03392174]
 [-5.24538583  3.24302891  0.          0.        ]]",[ 0.08107614 -0.21106996],-0.106871244044,[ 0.95753933  0.4004576 ],-0.39782,"[ 0.56552306 -0.5743926   1.12629309  0.07415907  0.91109652  0.29810877
  0.48690856  0.80428037 -0.92324954 -0.335701    0.        ]",[-0.16447151 -0.16636768]
34,"[[ 0.78689482 -2.84989409  0.1041793   0.03392174]
 [-1.35033926  4.76463337  0.          0.        ]]",[-0.04562511 -0.26793158],-0.104527062367,[-0.71643208  0.51625981],-0.379576,"[ 0.63375527 -0.54695652  1.05823771 -0.16753959  0.91109356  0.2981082
  0.66329067  1.01324688 -0.87574985 -0.37834036  0.        ]",[-0.16447151 -0.16636768]
35,"[[ 0.73169725 -2.73503886  0.1041793   0.03392174]
 [-4.16004498  6.71440074  0.          0.        ]]",[ 0.16317084 -0.27018094],-0.101215334061,[-0.8499216  -0.03641838],-0.365952,"[ 0.68763731 -0.49294275  0.99757593 -0.50358263  0.9110906   0.29810762
  0.53605424  1.28101295 -0.80155712 -0.43467187  0.        ]",[-0.16447151 -0.16636768]
36,"[[ 0.61556137 -2.60353165  0.1041793   0.03392174]
 [-7.44257207  6.437267    0.          0.        ]]",[ 0.40720212 -0.25446427],-0.101944867167,[ 1.12475591 -1.07160834],-0.41191,"[ 0.79032604 -0.41070752  0.86011178 -0.86815695  0.91108765  0.29810704
  0.38740673  1.24294711 -0.73419096 -0.51408807  0.        ]",[-0.16447151 -0.16636768]
37,"[[ 0.50791076 -2.51579151  0.1041793   0.03392174]
 [-3.33619628  2.35034338  0.          0.        ]]",[ 0.3193925  -0.26135826],-0.105976938029,[ 0.77404265 -0.83757128],-0.423104,"[ 0.87160644 -0.34439408  0.72212147 -1.09643048  0.91108469  0.29810647
  0.57335974  0.68166728 -0.70551686 -0.58075882  0.        ]",[-0.16447151 -0.16636768]
38,"[[ 0.47259567 -2.50252616  0.1041793   0.03392174]
 [-0.20574904 -1.01260632  0.          0.        ]]",[ 0.21154997 -0.26245528],-0.107947563868,[-0.87561461 -0.06789721],-0.415534,"[ 0.8951848  -0.33360779  0.67491268 -1.12975917  0.91108174  0.29810589
  0.71511811  0.21981539 -0.70952935 -0.59753911  0.        ]",[-0.16447151 -0.16636768]
39,"[[ 0.43374056 -2.52527462  0.1041793   0.03392174]
 [-3.66823149 -1.2614058   0.          0.        ]]",[ 0.42069682 -0.21763226],-0.110771533845,[ 0.37542785 -1.25796841],-0.502857,"[ 0.91930635 -0.35198302  0.62198046 -1.07239549  0.91107878  0.29810532
  0.55832039  0.18564606 -0.74233398 -0.60000233  0.        ]",[-0.16447151 -0.16636768]
40,"[[ 0.37601636 -2.58997964  0.1041793   0.03392174]
 [-2.10939872 -5.19598559  0.          0.        ]]",[ 0.38847244 -0.19971351],-0.11494718248,[ 0.77924813 -0.55923481],-0.474423,"[ 0.95154635 -0.40104386  0.54159319 -0.90424761  0.91107583  0.29810474
  0.62890972 -0.35471149 -0.81113192 -0.58300176  0.        ]",[-0.16447151 -0.16636768]
41,"[[ 0.36519986 -2.71508383  0.1041793   0.03392174]
 [ 1.01734572 -7.30739133  0.          0.        ]]",[ 0.25440651 -0.20465454],-0.116637658858,[-0.05460514  0.32952482],-0.427148,"[ 0.95709906 -0.48183378  0.52631467 -0.56041392  0.91107287  0.29810417
  0.77050059 -0.6446817  -0.89495065 -0.51192123  0.        ]",[-0.16447151 -0.16636768]
42,"[[ 0.38317548 -2.84668887  0.1041793   0.03392174]
 [ 0.78101115 -5.85794397  0.          0.        ]]",[ 0.26550245 -0.18120812],-0.117145190381,[ 0.02726058 -0.31959764],-0.476872,"[ 0.94777767 -0.54567629  0.55166667 -0.17707687  0.91106991  0.29810359
  0.75979617 -0.44561938 -0.96424052 -0.42295854  0.        ]",[-0.16447151 -0.16636768]
43,"[[ 0.39972273 -2.97538101  0.1041793   0.03392174]
 [ 0.8734061  -7.0074392   0.          0.        ]]",[ 0.22356759 -0.16994524],-0.117988289353,[ 0.02292558 -0.09998762],-0.502807,"[ 0.93882099 -0.58609919  0.57484239  0.21296836  0.91106696  0.29810302
  0.76397809 -0.60348528 -1.02417786 -0.32906882  0.        ]",[-0.16447151 -0.16636768]
44,"[[ 0.41793121 -3.0417979   0.1041793   0.03392174]
 [ 0.9471658  -0.4389526   0.          0.        ]]",[ 0.27462775 -0.17171878],-0.118468475625,[ 0.79934891 -0.71454252],-0.558308,"[ 0.92855223 -0.59821057  0.60015804  0.41801594  0.911064    0.29810244
  0.76731611  0.29860646 -1.05199292 -0.27613914  0.        ]",[-0.16447151 -0.16636768]
45,"[[ 0.46844116 -3.03468896  0.1041793   0.03392174]
 [ 4.09332464  0.7128435   0.          0.        ]]",[ 0.0499592 -0.2236031],-0.117763355131,[-1.05505025 -0.1218935 ],-0.493418,"[ 0.89783417 -0.59720034  0.66929245  0.39598628  0.91106105  0.29810187
  0.9097858   0.45678927 -1.04237521 -0.284937    0.        ]",[-0.16447151 -0.16636768]
46,"[[ 0.50976971 -3.02039487  0.1041793   0.03392174]
 [ 0.05299117  0.62776579  0.          0.        ]]",[ 0.21133624 -0.18494903],-0.116951805821,[-0.06786778 -1.90105433],-0.630244,"[ 0.87029466 -0.59496135  0.72456922  0.35174367  0.91105809  0.29810129
  0.72681877  0.44510403 -1.03039387 -0.29666058  0.        ]",[-0.16447151 -0.16636768]
47,"[[ 0.50812281 -3.01144604  0.1041793   0.03392174]
 [-0.21678056  0.3013773   0.          0.        ]]",[ 0.22577441 -0.18085988],-0.11678686168,[ 0.09384298 -0.74083837],-0.530819,"[ 0.87143003 -0.59341706  0.72238801  0.32408391  0.91105514  0.29810071
  0.71460032  0.40027798 -1.0260226  -0.30323401  0.        ]",[-0.16447151 -0.16636768]
48,"[[ 0.50755808 -3.00698759  0.1041793   0.03392174]
 [ 0.1590562   0.15589981  0.          0.        ]]",[ 0.20543091 -0.18487495],-0.116704348164,[-1.26516743 -0.29247652],-0.494792,"[ 0.87181678 -0.59260619  0.72163833  0.310315    0.91105218  0.29810014
  0.731618    0.38029774 -1.02386265 -0.30640329  0.        ]",[-0.16447151 -0.16636768]
49,"[[ 0.47098275 -3.00430222  0.1041793   0.03392174]
 [-3.80338436  0.10683732  0.          0.        ]]",[ 0.46033916 -0.13570909],-0.117210739264,[ 1.19617381 -0.0870964 ],-0.485488,"[ 0.89619165 -0.59210416  0.67271892  0.30202561  0.91104923  0.29809956
  0.55217855  0.37355887 -1.02741979 -0.30805587  0.        ]",[-0.16447151 -0.16636768]
