timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.04834092  0.06793282  0.03993735 -0.17206868]
 [-0.00324341 -0.0030747   0.          0.        ]]","[ 1.11206602  1.74623978  0.02381499  0.73007001  0.37985213 -1.46796852
  0.69676347  0.29453808  0.91241534  1.35604233  0.        ]",-0.239933052337,[-0.04038743 -0.18354404],-1.3658,[-0.70578051 -1.21413898],[ 0.22834279 -2.94850564]
1,"[[-0.03932667  0.02814058  0.03993735 -0.17206868]
 [ 0.90165117 -3.96295186  0.          0.        ]]","[ 1.112598    1.74861371  0.03753353  0.63235639  0.37985017 -1.46794763
  0.76209587 -0.2478045   0.91277636  1.33742391  0.        ]",-0.238224311001,[-0.04038743 -0.18354404],-1.42286,[-0.67859948 -1.19142509],[-0.06363295 -0.35598858]
2,"[[-0.02399301 -0.06447287  0.03993735 -0.17206868]
 [ 0.63260697 -5.29395712  0.          0.        ]]","[ 1.11325426  1.74646411  0.0608801   0.40478314  0.37984821 -1.46792673
  0.74266432 -0.43009711  0.91019875  1.28531686  0.        ]",-0.233130967326,[-0.04038743 -0.18354404],-1.35858,[-0.67419535 -1.18750942],[-1.44072838 -1.55987463]
3,"[[-0.05114233 -0.20901282  0.03993735 -0.17206868]
 [-3.33436345 -9.14720212  0.          0.        ]]","[ 1.11184076  1.72164421  0.01955191  0.05305378  0.37984625 -1.46790584
  0.45622592 -0.95783245  0.88705872  1.1258981   0.        ]",-0.216474635584,[-0.04038743 -0.18354404],-1.31903,[-0.6068331  -1.13536525],[-0.78100638 -0.16798713]
4,"[[-0.14816704 -0.39680183  0.03993735 -0.17206868]
 [-6.35809239 -9.63009068  0.          0.        ]]","[ 1.09855995  1.65118336 -0.12746205 -0.38696098  0.37984429 -1.46788495
  0.23789503 -1.02395983  0.79652276  0.83845751  0.        ]",-0.182965993673,[-0.04038743 -0.18354404],-1.14886,[-0.55741549 -1.09589422],[-0.42646449 -0.22254818]
5,"[[ -0.29099642  -0.59632543   0.03993735  -0.17206868]
 [ -7.91970943 -10.31996235   0.           0.        ]]","[ 1.05580098  1.53166646 -0.33963984 -0.81752986  0.37984233 -1.46786406
  0.1251367  -1.11843388  0.60643807  0.52242818  0.        ]",-0.13813067655,[-0.04038743 -0.18354404],-0.888049,[-0.4900679  -1.04009342],[-0.99848938 -1.25924572]
6,"[[ -0.48744974  -0.84038722   0.03993735  -0.17206868]
 [-11.71323662 -14.07368435   0.           0.        ]]","[ 0.95343669  1.3298895  -0.61608207 -1.26815308  0.37984037 -1.46784317
 -0.14877839 -1.63251926  0.26043628  0.22568877  0.        ]",-0.0771259026307,[-0.04038743 -0.18354404],-0.587858,[-0.36123711 -0.92659211],[ 0.98750746 -0.99352008]
7,"[[ -0.68019613  -1.15854443   0.03993735  -0.17206868]
 [ -7.57524473 -17.72984411   0.           0.        ]]","[ 0.80754494  0.99430684 -0.8606893  -1.6893167   0.37983841 -1.46782228
  0.15001046 -2.13321226 -0.19366518  0.11060961  0.        ]",-0.00921986814643,[-0.04038743 -0.18354404],-0.508907,[-0.25171417 -0.81867313],[ 2.25276868 -0.30068879]
8,"[[ -0.79051514  -1.52157322   0.03993735  -0.17206868]
 [ -3.47019082 -18.57020777   0.           0.        ]]","[ 0.70581398  0.55173759 -0.98524928 -1.89227121  0.37983645 -1.46780139
  0.44642056 -2.24824493 -0.55415121  0.23615093  0.        ]",-0.0481549164605,[-0.04038743 -0.18354404],-0.503317,[-0.17416701 -0.73162097],[ 0.00945956 -0.11693715]
9,"[[ -0.85887464  -1.89393392   0.03993735  -0.17206868]
 [ -3.36608748 -18.66554373   0.           0.        ]]","[ 0.63678763  0.08993416 -1.05591292 -1.76797457  0.37983448 -1.4677805
  0.45393508 -2.2612393  -0.77729692  0.49676758  0.        ]",-0.0939395750141,[-0.04038743 -0.18354404],-0.623997,[-0.13696273 -0.67090118],[-1.272047    1.17572283]
