timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.08846845 -0.05966654  0.04056005 -0.0525022 ]
 [ 0.00120887 -0.00385704  0.          0.        ]]",[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],-0.170071019512,[-0.00127366 -0.00878287],0.439367,[ 0.  0.],[-0.86035622 -1.23581652]
1,"[[-0.12257711 -0.09945748  0.04056005 -0.0525022 ]
 [-3.40075704 -3.96204917  0.          0.        ]]","[-1.11114481 -1.05409577 -1.40932169 -1.41063125  0.          0.
 -1.41421307 -1.4142132  -0.77527265 -1.37242479  0.        ]",-0.166764959692,[-0.00127366 -0.00878287],-10.97,[ 0.00393559  0.00490574],[-1.09344914  1.1987323 ]
2,"[[-0.22962383 -0.13816835  0.04056005 -0.0525022 ]
 [-7.29095372  0.07749751  0.          0.        ]]","[-1.70399322 -1.50463376 -1.69539085 -1.54142736  0.          0.
 -1.57573435  0.98759601 -1.61087155 -1.66675078  0.        ]",-0.159760467302,[-0.00127366 -0.00878287],-15.4984,[ 0.00511059  0.00448846],[ 1.32094782 -1.20374507]
3,"[[-0.33429004 -0.17637733  0.04056005 -0.0525022 ]
 [-3.18933428 -3.88518668  0.          0.        ]]","[-1.83418277 -1.68530574 -1.70725319 -1.5921993   0.          0.
  0.13666267 -1.25510405 -1.79027581 -1.68142817  0.        ]",-0.153694178384,[-0.00127366 -0.00878287],-17.028,[ 0.00663945  0.00278488],[ 0.81673422 -0.26035823]
4,"[[-0.36502354 -0.26366546  0.04056005 -0.0525022 ]
 [ 0.10501972 -4.84043695  0.          0.        ]]","[-1.5600881  -2.05818706 -1.42536969 -1.88977869  0.          0.
  1.27786076 -1.34051549 -1.74052879 -1.5364486   0.        ]",-0.149684774483,[-0.00127366 -0.00878287],-15.3103,[ 0.00620134  0.00038154],[-0.54032443  0.12485639]
5,"[[-0.38439273 -0.35454426  0.04056005 -0.0525022 ]
 [-2.03482145 -4.24941696  0.          0.        ]]","[ -1.40753891e+00  -2.12999109e+00  -1.26574365e+00  -1.90583387e+00
  -6.93889390e-15   6.93889390e-15   2.91640115e-01  -8.54399740e-01
  -1.73619967e+00  -1.45725821e+00   0.00000000e+00]",-0.145946926992,[-0.00127366 -0.00878287],-15.0749,[ 0.00734116  0.00120018],[ 0.09939967  0.11112978]
6,"[[-0.42074246 -0.43427512  0.04056005 -0.0525022 ]
 [-1.6015912  -3.72541445  0.          0.        ]]","[ -1.51251659e+00  -2.10003187e+00  -1.29473461e+00  -1.83271733e+00
  -6.93889390e-15   0.00000000e+00   4.57909772e-01  -4.94095748e-01
  -1.80565837e+00  -1.46002191e+00   0.00000000e+00]",-0.14210861607,[-0.00127366 -0.00878287],-16.9306,[ 0.00687405  0.00065606],[ 1.02474025  1.25735876]
7,"[[-0.41277922 -0.46833023  0.04056005 -0.0525022 ]
 [ 2.38466058  0.30647427  0.          0.        ]]","[-1.18506898 -1.84791416 -1.06235539 -1.61593215  0.          0.
  1.81028575  1.5853059  -1.52491255 -1.25421518  0.        ]",-0.141071098167,[-0.00127366 -0.00878287],-14.3927,[ 0.00415466 -0.00368991],[ 2.30648732  0.43218256]
8,"[[-0.32587338 -0.44510602  0.04056005 -0.0525022 ]
 [ 6.29290059  2.01028194  0.          0.        ]]","[-0.07455686 -1.32296436 -0.280122   -1.24649961  0.          0.
  2.21107776  1.86967783 -0.7039568  -0.69364322  0.        ]",-0.144437998357,[-0.00127366 -0.00878287],-4.53686,[ 0.00278541 -0.00365216],[-0.78824481 -0.55556577]
9,"[[-0.23254336 -0.42735863  0.04056005 -0.0525022 ]
 [ 3.05090458 -0.22809474  0.          0.        ]]","[  8.12940879e-01  -1.01099753e+00   5.71828222e-01  -1.01169749e+00
   0.00000000e+00   6.93889390e-15   1.09014789e+00   7.67463044e-01
  -1.72884482e-02  -1.14213102e-01   0.00000000e+00]",-0.148590221742,[-0.00127366 -0.00878287],0.544955,[ 0.00122604 -0.00097408],[-2.02085393  0.68649134]
10,"[[-0.21183292 -0.40458742  0.04056005 -0.0525022 ]
 [-0.96647847  2.49613006  0.          0.        ]]","[  9.05053394e-01  -7.15101282e-01   7.25992535e-01  -7.91931384e-01
   0.00000000e+00   6.93889390e-15  -1.14294239e-01   1.68789190e+00
   1.98183020e-01   7.65040547e-02   0.00000000e+00]",-0.150428069423,[-0.00127366 -0.00878287],0.160799,[ 0.00099428 -0.00013763],[ 0.58533682  0.12261059]
11,"[[-0.20773935 -0.35029833  0.04056005 -0.0525022 ]
 [ 1.36805484  2.9313303   0.          0.        ]]","[  8.69107562e-01  -1.66632819e-01   7.19533597e-01  -3.86386762e-01
   6.93889390e-15   0.00000000e+00   5.87628519e-01   1.59307057e+00
   4.35270759e-01   2.63738439e-01   0.00000000e+00]",-0.152893187638,[-0.00127366 -0.00878287],-2.92282,[ 0.0010275   0.00057973],[ 0.10120995 -0.45318905]
12,"[[-0.17662576 -0.3102596   0.04056005 -0.0525022 ]
 [ 1.74206031  1.07871698  0.          0.        ]]","[ 1.01407665  0.19145682  0.97075929 -0.08243937  0.          0.
  0.66950463  0.804528    0.7230724   0.58785835  0.        ]",-0.155980678852,[-0.00127366 -0.00878287],-10.7288,[ 0.00100794  0.00098051],[ 2.75866357  1.39719156]
13,"[[-0.10245429 -0.24918651  0.04056005 -0.0525022 ]
 [ 5.66201779  5.01548011  0.          0.        ]]","[ 1.280438    0.65061639  1.54849637  0.3855291   0.          0.
  1.69456016  1.95957124  1.15251886  1.24171379  0.        ]",-0.162242289885,[-0.00127366 -0.00878287],-20.1968,[ 0.00236692  0.00153987],[-1.02865722  0.416142  ]
14,"[[-0.03003516 -0.13332489  0.04056005 -0.0525022 ]
 [ 1.59345763  6.56550876  0.          0.        ]]","[ 1.32667889  1.20293727  1.91904125  1.23979677  0.          0.          0.4257604
  2.05553383  1.42034717  1.88489049  0.        ]",-0.170880113259,[-0.00127366 -0.00878287],-29.1019,[ 0.0013424   0.00237576],[ 1.33976583 -0.58731716]
