timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.06801069  0.04110352 -0.08803483 -0.16962042]
 [-0.00266856  0.00123921  0.          0.        ]]","[ 0.84842882  1.50537476 -0.09740135  1.1166158  -0.75166354 -1.47029744
  0.71616301  0.33333809  2.43057573  1.87529586  0.        ]",-0.33796474275,[-0.70985401 -0.50302398],-3.32622,[-3.87386942 -4.56945372],[-3.32178017 -4.80701505]
1,"[[ -1.07738592e-01   1.41565126e-03  -8.80348321e-02  -1.69620415e-01]
 [ -3.95696002e+00  -3.95683978e+00   0.00000000e+00   0.00000000e+00]]","[ 0.84315979  1.50639091 -0.16230762  1.00471337 -0.75166309 -1.47029566
  0.60141815 -0.27630575  2.421029    1.7483963   0.        ]",-0.331328021377,[-0.70985401 -0.50302398],-3.26614,[-2.92703271 -3.91087842],[-3.72497245 -3.8839318 ]
2,"[[-0.22576806 -0.11664782 -0.08803483 -0.16962042]
 [-7.83310311 -7.83657809  0.          0.        ]]","[ 0.81357155  1.49818974 -0.35310427  0.67247641 -0.75166264 -1.47029389
  0.48894104 -0.8738829   2.34176107  1.37877229  0.        ]",-0.309440701863,[-0.70985401 -0.50302398],-3.07857,[-1.49722695 -2.95083618],[-1.11646361 -2.17760936]
3,"[[ -0.42055368  -0.3115352   -0.08803483  -0.16962042]
 [-11.63290349 -11.63947152   0.           0.        ]]","[ 0.72024212  1.44830145 -0.65557646  0.13622087 -0.75166219 -1.47029212
  0.37867926 -1.45962288  2.05461971  0.82739633  0.        ]",-0.266924965726,[-0.70985401 -0.50302398],-2.57183,[ 0.12602933 -1.71477997],[ 0.30510609 -2.26392242]
4,"[[ -0.63878662  -0.58174371  -0.08803483  -0.16962042]
 [-10.19531504 -15.36893138   0.           0.        ]]","[ 0.55394773  1.30788683 -0.96386267 -0.54901912 -0.75166174 -1.47029035
  0.42039465 -2.03404976  1.48926891  0.34054826  0.        ]",-0.206171813256,[-0.70985401 -0.50302398],-2.01427,[ 0.99112809 -0.26048243],[ 0.84281902  0.43518711]
5,"[[ -0.80723422  -0.86879029  -0.08803483  -0.16962042]
 [ -6.66112453 -13.34246906   0.           0.        ]]","[ 0.38572284  1.07890255 -1.17078331 -1.15276489 -0.7516613  -1.47028858
  0.52294868 -1.72192123  0.86889963  0.1533314   0.        ]",-0.146121761124,[-0.70985401 -0.50302398],-1.61891,[ 0.90498     0.50119901],[ 0.39225746  0.63671439]
6,"[[ -0.92358189  -1.10769776  -0.08803483  -0.16962042]
 [ -4.97913937 -10.55755362   0.           0.        ]]","[ 0.25193495  0.83872844 -1.29443588 -1.52258161 -0.75166085 -1.4702868
  0.57175585 -1.29297355  0.39486683  0.18651039  0.        ]",-0.0998268267663,[-0.70985401 -0.50302398],-1.33665,[ 0.85109967  0.95284265],[ 1.40475456  1.42581664]
7,"[[-0.98249206 -1.27703372 -0.08803483 -0.16962042]
 [-0.92520055 -6.38992117  0.          0.        ]]","[ 0.17937543  0.64907005 -1.35039251 -1.69881976 -0.7516604  -1.47028503
  0.68939174 -0.65105413  0.12969739  0.28875638  0.        ]",-0.0736298485448,[-0.70985401 -0.50302398],-1.22786,[ 0.19419643  0.69873244],[ 0.89744669  1.36280087]
8,"[[-0.96519113 -1.36384312 -0.08803483 -0.16962042]
 [ 2.64348667 -2.30461623  0.          0.        ]]","[ 0.20099808  0.54761189 -1.33443976 -1.75945581 -0.75165995 -1.47028326
  0.79294663 -0.0218154   0.08557779  0.34920119  0.        ]",-0.0697252650832,[-0.70985401 -0.50302398],-1.32466,[-0.70861197  0.0439321 ],[-0.74121327  1.28459512]
9,"[[-0.94228408 -1.36974326 -0.08803483 -0.16962042]
 [-0.34283833  1.70124453  0.          0.        ]]","[ 0.22923005  0.54063939 -1.31269806 -1.76282426 -0.7516595  -1.47028149
  0.70628969  0.59518687  0.11885423  0.3497034   0.        ]",-0.0729540816003,[-0.70985401 -0.50302398],-1.29523,[-0.78006822 -0.6317659 ],[-0.43510074 -0.02401963]
