timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
15,"[[-0.45197821 -1.21940444  0.0563245  -0.14140565]
 [-2.4621803   6.22698873  0.          0.        ]]",[ 0.215132   -0.49030477],-0.0254436934704,[ 0.14700681 -0.7651414 ],-1.00413,"[ 0.69658259  0.68888674 -0.69576845 -1.61718744  0.47733201 -1.23146124
  0.63837471  1.30035355 -0.39027173  0.16622267  0.        ]",[-0.78132039 -0.55259925]
16,"[[-0.49488883 -1.12650041  0.0563245  -0.14140565]
 [-1.83097447  3.07391982  0.          0.        ]]",[ 0.23406444 -0.09265902],-0.0305998800421,[-0.19501134  0.60598833],-0.970988,"[ 0.66675492  0.79195305 -0.75823797 -1.51655074  0.47733181 -1.23146016
  0.65643386  0.81006876 -0.35327046  0.12271521  0.        ]",[-0.78132039 -0.55259925]
17,"[[-0.53889311 -1.04155584  0.0563245  -0.14140565]
 [-2.56700383  5.41274502  0.          0.        ]]",[ 0.33813664 -0.49327862],-0.0347159199537,[ 0.23851516 -1.62388318],-1.01048,"[ 0.63360219  0.88230506 -0.82081309 -1.40544919  0.47733161 -1.23145909
  0.63537496  1.17374189 -0.3288867   0.0820298   0.        ]",[-0.78132039 -0.55259925]
18,"[[-0.58024319 -0.97410664  0.0563245  -0.14140565]
 [-1.57131747  1.34572563  0.          0.        ]]",[ 0.35720646  0.10409372],-0.0373573893716,[-0.319191   -0.08148969],-0.966277,"[ 0.600139    0.95095686 -0.87813475 -1.30478641  0.4773314  -1.23145802
  0.66386229  0.54134321 -0.32177837  0.04612518  0.        ]",[-0.78132039 -0.55259925]
19,"[[-0.62402772 -0.95069306  0.0563245  -0.14140565]
 [-2.80303067  0.9967985   0.          0.        ]]",[ 0.64874816  0.24898432],-0.036408182185,[ 0.45118301  1.06292571],-0.888694,"[ 0.56233082  0.97408369 -0.93715784 -1.26735791  0.4773312  -1.23145694
  0.62862134  0.4870868  -0.37128582  0.00892142  0.        ]",[-0.78132039 -0.55259925]
20,"[[-0.66163287 -0.89123262  0.0563245  -0.14140565]
 [-0.96363034  4.93611066  0.          0.        ]]",[ 0.26142696 -0.57109892],-0.0387745593494,[ 0.4951837  -0.98434604],-0.921938,"[ 0.52796251  1.03106462 -0.98639238 -1.16674882  0.477331   -1.23145587
  0.68124823  1.09962696 -0.36975818 -0.02183664  0.        ]",[-0.78132039 -0.55259925]
21,"[[-0.66104495 -0.83260306  0.0563245  -0.14140565]
 [ 1.01583278  0.94016264  0.          0.        ]]",[ 0.08614446  0.00011495],-0.0429692033362,[ 0.27734206 -0.39453521],-0.89864,"[ 0.5285128   1.08463192 -0.98563273 -1.06001497  0.4773308  -1.2314548
  0.73788244  0.47827924 -0.30111476 -0.01817956  0.        ]",[-0.78132039 -0.55259925]
22,"[[-0.62991551 -0.82966397  0.0563245  -0.14140565]
 [ 2.09352326 -0.64098153  0.          0.        ]]",[-0.1391457   0.16683961],-0.0454505254622,[ 0.61337016  0.6190282 ],-0.893131,"[ 0.55706345  1.08724467 -0.94495561 -1.05447341  0.47733059 -1.23145372
  0.76871592  0.23242004 -0.24235437  0.0109885   0.        ]",[-0.78132039 -0.55259925]
23,"[[-0.5641201  -0.81777097  0.0563245  -0.14140565]
 [ 4.47806576  1.8220832   0.          0.        ]]",[-0.85954058 -0.56916648],-0.0528119425431,[-0.85718844  0.20011779],-0.991596,"[ 0.61344806  1.09774775 -0.85595779 -1.03187038  0.47733039 -1.23145265
  0.83693982  0.61541273 -0.11500421  0.07999147  0.        ]",[-0.78132039 -0.55259925]
24,"[[-0.50947736 -0.77372936  0.0563245  -0.14140565]
 [ 0.9978105   2.57954266  0.          0.        ]]",[-0.55707967 -0.86032778],-0.0634913146615,[-0.90823327 -1.25063682],-1.03372,"[ 0.6560468   1.13561898 -0.77915147 -0.94568208  0.47733019 -1.23145158
  0.73736548  0.73319313  0.02493028  0.15456368  0.        ]",[-0.78132039 -0.55259925]
25,"[[-0.52575865 -0.76236681  0.0563245  -0.14140565]
 [-2.61391268 -1.42992429  0.          0.        ]]",[ 0.24710007  0.04600151],-0.0625389667109,[ 0.44981428  0.36484346],-0.975693,"[ 0.64376374  1.1451208  -0.80229563 -0.92282342  0.47732998 -1.2314505
  0.63402977  0.10974286  0.01105947  0.13847191  0.        ]",[-0.78132039 -0.55259925]
26,"[[-0.55966756 -0.77619271  0.0563245  -0.14140565]
 [-0.78306673  0.04242656  0.          0.        ]]",[ 0.01734576 -0.17407772],-0.0571558796796,[ 0.24314204 -0.51761934],-0.924027,"[ 0.61706401  1.13354232 -0.84979257 -0.95060319  0.47732978 -1.23144943
  0.68641196  0.33868533 -0.06059795  0.09480526  0.        ]",[-0.78132039 -0.55259925]
27,"[[-0.56551515 -0.7959197   0.0563245  -0.14140565]
 [ 0.19504593 -2.0082896   0.          0.        ]]",[ -1.25944614e-04   2.45706841e-01],-0.0546716404549,[-0.04739013  0.49631634],-0.960009,"[ 0.61230834  1.11673866 -0.85788356 -0.98959022  0.47732958 -1.23144836
  0.71439649  0.01980995 -0.09262405  0.08336404  0.        ]",[-0.78132039 -0.55259925]
28,"[[-0.56354067 -0.81596837  0.0563245  -0.14140565]
 [ 0.00304699 -0.0032601   0.          0.        ]]",[-0.05146882 -0.07799605],-0.0530427541462,[-0.00207274  0.26689131],-0.940028,"[ 0.61391867  1.09932527 -0.85515422 -1.02841609  0.47732937 -1.23144729
  0.70890281  0.33158128 -0.11196057  0.08101504  0.        ]",[-0.78132039 -0.55259925]
29,"[[-0.56356602 -0.80542988  0.0563245  -0.14140565]
 [-0.00555318  1.05358665  0.          0.        ]]",[-0.09303066 -0.29792982],-0.0540115500258,[-0.17398817 -0.46334636],-0.939158,"[ 0.61389773  1.10851901 -0.85518877 -1.00810747  0.47732917 -1.23144621
  0.70865638  0.49591518 -0.10007689  0.08331299  0.        ]",[-0.78132039 -0.55259925]
30,"[[-0.57057657 -0.80297295  0.0563245  -0.14140565]
 [-0.69321438 -0.80171066  0.          0.        ]]",[ 0.09874389  0.07537152],-0.0534672874843,[-0.09403354  1.07233965],-0.976588,"[ 0.60815587  1.1106485  -0.86486147 -1.00333993  0.47732897 -1.23144514
  0.68898126  0.20742605 -0.10915658  0.07622399  0.        ]",[-0.78132039 -0.55259925]
31,"[[-0.58804888 -0.77911889  0.0563245  -0.14140565]
 [-1.05281737  3.17386726  0.          0.        ]]",[ 0.04041212 -0.70392776],-0.0537395151671,[-0.27724613 -0.60606398],-0.933879,"[ 0.59357214  1.13106653 -0.88877935 -0.95643147  0.47732877 -1.23144407
  0.67869227  0.82560741 -0.11200306  0.06263184  0.        ]",[-0.78132039 -0.55259925]
32,"[[-0.61989349 -0.740346    0.0563245  -0.14140565]
 [-2.12805851  0.71162939  0.          0.        ]]",[ 0.38399345 -0.19422735],-0.0538372429315,[ 0.24312862 -0.58524048],-0.907686,"[ 0.56599955  1.16320998 -0.93165427 -0.87781219  0.47732856 -1.23144299
  0.64792807  0.4427419  -0.12311138  0.03732493  0.        ]",[-0.78132039 -0.55259925]
33,"[[-0.65237354 -0.74950836  0.0563245  -0.14140565]
 [-1.12329967 -1.62009486  0.          0.        ]]",[ 0.4929837   0.33084738],-0.0500259393282,[ 0.98291363 -0.47798435],-0.866369,"[ 0.53658072  1.15573182 -0.97439172 -0.89665026  0.47732836 -1.23144192
  0.67667503  0.08017065 -0.1905372   0.0016008   0.        ]",[-0.78132039 -0.55259925]
34,"[[-0.63559352 -0.8005906   0.0563245  -0.14140565]
 [ 2.78828839 -3.48191183  0.          0.        ]]",[-0.03955713  0.63482523],-0.0473394612234,[-0.04319653  0.944329  ],-0.953356,"[ 0.55194043  1.11270572 -0.95243949 -0.99870379  0.47732816 -1.23144085
  0.78858965 -0.20933241 -0.21911034  0.00951408  0.        ]",[-0.78132039 -0.55259925]
35,"[[-0.58210794 -0.83202008  0.0563245  -0.14140565]
 [ 2.56102938  0.3262711   0.          0.        ]]",[-0.41303697 -0.14299701],-0.0496233160845,[-0.35234499 -0.64396239],-0.948111,"[ 0.5985735   1.08513868 -0.88067488 -1.05890805  0.47732795 -1.23143977
  0.78208707  0.38282085 -0.16185509  0.05821268  0.        ]",[-0.78132039 -0.55259925]
36,"[[-0.54537422 -0.85113796  0.0563245  -0.14140565]
 [ 1.11714552 -2.22954576  0.          0.        ]]",[-0.17894068  0.34039474],-0.0517791802612,[-0.9510249   0.77055381],-1.02889,"[ 0.62849863  1.06797653 -0.82988442 -1.09453336  0.47732775 -1.2314387
  0.74077547 -0.01459601 -0.1211875   0.0933987   0.        ]",[-0.78132039 -0.55259925]
37,"[[-0.56101517 -0.86466163  0.0563245  -0.14140565]
 [-2.66862924  0.86685705  0.          0.        ]]",[ 0.43116531 -0.00865316],-0.0488323901533,[-0.05097077 -0.90977607],-0.955753,"[ 0.615969    1.0556606  -0.85165389 -1.11927036  0.47732755 -1.23143763
  0.63245973  0.46687927 -0.16303178  0.07449168  0.        ]",[-0.78132039 -0.55259925]
38,"[[-0.61587018 -0.88363941  0.0563245  -0.14140565]
 [-2.81640116 -2.75257185  0.          0.        ]]",[ 0.76909411  0.78973353],-0.0421718680954,[-0.08144183 -0.11643511],-0.935783,"[ 0.56955149  1.0381376  -0.9262862  -1.15332679  0.47732735 -1.23143655
  0.6282315  -0.09592432 -0.27961201  0.01860064  0.        ]",[-0.78132039 -0.55259925]
39,"[[-0.6748718  -0.94276868  0.0563245  -0.14140565]
 [-3.08287976 -3.15900076  0.          0.        ]]",[ 0.99104977  1.03774548],-0.0351253255912,[ 1.00565687  0.24160321],-0.883852,"[ 0.51545022  0.98180842 -1.00338064 -1.25439206  0.47732714 -1.23143548
  0.62060693 -0.15912201 -0.45302987 -0.03144736  0.        ]",[-0.78132039 -0.55259925]
40,"[[-0.69622327 -0.99573462  0.0563245  -0.14140565]
 [ 0.93438706 -2.14098034  0.          0.        ]]",[ 0.37330857  0.82446027],-0.0327022997594,[-0.27248108  2.29849084],-0.985381,"[  4.94840734e-01   9.29245633e-01  -1.03041622e+00  -1.33821569e+00
   4.77326940e-01  -1.23143441e+00   7.35545308e-01  -8.24669305e-04
  -5.52657841e-01  -4.13925202e-02   0.00000000e+00]",[-0.78132039 -0.55259925]
41,"[[-0.68854967 -0.99839791  0.0563245  -0.14140565]
 [-0.16336815  1.86131057  0.          0.        ]]",[ 0.37992343  0.19498609],-0.0324334133446,[ 0.12149286  0.69875921],-0.911307,"[ 0.50230927  0.9265523  -1.02075321 -1.34225744  0.47732674 -1.23143334
  0.70413686  0.62151248 -0.54175629 -0.03597917  0.        ]",[-0.78132039 -0.55259925]
42,"[[-0.68696986 -0.93378266  0.0563245  -0.14140565]
 [ 0.31972265  4.59111687  0.          0.        ]]",[ 0.17031622 -0.4047814 ],-0.0354447508119,[ 0.54651729 -0.38323757],-0.910859,"[ 0.50383808  0.99053121 -1.01875565 -1.23953043  0.47732653 -1.23143226
  0.71795829  1.04598387 -0.46462299 -0.04093579  0.        ]",[-0.78132039 -0.55259925]
43,"[[-0.65893963 -0.85810407  0.0563245  -0.14140565]
 [ 2.47611353  2.98210552  0.          0.        ]]",[-0.2026237  -0.37351823],-0.0412397050239,[ 0.7874391  -0.67070129],-0.887506,"[ 0.53047467  1.06164609 -0.98289943 -1.10731701  0.47732633 -1.23143119
  0.77965479  0.79578967 -0.32670441 -0.01820237  0.        ]",[-0.78132039 -0.55259925]
44,"[[-0.57864241 -0.82570915  0.0563245  -0.14140565]
 [ 5.5433996   0.26645006  0.          0.        ]]",[-0.93787563 -0.26908618],-0.0505453606626,[-1.47794802  0.06841499],-1.01657,"[ 0.60146864  1.09073256 -0.87592838 -1.04697229  0.47732613 -1.23143012
  0.86741301  0.37351772 -0.14872145  0.06295776  0.        ]",[-0.78132039 -0.55259925]
45,"[[-0.50857164 -0.81770148  0.0563245  -0.14140565]
 [ 1.47722065  0.53340901  0.          0.        ]]",[-0.50600255 -0.36127579],-0.059331056152,[-0.81451793 -0.67330466],-1.02099,"[ 0.65671448  1.09779093 -0.77784549 -1.03172015  0.47732592 -1.23142904
  0.75107431  0.41502844 -0.02252813  0.14258428  0.        ]",[-0.78132039 -0.55259925]
46,"[[-0.51164494 -0.83387772  0.0563245  -0.14140565]
 [-1.77373731 -2.14212074  0.          0.        ]]",[ 0.15704732  0.29741824],-0.057378645809,[-0.8871358  0.9696978],-1.07476,"[  6.54426241e-01   1.08347595e+00  -7.82232499e-01  -1.06239278e+00
   4.77325722e-01  -1.23142797e+00   6.58060143e-01  -1.00424874e-03
  -4.56901564e-02   1.34764785e-01   0.00000000e+00]",[-0.78132039 -0.55259925]
47,"[[-0.58199608 -0.83775929  0.0563245  -0.14140565]
 [-5.24978266  1.74103181  0.          0.        ]]",[ 0.85046637 -0.10573295],-0.0491227723853,[ 1.05008405 -0.32392434],-0.878892,"[ 0.59866415  1.08000875 -0.88051499 -1.06967189  0.47732552 -1.2314269
  0.558606    0.6028082  -0.16818109  0.05734811  0.        ]",[-0.78132039 -0.55259925]
48,"[[-0.64624918 -0.81616577  0.0563245  -0.14140565]
 [-1.18906258  0.42270118  0.          0.        ]]",[ 0.40987602  0.09398131],-0.0452457992201,[-0.01148626 -0.63397185],-0.918867,"[ 0.54222252  1.09913625 -0.96640312 -1.02877796  0.47732532 -1.23142582
  0.67478783  0.39781352 -0.25583145 -0.00285374  0.        ]",[-0.78132039 -0.55259925]
49,"[[-0.67024234 -0.83298193  0.0563245  -0.14140565]
 [-1.21019269 -2.09592302  0.          0.        ]]",[ 0.6375581   0.65341377],-0.0423840170659,[ 0.02888418  0.35570556],-0.925452,"[ 0.51984483  1.08427173 -0.99745064 -1.06070598  0.47732511 -1.23142475
  0.67418293  0.0061786  -0.31808125 -0.02638789  0.        ]",[-0.78132039 -0.55259925]
