timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
14,"[[ -4.50281840e+00  -3.02247707e+00  -8.31546099e-03   1.03924055e-01]
 [ -3.85122421e+01   7.65971836e-01   0.00000000e+00   0.00000000e+00]]",[-1.25485575 -0.42057443],-0.112600298597,[-1.16225578 -0.53303187],-1.80696,"[-1.03701572 -0.97985767  1.64029237  0.70970954 -0.07632354  0.8980714
 -0.39113522  0.4497028  -0.4275531  -0.85113188  0.        ]",[-0.87455601 -0.71276307]
15,"[[ -5.30513857e+00  -3.01146771e+00  -8.31546099e-03   1.03924055e-01]
 [ -4.17091219e+01   3.73975030e-01   0.00000000e+00   0.00000000e+00]]",[-0.77543032 -0.62196839],-0.120372989528,[-1.23343726 -0.66283846],-2.04462,"[ 0.15683561 -0.97821286  1.3981033   0.67977247 -0.07632352  0.89807095
 -0.48063681  0.38719795 -0.5141616  -0.95029849  0.        ]",[-0.87455601 -0.71276307]
16,"[[ -6.17076138e+00  -3.00638846e+00  -8.31546099e-03   1.03924055e-01]
 [ -4.48427166e+01   1.62141362e-01   0.00000000e+00   0.00000000e+00]]",[-1.01757646 -0.98645848],-0.119675910792,[-0.88709877 -1.49663489],-2.14981,"[ 0.83426897 -0.97740504  0.23006406  0.66597496 -0.0763235   0.8980705
 -0.56836661  0.3534205  -0.66753306 -0.95297368  0.        ]",[-0.87455601 -0.71276307]
17,"[[ -7.09394873e+00  -3.00456623e+00  -8.31546099e-03   1.03924055e-01]
 [ -4.74672715e+01   4.40461703e-02   0.00000000e+00   0.00000000e+00]]",[-1.71621549 -1.23359847],-0.10813375339,[-1.37340695 -1.32819342],-2.01905,"[ 0.35973602 -0.9771074  -1.13304421  0.66102709 -0.07632348  0.89807005
 -0.64184499  0.33458986 -0.7744756  -0.82481597  0.        ]",[-0.87455601 -0.71276307]
18,"[[ -8.07359085e+00  -3.00409272e+00  -8.31546099e-03   1.03924055e-01]
 [ -5.04868778e+01   1.04796544e-02   0.00000000e+00   0.00000000e+00]]",[-1.99907398 -1.10984731],-0.0920006084812,[-1.70616322 -0.57281368],-1.82577,"[-1.05228966 -0.97702902 -1.54208803  0.65974141 -0.07632346  0.89806961
 -0.72638343  0.3292375  -0.72745221 -0.65363175  0.        ]",[-0.87455601 -0.71276307]
19,"[[ -9.11302530e+00  -3.00353771e+00  -8.31546099e-03   1.03924055e-01]
 [ -5.34467038e+01   3.30601531e-02   0.00000000e+00   0.00000000e+00]]",[-2.06215334 -1.13154328],-0.0876242808144,[-1.69558573 -1.36747131],-1.65297,"[-2.19516541 -0.9769369  -0.45216321  0.65823456 -0.07632344  0.89806916
 -0.80924817  0.33283791 -0.54578804 -0.5984427   0.        ]",[-0.87455601 -0.71276307]
20,"[[ -1.02110684e+01  -3.00341737e+00  -8.31546099e-03   1.03924055e-01]
 [ -5.63479398e+01  -8.37576887e-03   0.00000000e+00   0.00000000e+00]]",[-1.56751311 -0.79689127],-0.102733876466,[-1.93442083  0.12062396],-1.68151,"[-1.81315725 -0.97691646  1.19995627  0.65790764 -0.07632342  0.89806871
 -0.89047253  0.32623076 -0.40205089 -0.73618302  0.        ]",[-0.87455601 -0.71276307]
21,"[[ -1.13665597e+01  -2.99877256e+00  -8.31546099e-03   1.03924055e-01]
 [ -5.91917028e+01   4.71303259e-01   0.00000000e+00   0.00000000e+00]]",[-0.72994119 -0.58965397],-0.119508784999,[-0.4332418 -0.4162022],-1.99369,"[-0.14853689 -0.97613438  1.56513261  0.64530381 -0.07632339  0.89806826
 -0.97008776  0.40271659 -0.4640026  -0.93362445  0.        ]",[-0.87455601 -0.71276307]
22,"[[ -1.25558479e+01  -3.00204647e+00  -8.31546099e-03   1.03924055e-01]
 [ -5.97352967e+01  -4.03945816e-01   0.00000000e+00   0.00000000e+00]]",[-1.12654305 -1.11555171],-0.11969617892,[-1.7626275  -1.08838809],-2.16278,"[ 0.84401426 -0.97668741  0.06449676  0.65418637 -0.07632337  0.89806781
 -0.98530602  0.26315593 -0.68321389 -0.9532318   0.        ]",[-0.87455601 -0.71276307]
23,"[[ -1.37784137e+01  -3.00552440e+00  -8.31546099e-03   1.03924055e-01]
 [ -6.25120363e+01  -3.63593634e-02   0.00000000e+00   0.00000000e+00]]",[-1.93658686 -1.30104566],-0.101127505434,[-1.70066089 -0.94894539],-1.91132,"[-0.16633078 -0.97726096 -1.47751978  0.66362695 -0.07632335  0.89806737
 -1.06304472  0.3217684  -0.77489862 -0.74901165  0.        ]",[-0.87455601 -0.71276307]
24,"[[ -1.50559628e+01  -3.00533172e+00  -8.31546099e-03   1.03924055e-01]
 [ -6.52338061e+01   3.16734631e-02   0.00000000e+00   0.00000000e+00]]",[-2.17031145 -1.22543859],-0.086836145112,[-1.73380728 -0.93942115],-1.72435,"[-1.95080303 -0.977229   -0.9408141   0.66310354 -0.07632333  0.89806692
 -1.13924435  0.3326163  -0.60914759 -0.59660007  0.        ]",[-0.87455601 -0.71276307]
25,"[[ -1.63874068e+01  -3.00468134e+00  -8.31546099e-03   1.03924055e-01]
 [ -6.79016958e+01   2.89487627e-02   0.00000000e+00   0.00000000e+00]]",[-1.58714724 -0.90231383],-0.100957259822,[-1.17454836 -1.26026585],-1.62203,"[-1.92440813 -0.97712207  1.07068475  0.66133752 -0.07632331  0.89806647
 -1.21393541  0.33218174 -0.4089979  -0.71817014  0.        ]",[-0.87455601 -0.71276307]
26,"[[ -1.77716786e+01  -3.00428758e+00  -8.31546099e-03   1.03924055e-01]
 [ -7.05167721e+01   1.25925050e-02   0.00000000e+00   0.00000000e+00]]",[-0.74372202 -0.66650349],-0.12020309271,[ 0.23762369 -0.34136426],-2.01184,"[ 0.02378885 -0.97705687  1.48205044  0.6602683  -0.07632329  0.89806602
 -1.28714775  0.32957359 -0.48965347 -0.94515542  0.        ]",[-0.87455601 -0.71276307]
27,"[[ -1.91585681e+01  -3.00341954e+00  -8.31546099e-03   1.03924055e-01]
 [ -6.81799642e+01   5.36203630e-02   0.00000000e+00   0.00000000e+00]]",[-1.32256687 -1.22778487],-0.115731385332,[-1.69986331 -1.18713077],-2.11442,"[ 0.77034578 -0.97691313 -0.44791447  0.65791172 -0.07632327  0.89806557
 -1.22172421  0.33611548 -0.73149323 -0.9094306   0.        ]",[-0.87455601 -0.71276307]
28,"[[ -2.05483500e+01  -3.00317955e+00  -8.31546099e-03   1.03924055e-01]
 [ -7.07895344e+01  -1.04891299e-02   0.00000000e+00   0.00000000e+00]]",[-2.07347369 -1.22896123],-0.0932803145825,[-1.80448833 -1.16991798],-1.81488,"[-0.91182787 -0.97687285 -1.56787817  0.65726004 -0.07632325  0.89806513
 -1.29478236  0.32589296 -0.73999898 -0.66676602  0.        ]",[-0.87455601 -0.71276307]
29,"[[ -2.19898051e+01  -3.00347301e+00  -8.31546099e-03   1.03924055e-01]
 [ -7.33474440e+01  -1.49804078e-02   0.00000000e+00   0.00000000e+00]]",[-2.09463906 -1.22795939],-0.090426384263,[-2.24899472 -0.44229769],-1.62257,"[-2.27021395 -0.97692093  0.04517307  0.65805635 -0.07632323  0.89806468
 -1.36639405  0.32517671 -0.49063894 -0.619935    0.        ]",[-0.87455601 -0.71276307]
30,"[[ -2.34819102e+01  -3.00313006e+00  -8.31546099e-03   1.03924055e-01]
 [ -7.58547111e+01   3.12627461e-02   0.00000000e+00   0.00000000e+00]]",[-0.93294895 -0.59330076],-0.114214217428,[-1.22504395 -1.33203968],-1.77618,"[-0.8375499  -0.97686359  1.6707084   0.65712519 -0.0763232   0.89806423
 -1.43658777  0.33255021 -0.41517203 -0.86630791  0.        ]",[-0.87455601 -0.71276307]
31,"[[ -2.50236627e+01  -3.00313051e+00  -8.31546099e-03   1.03924055e-01]
 [ -7.83123487e+01  -1.58150008e-02   0.00000000e+00   0.00000000e+00]]",[-1.03115857 -1.1099    ],-0.119997613652,[-1.09974898 -1.20724952],-2.15111,"[ 0.83484804 -0.97686314  0.22464917  0.65712617 -0.07632318  0.89806378
 -1.50539188  0.32504343 -0.66715724 -0.95643224  0.        ]",[-0.87455601 -0.71276307]
32,"[[ -2.66140798e+01  -3.00347584e+00  -8.31546099e-03   1.03924055e-01]
 [ -8.07213335e+01  -1.58743763e-02   0.00000000e+00   0.00000000e+00]]",[-2.01065373 -1.32899332],-0.0966574650266,[-1.77951247 -0.5358859 ],-1.85604,"[-0.57394209 -0.97691981 -1.57468821  0.65806323 -0.07632316  0.89806333
 -1.57283369  0.32503386 -0.76150517 -0.70177061  0.        ]",[-0.87455601 -0.71276307]
33,"[[ -2.82521980e+01  -3.00323775e+00  -8.31546099e-03   1.03924055e-01]
 [ -8.30826244e+01   2.44676438e-02   0.00000000e+00   0.00000000e+00]]",[-2.13102341 -1.2884357 ],-0.0901648358548,[-2.97019424 -0.34730257],-1.59476,"[-2.26983049 -0.97687987  0.01131421  0.65741673 -0.07632314  0.89806289
 -1.63894006  0.33146641 -0.49413778 -0.61772908  0.        ]",[-0.87455601 -0.71276307]
34,"[[ -2.99370731e+01  -3.00256706e+00  -8.31546099e-03   1.03924055e-01]
 [ -8.53971692e+01   3.39908604e-02   0.00000000e+00   0.00000000e+00]]",[-0.84534234 -0.63509059],-0.116452870058,[-0.70484849  0.10634035],-1.91946,"[-0.57008621 -0.97676793  1.66904208  0.65559609 -0.07632312  0.89806244
 -1.70373749  0.33298481 -0.43142204 -0.89427147  0.        ]",[-0.87455601 -0.71276307]
35,"[[ -3.16560542e+01  -2.99762519e+00  -8.31546099e-03   1.03924055e-01]
 [ -8.64972632e+01   4.58826708e-01   0.00000000e+00   0.00000000e+00]]",[-1.19557285 -1.2394197 ],-0.117215091206,[-0.85694269 -1.63262235],-2.1483,"[ 0.79942483 -0.97592999 -0.33995502  0.64218806 -0.0763231   0.89806199
 -1.73453439  0.400726   -0.72304646 -0.92574562  0.        ]",[-0.87455601 -0.71276307]
36,"[[ -3.34028619e+01  -3.00574058e+00  -8.31546099e-03   1.03924055e-01]
 [ -8.81779053e+01  -7.62883496e-01   0.00000000e+00   0.00000000e+00]]",[-2.19740963 -1.34776354],-0.0894636757584,[-1.85839994 -1.62696296],-1.75899,"[-1.34250685 -0.97728931 -1.44221269  0.66421056 -0.07632308  0.89806154
 -1.78158447  0.20592063 -0.70707442 -0.62704524  0.        ]",[-0.87455601 -0.71276307]
37,"[[ -3.51886306e+01  -3.01086904e+00  -8.31546099e-03   1.03924055e-01]
 [ -9.03915780e+01   3.08242518e-02   0.00000000e+00   0.00000000e+00]]",[-1.64547896 -1.0532521 ],-0.10064897647,[-1.92027623 -1.30781874],-1.56263,"[-1.97025705 -0.97810771  1.00828028  0.67814009 -0.07632306  0.8980611
 -1.84355733  0.33247962 -0.416131   -0.71649953  0.        ]",[-0.87455601 -0.71276307]
38,"[[ -3.70182329e+01  -3.00882017e+00  -8.31546099e-03   1.03924055e-01]
 [ -9.25614214e+01   1.26010221e-01   0.00000000e+00   0.00000000e+00]]",[-0.77681547 -0.9125101 ],-0.121369811629,[-1.01592068 -0.56457137],-2.09437,"[ 0.49688901 -0.97778377  1.0725      0.67257359 -0.07632303  0.89806065
 -1.90430288  0.3476572  -0.56474294 -0.96640451  0.        ]",[-0.87455601 -0.71276307]
39,"[[ -3.88908011e+01  -3.00615511e+00  -8.31546099e-03   1.03924055e-01]
 [ -9.46883098e+01   1.20528061e-01   0.00000000e+00   0.00000000e+00]]",[-1.82104933 -1.41430616],-0.101448064446,[-2.65644486 -2.01647159],-1.82132,"[-0.1367626  -0.97735508 -1.46556442  0.66533532 -0.07632301  0.8980602
 -1.96384561  0.34678295 -0.77502103 -0.75246268  0.        ]",[-0.87455601 -0.71276307]
40,"[[ -4.08054847e+01  -3.00469864e+00  -8.31546099e-03   1.03924055e-01]
 [ -9.67731027e+01   3.97844817e-02   0.00000000e+00   0.00000000e+00]]",[-2.14660263 -1.37783575],-0.0901732716233,[-2.56393531 -1.0057433 ],-1.5693,"[-2.26924037 -0.97711699 -0.00998522  0.66138056 -0.07632299  0.89805975
 -2.02220955  0.33390803 -0.49604588 -0.61817742  0.        ]",[-0.87455601 -0.71276307]
41,"[[ -4.27614500e+01  -3.00422011e+00  -8.31546099e-03   1.03924055e-01]
 [ -9.88166271e+01   1.29789718e-02   0.00000000e+00   0.00000000e+00]]",[-0.77526695 -0.73768985],-0.119098693488,[-1.42300931  0.33518435],-1.98749,"[-0.17917963 -0.97703786  1.57721279  0.66008122 -0.07632297  0.8980593
 -2.07941786  0.3296337  -0.46720835 -0.92966426  0.        ]",[-0.87455601 -0.71276307]
42,"[[ -4.47578789e+01  -2.99058790e+00  -8.31546099e-03   1.03924055e-01]
 [ -1.00819555e+02   1.34593957e+00   0.00000000e+00   0.00000000e+00]]",[-1.41400075 -1.36104369],-0.110026191326,[-0.64373342 -0.24669212],-2.06703,"[ 0.39878002 -0.9746837  -1.09284588  0.62311001 -0.07632295  0.89805886
 -2.13548935  0.54217834 -0.782754   -0.84458499  0.        ]",[-0.87455601 -0.71276307]
43,"[[ -4.67798161e+01  -2.97366732e+00  -8.31546099e-03   1.03924055e-01]
 [ -1.01372338e+02   3.49576989e-01   0.00000000e+00   0.00000000e+00]]",[-2.1417594  -1.41404366],-0.0843680180961,[-3.00176962 -2.09951965],-1.52804,"[-2.17893628 -0.97145479 -0.50199326  0.57732798 -0.07632293  0.89805841
 -2.15096191  0.38330499 -0.56896733 -0.566033    0.        ]",[-0.87455601 -0.71276307]
44,"[[ -4.88268557e+01  -3.00640021e+00  -8.31546099e-03   1.03924055e-01]
 [ -1.03325164e+02  -2.67121387e+00   0.00000000e+00   0.00000000e+00]]",[-1.0791471  -0.88643181],-0.116852513765,[-1.16243091 -1.0873485 ],-1.84392,"[-0.50783918 -0.97739219  1.66171522  0.66599966 -0.07632291  0.89805796
 -2.20563032 -0.09836995 -0.44063287 -0.90042268  0.        ]",[-0.87455601 -0.71276307]
45,"[[ -5.09125611e+01  -3.02534012e+00  -8.31546099e-03   1.03924055e-01]
 [ -1.05238974e+02   4.00174773e-02   0.00000000e+00   0.00000000e+00]]",[-1.45770502 -1.40580106],-0.108618273737,[-2.14436113 -1.18968038],-1.98801,"[ 0.52932435 -0.98024525 -0.93443019  0.7174936  -0.07632289  0.89805751
 -2.25920611  0.33394476 -0.75198558 -0.83162797  0.        ]",[-0.87455601 -0.71276307]
46,"[[ -5.30361619e+01  -3.01938618e+00  -8.31546099e-03   1.03924055e-01]
 [ -1.07114859e+02   3.91201197e-01   0.00000000e+00   0.00000000e+00]]",[-2.20302963 -1.49817824],-0.0889420311076,[-2.10039331 -0.8687873 ],-1.64767,"[-2.16430963 -0.97939376 -0.54293821  0.70129245 -0.07632286  0.89805706
 -2.31171988  0.38994205 -0.54764263 -0.61302276  0.        ]",[-0.87455601 -0.71276307]
47,"[[ -5.51969079e+01  -3.01229787e+00  -8.31546099e-03   1.03924055e-01]
 [ -1.08953619e+02   2.92267845e-01   0.00000000e+00   0.00000000e+00]]",[-0.8170706  -0.79613829],-0.117614448535,[-0.87926401 -0.55418381],-1.91651,"[-0.37469466 -0.97832501  1.63700779  0.68202013 -0.07632284  0.89805662
 -2.36319395  0.37416668 -0.45861335 -0.91200075  0.        ]",[-0.87455601 -0.71276307]
48,"[[ -5.73892678e+01  -3.00748054e+00  -8.31546099e-03   1.03924055e-01]
 [ -1.10277960e+02   1.85299213e-01   0.00000000e+00   0.00000000e+00]]",[-1.54567599 -1.44087219],-0.107368567814,[-1.60863004 -0.90022211],-1.98162,"[ 0.32559885 -0.97756434 -1.16598703  0.66893236 -0.07632282  0.89805617
 -2.400266    0.35711005 -0.77333722 -0.81662318  0.        ]",[-0.87455601 -0.71276307]
49,"[[ -5.96126479e+01  -3.00509156e+00  -8.31546099e-03   1.03924055e-01]
 [ -1.12054128e+02   7.15158566e-02   0.00000000e+00   0.00000000e+00]]",[-2.14956164 -1.47964835],-0.0897580722611,[-1.86796284 -1.50222733],-1.57639,"[-2.26551084 -0.97717659 -0.0789095   0.66244495 -0.0763228   0.89805572
 -2.44998715  0.3389668  -0.50311389 -0.61491975  0.        ]",[-0.87455601 -0.71276307]
