timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
10,"[[ 0.45860408  0.03902473  0.18134239  0.10316236]
 [-6.88153183  1.25553018  0.          0.        ]]",[ 0.58995533 -0.16121827],-0.00809536543064,[ 1.25200269 -0.01753367],-0.65602,"[ 0.73719852  1.66525864  0.69214043  1.06281741  1.55842886  0.8904961
  0.52308304  0.52793961 -0.44681198  0.15319348  0.        ]",[-0.47708786 -0.34694374]
11,"[[ 0.36202997  0.06317333  0.18134239  0.10316236]
 [-2.78950409  1.15965615  0.          0.        ]]",[ 0.44452733 -0.28938574],-0.0255704684095,[ 0.63663837 -0.50840625],-0.627183,"[ 0.7938834   1.66372908  0.54882877  1.13272031  1.55842576  0.89049517
  0.65006883  0.51378114 -0.37626943  0.00374999  0.        ]",[-0.47708786 -0.34694374]
12,"[[ 0.33206992  0.06592817  0.18134239  0.10316236]
 [-0.21507509 -0.87737959  0.          0.        ]]",[ 0.29339707 -0.08791468],-0.0315149204647,[ 0.94882637 -0.2923287 ],-0.619265,"[ 0.8088823   1.66350561  0.5032193   1.14068736  1.55842267  0.89049425
  0.72995947  0.21296373 -0.35515255 -0.04818858  0.        ]",[-0.47708786 -0.34694374]
13,"[[ 0.36547496  0.03692661  0.18134239  0.10316236]
 [ 3.54306397 -2.01896747  0.          0.        ]]",[-0.36535281 -0.03311326],-0.0277268443431,[ 0.40405786  0.08195388],-0.615177,"[ 0.79207765  1.66534628  0.5540402   1.05673588  1.55841957  0.89049332
  0.84658358  0.04438072 -0.36782712 -0.01469534  0.        ]",[-0.47708786 -0.34694374]
14,"[[  4.51668933e-01   1.98176039e-04   1.81342389e-01   1.03162361e-01]
 [  5.07124614e+00  -1.65508647e+00   0.00000000e+00   0.00000000e+00]]",[-0.96704268 -0.07888564],-0.0137670881694,[-0.49271175  0.13260524],-0.635615,"[ 0.74168315  1.666186    0.68205443  0.95029768  1.55841648  0.8904924
  0.89400618  0.0981165  -0.42194782  0.10548868  0.        ]",[-0.47708786 -0.34694374]
15,"[[ 0.53252931 -0.02729866  0.18134239  0.10316236]
 [ 3.02161638 -1.09646138  0.          0.        ]]",[-1.04081082 -0.06922325],-0.00136452654688,[-1.29229952 -0.11446519],-0.669192,"[ 0.6854594   1.66572143  0.79739494  0.87060396  1.55841338  0.89049147
  0.83039994  0.18061095 -0.48413228  0.22078277  0.        ]",[-0.47708786 -0.34694374]
16,"[[ 0.55267316 -0.05354186  0.18134239  0.10316236]
 [-0.99386217 -1.52643161  0.          0.        ]]",[-0.45370007  0.16619062],-0.00202042453189,[-0.25152126  0.24382591],-0.68225,"[ 0.67014762  1.66440587  0.82532075  0.79459865  1.55841029  0.89049055
  0.70578839  0.1171153  -0.49097888  0.23142513  0.        ]",[-0.47708786 -0.34694374]
17,"[[ 0.52300625 -0.0740768   0.18134239  0.10316236]
 [-1.96957912 -0.53038279  0.          0.        ]]",[-0.13215619  0.10658103],-0.00701620721835,[ 0.50299693  0.00945538],-0.669598,"[ 0.6925179   1.6627823   0.78407421  0.73519734  1.55840719  0.89048962
  0.67550873  0.2642061  -0.45245029  0.16167794  0.        ]",[-0.47708786 -0.34694374]
18,"[[ 0.50396957 -0.08421136  0.18134239  0.10316236]
 [ 0.05915651 -0.48322795  0.          0.        ]]",[-0.3159993  0.059089 ],-0.0120605260468,[ 0.14343617  0.04888262],-0.661626,"[ 0.70628231  1.66178741  0.75722975  0.70591263  1.5584041   0.8904887
  0.73846515  0.2711695  -0.43065557  0.11896209  0.        ]",[-0.47708786 -0.34694374]
19,"[[ 0.51083323 -0.09184014  0.18134239  0.10316236]
 [ 0.62532496 -0.28032509  0.          0.        ]]",[-0.42827034  0.0229678 ],-0.0114581719163,[-0.31289696 -0.31925014],-0.664477,"[ 0.70137232  1.66095409  0.76694072  0.68388483  1.558401    0.89048777
  0.75603418  0.30113291 -0.43351285  0.12385989  0.        ]",[-0.47708786 -0.34694374]
20,"[[ 0.51080146 -0.11006921  0.18134239  0.10316236]
 [-0.62434285 -1.53839062  0.          0.        ]]",[-0.14325064  0.27812171],-0.0134400258922,[-0.85859147 -0.14708497],-0.653314,"[ 0.70139458  1.65867764  0.76689515  0.63131502  1.55839791  0.89048685
  0.71725301  0.11534841 -0.42587713  0.10663642  0.        ]",[-0.47708786 -0.34694374]
21,"[[ 0.46436257 -0.14636162  0.18134239  0.10316236]
 [-4.00828319 -2.08901925  0.          0.        ]]",[ 0.73945224  0.55671889],-0.0270669503817,[ 0.77826628  1.85774733],-0.576667,"[ 0.73341694  1.65293338  0.700481    0.52698606  1.55839481  0.89048593
  0.61223974  0.03403443 -0.37464581 -0.01127749  0.        ]",[-0.47708786 -0.34694374]
22,"[[ 0.41586675 -0.14801139  0.18134239  0.10316236]
 [-0.85180134  1.91071462  0.          0.        ]]",[ 0.37737626 -0.08463345],-0.0373571070684,[ 0.40685199  1.02784052],-0.614923,"[ 0.76382744  1.65263048  0.62945885  0.52225533  1.55839172  0.890485
  0.71019329  0.62469406 -0.33974638 -0.10169113  0.        ]",[-0.47708786 -0.34694374]
23,"[[ 0.41513271 -0.07045512  0.18134239  0.10316236]
 [ 0.77298765  5.83184613  0.          0.        ]]",[-0.26949254 -0.83722365],-0.0290913187248,[-0.72332534 -0.9897488 ],-0.658556,"[ 0.76426289  1.66308418  0.6283711   0.74566489  1.55838862  0.89048408
  0.7606142   1.20374509 -0.36374685 -0.0270281   0.        ]",[-0.47708786 -0.34694374]
24,"[[ 0.40174559  0.00571401  0.18134239  0.10316236]
 [-2.10212943  1.79850556  0.          0.        ]]",[ 0.24230386 -0.31563044],-0.0235677332414,[-0.74140876  0.20337362],-0.630134,"[ 0.77208902  1.66612961  0.60848094  0.96628015  1.55838553  0.89048315
  0.67139093  0.60812156 -0.38287889  0.02157467  0.        ]",[-0.47708786 -0.34694374]
25,"[[ 0.33069027  0.04941774  0.18134239  0.10316236]
 [-4.99377377  2.56929389  0.          0.        ]]",[ 0.90139836 -0.35611123],-0.0336079250925,[ 1.43185838 -0.52699913],-0.629367,"[ 0.80953481  1.66463586  0.5010988   1.09290106  1.55838243  0.89048223
  0.58165487  0.72194703 -0.34761687 -0.06639431  0.        ]",[-0.47708786 -0.34694374]
26,"[[ 0.27150466  0.07934087  0.18134239  0.10316236]
 [-0.93829217  0.43015453  0.          0.        ]]",[ 0.65595829 -0.23712109],-0.0426621261269,[ 1.97610974 -0.39362277],-0.628064,"[ 0.83536826  1.6622507   0.40960611  1.17945227  1.55837934  0.8904813
  0.70750696  0.40604943 -0.31990735 -0.14734412  0.        ]",[-0.47708786 -0.34694374]
27,"[[ 0.29262168  0.07220524  0.18134239  0.10316236]
 [ 3.0367562  -1.13848526  0.          0.        ]]",[-0.00331321 -0.16233918],-0.0390484982548,[ 0.08883093  1.42870595],-0.597153,"[ 0.82671548  1.66291534  0.44244089  1.15882661  1.55837625  0.89048038
  0.83086283  0.17440038 -0.33064339 -0.11492937  0.        ]",[-0.47708786 -0.34694374]
28,"[[ 0.35626439  0.08938836  0.18134239  0.10316236]
 [ 3.32655781  2.84352624  0.          0.        ]]",[-0.57741034 -0.76861167],-0.0238956489472,[-1.60643327 -0.92098069],-0.620821,"[ 0.79685495  1.66119604  0.54008081  1.20846909  1.55837315  0.89047945
  0.83985535  0.76244371 -0.38338184  0.01777776  0.        ]",[-0.47708786 -0.34694374]
29,"[[ 0.38245924  0.10912111  0.18134239  0.10316236]
 [-0.69369429 -0.8579201   0.          0.        ]]",[-0.01938544 -0.18057966],-0.0162565569883,[ 0.02701299 -1.73254919],-0.647948,"[ 0.78293374  1.65877343  0.57962646  1.26538245  1.55837006  0.89047853
  0.7150952   0.21583192 -0.41417497  0.08278641  0.        ]",[-0.47708786 -0.34694374]
30,"[[ 0.36981056  0.05240481  0.18134239  0.10316236]
 [-0.57158449 -4.8005698   0.          0.        ]]",[ 0.22832337  0.37839156],-0.025122456616,[-0.45681521  0.12117242],-0.611323,"[ 0.78977237  1.66442968  0.56058052  1.10154006  1.55836696  0.8904776
  0.71888397 -0.36639958 -0.37764956  0.00778426  0.        ]",[-0.47708786 -0.34694374]
31,"[[ 0.34035886 -0.03783208  0.18134239  0.10316236]
 [-2.36760674 -4.2250391   0.          0.        ]]",[ 0.89261043  0.55737132],-0.0411187607459,[ 0.02720629  0.83082711],-0.625906,"[ 0.80484394  1.66523918  0.51587631  0.84007281  1.55836387  0.89047668
  0.66314786 -0.28140772 -0.32342402 -0.13300266  0.        ]",[-0.47708786 -0.34694374]
32,"[[ 0.29454321 -0.08848722  0.18134239  0.10316236]
 [-2.21446235 -0.8517173   0.          0.        ]]",[ 1.19386876  0.27656677],-0.0561292151009,[ 1.46394985 -0.74873677],-0.692076,"[ 0.82589316  1.66128057  0.44541646  0.69355081  1.55836077  0.89047575
  0.6678998   0.21674876 -0.28434863 -0.26964632  0.        ]",[-0.47708786 -0.34694374]
33,"[[ 0.29039546 -0.13511365  0.18134239  0.10316236]
 [ 1.78636317 -3.80108975  0.          0.        ]]",[ 0.78662181  0.58779132],-0.0620019294196,[ 2.03189572  0.95138557],-0.655613,"[ 0.82765272  1.65484199  0.43898643  0.55925415  1.55835768  0.89047483
  0.79205586 -0.21880108 -0.27364109 -0.32470155  0.        ]",[-0.47708786 -0.34694374]
34,"[[ 0.36544407 -0.17259904  0.18134239  0.10316236]
 [ 5.70545697  0.03976019  0.          0.        ]]",[-0.22132087  0.01901251],-0.0504867104619,[-0.6628482   0.30861987],-0.685754,"[ 0.79207933  1.64773198  0.55398259  0.45188778  1.55835458  0.8904739
  0.91367536  0.34839834 -0.30349046 -0.22031815  0.        ]",[-0.47708786 -0.34694374]
35,"[[ 0.45210724 -0.15954016  0.18134239  0.10316236]
 [ 2.96996932  1.2620471   0.          0.        ]]",[-0.35167855 -0.11541597],-0.0310518602781,[ 0.66264955  0.3085465 ],-0.632433,"[ 0.74138659  1.65039903  0.68268282  0.4892191   1.55835149  0.89047298
  0.82878469  0.52889993 -0.36145486 -0.04649541  0.        ]",[-0.47708786 -0.34694374]
36,"[[ 0.53721351 -0.12230187  0.18134239  0.10316236]
 [ 5.53212455  2.45780118  0.          0.        ]]",[-1.34832203 -0.48261744],-0.00927092383603,[-1.32049862 -0.19293675],-0.669802,"[ 0.68192954  1.65686564  0.80391001  0.59608216  1.5583484   0.89047205
  0.90829462  0.70548313 -0.44434922  0.1413521   0.        ]",[-0.47708786 -0.34694374]
37,"[[ 0.60707058 -0.08128312  0.18134239  0.10316236]
 [ 1.46712028  1.64677028  0.          0.        ]]",[-1.16991723 -0.33443442],-0.00996481625524,[-0.33853651 -0.85744468],-0.737937,"[ 0.62626338  1.66201825  0.89897195  0.71435566  1.5583453   0.89047113
  0.78214535  0.58571309 -0.53308947  0.29783151  0.        ]",[-0.47708786 -0.34694374]
38,"[[ 0.62269847 -0.08273391  0.18134239  0.10316236]
 [ 0.10021597 -1.78042992  0.          0.        ]]",[-0.91111434  0.1947034 ],-0.013055427077,[ 0.32236409  0.57895347],-0.723539,"[ 0.61299233  1.66186761  0.91963707  0.71016387  1.55834221  0.8904702
  0.73972579  0.07959855 -0.54922841  0.32230481  0.        ]",[-0.47708786 -0.34694374]
39,"[[ 0.63746866 -0.09499324  0.18134239  0.10316236]
 [ 1.37256938  0.54674375  0.          0.        ]]",[-1.24151278 -0.16082637],-0.014783289199,[-0.92306155  0.18015856],-0.7371,"[ 0.60018113  1.66051804  0.93895606  0.67476857  1.55833911  0.89046928
  0.77920979  0.42326567 -0.55885493  0.33563013  0.        ]",[-0.47708786 -0.34694374]
40,"[[ 0.62800808 -0.07699532  0.18134239  0.10316236]
 [-2.30637615  1.25069723  0.          0.        ]]",[-0.70577401 -0.16719905],-0.0147908772292,[-0.04422251 -0.4156126 ],-0.75545,"[ 0.60841605  1.66242675  0.92660417  0.72674365  1.55833602  0.89046836
  0.66504111  0.52722227 -0.55820236  0.33603692  0.        ]",[-0.47708786 -0.34694374]
41,"[[ 0.58058956 -0.06874068  0.18134239  0.10316236]
 [-2.43504961 -0.41966683  0.          0.        ]]",[-0.38646287  0.07480478],-0.00585896084016,[-0.09185198  0.6168707 ],-0.696615,"[ 0.64807229  1.66316659  0.86343772  0.75060651  1.55833292  0.89046743
  0.66104746  0.2805494  -0.51170099  0.26485354  0.        ]",[-0.47708786 -0.34694374]
42,"[[ 0.52871662 -0.05254247  0.18134239  0.10316236]
 [-2.75118906  2.03131945  0.          0.        ]]",[-0.21042439 -0.27166927],-0.00359681259428,[-0.57668297 -1.18941949],-0.692481,"[ 0.68828164  1.66437741  0.7920565   0.79747151  1.55832983  0.89046651
  0.65123621  0.64250094 -0.46791831  0.19134766  0.        ]",[-0.47708786 -0.34694374]
43,"[[ 0.45136557 -0.05203871  0.18134239  0.10316236]
 [-4.97651262 -1.96761819  0.          0.        ]]",[ 0.7100361   0.39378893],-0.0195198269477,[ 0.53363097  1.29051041],-0.599974,"[ 0.74185913  1.66440635  0.68159548  0.79892897  1.55832674  0.89046558
  0.58217759  0.05195325 -0.39909159  0.05609178  0.        ]",[-0.47708786 -0.34694374]
44,"[[ 0.37398741 -0.05128096  0.18134239  0.10316236]
 [-2.76864778  2.0300723   0.          0.        ]]",[ 0.6346367  -0.20597064],-0.0355828713304,[ 0.27510251 -0.970232  ],-0.653949,"[ 0.78752962  1.66445112  0.56687072  0.80112172  1.55832364  0.89046466
  0.65069346  0.64231655 -0.34111838 -0.08386878  0.        ]",[-0.47708786 -0.34694374]
45,"[[ 0.330098   -0.04963243  0.18134239  0.10316236]
 [-1.62410968 -1.85228002  0.          0.        ]]",[ 0.84220076  0.30330378],-0.0445372018904,[ 0.12257757  1.27443223],-0.620146,"[ 0.80980463  1.66455034  0.50017983  0.80589332  1.55832055  0.89046373
  0.6862112   0.06898519 -0.31355152 -0.163786    0.        ]",[-0.47708786 -0.34694374]
46,"[[ 0.3027877  -0.04658427  0.18134239  0.10316236]
 [-1.10863094  2.14377932  0.          0.        ]]",[ 0.75947016 -0.24933472],-0.0498863674689,[-0.19385308  1.23389544],-0.646571,"[ 0.82231381  1.66472805  0.45816278  0.81471781  1.55831745  0.89046281
  0.70220739  0.65910813 -0.29869811 -0.21211613  0.        ]",[-0.47708786 -0.34694374]
47,"[[ 0.27312569  0.03559623  0.18134239  0.10316236]
 [-1.85507963  6.06121375  0.          0.        ]]",[ 0.59029782 -0.86928934],-0.0471070865043,[ 0.35324595  0.3809389 ],-0.641257,"[ 0.83471278  1.66528281  0.41212083  1.05285672  1.55831436  0.89046188
  0.67904234  1.23761895 -0.30601765 -0.18684039  0.        ]",[-0.47708786 -0.34694374]
48,"[[ 0.25040746  0.1707448   0.18134239  0.10316236]
 [-0.42150665  7.44902038  0.          0.        ]]",[ 0.09596076 -1.30791509],-0.0370167511563,[-0.41213466 -1.00061636],-0.628695,"[ 0.84336618  1.64807342  0.37659514  1.4422202   1.55831126  0.89046096
  0.72352966  1.4425626  -0.34246212 -0.0994448   0.        ]",[-0.47708786 -0.34694374]
49,"[[ 0.22571903  0.27852394  0.18134239  0.10316236]
 [-2.04195984  3.34257488  0.          0.        ]]",[ 0.42407122 -0.86409897],-0.0302993168957,[ 0.46553898 -0.81608562],-0.615255,"[ 0.85193543  1.61838401  0.33775442  1.74663113  1.55830817  0.89046003
  0.67324169  0.83613724 -0.37581099 -0.04540854  0.        ]",[-0.47708786 -0.34694374]
