timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
10,"[[ -3.77240787  -3.25461285  -0.16108556  -0.06785849]
 [-35.0530257    1.30152231   0.           0.        ]]",[-2.25813437 -2.04489279],-0.168366153173,[-1.11360405 -2.02566038],-1.37804,"[-1.70936228 -0.73523619  0.90166622  1.23728788 -1.4107883  -0.60110414
 -0.43505057  0.53545292  1.03362487  0.64565195  0.        ]",[-0.35554674 -0.3028267 ]
11,"[[ -4.50622956  -3.17861644  -0.16108556  -0.06785849]
 [-38.31833934   4.59402514   0.           0.        ]]",[-2.05412793 -1.96503425],-0.168832631774,[-2.2616866  -2.21230147],-1.36469,"[-0.83168337 -0.74249862  1.5220144   1.01483307 -1.41078505 -0.60110351
 -0.5440703   1.00898708  1.01995227  0.69856883  0.        ]",[-0.35554674 -0.3028267 ]
12,"[[ -5.30471103  -3.0986408   -0.16108556  -0.06785849]
 [-41.51913272   3.2065597    0.           0.        ]]",[-1.6498735  -1.70640421],-0.169334902618,[-2.19679064 -2.10172143],-1.39795,"[ 0.27915055 -0.74219547  1.28412582  0.78007787 -1.4107818  -0.60110288
 -0.65093574  0.80943741  1.02549707  0.69652973  0.        ]",[-0.35554674 -0.3028267 ]
13,"[[ -6.16657205  -3.05004199  -0.16108556  -0.06785849]
 [-44.65650692   1.73904027   0.           0.        ]]",[-1.48867595 -1.54224777],-0.162982567222,[-0.88306264 -0.99336551],-1.41492,"[ 0.91234615 -0.73802953  0.14666831  0.63772189 -1.41077856 -0.60110225
 -0.75568364  0.59837454  0.96548026  0.69400574  0.        ]",[-0.35554674 -0.3028267 ]
14,"[[ -7.08591179  -3.02507927  -0.16108556  -0.06785849]
 [-47.26876047   0.84680748   0.           0.        ]]",[-1.41996717 -1.46583915],-0.159567289455,[-1.22072756  0.53734765],-1.3629,"[ 0.47781909 -0.73472245 -1.18582071  0.56482593 -1.41077531 -0.60110162
 -0.84289894  0.47005093  0.89938197  0.77348852  0.        ]",[-0.35554674 -0.3028267 ]
15,"[[ -8.06162138  -2.98695227  -0.16108556  -0.06785849]
 [-50.29209788   2.95894897   0.           0.        ]]",[-1.64997745 -1.64315391],-0.166671984225,[-1.2887824   0.04124237],-1.43116,"[-0.83379529 -0.72814915 -1.59925616  0.453914   -1.41077206 -0.60110099
 -0.94383904  0.77382368  0.90702658  0.9010188   0.        ]",[-0.35554674 -0.3028267 ]
16,"[[ -9.09719657  -2.92670393  -0.16108556  -0.06785849]
 [-53.2555266    3.06568758   0.           0.        ]]",[-2.06100297 -1.99190474],-0.18532870995,[-2.77938222 -1.26580668],-1.45763,"[-1.9121306  -0.71403302 -0.55194625  0.2800544  -1.41076881 -0.60110036
 -1.04277865  0.78917413  1.0360278   1.01409634  0.        ]",[-0.35554674 -0.3028267 ]
17,"[[-10.19145375  -2.90569915  -0.16108556  -0.06785849]
 [-56.16057687  -0.9517218    0.           0.        ]]",[-2.00974894 -2.04304814],-0.201198380441,[-1.52218485 -1.98585613],-1.62659,"[-1.58221726 -0.70804491  1.06741364  0.21994255 -1.41076557 -0.60109973
 -1.1397688   0.2113793   1.24620394  0.91625128  0.        ]",[-0.35554674 -0.3028267 ]
18,"[[-11.34323919  -2.9642422   -0.16108556  -0.06785849]
 [-59.00853969  -4.88954939   0.           0.        ]]",[-1.61733675 -1.7395891 ],-0.184433737953,[-2.10093585 -1.02306492],-1.51872,"[-0.03762667 -0.72336064  1.46037232  0.38815185 -1.41076232 -0.6010991
 -1.23485254 -0.3549698   1.17936055  0.66458281  0.        ]",[-0.35554674 -0.3028267 ]
19,"[[-12.55141794  -3.05309074  -0.16108556  -0.06785849]
 [-61.7998304   -1.32637075   0.           0.        ]]",[-1.4486289  -1.54183829],-0.162515790039,[-0.8055492  -2.87721086],-1.35399,"[ 0.92207448 -0.73837406 -0.01502296  0.64663557 -1.41075907 -0.60109847
 -1.32804368  0.15749676  0.95487262  0.71000784  0.        ]",[-0.35554674 -0.3028267 ]
20,"[[-13.80713873  -3.04979373  -0.16108556  -0.06785849]
 [-63.76571373   0.89751592   0.           0.        ]]",[-1.53515005 -1.5644604 ],-0.165838942895,[-1.42569985 -1.28589463],-1.31709,"[-0.06184482 -0.73799459 -1.54745038  0.63699375 -1.41075583 -0.60109784
 -1.39367624  0.47734238  0.92756909  0.84560024  0.        ]",[-0.35554674 -0.3028267 ]
21,"[[-15.10951193  -3.03107142  -0.16108556  -0.06785849]
 [-66.46262328   0.8405054    0.           0.        ]]",[-1.95254636 -1.88206875],-0.182056238483,[-1.67266882 -2.40829175],-1.42438,"[-1.73652345 -0.73558222 -0.93722715  0.58230381 -1.41075258 -0.60109721
 -1.48371529  0.46914251  1.0483099   0.93028682  0.        ]",[-0.35554674 -0.3028267 ]
22,"[[ -1.64652878e+01  -3.01773159e+00  -1.61085558e-01  -6.78584934e-02]
 [ -6.91061615e+01   4.97374053e-01   0.00000000e+00   0.00000000e+00]]",[-1.92741823 -1.99137318],-0.190944590657,[-1.71706139 -2.24355704],-1.49536,"[-1.59161058 -0.73359198  1.05662432  0.54340467 -1.41074933 -0.60109658
 -1.57197179  0.41979189  1.18441838  0.82565884  0.        ]",[-0.35554674 -0.3028267 ]
23,"[[ -1.78734096e+01  -3.01044399e+00  -1.61085558e-01  -6.78584934e-02]
 [ -7.16973785e+01   2.52428688e-01   0.00000000e+00   0.00000000e+00]]",[-1.50972629 -1.69778287],-0.175886127931,[-0.1442967  -0.60953948],-1.51086,"[ 0.28196742 -0.73240916  1.28204844  0.52218054 -1.41074608 -0.60109595
 -1.65848074  0.38456271  1.10199559  0.65409769  0.        ]",[-0.35554674 -0.3028267 ]
24,"[[ -1.92988484e+01  -3.00646998e+00  -1.61085558e-01  -6.78584934e-02]
 [ -7.08493257e+01   1.47140414e-01   0.00000000e+00   0.00000000e+00]]",[-1.44724631 -1.57983553],-0.157759988129,[-1.80944195 -2.6752598 ],-1.19919,"[ 0.77774947 -0.73173547 -0.73146397  0.51061509 -1.41074284 -0.60109532
 -1.63016199  0.36941947  0.90923401  0.70894856  0.        ]",[-0.35554674 -0.3028267 ]
25,"[[ -2.07414873e+01  -3.00473560e+00  -1.61085558e-01  -6.78584934e-02]
 [ -7.34060476e+01   4.55509250e-02   0.00000000e+00   0.00000000e+00]]",[-1.7212671 -1.7159493],-0.17023778125,[-2.23634602 -1.85740318],-1.27833,"[-0.99319315 -0.7314347  -1.55198319  0.50556922 -1.41073959 -0.60109469
 -1.7155186   0.35480821  0.93743321  0.91227215  0.        ]",[-0.35554674 -0.3028267 ]
26,"[[ -2.22347528e+01  -3.00420564e+00  -1.61085558e-01  -6.78584934e-02]
 [ -7.59121573e+01   1.36207808e-02   0.00000000e+00   0.00000000e+00]]",[-2.0087769  -2.01228166],-0.191114654912,[-3.09279214 -1.8229122 ],-1.43597,"[-1.9465491  -0.73134144  0.34576824  0.50402732 -1.41073634 -0.60109406
 -1.79918462  0.3502156   1.1514459   0.90518426  0.        ]",[-0.35554674 -0.3028267 ]
27,"[[ -2.37776428e+01  -3.00405019e+00  -1.61085558e-01  -6.78584934e-02]
 [ -7.83686555e+01   3.86591347e-03   0.00000000e+00   0.00000000e+00]]",[-1.53137302 -1.76092374],-0.182657230574,[-1.67416682 -1.73982596],-1.47953,"[-0.22204304 -0.7313134   1.51882434  0.50357469 -1.41073309 -0.60109343
 -1.8811934   0.34881232  1.15579248  0.68617039  0.        ]",[-0.35554674 -0.3028267 ]
28,"[[ -2.53691749e+01  -3.00400739e+00  -1.61085558e-01  -6.78584934e-02]
 [ -8.07765240e+01   1.00681449e-03   0.00000000e+00   0.00000000e+00]]",[-1.45935941 -1.63659942],-0.158778235886,[-1.29720567 -0.52206665],-1.32457,"[ 0.88173877 -0.73130505 -0.41238906  0.50344973 -1.41072985 -0.6010928
 -1.96157768  0.34840081  0.92991715  0.68091029  0.        ]",[-0.35554674 -0.3028267 ]
29,"[[ -2.70083860e+01  -3.00348997e+00  -1.61085558e-01  -6.78584934e-02]
 [ -8.31367213e+01   3.52457673e-02   0.00000000e+00   0.00000000e+00]]",[-1.75346649 -1.75822914],-0.169856875519,[-1.22213984 -1.13822827],-1.37484,"[-0.9706292  -0.73121351 -1.55997844  0.50194444 -1.4107266  -0.60109217
 -2.04036939  0.35332489  0.9343313   0.91078268  0.        ]",[-0.35554674 -0.3028267 ]
30,"[[ -2.86943323e+01  -3.00336560e+00  -1.61085558e-01  -6.78584934e-02]
 [ -8.54502003e+01  -9.20135025e-03   0.00000000e+00   0.00000000e+00]]",[-1.92881441 -1.99050951],-0.192017742051,[-2.10897387 -1.67884845],-1.50965,"[-1.86299733 -0.7311908   0.61136636  0.50158229 -1.41072335 -0.60109154
 -2.11760031  0.34693203  1.16965627  0.88486213  0.        ]",[-0.35554674 -0.3028267 ]
31,"[[ -3.04260887e+01  -3.00359992e+00  -1.61085558e-01  -6.78584934e-02]
 [ -8.77178807e+01  -1.15436439e-02   0.00000000e+00   0.00000000e+00]]",[-1.45464694 -1.70429254],-0.176667726512,[-1.55986646 -2.4958399 ],-1.41646,"[ 0.2653855  -0.73123108  1.2941543   0.50226325 -1.41072011 -0.60109091
 -2.19330108  0.34659485  1.1099965   0.65203988  0.        ]",[-0.35554674 -0.3028267 ]
32,"[[ -3.22027482e+01  -3.00378921e+00  -1.61085558e-01  -6.78584934e-02]
 [ -8.99406686e+01  -7.24947674e-03   0.00000000e+00   0.00000000e+00]]",[-1.52270448 -1.67661774],-0.157447848639,[-2.2544766 -1.0944727],-1.18088,"[ 0.49435847 -0.7312634  -1.16804862  0.50281327 -1.41071686 -0.60109028
 -2.2675019   0.34721216  0.88683048  0.75475656  0.        ]",[-0.35554674 -0.3028267 ]
33,"[[ -3.40234221e+01  -3.00389677e+00  -1.61085558e-01  -6.78584934e-02]
 [ -9.21194528e+01  -3.77022509e-03   0.00000000e+00   0.00000000e+00]]",[-1.95134449 -1.93060768],-0.182352019613,[-2.7483295  -1.66086156],-1.35584,"[-1.78676336 -0.73128138 -0.8506366   0.5031256  -1.41071361 -0.60108965
 -2.34023241  0.34771226  1.04050015  0.95085223  0.        ]",[-0.35554674 -0.3028267 ]
34,"[[ -3.58872388e+01  -3.00395024e+00  -1.61085558e-01  -6.78584934e-02]
 [ -9.42551046e+01  -1.78973642e-03   0.00000000e+00   0.00000000e+00]]",[-1.5840739  -1.84578228],-0.188628456412,[-2.11810052 -1.30348855],-1.5028,"[-0.88122953 -0.73128987  1.50966042  0.50328063 -1.41071037 -0.60108902
 -2.41152164  0.3479968   1.19165855  0.74785388  0.        ]",[-0.35554674 -0.3028267 ]
35,"[[ -3.77933444e+01  -3.00397496e+00  -1.61085558e-01  -6.78584934e-02]
 [ -9.63484781e+01  -8.02524096e-04   0.00000000e+00   0.00000000e+00]]",[-1.47521436 -1.71292531],-0.16001739869,[-1.51970885 -0.45944087],-1.328,"[ 0.91578721 -0.73129333 -0.18890887  0.50335202 -1.41070712 -0.60108839
 -2.48139807  0.34813848  0.94707527  0.66645832  0.        ]",[-0.35554674 -0.3028267 ]
36,"[[ -3.97409016e+01  -3.00341254e+00  -1.61085558e-01  -6.78584934e-02]
 [ -9.84004050e+01   3.92688104e-02   0.00000000e+00   0.00000000e+00]]",[-1.8549664  -1.86566234],-0.172737310402,[-3.11938921 -1.80201309],-1.2136,"[-1.19427862 -0.73119386 -1.45987343  0.50171586 -1.41070387 -0.60108776
 -2.54988943  0.35390142  0.95521393  0.9266059   0.        ]",[-0.35554674 -0.3028267 ]
37,"[[ -4.17290898e+01  -3.00327877e+00  -1.61085558e-01  -6.78584934e-02]
 [ -1.00411717e+02  -1.05829625e-02   0.00000000e+00   0.00000000e+00]]",[-1.69497013 -1.90711117],-0.19191174527,[-0.80800209 -2.01391612],-1.53038,"[-1.4518129  -0.73116949  1.19866279  0.50132637 -1.41070062 -0.60108713
 -2.61702344  0.34673121  1.19724268  0.81701664  0.        ]",[-0.35554674 -0.3028267 ]
38,"[[ -4.37494778e+01  -3.00354580e+00  -1.61085558e-01  -6.78584934e-02]
 [ -1.01623038e+02  -1.31063824e-02   0.00000000e+00   0.00000000e+00]]",[-1.45936882 -1.73053217],-0.164017675458,[-1.12714223 -1.45558429],-1.35495,"[ 0.88296806 -0.73121553  0.32905388  0.50210244 -1.41069738 -0.6010865
 -2.65744801  0.34636798  0.99322545  0.64302545  0.        ]",[-0.35554674 -0.3028267 ]
39,"[[ -4.58014786e+01  -3.00376047e+00  -1.61085558e-01  -6.78584934e-02]
 [ -1.03570553e+02  -8.21436064e-03   0.00000000e+00   0.00000000e+00]]",[-1.81866753 -1.85150981],-0.168920468974,[-1.76847902 -2.84933167],-1.22609,"[-0.89154933 -0.73125232 -1.58456129  0.50272628 -1.41069413 -0.60108587
 -2.72244969  0.34707127  0.92806923  0.90461518  0.        ]",[-0.35554674 -0.3028267 ]
40,"[[ -4.78920429e+01  -3.00388230e+00  -1.61085558e-01  -6.78584934e-02]
 [ -1.05479514e+02  -4.26910548e-03   0.00000000e+00   0.00000000e+00]]",[-1.718768   -1.91777694],-0.192215061862,[-0.98561632 -2.02317946],-1.52646,"[-1.58069757 -0.7312728   1.06910391  0.50308011 -1.41069088 -0.60108524
 -2.78616272  0.3476384   1.19290313  0.83506189  0.        ]",[-0.35554674 -0.3028267 ]
41,"[[ -5.00198358e+01  -3.00394284e+00  -1.61085558e-01  -6.78584934e-02]
 [ -1.07293735e+02  -2.02649284e-03   0.00000000e+00   0.00000000e+00]]",[-1.45061588 -1.74788284],-0.164199489617,[-1.20239725 -2.00705233],-1.33741,"[ 0.87854465 -0.73128253  0.34892606  0.50325571 -1.41068764 -0.60108461
 -2.84671132  0.34796064  0.9950171   0.64280257  0.        ]",[-0.35554674 -0.3028267 ]
42,"[[ -5.21841243e+01  -3.00397083e+00  -1.61085558e-01  -6.78584934e-02]
 [ -1.09128990e+02  -9.09427629e-04   0.00000000e+00   0.00000000e+00]]",[-1.85811114 -1.89535618],-0.170634104303,[-2.5693121  -1.09972246],-1.25513,"[-1.02990448 -0.73128657 -1.53799474  0.50333663 -1.41068439 -0.60108398
 -2.9079606   0.348121    0.93991882  0.91509602  0.        ]",[-0.35554674 -0.3028267 ]
43,"[[ -5.43847532e+01  -3.00398315e+00  -1.61085558e-01  -6.78584934e-02]
 [ -1.10927914e+02  -3.90469295e-04   0.00000000e+00   0.00000000e+00]]",[-1.63367963 -1.88777554],-0.191421475451,[-0.90849869 -0.70758621],-1.58063,"[-1.34739529 -0.73128786  1.28341187  0.50337197 -1.41068114 -0.60108335
 -2.96799534  0.34819534  1.19817613  0.80252047  0.        ]",[-0.35554674 -0.3028267 ]
44,"[[ -5.66173685e+01  -3.00367822e+00  -1.61085558e-01  -6.78584934e-02]
 [ -1.12328941e+02   2.12683710e-02   0.00000000e+00   0.00000000e+00]]",[-1.46865654 -1.77912796],-0.16026672902,[-1.85024348 -1.5191814 ],-1.26637,"[ 0.91881723 -0.73123358 -0.14832986  0.50248464 -1.4106779  -0.60108272
 -3.01474504  0.35131013  0.95037241  0.66384873  0.        ]",[-0.35554674 -0.3028267 ]
45,"[[ -5.88813609e+01  -3.00360546e+00  -1.61085558e-01  -6.78584934e-02]
 [ -1.14064518e+02  -5.71000040e-03   0.00000000e+00   0.00000000e+00]]",[-1.95196891 -1.97264051],-0.177829821367,[-0.54510027 -2.21336943],-1.42517,"[-1.53861696 -0.73121996 -1.19262588  0.50227257 -1.41067465 -0.60108209
 -3.07266195  0.34742965  0.99728641  0.94517373  0.        ]",[-0.35554674 -0.3028267 ]
46,"[[ -6.11616493e+01  -3.00374968e+00  -1.61085558e-01  -6.78584934e-02]
 [ -1.13964656e+02  -7.08190664e-03   0.00000000e+00   0.00000000e+00]]",[-1.48995697 -1.82193041],-0.187050819953,[-2.02133964 -1.72065023],-1.46606,"[-0.67811532 -0.73124438  1.54789908  0.5026915  -1.4106714  -0.60108146
 -3.06930352  0.34723204  1.18383064  0.72709448  0.        ]",[-0.35554674 -0.3028267 ]
47,"[[ -6.34580311e+01  -3.00386571e+00  -1.61085558e-01  -6.78584934e-02]
 [ -1.15667851e+02  -4.44007051e-03   0.00000000e+00   0.00000000e+00]]",[-1.53518379 -1.80147815],-0.157236957809,[-2.07687555 -2.69115099],-1.11622,"[ 0.64603391 -0.73126384 -0.97340191  0.50302846 -1.41066816 -0.60108083
 -3.12613742  0.3476117   0.89505494  0.73090549  0.        ]",[-0.35554674 -0.3028267 ]
48,"[[ -6.57881386e+01  -3.00393154e+00  -1.61085558e-01  -6.78584934e-02]
 [ -1.17337328e+02  -2.30581292e-03   0.00000000e+00   0.00000000e+00]]",[-1.9962585  -2.02155876],-0.187189825005,[-1.94849143 -1.69690694],-1.4416,"[-1.9645799  -0.73127451 -0.33267104  0.50321945 -1.41066491 -0.6010802
 -3.18184399  0.34791836  1.09455364  0.94125651  0.        ]",[-0.35554674 -0.3028267 ]
49,"[[ -6.81513040e+01  -3.00396421e+00  -1.61085558e-01  -6.78584934e-02]
 [ -1.18973756e+02  -1.09199407e-03   0.00000000e+00   0.00000000e+00]]",[-1.44146633 -1.78163493],-0.176184252141,[-2.2207224  -2.40764271],-1.36666,"[ 0.29689126 -0.73127936  1.27085464  0.50331399 -1.41066166 -0.60107957
 -3.2364455   0.34809264  1.10590131  0.6504246   0.        ]",[-0.35554674 -0.3028267 ]
