timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
10,"[[ -3.75732371  -3.15544511  -0.10382615   0.18196449]
 [-36.24530354  -2.43224318   0.           0.        ]]",[-0.9045493  -1.05257809],-0.219766854399,[-1.22154857 -0.83853321],-1.13616,"[-1.50731186 -0.60704842  0.8689315   0.75805362 -0.91499948  1.59306647
 -0.96764459  0.02411373  0.62544858 -1.43165915  0.        ]",[-0.15595499 -0.16799365]
11,"[[ -4.51475233  -3.13294036  -0.10382615   0.18196449]
 [-39.48684404   2.78309337   0.           0.        ]]",[-0.8193047  -1.07524145],-0.219197916454,[-0.67102675 -0.51801341],-1.17561,"[-0.63073077 -0.60712705  1.47829814  0.6883221  -0.91499631  1.59305583
 -1.11908326  0.74080782  0.59584623 -1.44422184  0.        ]",[-0.15595499 -0.16799365]
12,"[[ -5.32330243  -3.07783865  -0.10382615   0.18196449]
 [-41.36192436   2.40218793   0.           0.        ]]",[-0.78927284 -1.12629449],-0.220038137842,[ 0.37590923 -1.67610203],-1.16995,"[ 0.45788187 -0.60439213  1.23421322  0.51772065 -0.91499313  1.5930452
 -1.20668059  0.68846149  0.57691201 -1.46295769  0.        ]",[-0.15595499 -0.16799365]
13,"[[ -6.12739239  -3.04065152  -0.10382615   0.18196449]
 [-39.05476045   1.35665398   0.           0.        ]]",[-0.85422659 -1.17869794],-0.216894725219,[-0.77135724 -2.72864227],-1.09934,"[ 1.04359499 -0.60019818  0.23018687  0.40289167 -0.91498996  1.59303456
 -1.09888642  0.54478167  0.51836017 -1.46637947  0.        ]",[-0.15595499 -0.16799365]
14,"[[ -6.93137239  -3.02098865  -0.10382615   0.18196449]
 [-41.33563757   0.67367048   0.           0.        ]]",[-0.93573099 -1.20020378],-0.206854171364,[-1.02597034 -0.76462623],-1.10362,"[ 0.77395968 -0.59721731 -0.917411    0.34233938 -0.91498679  1.59302393
 -1.20544229  0.45092414  0.45949894 -1.40625688  0.        ]",[-0.15595499 -0.16799365]
15,"[[ -7.78959967  -3.01129607  -0.10382615   0.18196449]
 [-44.47662314   0.32959273   0.           0.        ]]",[-1.14363611 -1.22766137],-0.195283558749,[-1.90349152 -0.60403099],-0.997264,"[-0.26216487 -0.59555349 -1.51348155  0.31254208 -0.91498362  1.59301329
 -1.35218022  0.40363956  0.46314521 -1.29979302  0.        ]",[-0.15595499 -0.16799365]
16,"[[ -8.71002279  -3.00652522  -0.10382615   0.18196449]
 [-47.55542914   0.16324069   0.           0.        ]]",[-1.14298093 -1.17308021],-0.193308017354,[-1.79903038 -2.39351523],-0.863701,"[-1.42093365 -0.59468687 -0.99556421  0.29788876 -0.91498045  1.59300266
 -1.49601102  0.38077835  0.55409684 -1.2271639   0.        ]",[-0.15595499 -0.16799365]
17,"[[ -9.69141055e+00  -3.00465863e+00  -1.03826151e-01   1.81964485e-01]
 [ -5.05732901e+01   4.65565379e-02   0.00000000e+00   0.00000000e+00]]",[-1.01347196 -1.12651742],-0.20591899861,[-1.14254678 -1.20197949],-1.07159,"[-1.71699391 -0.59433846  0.39399892  0.29215784 -0.91497727  1.59299202
 -1.63699194  0.3647426   0.67238922 -1.26737293  0.        ]",[-0.15595499 -0.16799365]
18,"[[ -1.07325561e+01  -3.00414217e+00  -1.03826151e-01   1.81964485e-01]
 [ -5.35314082e+01   1.21799977e-02   0.00000000e+00   0.00000000e+00]]",[-0.84992254 -1.07009673],-0.222323828506,[-0.94943256 -1.10711133],-1.15297,"[-0.72070514 -0.59424013  1.4557286   0.29057203 -0.9149741   1.59298139
 -1.77517874  0.36001773  0.70496148 -1.40405303  0.        ]",[-0.15595499 -0.16799365]
19,"[[ -1.18302677e+01  -3.00401457e+00  -1.03826151e-01   1.81964485e-01]
 [ -5.62307549e+01   2.66799822e-03   0.00000000e+00   0.00000000e+00]]",[-0.81768811 -1.11603713],-0.226233316759,[-0.89394394  0.39308299],-1.27035,"[ 0.69467019 -0.59421464  1.01083573  0.2901798  -0.91497093  1.59297075
 -1.90127281  0.35870981  0.60288172 -1.50506766  0.        ]",[-0.15595499 -0.16799365]
20,"[[-12.97922473  -2.98832668  -0.10382615   0.18196449]
 [-58.65684378   1.56099471   0.           0.        ]]",[-0.9452756  -1.21610892],-0.21335166217,[-0.40685813 -1.83178407],-1.11653,"[ 0.94193185 -0.59109712 -0.61116705  0.24208303 -0.91496776  1.59296012
 -2.01459732  0.57285777  0.46416333 -1.46201543  0.        ]",[-0.15595499 -0.16799365]
21,"[[-14.15687485  -2.99712139  -0.10382615   0.18196449]
 [-59.10672103  -2.42718974   0.           0.        ]]",[-1.19826579 -1.24423611],-0.193992443899,[-0.29721496 -1.1819606 ],-1.01654,"[-0.38097991 -0.59288357 -1.51631708  0.26903195 -0.91496458  1.59294948
 -2.03559513  0.02479011  0.45696456 -1.29135032  0.        ]",[-0.15595499 -0.16799365]
22,"[[-15.33907624  -3.02220378  -0.10382615   0.18196449]
 [-59.11336291  -0.11010634   0.           0.        ]]",[-1.14287591 -1.18375421],-0.198364403308,[-2.09934533 -2.46378718],-0.856228,"[-1.67184006 -0.59740458 -0.5496921   0.34607336 -0.91496141  1.59293885
 -2.03588566  0.34321016  0.60628948 -1.24059583  0.        ]",[-0.15595499 -0.16799365]
23,"[[-16.54932666  -3.01818287  -0.10382615   0.18196449]
 [-61.90238825   0.33343073   0.           0.        ]]",[-0.92094165 -1.09783351],-0.216167493422,[-3.53778541 -2.00481546],-0.906872,"[-1.29535302 -0.59673561  1.12296511  0.33370529 -0.91495824  1.59292822
 -2.16615976  0.40416161  0.69959074 -1.3480514   0.        ]",[-0.15595499 -0.16799365]
24,"[[-17.81480377  -3.01197734  -0.10382615   0.18196449]
 [-64.63621394   0.26043702   0.           0.        ]]",[-0.81933326 -1.09936666],-0.22634475616,[-1.54165439 -0.70907561],-1.17888,"[ 0.36899656 -0.59566085  1.29562367  0.31462999 -0.91495507  1.59291758
 -2.29385033  0.3941297   0.63407133 -1.48773803  0.        ]",[-0.15595499 -0.16799365]
25,"[[-19.13441445  -3.00764376  -0.10382615   0.18196449]
 [-67.31592477   0.16794459   0.           0.        ]]",[-0.94112068 -1.20956755],-0.213875575086,[-0.91423416 -1.73196379],-1.10403,"[ 1.00375389 -0.5948788  -0.42939712  0.30131783 -0.9149519   1.59290695
 -2.4190076   0.38141822  0.47891452 -1.45935915  0.        ]",[-0.15595499 -0.16799365]
26,"[[ -2.05036801e+01  -3.00544571e+00  -1.03826151e-01   1.81964485e-01]
 [ -6.96030223e+01   6.70840894e-02   0.00000000e+00   0.00000000e+00]]",[-1.24947464 -1.28316593],-0.193778677977,[-1.49106564 -0.05872639],-1.02114,"[-0.47078564 -0.59447164 -1.51136156  0.2945684  -0.91494872  1.59289632
 -2.52581821  0.36755678  0.46859783 -1.28297084  0.        ]",[-0.15595499 -0.16799365]
27,"[[-21.92164048  -3.00357147  -0.10382615   0.18196449]
 [-72.18441026   0.09563598   0.           0.        ]]",[-1.13911784 -1.19713211],-0.200293672805,[ 0.19934577 -0.51359895],-1.11998,"[-1.76352415 -0.59411905 -0.10946087  0.28881477 -0.91494555  1.59288569
 -2.6463711   0.3714797   0.63634818 -1.23820058  0.        ]",[-0.15595499 -0.16799365]
28,"[[ -2.33430721e+01  -3.00246729e+00  -1.03826151e-01   1.81964485e-01]
 [ -6.99661461e+01   2.80071924e-02   0.00000000e+00   0.00000000e+00]]",[-0.86505306 -1.08373976],-0.222863789088,[-1.07401167 -1.16260694],-1.14149,"[-0.66008517 -0.59390847  1.47165153  0.28542559 -0.91494238  1.59287505
 -2.54270739  0.36218508  0.70455271 -1.40945879  0.        ]",[-0.15595499 -0.16799365]
29,"[[ -2.47682229e+01  -3.00266750e+00  -1.03826151e-01   1.81964485e-01]
 [ -7.25403575e+01  -2.79734115e-02   0.00000000e+00   0.00000000e+00]]",[-0.86786675 -1.14748812],-0.223465860732,[-0.70725649 -0.81975279],-1.21008,"[ 0.9678401  -0.59394499  0.53464363  0.28603937 -0.91493921  1.59286442
 -2.66292173  0.35449121  0.55403175 -1.50682046  0.        ]",[-0.15595499 -0.16799365]
30,"[[ -2.62327175e+01  -3.00303369e+00  -1.03826151e-01   1.81964485e-01]
 [ -7.39045502e+01  -1.11783718e-02   0.00000000e+00   0.00000000e+00]]",[-1.14305532 -1.28983116],-0.200385343216,[-0.89819604 -1.03455679],-1.04383,"[ 0.28823803 -0.59401289 -1.35208039  0.28716257 -0.91493604  1.59285379
 -2.72660623  0.35679851  0.4421943  -1.35681349  0.        ]",[-0.15595499 -0.16799365]
31,"[[ -2.77318100e+01  -3.00337081e+00  -1.03826151e-01   1.81964485e-01]
 [ -7.59977225e+01  -1.76490444e-02   0.00000000e+00   0.00000000e+00]]",[-1.24017429 -1.24973571],-0.194323791479,[-0.96416893 -1.20915961],-0.982329,"[-1.56391958 -0.59407512 -0.78516932  0.28819661 -0.91493287  1.59284316
 -2.82433919  0.35590852  0.57506254 -1.22287674  0.        ]",[-0.15595499 -0.16799365]
32,"[[ -2.92749709e+01  -3.00366591e+00  -1.03826151e-01   1.81964485e-01]
 [ -7.83106626e+01  -1.14782984e-02   0.00000000e+00   0.00000000e+00]]",[-0.92515618 -1.11074579],-0.218219997093,[-0.84200889 -2.86495731],-1.02661,"[-1.11623447 -0.59412927  1.26852541  0.28910172 -0.91492969  1.59283253
 -2.93233173  0.35675578  0.71012742 -1.36049719  0.        ]",[-0.15595499 -0.16799365]
33,"[[ -3.08590784e+01  -3.00383748e+00  -1.03826151e-01   1.81964485e-01]
 [ -8.00941472e+01  -6.05801622e-03   0.00000000e+00   0.00000000e+00]]",[-0.86992681 -1.14172316],-0.225094861287,[-3.06975973 -0.90660035],-1.11519,"[ 0.8471451  -0.59416007  0.79475746  0.28962769 -0.91492652  1.5928219
 -3.015586    0.3574999   0.57916549 -1.50788753  0.        ]",[-0.15595499 -0.16799365]
34,"[[ -3.24847776e+01  -3.00382472e+00  -1.03826151e-01   1.81964485e-01]
 [ -8.24678566e+01   3.94161845e-03   0.00000000e+00   0.00000000e+00]]",[-1.16070628 -1.30578136],-0.200852566831,[-0.37872046 -1.27962048],-1.05345,"[ 0.32714453 -0.59415615 -1.3300791   0.28958795 -0.91492335  1.59281127
 -3.12640356  0.35887334  0.44252933 -1.36080614  0.        ]",[-0.15595499 -0.16799365]
35,"[[ -3.41327992e+01  -3.00384104e+00  -1.03826151e-01   1.81964485e-01]
 [ -8.23347503e+01  -3.11818977e-03   0.00000000e+00   0.00000000e+00]]",[-1.2506094  -1.26213789],-0.195574914949,[-0.90542218 -1.0325783 ],-1.00111,"[-1.64131294 -0.59415771 -0.62755039  0.28963746 -0.91492018  1.59280063
 -3.12012278  0.35790238  0.59104234 -1.22404249  0.        ]",[-0.15595499 -0.16799365]
36,"[[ -3.57991083e+01  -3.00390479e+00  -1.03826151e-01   1.81964485e-01]
 [ -8.42896436e+01  -2.82903258e-03   0.00000000e+00   0.00000000e+00]]",[-0.90809554 -1.10927463],-0.221531673776,[-0.62220463  0.92998333],-1.24384,"[-0.81017164 -0.59416819  1.42651961  0.28983252 -0.91491701  1.59279
 -3.21136851  0.35794136  0.70721274 -1.3946896   0.        ]",[-0.15595499 -0.16799365]
37,"[[-37.49287323  -2.96697035  -0.10382615   0.18196449]
 [-85.08412849   3.68419099   0.           0.        ]]",[-0.93284184 -1.21405554],-0.225550788535,[-1.35676663  0.02591911],-1.24868,"[ 1.03078157 -0.5862936   0.30521801  0.17678422 -0.91491384  1.59277937
 -3.24840794  0.86463263  0.54398253 -1.53097774  0.        ]",[-0.15595499 -0.16799365]
38,"[[-39.21737541  -2.8929261   -0.10382615   0.18196449]
 [-87.3584709    3.72056739   0.           0.        ]]",[-1.30084038 -1.34698117],-0.192599068501,[-2.23171547 -0.81294838],-0.935011,"[-0.27885321 -0.5649764  -1.51451771 -0.04748264 -0.91491066  1.59276874
 -3.35456256  0.86962883  0.36761945 -1.3234785   0.        ]",[-0.15595499 -0.16799365]
39,"[[-40.986914    -2.85146192  -0.10382615   0.18196449]
 [-89.58805346   0.43709974   0.           0.        ]]",[-1.16317189 -1.23579574],-0.18954695809,[ 0.30370074 -1.71629814],-1.01738,"[-1.75183159 -0.54984913  0.21586784 -0.17132266 -0.91490749  1.59275811
 -3.45861744  0.41839213  0.65193154 -1.11949694  0.        ]",[-0.15595499 -0.16799365]
40,"[[-42.74882002  -2.88243708  -0.10382615   0.18196449]
 [-86.61259777  -3.52169467   0.           0.        ]]",[-0.87687188 -1.10247612],-0.235335955773,[-1.45637879 -1.95202477],-1.14731,"[ 0.11483592 -0.56136216  1.42250401 -0.07894169 -0.91490432  1.59274748
 -3.31956726 -0.1256521   0.76302118 -1.48953486  0.        ]",[-0.15595499 -0.16799365]
41,"[[-44.50360323  -2.99182491  -0.10382615   0.18196449]
 [-88.85828131  -7.40469047   0.           0.        ]]",[-1.03696239 -1.24483514],-0.211073441785,[-0.94191278 -2.13951876],-1.03048,"[ 0.87294696 -0.59178951 -0.75752022  0.25278919 -0.91490115  1.59273685
 -3.4243724  -0.65927902  0.4560375  -1.44548791  0.        ]",[-0.15595499 -0.16799365]
42,"[[-46.30053793  -3.06099362  -0.10382615   0.18196449]
 [-90.82850863  -0.19252087   0.           0.        ]]",[-1.33785594 -1.31377017],-0.198640339835,[-1.26430437 -1.96798937],-0.930547,"[-1.31416025 -0.60268238 -1.11350272  0.46565709 -0.91489798  1.59272622
 -3.51630372  0.33186862  0.57909366 -1.26134797  0.        ]",[-0.15595499 -0.16799365]
43,"[[-48.13879115  -3.04729019  -0.10382615   0.18196449]
 [-92.98961919   1.04408469   0.           0.        ]]",[-0.96788365 -1.14149261],-0.218888716446,[-0.73730342 -0.84642507],-1.14316,"[-1.09916391 -0.60104029  1.28003374  0.42335617 -0.91489481  1.5927156
 -3.61714067  0.50181097  0.68098721 -1.38712204  0.        ]",[-0.15595499 -0.16799365]
44,"[[-50.00940208  -3.02799408  -0.10382615   0.18196449]
 [-94.06788451   0.80615149   0.           0.        ]]",[-0.91955489 -1.19532287],-0.219457408139,[-1.51404272 -0.74787244],-1.15914,"[ 1.01464607 -0.59829428  0.37857456  0.36388645 -0.91489164  1.59270497
 -3.66739912  0.46911129  0.53179725 -1.48221412  0.        ]",[-0.15595499 -0.16799365]
45,"[[-51.91179997  -3.01545406  -0.10382615   0.18196449]
 [-96.16491982   0.45945618   0.           0.        ]]",[-1.34340906 -1.35118556],-0.194297289843,[-0.50950172 -0.88685697],-1.01911,"[-0.45975436 -0.59623727 -1.51229051  0.32530715 -0.91488846  1.59269434
 -3.76522725  0.42146477  0.47635251 -1.28323273  0.        ]",[-0.15595499 -0.16799365]
46,"[[-53.83623728  -3.00892764  -0.10382615   0.18196449]
 [-96.27843638   0.21897733   0.           0.        ]]",[-1.12489951 -1.22014046],-0.209043131049,[ 0.00200771 -0.14209349],-1.1638,"[-1.63869131 -0.59508135  0.62478569  0.30525225 -0.91488529  1.59268371
 -3.77042033  0.38841539  0.68499786 -1.28864301  0.        ]",[-0.15595499 -0.16799365]
47,"[[-55.74260282  -3.00510453  -0.10382615   0.18196449]
 [-94.36449758   0.1536038    0.           0.        ]]",[-0.89909202 -1.14539051],-0.226440317023,[-1.96593804 -0.52704068],-1.17306,"[ 0.62578064 -0.59437671  1.086686    0.29351207 -0.91488212  1.59267308
 -3.68093876  0.3794304   0.61118011 -1.50195364  0.        ]",[-0.15595499 -0.16799365]
48,"[[ -5.76508745e+01  -3.00318264e+00  -1.03826151e-01   1.81964485e-01]
 [ -9.64556987e+01   5.52439172e-02   0.00000000e+00   0.00000000e+00]]",[-1.21396434 -1.33652306],-0.200348890585,[-1.39372376 -1.46409076],-0.992653,"[ 0.28544961 -0.59401424 -1.35359914  0.28761227 -0.91487895  1.59266245
 -3.77848615  0.36591216  0.44226613 -1.356302    0.        ]",[-0.15595499 -0.16799365]
49,"[[ -5.96005549e+01  -3.00299281e+00  -1.03826151e-01   1.81964485e-01]
 [ -9.85055099e+01  -1.47750841e-02   0.00000000e+00   0.00000000e+00]]",[-1.25848389 -1.28492856],-0.199919087234,[-1.44620859 -2.29911069],-0.907321,"[-1.76121509 -0.5939768  -0.1399061   0.28702909 -0.91487578  1.59265183
 -3.87409019  0.35628879  0.63376291 -1.2362091   0.        ]",[-0.15595499 -0.16799365]
