timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.01373301  0.00827412 -0.02289093 -0.16771397]
 [-0.00327609  0.00100639  0.          0.        ]]","[ 0.8920576   1.68889209 -0.00259477  0.96822492 -0.18454582 -1.45040786
  0.73554579  0.34292431  1.67909592  1.78192546  0.        ]",-0.28919944601,[-0.45797834 -0.3493675 ],-2.56409,[-3.23069477 -2.68245864],[-4.14996174 -2.90288698]
1,"[[-0.02600692 -0.03141835 -0.02289093 -0.16771397]
 [-3.95755682 -3.95706693  0.          0.        ]]","[ 0.89169874  1.68831681 -0.06690901  0.8533709  -0.1845457  -1.45040514
  0.61093875 -0.23979066  1.67741539  1.66515183  0.        ]",-0.281704357217,[-0.45797834 -0.3493675 ],-2.59646,[-2.26119685 -2.04627109],[-0.64548677 -2.0088343 ]
2,"[[-0.12997752 -0.14949178 -0.02289093 -0.16771397]
 [-6.43129099 -7.83734413  0.          0.        ]]","[ 0.87981489  1.67505248 -0.2346      0.51326542 -0.18454559 -1.45040242
  0.53298647 -0.811052    1.63151064  1.3489904   0.        ]",-0.259543312945,[-0.45797834 -0.3493675 ],-2.35685,[-1.0134387  -1.22745454],[-0.84910298 -1.32710869]
3,"[[ -0.29101609  -0.3443967   -0.02289093  -0.16771397]
 [ -9.66190254 -11.640465     0.           0.        ]]","[ 0.83048632  1.61587519 -0.48921506 -0.03280542 -0.18454547 -1.45039969
  0.43118367 -1.37095278  1.43872241  0.88314878  0.        ]",-0.219948566229,[-0.45797834 -0.3493675 ],-1.91942,[ 0.53400022 -0.29194194],[ 0.86209043 -0.69385082]
4,"[[ -0.44811575  -0.60247103  -0.02289093  -0.16771397]
 [ -6.06010411 -14.15856352   0.           0.        ]]","[ 0.74729273  1.4699005  -0.72607228 -0.69567063 -0.18454536 -1.45039697
  0.54468257 -1.7416679   1.06811396  0.47128888  0.        ]",-0.17017150486,[-0.45797834 -0.3493675 ],-1.43948,[ 0.73638457  0.19580616],[ 0.23060853  0.05762219]
5,"[[ -0.55897275  -0.88054324  -0.02289093  -0.16771397]
 [ -5.02903952 -13.65034456   0.           0.        ]]","[ 0.66882916  1.23701658 -0.88314458 -1.28720828 -0.18454524 -1.45039424
  0.57717287 -1.66684319  0.64033535  0.25701864  0.        ]",-0.122199114262,[-0.45797834 -0.3493675 ],-1.08475,[ 0.87101132  0.54699278],[ 0.98593168  1.8943223 ]
6,"[[-0.61943699 -1.11112215 -0.02289093 -0.16771397]
 [-1.03049799 -9.42162111  0.          0.        ]]","[ 0.61952599  0.9968303  -0.96449232 -1.64927453 -0.18454512 -1.45039152
  0.70317377 -1.0442824   0.30971225  0.21498793  0.        ]",-0.0868139925116,[-0.45797834 -0.3493675 ],-0.89061,[ 0.31655654  0.43795991],[-0.22008681  1.04030506]
7,"[[-0.64859417 -1.25795297 -0.02289093 -0.16771397]
 [-1.88232981 -5.27528215  0.          0.        ]]","[ 0.59417822  0.8277824  -1.00250982 -1.80920516 -0.18454501 -1.4503888
  0.67633035 -0.43385143  0.11780842  0.23699315  0.        ]",-0.0664301588467,[-0.45797834 -0.3493675 ],-0.74507,[ 0.296417    0.24215518],[ 0.57349546  0.32841164]
8,"[[-0.66310231 -1.34936895 -0.02289093 -0.16771397]
 [ 0.42387963 -3.87098941  0.          0.        ]]","[ 0.58119353  0.7181328  -1.02111838 -1.87900982 -0.18454489 -1.45038607
  0.74900267 -0.22710896  0.00845308  0.26699164  0.        ]",-0.0550880666632,[-0.45797834 -0.3493675 ],-0.684849,[-0.00412652  0.18535973],[ 0.68135658  0.64407469]
9,"[[-0.62766183 -1.40043782 -0.02289093 -0.16771397]
 [ 3.11124703 -1.24463668  0.          0.        ]]","[ 0.61247636  0.65582481 -0.97529554 -1.9077677  -0.18454478 -1.45038335
  0.83368588  0.15954721  0.0139155   0.2998857   0.        ]",-0.0562102396363,[-0.45797834 -0.3493675 ],-0.820475,[-0.54205436 -0.18067463],[-1.09662759 -0.5952146 ]
10,"[[-0.60575468 -1.44872143 -0.02289093 -0.16771397]
 [-0.90718587 -3.57597068  0.          0.        ]]","[  6.31069619e-01   5.96406590e-01  -9.46369568e-01  -1.92811838e+00
  -1.84544662e-01  -1.45038063e+00   7.07056746e-01  -1.83675969e-01
   1.60712347e-03   3.28403679e-01   0.00000000e+00]",-0.0555851589297,[-0.45797834 -0.3493675 ],-0.724214,[ 0.06183551  0.2681641 ],[ 0.44977169  0.2383471 ]
11,"[[-0.60586217 -1.51006498 -0.02289093 -0.16771397]
 [ 0.89047275 -2.56175919  0.          0.        ]]","[ 0.63097926  0.52042574 -0.94651149 -1.94431394 -0.18454455 -1.4503779
  0.76370369 -0.03436177 -0.0536666   0.35889171  0.        ]",-0.0508748981676,[-0.45797834 -0.3493675 ],-0.836297,[-0.1863475   0.20701142],[-1.22550483  0.33478721]
12,"[[-0.62793921 -1.54748363 -0.02289093 -0.16771397]
 [-3.08494791 -1.18469661  0.          0.        ]]","[ 0.61223566  0.47392065 -0.97565557 -1.94885712 -0.18454443 -1.45037518
  0.63842998  0.16837205 -0.11710064  0.37505093  0.        ]",-0.045229176589,[-0.45797834 -0.3493675 ],-0.785066,[ 0.27937153  0.19789477],[-0.44816319  0.12243299]
13,"[[-0.70682237 -1.56607463 -0.02289093 -0.16771397]
 [-4.79766343 -0.67609127  0.          0.        ]]","[ 0.54060238  0.45079584 -1.07590912 -1.94960556 -0.18454432 -1.45037246
  0.58445852  0.24324985 -0.24267313  0.37799499  0.        ]",-0.0336317631448,[-0.45797834 -0.3493675 ],-0.807471,[ 0.61901408  0.30570066],[-1.01337515  0.56854347]
14,"[[-0.84153464 -1.55686681 -0.02289093 -0.16771397]
 [-8.66066906  1.58935979  0.          0.        ]]","[ 0.40248907  0.46224943 -1.2316831  -1.94935141 -0.1845442  -1.45036973
  0.46272734  0.57677405 -0.42423565  0.3773405   0.        ]",-0.0205694370831,[-0.45797834 -0.3493675 ],-0.675894,[ 1.15164244  0.2549125 ],[ 1.3266993  -0.45494499]
15,"[[-0.97331734 -1.54347427 -0.02289093 -0.16771397]
 [-4.5313799  -0.24403495  0.          0.        ]]","[ 0.25021488  0.47890565 -1.36292633 -1.94854642 -0.18454409 -1.45036701
  0.59284887  0.30685735 -0.59867133  0.39552314  0.        ]",-0.0230168865756,[-0.45797834 -0.3493675 ],-0.672837,[ 1.07340944  0.57607222],[ 0.74997492  1.54022232]
16,"[[-1.03327283 -1.50858359 -0.02289093 -0.16771397]
 [-1.47436293  3.7198773   0.          0.        ]]","[ 0.17602949  0.52226342 -1.41507704 -1.94402235 -0.18454397 -1.45036429
  0.68918091  0.89043278 -0.66093289  0.38666156  0.        ]",-0.0258590860879,[-0.45797834 -0.3493675 ],-0.756096,[ 0.52569669  0.02069478],[ 1.60097085 -0.38988487]
