timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
12,"[[  1.02553247  -2.09328136   0.10089882   0.09196681]
 [  0.09427717 -17.53999905   0.           0.        ]]",[-0.7429961  -0.50485122],-0.10291639397,[-1.3381231  -1.10665733],-0.728438,"[ 0.34904247  0.08421848  1.27312419 -1.95582058  0.88068856  0.80058781
  0.72424824 -2.04516521 -0.19610525 -0.72200813  0.        ]",[-0.18430217 -0.1666123 ]
13,"[[  0.98766905  -2.48032331   0.10089882   0.09196681]
 [ -3.86762517 -21.15219365   0.           0.        ]]",[-0.51642233 -0.45660841],-0.123887028128,[ 0.17691319  0.38288502],-0.716021,"[ 0.39460898 -0.31585126  1.24230991 -1.16848414  0.88068601  0.80058567
  0.55137756 -2.54009297 -0.51656925 -0.84704278  0.        ]",[-0.18430217 -0.1666123 ]
14,"[[  0.91810006  -2.88395393   0.10089882   0.09196681]
 [ -3.09165372 -19.21731644   0.           0.        ]]",[-0.34269673 -0.3536723 ],-0.140760805932,[ 0.9060466   0.19460839],-0.754739,"[ 0.47535509 -0.56095807  1.18098518 -0.04790272  0.88068347  0.80058354
  0.58523425 -2.27494726 -0.86819915 -0.81351589  0.        ]",[-0.18430217 -0.1666123 ]
15,"[[ 0.89287588 -3.15901282  0.10089882  0.09196681]
 [ 0.55739667 -3.5473363   0.          0.        ]]",[-0.12863857 -0.17063697],-0.14690597542,[-0.59077216 -0.8222137 ],-0.803453,"[ 0.50361737 -0.60625277  1.15728623  0.8010348   0.88068093  0.8005814
  0.74445158 -0.12781222 -1.08111214 -0.67826304  0.        ]",[-0.18430217 -0.1666123 ]
16,"[[ 0.8804486  -3.14371749  0.10089882  0.09196681]
 [-1.79239593  2.8479612   0.          0.        ]]",[ 0.08621103 -0.17021948],-0.146512222151,[ 0.55631224 -0.43316368],-0.781,"[ 0.51733303 -0.6064575   1.14533002  0.75333541  0.88067839  0.80057927
  0.64192141  0.74848489 -1.06438905 -0.69289984  0.        ]",[-0.18430217 -0.1666123 ]
17,"[[ 0.86705626 -3.0851925   0.10089882  0.09196681]
 [ 0.44568517  2.60597342  0.          0.        ]]",[-0.04394618 -0.21148308],-0.145674886186,[ 0.58995672 -0.03620992],-0.74376,"[ 0.53195697 -0.60426702  1.13224299  0.5709105   0.88067585  0.80057713
  0.73957402  0.71532536 -1.02427367 -0.72677698  0.        ]",[-0.18430217 -0.1666123 ]
18,"[[ 0.89931732 -3.03502817  0.10089882  0.09196681]
 [ 2.77266375  2.4111094   0.          0.        ]]",[-0.23985985 -0.26204014],-0.144502616406,[-0.42941496  0.35078931],-0.719584,"[ 0.49644991 -0.59863703  1.16339638  0.41500168  0.88067331  0.800575
  0.84110511  0.68862294 -0.98528532 -0.75259074  0.        ]",[-0.18430217 -0.1666123 ]
19,"[[ 0.9371619  -2.97334957  0.10089882  0.09196681]
 [ 1.01764252  3.75228119  0.          0.        ]]",[-0.17974532 -0.26780915],-0.142551236004,[-0.99510986  0.68820549],-0.698046,"[ 0.45362515 -0.58698989  1.19835944  0.22449214  0.88067077  0.80057286
  0.76452599  0.87239145 -0.93465514 -0.77783815  0.        ]",[-0.18430217 -0.1666123 ]
20,"[[ 0.91778317 -2.87171001  0.10089882  0.09196681]
 [-2.94231336  6.40284598  0.          0.        ]]",[ 0.09035643 -0.25521225],-0.140459018041,[-0.95610723 -0.55653555],-0.712185,"[ 0.47570742 -0.556549    1.18066552 -0.08477526  0.88066823  0.80057073
  0.59173911  1.23557412 -0.85855131 -0.81772101  0.        ]",[-0.18430217 -0.1666123 ]
21,"[[ 0.82154011 -2.76703597  0.10089882  0.09196681]
 [-6.66954907  4.07234035  0.          0.        ]]",[ 0.38558757 -0.20592552],-0.141438193236,[-0.03068481 -1.34492019],-0.760244,"[ 0.58040813 -0.51086787  1.08622019 -0.3942728   0.88066569  0.8005686
  0.42910687  0.91623931 -0.79471853 -0.87118827  0.        ]",[-0.18430217 -0.1666123 ]
22,"[[ 0.6882542  -2.72612518  0.10089882  0.09196681]
 [-6.65908366  0.03220463  0.          0.        ]]",[ 0.47719872 -0.17760468],-0.146292375839,[ 0.56182043 -0.29672456],-0.72829,"[ 0.71038924 -0.48916286  0.93859844 -0.5120243   0.88066315  0.80056646
  0.42956268  0.36264836 -0.79584137 -0.91650374  0.        ]",[-0.18430217 -0.1666123 ]
23,"[[ 0.57871225 -2.73727446  0.10089882  0.09196681]
 [-4.30296603 -1.14322252  0.          0.        ]]",[ 0.45984113 -0.18249504],-0.150679784163,[ 0.37642804 -1.12880566],-0.804288,"[ 0.80269738 -0.49528763  0.80431163 -0.48013319  0.88066061  0.80056433
  0.53236692  0.2015876  -0.83457551 -0.93402111  0.        ]",[-0.18430217 -0.1666123 ]
24,"[[ 0.50845913 -2.79963895  0.10089882  0.09196681]
 [-2.72760566 -5.08010884  0.          0.        ]]",[ 0.40380293 -0.17059033],-0.152578317864,[ 0.74888964 -0.04641233],-0.753308,"[ 0.85443654 -0.52662561  0.71283055 -0.29905259  0.88065807  0.80056219
  0.60110395 -0.33785616 -0.8962264  -0.91069582  0.        ]",[-0.18430217 -0.1666123 ]
25,"[[ 0.4841972  -2.90207476  0.10089882  0.09196681]
 [ 0.29136711 -5.16319437  0.          0.        ]]",[ 0.31820065 -0.16325402],-0.151577991364,[-0.49056985 -0.8434855 ],-0.800618,"[ 0.87088921 -0.56709152  0.68036399  0.00686821  0.88065553  0.80056006
  0.73283037 -0.34924018 -0.96390546 -0.84783842  0.        ]",[-0.18430217 -0.1666123 ]
26,"[[ 0.47047725 -3.0378237   0.10089882  0.09196681]
 [-1.65679788 -6.58944822  0.          0.        ]]",[ 0.43577108 -0.11672033],-0.148860321449,[ 1.0789062   0.01918822],-0.762796,"[ 0.87986413 -0.59903303  0.66181795  0.42368017  0.88065299  0.80055792
  0.64782362 -0.54466931 -1.03613252 -0.75096059  0.        ]",[-0.18430217 -0.1666123 ]
27,"[[ 0.47739942 -3.07606925  0.10089882  0.09196681]
 [ 2.33562187  0.68440686  0.          0.        ]]",[ 0.30714697 -0.1680451 ],-0.147802046024,[ 0.3859019  -0.76082143],-0.785852,"[ 0.87536195 -0.60348951  0.67118915  0.54251955  0.88065045  0.80055579
  0.82202479  0.45201997 -1.05424498 -0.71950847  0.        ]",[-0.18430217 -0.1666123 ]
28,"[[ 0.53897834 -3.05168795  0.10089882  0.09196681]
 [ 3.8173125   1.33912651  0.          0.        ]]",[ 0.13108955 -0.20849973],-0.148043476964,[ 0.86761785 -0.35988893],-0.75367,"[ 0.83268891 -0.6008785   0.75304035  0.46671296  0.88064791  0.80055366
  0.88667366  0.54173103 -1.03578826 -0.74195219  0.        ]",[-0.18430217 -0.1666123 ]
29,"[[ 0.64903221 -3.02854819  0.10089882  0.09196681]
 [ 7.17687511  0.92276368  0.          0.        ]]",[-0.21935558 -0.27774581],-0.147349945445,[ 1.43570692  1.36977913],-0.644118,"[ 0.74500143 -0.59764541  0.89175562  0.39491988  0.88064537  0.80055152
  1.03325992  0.48467836 -1.01044614 -0.75972778  0.        ]",[-0.18430217 -0.1666123 ]
30,"[[  0.83087055  -2.9705463    0.10089882   0.09196681]
 [ 10.99421884   4.86429861   0.           0.        ]]",[-0.66047281 -0.39813092],-0.144477571307,[-0.0613106  -0.57598899],-0.73295,"[ 0.57061555 -0.58632464  1.09582414  0.21587764  0.88064282  0.80054939
  1.19981951  1.02476044 -0.9476511  -0.78687659  0.        ]",[-0.18430217 -0.1666123 ]
31,"[[  1.0461338   -2.89710854   0.10089882   0.09196681]
 [ 10.53364928   2.48740341   0.           0.        ]]",[-0.91908056 -0.43837139],-0.137647396887,[-1.10924123 -0.939034  ],-0.72481,"[ 0.32376759 -0.56544268  1.2890431  -0.00817508  0.88064028  0.80054725
  1.17971865  0.69906672 -0.85822037 -0.78964009  0.        ]",[-0.18430217 -0.1666123 ]
32,"[[ 1.21498838 -2.88516105  0.10089882  0.09196681]
 [ 6.36571338 -1.2801094   0.          0.        ]]",[-0.87539428 -0.39889753],-0.13236984918,[-1.65042384  0.88913142],-0.672452,"[ 0.10645816 -0.56135886  1.39840863 -0.04427264  0.88063774  0.80054512
  0.99785372  0.18282577 -0.82520987 -0.7615465   0.        ]",[-0.18430217 -0.1666123 ]
33,"[[ 1.30131522 -2.87518699  0.10089882  0.09196681]
 [ 2.28057859  2.2656925   0.          0.        ]]",[-0.7287733  -0.37367278],-0.129280774017,[-1.57570507  0.58384836],-0.665623,"[-0.0105002  -0.55780357  1.43879466 -0.07432149  0.8806352   0.80054298
  0.81960271  0.66868583 -0.80686999 -0.74430008  0.        ]",[-0.18430217 -0.1666123 ]
34,"[[ 1.30675018 -2.80712962  0.10089882  0.09196681]
 [-1.72373253  4.53249287  0.          0.        ]]",[-0.50435925 -0.35297859],-0.124722671076,[ 1.02485769  0.40397516],-0.639176,"[-0.01796737 -0.53003926  1.4409677  -0.27702466  0.88063266  0.80054085
  0.64487896  0.97929012 -0.74817292 -0.74090711  0.        ]",[-0.18430217 -0.1666123 ]
35,"[[ 1.31234185 -2.70132977  0.10089882  0.09196681]
 [ 2.2695599   6.04245399  0.          0.        ]]",[-0.76971382 -0.44395792],-0.11739777369,[ 0.10547271  0.32295229],-0.626192,"[-0.02566131 -0.47496174  1.44315828 -0.5823913   0.88063012  0.80053872
  0.81911838  1.18618731 -0.65796753 -0.72716268  0.        ]",[-0.18430217 -0.1666123 ]
36,"[[ 1.36147075 -2.56885057  0.10089882  0.09196681]
 [ 2.64206865  7.20160324  0.          0.        ]]",[-0.86696225 -0.49967033],-0.105284274305,[-0.51824862 -1.47868853],-0.64341,"[-0.09372359 -0.3864161   1.46047614 -0.94341293  0.88062758  0.80053658
  0.83536998  1.34501303 -0.54581028 -0.67401274  0.        ]",[-0.18430217 -0.1666123 ]
37,"[[ 1.39319991 -2.46597689  0.10089882  0.09196681]
 [ 0.53790712  3.09943849  0.          0.        ]]",[-0.81712556 -0.4642185 ],-0.0952543263193,[-0.74753925  0.16940209],-0.587887,"[-0.1380705  -0.30355849  1.46975106 -1.20363036  0.88062504  0.80053445
  0.74355591  0.78291459 -0.46552627 -0.61858828  0.        ]",[-0.18430217 -0.1666123 ]
38,"[[ 1.37415799 -2.39787364  0.10089882  0.09196681]
 [-2.43218542  3.70886317  0.          0.        ]]",[-0.66453642 -0.44240803],-0.0910950384739,[-0.95527316  1.11705715],-0.581108,"[-0.11142256 -0.24238833  1.46435316 -1.36470996  0.8806225   0.80053231
  0.61395854  0.86641819 -0.41467002 -0.5994985   0.        ]",[-0.18430217 -0.1666123 ]
39,"[[ 1.28805355 -2.2847042   0.10089882  0.09196681]
 [-6.16579014  7.59515698  0.          0.        ]]",[-0.34100044 -0.43701425],-0.0892890884033,[ 0.09597636  0.54761793],-0.550068,"[ 0.00767412 -0.13048429  1.43324923 -1.6103886   0.88061996  0.80053018
  0.45104667  1.39892884 -0.33011732 -0.60326052  0.        ]",[-0.18430217 -0.1666123 ]
40,"[[ 1.1697745  -2.11255305  0.10089882  0.09196681]
 [-5.66381198  9.61322974  0.          0.        ]]",[-0.27060246 -0.48358124],-0.0889556370181,[-1.42567871  0.55324863],-0.640414,"[ 0.1662979   0.06136918  1.37293449 -1.92534651  0.88061742  0.80052805
  0.47294892  1.67544341 -0.20560671 -0.60826651  0.        ]",[-0.18430217 -0.1666123 ]
41,"[[  1.01790737  -1.90021393   0.10089882   0.09196681]
 [ -9.50999668  11.6140818    0.           0.        ]]",[ 0.05308913 -0.48966527],-0.0942923259621,[-0.30841945 -1.72067947],-0.676844,"[ 0.3582789   0.32629567  1.26693784 -2.20421806  0.88061488  0.80052591
  0.30512468  1.94959267 -0.05999398 -0.6318936   0.        ]",[-0.18430217 -0.1666123 ]
42,"[[  0.81735664  -1.70996186   0.10089882   0.09196681]
 [-10.54158549   7.42511065   0.           0.        ]]",[ 0.33136001 -0.42766446],-0.11087940807,[ 0.9130389  -1.35085485],-0.720135,"[ 0.5847493   0.58105397  1.08178327 -2.34172961  0.88061234  0.80052378
  0.26011201  1.37559982  0.0567448  -0.73705444  0.        ]",[-0.18430217 -0.1666123 ]
43,"[[ 0.64488367 -1.60266444  0.10089882  0.09196681]
 [-6.71851185  3.31825765  0.          0.        ]]",[ 0.37126321 -0.41707548],-0.128964946442,[ 0.25469442 -0.86320954],-0.825286,"[ 0.74857011  0.72837772  0.88664221 -2.37027126  0.8806098   0.80052164
  0.42692697  0.81286416  0.10162426 -0.87697021  0.        ]",[-0.18430217 -0.1666123 ]
44,"[[ 0.52196759 -1.57125205  0.10089882  0.09196681]
 [-5.57692528 -0.16541943  0.          0.        ]]",[ 0.51218158 -0.38433498],-0.143351209305,[ 0.00109787 -0.3328437 ],-0.877362,"[ 0.84495176  0.77167832  0.7306342  -2.37182886  0.88060726  0.80051951
  0.476738    0.33551927  0.0882687  -1.00478451  0.        ]",[-0.18430217 -0.1666123 ]
45,"[[ 0.41158186 -1.58774961  0.10089882  0.09196681]
 [-5.46204401 -1.47995568  0.          0.        ]]",[ 0.62665713 -0.37201884],-0.157021841376,[ 1.37013866 -0.02258667],-0.894942,"[ 0.91566557  0.74893142  0.5807009  -2.37135552  0.88060472  0.80051738
  0.48174978  0.1553969   0.02963837 -1.1355659   0.        ]",[-0.18430217 -0.1666123 ]
46,"[[ 0.34313309 -1.61795806  0.10089882  0.09196681]
 [-1.39635835 -1.5407009   0.          0.        ]]",[ 0.51696736 -0.41429126],-0.165495812691,[ 1.57384265 -1.26536011],-0.928204,"[ 0.95157841  0.70730252  0.48388652 -2.36831069  0.88060218  0.80051524
  0.65915081  0.14707313 -0.03009607 -1.21749161  0.        ]",[-0.18430217 -0.1666123 ]
47,"[[ 0.3551979  -1.68820015  0.10089882  0.09196681]
 [ 2.58957327 -5.4703953   0.          0.        ]]",[ 0.24822779 -0.44020379],-0.165165506608,[-0.09990157 -0.88883905],-0.941587,"[ 0.9456966   0.61080174  0.50113703 -2.35028557  0.88059964  0.80051311
  0.83307125 -0.39138758 -0.08124742 -1.222003    0.        ]",[-0.18430217 -0.1666123 ]
48,"[[ 0.40251223 -1.8318322   0.10089882  0.09196681]
 [ 2.14329512 -8.88144593  0.          0.        ]]",[ 0.13742357 -0.40852675],-0.161829782161,[-0.65069447 -1.17049958],-0.922129,"[ 0.92077118  0.41646852  0.56802402 -2.26608523  0.8805971   0.80051097
  0.81359608 -0.85878074 -0.175652   -1.20239662  0.        ]",[-0.18430217 -0.1666123 ]
49,"[[  0.41911198  -2.04742198   0.10089882   0.09196681]
 [ -0.47474876 -12.66494632   0.           0.        ]]",[ 0.14657858 -0.38261986],-0.161869428572,[ 0.1314034   0.61233551],-0.873827,"[ 0.91132649  0.1397478   0.59118122 -2.02415128  0.88059456  0.80050884
  0.69935815 -1.37720459 -0.35044663 -1.19745211  0.        ]",[-0.18430217 -0.1666123 ]
