timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
10,"[[ -3.63879373  -3.30416607  -0.15075795   0.10105219]
 [-35.41683224   2.59067859   0.           0.        ]]",[-1.65379834 -1.50049829],-0.192433583718,[-1.58300611 -2.21194471],-1.13783,"[-1.79234185 -0.70253261  0.71339508  1.36548923 -1.32042738  0.87571394
 -0.49029393  0.71951467  0.93086741 -0.90383258  0.        ]",[-0.33504918 -0.27917582]
11,"[[ -4.37982028  -3.20558066  -0.15075795   0.10105219]
 [-38.67503957   5.5039634    0.           0.        ]]",[-1.42188084 -1.48947525],-0.1852059768,[-1.72265136 -1.78088595],-1.17422,"[-0.9903876  -0.71694859  1.45548472  1.07682452 -1.32042426  0.87571261
 -0.60262411  1.13451803  0.91424621 -0.82235881  0.        ]",[-0.33504918 -0.27917582]
12,"[[ -5.18536548  -3.11178553  -0.15075795   0.10105219]
 [-41.86881968   3.70201773   0.           0.        ]]",[-1.32223248 -1.55028486],-0.186118874569,[-2.67801106 -0.79550292],-1.30442,"[ 0.14480313 -0.71902143  1.36832919  0.80044501 -1.32042114  0.87571127
 -0.71273292  0.87782454  0.932892   -0.8110389   0.        ]",[-0.33504918 -0.27917582]
13,"[[ -6.05415093  -3.05585281  -0.15075795   0.10105219]
 [-44.99928328   1.99563476   0.           0.        ]]",[-1.44987082 -1.63863873],-0.182334524515,[-1.21415371 -1.56080901],-1.32828,"[ 0.89725299 -0.71484118  0.31728533  0.63584392 -1.32041802  0.87570994
 -0.82065861  0.63474475  0.88400139 -0.82010697  0.        ]",[-0.33504918 -0.27917582]
14,"[[ -6.98492347  -3.02747557  -0.15075795   0.10105219]
 [-48.06774273   0.95318536   0.           0.        ]]",[-1.5961597  -1.60693312],-0.171257326682,[-2.39905761 -2.11210643],-1.13003,"[ 0.59217004 -0.71117647 -1.06563298  0.55260364 -1.32041491  0.87570861
 -0.92644635  0.48624433  0.81369976 -0.75162564  0.        ]",[-0.33504918 -0.27917582]
15,"[[ -7.97645566  -3.01426369  -0.15075795   0.10105219]
 [-51.07545349   0.43163811   0.           0.        ]]",[-1.78517675 -1.58438373],-0.164918375159,[-1.0575246  -2.09085578],-1.01259,"[-0.69381642 -0.70911632 -1.61551528  0.51393648 -1.32041179  0.87570728
 -1.03013936  0.41194796  0.83505231 -0.62542409  0.        ]",[-0.33504918 -0.27917582]
16,"[[ -9.02754469  -3.00837782  -0.15075795   0.10105219]
 [-54.023625     0.18876283   0.           0.        ]]",[-1.77322972 -1.57396078],-0.174955455238,[-1.27085824 -0.92774404],-1.1013,"[-1.85506909 -0.70812584 -0.6556614   0.49673066 -1.32040867  0.87570595
 -1.13177928  0.37734926  0.97090746 -0.57065179  0.        ]",[-0.33504918 -0.27917582]
17,"[[-10.13701159  -3.00575617  -0.15075795   0.10105219]
 [-56.91343525   0.0858432    0.           0.        ]]",[-1.44669783 -1.49469113],-0.192708575476,[-0.61268253 -1.75862956],-1.27289,"[-1.61520971 -0.70766986  0.99321237  0.48907098 -1.32040555  0.87570462
 -1.23140665  0.36268768  1.09304223 -0.67246982  0.        ]",[-0.33504918 -0.27917582]
18,"[[ -1.12883146e+01  -3.00466061e+00  -1.50757947e-01   1.01052194e-01]
 [ -5.82125376e+01   3.23578384e-02   0.00000000e+00   0.00000000e+00]]",[-1.23410833 -1.46666074],-0.198524059577,[-0.5929936 -0.6604515],-1.3869,"[-0.09755807 -0.70747616  1.47489461  0.4858706  -1.32040244  0.87570329
 -1.27619201  0.35506817  1.05122701 -0.83380836  0.        ]",[-0.33504918 -0.27917582]
19,"[[ -1.24645595e+01  -3.00388745e+00  -1.50757947e-01   1.01052194e-01]
 [ -5.94079667e+01   3.70861634e-02   0.00000000e+00   0.00000000e+00]]",[-1.39090657 -1.55173302],-0.185048181206,[-0.87676649 -1.77243026],-1.34281,"[ 0.92764719 -0.70733827  0.11854236  0.48361217 -1.32039932  0.87570195
 -1.31740287  0.35574139  0.88244673 -0.86029558  0.        ]",[-0.33504918 -0.27917582]
20,"[[ -1.36757484e+01  -3.00364475e+00  -1.50757947e-01   1.01052194e-01]
 [ -6.17032732e+01  -1.95367209e-03   0.00000000e+00   0.00000000e+00]]",[-1.69414783 -1.61593175],-0.166441742076,[-1.17054984 -1.26278963],-1.12649,"[ 0.12982624 -0.7072942  -1.46164537  0.48290291 -1.3203962   0.87570062
 -1.39653293  0.3501797   0.79302626 -0.7087467   0.        ]",[-0.33504918 -0.27917582]
21,"[[ -1.49372829e+01  -3.00375249e+00  -1.50757947e-01   1.01052194e-01]
 [ -6.44410577e+01  -6.45718993e-03   0.00000000e+00   0.00000000e+00]]",[-1.82976162 -1.60203958],-0.168991776777,[-2.61756714 -1.4211536 ],-0.906967,"[-1.55791792 -0.70731246 -1.14657675  0.48321703 -1.32039308  0.87569929
 -1.49091731  0.34953782  0.91127457 -0.56963834  0.        ]",[-0.33504918 -0.27917582]
22,"[[ -1.62530294e+01  -3.00386462e+00  -1.50757947e-01   1.01052194e-01]
 [ -6.71246435e+01  -4.48596342e-03   0.00000000e+00   0.00000000e+00]]",[-1.47058785 -1.4997983 ],-0.190386781442,[-0.91565651 -1.02463524],-1.26753,"[-1.75773761 -0.70733148  0.77917488  0.48354394 -1.32038997  0.87569796
 -1.58343238  0.34981829  1.08380808 -0.64723566  0.        ]",[-0.33504918 -0.27917582]
23,"[[ -1.76185640e+01  -3.00393250e+00  -1.50757947e-01   1.01052194e-01]
 [ -6.94211635e+01  -2.42460829e-03   0.00000000e+00   0.00000000e+00]]",[-1.19605434 -1.4598906 ],-0.198399483373,[-1.78818564 -0.87054741],-1.36735,"[-0.032629   -0.70734262  1.4516964   0.48374167 -1.32038685  0.87569663
 -1.66260218  0.3501116   1.04643003 -0.83869987  0.        ]",[-0.33504918 -0.27917582]
24,"[[ -1.90329233e+01  -3.00382994e+00  -1.50757947e-01   1.01052194e-01]
 [ -7.20061597e+01   8.31240093e-03   0.00000000e+00   0.00000000e+00]]",[-1.44933105 -1.58495092],-0.180092680073,[ 0.05006582 -2.97884915],-1.29223,"[ 0.91083081 -0.70732349 -0.33151845  0.48344165 -1.32038373  0.8756953
 -1.75171665  0.35164079  0.8455967  -0.8364149   0.        ]",[-0.33504918 -0.27917582]
25,"[[ -2.04567555e+01  -3.00381310e+00  -1.50757947e-01   1.01052194e-01]
 [ -7.03824689e+01  -3.03414221e-03   0.00000000e+00   0.00000000e+00]]",[-1.8049922  -1.64179349],-0.163931679376,[-1.55363911 -1.29273226],-1.02243,"[-0.5692943  -0.70731958 -1.62633251  0.48339196 -1.32038061  0.87569396
 -1.69573256  0.35002409  0.81732577 -0.63638431  0.        ]",[-0.33504918 -0.27917582]
26,"[[ -2.18901501e+01  -3.00388393e+00  -1.50757947e-01   1.01052194e-01]
 [ -7.29484359e+01  -3.36119979e-03   0.00000000e+00   0.00000000e+00]]",[-1.67824221 -1.56606698],-0.179602958635,[-2.47362317 -1.08644065],-1.04503,"[-1.9606866  -0.70733126 -0.20232631  0.4835983  -1.3203775   0.87569263
 -1.78419039  0.34997716  1.01247764 -0.5798166   0.        ]",[-0.33504918 -0.27917582]
27,"[[ -2.33743543e+01  -3.00393832e+00  -1.50757947e-01   1.01052194e-01]
 [ -7.54636057e+01  -2.05966567e-03   0.00000000e+00   0.00000000e+00]]",[-1.22373056 -1.44817209],-0.198576827014,[-0.63711919 -1.80697316],-1.3211,"[-0.78717338 -0.70734     1.51451416  0.48375661 -1.32037438  0.8756913
 -1.87089595  0.35016223  1.09269415 -0.77274566  0.        ]",[-0.33504918 -0.27917582]
28,"[[ -2.48939470e+01  -3.00396869e+00  -1.50757947e-01   1.01052194e-01]
 [ -7.64922338e+01  -1.05753961e-03   0.00000000e+00   0.00000000e+00]]",[-1.3070296  -1.51389265],-0.187324864382,[-2.42880052 -1.57166531],-1.33702,"[ 0.89397835 -0.70734448  0.33233345  0.48384477 -1.32037126  0.87568997
 -1.90635118  0.35030465  0.90217265 -0.86778253  0.        ]",[-0.33504918 -0.27917582]
29,"[[ -2.64483233e+01  -3.00398363e+00  -1.50757947e-01   1.01052194e-01]
 [ -7.89372489e+01  -4.97293327e-04   0.00000000e+00   0.00000000e+00]]",[-1.76239049 -1.66721916],-0.164866093606,[-2.50167531 -1.39685909],-1.00871,"[-0.14999019 -0.70734622 -1.5760468   0.4838879  -1.32036814  0.87568864
 -1.99063646  0.35038412  0.79891439 -0.67724084  0.        ]",[-0.33504918 -0.27917582]
30,"[[ -2.80511143e+01  -3.00399045e+00  -1.50757947e-01   1.01052194e-01]
 [ -8.13338614e+01  -2.18348304e-04   0.00000000e+00   0.00000000e+00]]",[-1.703004   -1.58017087],-0.177483053621,[-1.89061271 -1.03792288],-1.06553,"[-1.93206357 -0.70734652 -0.39336968  0.48390729 -1.32036503  0.87568731
 -2.07325186  0.35042352  0.99492502 -0.57302372  0.        ]",[-0.33504918 -0.27917582]
31,"[[ -2.97013615e+01  -3.00399335e+00  -1.50757947e-01   1.01052194e-01]
 [ -8.36830294e+01  -8.87688848e-05   0.00000000e+00   0.00000000e+00]]",[-1.18698466 -1.43983579],-0.198726555397,[-1.51507682 -1.31457598],-1.31565,"[-0.72443255 -0.70734612  1.52596608  0.48391525 -1.32036191  0.87568598
 -2.15423035  0.35044164  1.09018762 -0.77907018  0.        ]",[-0.33504918 -0.27917582]
32,"[[ -3.13981254e+01  -3.00399447e+00  -1.50757947e-01   1.01052194e-01]
 [ -8.59856923e+01  -3.10886883e-05   0.00000000e+00   0.00000000e+00]]",[-1.37294412 -1.5622766 ],-0.183598345192,[-1.22653825 -0.9920878 ],-1.3529,"[ 0.93494221 -0.70734541 -0.01432222  0.483918   -1.32035879  0.87568464
 -2.23360424  0.35044952  0.87087142 -0.85424964  0.        ]",[-0.33504918 -0.27917582]
33,"[[ -3.31404853e+01  -3.00398641e+00  -1.50757947e-01   1.01052194e-01]
 [ -8.82427705e+01   5.73679903e-04   0.00000000e+00   0.00000000e+00]]",[-1.8366009  -1.68207884],-0.164038944754,[-1.714083   -2.01199271],-0.955576,"[-0.73877997 -0.70734306 -1.60868068  0.48389397 -1.32035568  0.87568331
 -2.31140521  0.35053533  0.82817667 -0.62172831  0.        ]",[-0.33504918 -0.27917582]
34,"[[ -3.49275384e+01  -3.00398439e+00  -1.50757947e-01   1.01052194e-01]
 [ -9.04551667e+01  -1.48399183e-04   0.00000000e+00   0.00000000e+00]]",[-1.49406826 -1.52407408],-0.187678388513,[ 0.06460085 -2.2447289 ],-1.24144,"[-1.86982688 -0.70734179  0.53060351  0.48388755 -1.32035256  0.87568198
 -2.38766432  0.35043213  1.06899733 -0.62469898  0.        ]",[-0.33504918 -0.27917582]
35,"[[ -3.67161088e+01  -3.00398813e+00  -1.50757947e-01   1.01052194e-01]
 [ -8.84087022e+01  -1.84890001e-04   0.00000000e+00   0.00000000e+00]]",[-1.14832866 -1.45568609],-0.196807643257,[-2.62042529 -1.57208269],-1.3363,"[ 0.28851428 -0.70734154  1.27632492  0.48389796 -1.32034944  0.87568065
 -2.31709957  0.35042659  1.01420035 -0.85933856  0.        ]",[-0.33504918 -0.27917582]
36,"[[ -3.85064476e+01  -3.00399121e+00  -1.50757947e-01   1.01052194e-01]
 [ -9.06178136e+01  -1.17765677e-04   0.00000000e+00   0.00000000e+00]]",[-1.6266849  -1.66744089],-0.169979306604,[-1.99426539 -1.77606251],-1.13629,"[ 0.4872406  -0.70734117 -1.18750114  0.48390643 -1.32034632  0.87567932
 -2.39324474  0.35043581  0.79684846 -0.7548842   0.        ]",[-0.33504918 -0.27917582]
37,"[[ -4.03405298e+01  -3.00399291e+00  -1.50757947e-01   1.01052194e-01]
 [ -9.27831923e+01  -5.68914813e-05   0.00000000e+00   0.00000000e+00]]",[-1.766541   -1.61352944],-0.172893076914,[-1.68023184 -1.34907083],-1.00702,"[-1.79024398 -0.70734056 -0.80258972  0.48391089 -1.32034321  0.87567799
 -2.46788073  0.35044415  0.95290176 -0.56562702  0.        ]",[-0.33504918 -0.27917582]
38,"[[ -4.22174895e+01  -3.00399365e+00  -1.50757947e-01   1.01052194e-01]
 [ -9.49057043e+01  -2.11403472e-05   0.00000000e+00   0.00000000e+00]]",[-1.1596849 -1.433182 ],-0.198547995816,[-0.52669162 -1.59893489],-1.32649,"[-0.79631323 -0.70733978  1.51258126  0.48391255 -1.32034009  0.87567666
 -2.54103733  0.3504489   1.09296186 -0.77181928  0.        ]",[-0.33504918 -0.27917582]
39,"[[ -4.41176758e+01  -3.00399388e+00  -1.50757947e-01   1.01052194e-01]
 [ -9.51122331e+01  -4.41311969e-06   0.00000000e+00   0.00000000e+00]]",[-1.41162789 -1.59625006],-0.18092419096,[-0.55232552 -2.60168245],-1.2973,"[ 0.92189465 -0.70733891 -0.25643175  0.48391268 -1.32033697  0.87567532
 -2.54814087  0.35045094  0.85127259 -0.84099765  0.        ]",[-0.33504918 -0.27917582]
40,"[[ -4.60229699e+01  -3.00399391e+00  -1.50757947e-01   1.01052194e-01]
 [ -9.54161654e+01   1.54406527e-07   0.00000000e+00   0.00000000e+00]]",[-1.86885846 -1.68083835],-0.165587047278,[-2.78012689 -2.7582613 ],-0.817103,"[-1.1737051  -0.707338   -1.45561733  0.48391226 -1.32033386  0.87567399
 -2.55860213  0.35045126  0.86464444 -0.58953871  0.        ]",[-0.33504918 -0.27917582]
41,"[[ -4.79520661e+01  -3.00399389e+00  -1.50757947e-01   1.01052194e-01]
 [ -9.74865538e+01   2.70991545e-06   0.00000000e+00   0.00000000e+00]]",[-1.30865574 -1.47399068],-0.194159361258,[ 0.04136901 -2.44391205],-1.28402,"[-1.49805783 -0.70733708  1.12502424  0.48391169 -1.32033074  0.87567266
 -2.62995916  0.35045128  1.09860932 -0.68830876  0.        ]",[-0.33504918 -0.27917582]
42,"[[ -4.98807906e+01  -3.00399379e+00  -1.50757947e-01   1.01052194e-01]
 [ -9.53928744e+01   3.68355514e-06   0.00000000e+00   0.00000000e+00]]",[-1.26076984 -1.51731229],-0.189622040147,[-2.0440159  -1.98167477],-1.3366,"[ 0.82908561 -0.70733615  0.5522191   0.4839109  -1.32032762  0.87567133
 -2.55776504  0.35045108  0.92410074 -0.87275306  0.        ]",[-0.33504918 -0.27917582]
43,"[[ -5.18094256e+01  -3.00399378e+00  -1.50757947e-01   1.01052194e-01]
 [ -9.74637239e+01   5.83394648e-07   0.00000000e+00   0.00000000e+00]]",[-1.81163716 -1.70728612],-0.164008662838,[-1.73594733  0.19886291],-1.09973,"[-0.47746677 -0.70733524 -1.62680332  0.48391035 -1.32032451  0.87567
 -2.62913728  0.3504503   0.81244581 -0.644728    0.        ]",[-0.33504918 -0.27917582]
44,"[[-53.7790656   -2.99603626  -0.15075795   0.10105219]
 [-99.49349519   0.79320493   0.           0.        ]]",[-1.4672395  -1.52418303],-0.187478002707,[-1.02712065 -1.54362038],-1.20172,"[-1.86877576 -0.7058811   0.53351455  0.46068439 -1.32032139  0.87566867
 -2.69909169  0.46344659  1.07092695 -0.6174385   0.        ]",[-0.33504918 -0.27917582]
45,"[[ -5.57889002e+01  -3.00936880e+00  -1.50757947e-01   1.01052194e-01]
 [ -1.01483328e+02  -1.05426337e+00   0.00000000e+00   0.00000000e+00]]",[-1.176723  -1.4820087],-0.195164465504,[-1.69798583 -1.6725438 ],-1.36374,"[ 0.5359797  -0.70826909  1.04903531  0.49961192 -1.32031827  0.87566734
 -2.76766752  0.20026316  0.98537641 -0.87359278  0.        ]",[-0.33504918 -0.27917582]
46,"[[ -5.78381345e+01  -3.01567041e+00  -1.50757947e-01   1.01052194e-01]
 [ -1.03433595e+02   9.68827243e-02   0.00000000e+00   0.00000000e+00]]",[-1.75621474 -1.71651578],-0.165711850872,[-1.4678701 -2.1223103],-1.03926,"[-0.11342152 -0.70931794 -1.56506883  0.51803512 -1.32031516  0.875666
 -2.83487758  0.3642508   0.80865338 -0.67637136  0.        ]",[-0.33504918 -0.27917582]
47,"[[ -5.99259866e+01  -3.01186382e+00  -1.50757947e-01   1.01052194e-01]
 [ -1.05345241e+02   2.14111355e-01   0.00000000e+00   0.00000000e+00]]",[-1.52736425 -1.54990578],-0.185798103829,[-1.72633604 -1.38162772],-1.13017,"[-1.92790945 -0.70868899  0.32760929  0.5069036  -1.32031204  0.87566467
 -2.90075439  0.38095039  1.05432734 -0.616968    0.        ]",[-0.33504918 -0.27917582]
48,"[[ -6.20516919e+01  -3.00820735e+00  -1.50757947e-01   1.01052194e-01]
 [ -1.07219050e+02   1.44549097e-01   0.00000000e+00   0.00000000e+00]]",[-1.15667737 -1.48544598],-0.194389702851,[-0.86958967 -0.93997519],-1.39221,"[ 0.51537475 -0.70806729  1.07223875  0.49621622 -1.32030892  0.87566334
 -2.96532497  0.37104043  0.98149168 -0.86742953  0.        ]",[-0.33504918 -0.27917582]
49,"[[ -6.42093208e+01  -3.00596658e+00  -1.50757947e-01   1.01052194e-01]
 [ -1.08539440e+02   8.18494340e-02   0.00000000e+00   0.00000000e+00]]",[-1.77355397 -1.7280004 ],-0.164664061123,[-2.15264112 -1.78113883],-0.98832,"[-0.23754182 -0.70767748 -1.59784672  0.48966913 -1.3203058   0.87566201
 -3.01081619  0.3621081   0.8036297  -0.66749957  0.        ]",[-0.33504918 -0.27917582]
