timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.01044659  0.01049824 -0.05862163  0.03030076]
 [-0.00018865  0.00185014  0.          0.        ]]","[ 1.05364672  1.21310655 -0.0131634   0.1803847  -0.49396592  0.36097541
  0.20081006  0.04964833  1.39112206 -0.26730638  0.        ]",-0.270438210451,[-0.69291158  1.72590677],-1.16592,[-0.12437087 -0.2160506 ],[ 0.00479767  0.01678173]
1,"[[-0.03796778  0.05027341 -0.05862163  0.03030076]
 [-2.74279366  3.96246397  0.          0.        ]]","[ 1.05266554  1.21153429 -0.05504454  0.2474197  -0.49395375  0.36096733
 -0.04604853  0.56466156  1.39056942 -0.27687026  0.        ]",-0.270530013488,[ 0.70903506 -1.36121407],-1.12242,[-0.11939047 -0.20266548],[ 0.00479767  0.01678173]
2,"[[-0.06412163  0.08899659 -0.05862163  0.03030076]
 [ 0.11787893 -0.07668031  0.          0.        ]]","[ 1.05074428  1.20810194 -0.09480475  0.31255331 -0.49394158  0.36095925
  0.21143884  0.03941382  1.38948524 -0.28526084  0.        ]",-0.270523708639,[-0.17779081 -0.14869734],-1.12687,[-0.12307309 -0.21252584],[ 0.00479767  0.01678173]
3,"[[-0.06884177  0.08157354 -0.05862163  0.03030076]
 [-0.58754541 -0.66366932  0.          0.        ]]","[ 1.05025935  1.20883476 -0.10197264  0.30007391 -0.49392942  0.36095117
  0.14793876 -0.03691852  1.38936593 -0.29756858  0.        ]",-0.270750214452,[-1.20863946  0.21236067],-1.12311,[-0.12365212 -0.21370268],[ 0.00479767  0.01678173]
4,"[[-0.12016995  0.07688398 -0.05862163  0.03030076]
 [-4.5321379   0.19185526  0.          0.        ]]","[ 1.04340211  1.20924054 -0.17975383  0.29218368 -0.49391725  0.36094309
 -0.20712692  0.07433611  1.38564323 -0.37443453  0.        ]",-0.27189869679,[-0.4438412  -1.01544789],-1.11202,[-0.12180884 -0.20781243],[ 0.00479767  0.01678173]
5,"[[-0.22751412  0.04096155 -0.05862163  0.03030076]
 [-6.19673834 -3.7708936   0.          0.        ]]","[ 1.01725022  1.21182994 -0.34062986  0.23170441 -0.49390508  0.36093501
 -0.35695973 -0.44099656  1.36250226 -0.55323931  0.        ]",-0.27410677155,[-1.42883653  0.64946213],-1.10621,[-0.12392804 -0.21333596],[ 0.00479767  0.01678173]
6,"[[ -3.89919903e-01  -7.89062666e-03  -5.86216281e-02   3.03007628e-02]
 [ -1.00310718e+01  -1.12315107e+00   0.00000000e+00   0.00000000e+00]]","[ 0.94786393  1.21278191 -0.57592251  0.14933058 -0.49389291  0.36092694
 -0.70209655 -0.0966585   1.28929261 -0.81022219  0.        ]",-0.275814993172,[ 0.14691051  0.54379968],-1.12255,[-0.11779715 -0.19874966],[ 0.00479767  0.01678173]
7,"[[ -5.82728184e-01  -8.52955356e-03  -5.86216281e-02   3.03007628e-02]
 [ -9.25234606e+00   1.05201007e+00   0.00000000e+00   0.00000000e+00]]","[ 0.82124373  1.21271601 -0.83500425  0.14825003 -0.49388075  0.36091886
 -0.6319793   0.18622065  1.16901877 -1.05391023  0.        ]",-0.275683319968,[-0.9812481  -1.47578501],-1.12695,[-0.11156958 -0.18516783],[ 0.00479767  0.01678173]
8,"[[ -0.80486966  -0.02741168  -0.05862163   0.03030076]
 [-12.94949845  -2.92696431   0.           0.        ]]","[ 0.62177321  1.21223191 -1.09444371  0.11640695 -0.49386859  0.36091078
 -0.96475857 -0.33125354  0.97087572 -1.30673396  0.        ]",-0.273044253419,[-0.08482244 -0.8876214 ],-1.18809,[-0.11082838 -0.18565507],[ 0.00479767  0.01678173]
9,"[[ -1.06464325  -0.12063215  -0.05862163   0.03030076]
 [-13.02762198  -6.38355064   0.           0.        ]]","[ 0.32856189  1.20354477 -1.32864377 -0.04033245 -0.49385642  0.36090271
 -0.97175382 -0.7807794   0.63364973 -1.55207808  0.        ]",-0.265152772577,[ 0.35557633 -0.47556632],-1.24978,[-0.1064611  -0.18242392],[ 0.00479767  0.01678173]
10,"[[ -1.30849204  -0.2659337   -0.05862163   0.03030076]
 [-11.36283022  -8.14073476   0.           0.        ]]","[ 0.01126315  1.1685758  -1.46736831 -0.28062479 -0.49384426  0.36089463
 -0.82186231 -1.00927365  0.22846064 -1.66924418  0.        ]",-0.251383440943,[-2.37705858 -0.17903668],-1.05596,[-0.10157848 -0.1781968 ],[ 0.00479767  0.01678173]
11,"[[ -1.57318679  -0.43422769  -0.05862163   0.03030076]
 [-15.09429348  -8.68681166   0.           0.        ]]","[-0.35695172  1.09634383 -1.51933888 -0.54693755 -0.4938321   0.36088655
 -1.15771647 -1.08024856 -0.2269121  -1.6220683   0.        ]",-0.2302879629,[-1.18847854  0.79175756],-1.10883,[-0.09825028 -0.17395425],[ 0.00479767  0.01678173]
12,"[[ -1.91178772  -0.57476474  -0.05862163   0.03030076]
 [-18.75360824  -5.37786537   0.           0.        ]]","[-0.8241191   1.01132005 -1.43160343 -0.75425682 -0.49381994  0.36087848
 -1.48703267 -0.64987929 -0.69259698 -1.35983845  0.        ]",-0.201354498757,[-0.39279295  1.05341095],-1.08393,[-0.0951236  -0.16927949],[ 0.00479767  0.01678173]
13,"[[ -2.29874771  -0.64151273  -0.05862163   0.03030076]
 [-19.9383705   -1.31045784   0.           0.        ]]","[-1.28968554  0.96354395 -1.13334695 -0.8466111  -0.49380778  0.3608704
 -1.59357051 -0.12087679 -1.03048617 -0.91907882  0.        ]",-0.171758092179,[-1.14899933 -2.26910653],-0.895417,[-0.09456995 -0.1716501 ],[ 0.00479767  0.01678173]
14,"[[ -2.73324169  -0.70716523  -0.05862163   0.03030076]
 [-23.49929663  -5.2416128    0.           0.        ]]","[-1.6447594   0.91219554 -0.60135925 -0.93306079 -0.49379562  0.36086233
 -1.91393019 -0.63214854 -1.17275931 -0.3097414   0.        ]",-0.143311220287,[-0.68042964 -0.01565536],-0.75337,[-0.10182945 -0.18820381],[ 0.00479767  0.01678173]
15,"[[ -3.22558166  -0.81155354  -0.05862163   0.03030076]
 [-25.72731887  -5.19728489   0.           0.        ]]","[-1.75534773  0.82222744  0.13087417 -1.06066174 -0.49378346  0.36085426
 -2.11424584 -0.62636589 -0.99320192  0.38323746  0.        ]",-0.127052978876,[-0.3712802   0.14489829],-0.680652,[-0.1107109  -0.20771962],[ 0.00479767  0.01678173]
16,"[[ -3.74977145  -0.90868523  -0.05862163   0.03030076]
 [-26.68845651  -4.51809249   0.           0.        ]]","[-1.50792639  0.73006658  0.87298462 -1.16744247 -0.49377131  0.36084618
 -2.20049755 -0.53801372 -0.48660384  0.87938315  0.        ]",-0.139797902007,[-1.08934975  1.4850672 ],-0.879531,[-0.12064807 -0.2265151 ],[ 0.00479767  0.01678173]
17,"[[ -4.3179594   -0.95838432  -0.05862163   0.03030076]
 [-30.1187811   -0.46519962   0.           0.        ]]","[-0.89389821  0.68003825  1.40854561 -1.21725518 -0.49375915  0.36083811
 -2.5088546  -0.01087089  0.19612882  1.00425933  0.        ]",-0.173955022602,[ 0.28015657  0.82614984],-1.04631,[-0.12690346 -0.23506433],[ 0.00479767  0.01678173]
18,"[[ -4.90324369  -0.93474882  -0.05862163   0.03030076]
 [-28.41521603   2.81774053   0.           0.        ]]","[-0.08634341  0.70402971  1.49770072 -1.19389779 -0.49374699  0.36083004
 -2.3552495   0.41612603  0.81277379  0.73315017  0.        ]",-0.211106967554,[ 0.84555727 -0.09185898],-1.13225,[-0.12860727 -0.23440912],[ 0.00479767  0.01678173]
19,"[[ -5.43233565  -0.88258962  -0.05862163   0.03030076]
 [-24.50703226   2.39943687   0.           0.        ]]","[ 0.57441711  0.75550859  1.14750937 -1.13976455 -0.49373484  0.36082197
 -2.00339395  0.36170898  1.1758097   0.22924148  0.        ]",-0.238126520742,[ 0.19243451 -0.46054068],-1.1207,[-0.12892126 -0.23056483],[ 0.00479767  0.01678173]
20,"[[ -5.90996448  -0.85335841  -0.05862163   0.03030076]
 [-23.26005544   0.52987416   0.           0.        ]]","[ 0.95681737  0.78340982  0.55801437 -1.10784825 -0.49372269  0.3608139
 -1.89102692  0.11852752  1.26897744 -0.35774316  0.        ]",-0.253266793561,[ 0.10647281 -0.46337465],-1.09602,[-0.12651946 -0.22288515],[ 0.00479767  0.01678173]
21,"[[ -6.36631662  -0.86126057  -0.05862163   0.03030076]
 [-22.37814381  -1.31396401   0.           0.        ]]","[ 1.04877481  0.77590417 -0.12346314 -1.11652164 -0.49371053  0.36080583
 -1.81152816 -0.12130774  1.101737   -0.92447005  0.        ]",-0.256779123456,[ 0.16206365 -0.94659424],-1.11786,[-0.120819  -0.2109648],[ 0.00479767  0.01678173]
22,"[[ -6.80299682  -0.92487218  -0.05862163   0.03030076]
 [-21.29360082  -5.03480658   0.           0.        ]]","[ 0.86775928  0.71384578 -0.75321646 -1.18372857 -0.49369838  0.36079776
 -1.7138231  -0.60529032  0.7015741  -1.34316077  0.        ]",-0.247222315428,[-1.58492128 -1.7291356 ],-1.07639,[-0.11362675 -0.19887701],[ 0.00479767  0.01678173]
