timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
11,"[[ -4.55655504  -3.18405354  -0.0958881    0.19897645]
 [-39.48929452   4.77752073   0.           0.        ]]",[-1.06119788 -1.10518122],-0.229028308074,[-0.04640015 -1.40687476],-1.61014,"[-0.78692347 -0.77603581  1.55592964  1.05205708 -0.84585271  1.72671553
 -0.53781367  1.04244064  0.40703822 -1.7195201   0.        ]",[-0.3983371  -0.33183843]
12,"[[ -5.34034139  -3.10129118  -0.0958881    0.19897645]
 [-38.89132407   3.30646751   0.           0.        ]]",[-1.0665679 -1.3260715],-0.229535928892,[-1.6150744 -1.2830763],-1.61983,"[ 0.30021559 -0.77614695  1.26861624  0.81088418 -0.84585174  1.72671091
 -0.51854574  0.82786938  0.41737499 -1.72006479  0.        ]",[-0.3983371  -0.33183843]
13,"[[ -6.15016825  -3.05125731  -0.0958881    0.19897645]
 [-42.08072592   1.78775444   0.           0.        ]]",[-1.31384206 -1.52754712],-0.227675604954,[-0.2887757  -1.91512331],-1.69675,"[ 0.89110963 -0.772053    0.18047541  0.66536781 -0.84585076  1.72670628
 -0.62131242  0.6063467   0.36290233 -1.72475124  0.        ]",[-0.3983371  -0.33183843]
14,"[[ -6.99489603  -3.02562232  -0.0958881    0.19897645]
 [-42.39101735   0.86866259   0.           0.        ]]",[-1.60055983 -1.54787731],-0.218006235848,[-2.08022521 -1.38878555],-1.5108,"[ 0.54870055 -0.7687436  -1.08320029  0.59104396 -0.84584979  1.72670166
 -0.63130988  0.47228593  0.29630632 -1.65607913  0.        ]",[-0.3983371  -0.33183843]
15,"[[ -7.87402129  -3.01352145  -0.0958881    0.19897645]
 [-45.51111086   0.39754635   0.           0.        ]]",[-1.74528015 -1.41249681],-0.206577235581,[-0.90232247 -0.8176979 ],-1.44069,"[-0.58907316 -0.76689658 -1.64072061  0.55603352 -0.84584881  1.72669703
 -0.73184325  0.40356772  0.30984547 -1.53744075  0.        ]",[-0.3983371  -0.33183843]
16,"[[ -8.81104846  -3.00788901  -0.0958881    0.19897645]
 [-48.18270377   0.18846379   0.           0.        ]]",[-1.65346849 -1.27851486],-0.205031701201,[-1.94426396 -0.37001833],-1.37168,"[-1.75638737 -0.76597433 -0.95902442  0.53975571 -0.84584783  1.72669241
 -0.81792512  0.37307024  0.42845426 -1.46608419  0.        ]",[-0.3983371  -0.33183843]
17,"[[ -9.80485707  -3.00480778  -0.0958881    0.19897645]
 [-51.18814152   0.11774993   0.           0.        ]]",[-1.30417681 -1.14967763],-0.218033117354,[-0.66008323 -1.58844759],-1.508,"[-1.91905049 -0.76545277  0.56383164  0.53085587 -0.84584686  1.72668779
 -0.91476379  0.3627555   0.56721052 -1.52626298  0.        ]",[-0.3983371  -0.33183843]
18,"[[ -1.08446744e+01  -3.00372996e+00  -9.58881044e-02   1.98976448e-01]
 [ -5.27882600e+01   1.50223769e-02   0.00000000e+00   0.00000000e+00]]",[-0.95784104 -1.10893309],-0.234177176103,[-0.51822968 -0.00914447],-1.67031,"[-0.77978042 -0.76526701  1.55713973  0.52774329 -0.84584588  1.72668316
 -0.9663208   0.34777118  0.58944407 -1.68329736  0.        ]",[-0.3983371  -0.33183843]
19,"[[-11.91054111  -3.00264001  -0.0958881    0.19897645]
 [-53.79505551   0.06772863   0.           0.        ]]",[-1.04183066 -1.30311418],-0.237684356716,[-0.57088753  0.19703279],-1.76533,"[ 0.60037194 -0.7650777   0.94790997  0.52459615 -0.84584491  1.72667854
 -0.99875995  0.35545876  0.45882974 -1.78331195  0.        ]",[-0.3983371  -0.33183843]
20,"[[-12.99843507  -2.99345381  -0.0958881    0.19897645]
 [-54.99034847   0.84832292   0.           0.        ]]",[-1.45141041 -1.51917267],-0.225151397443,[-0.71819032 -1.13873647],-1.63726,"[ 0.76952665 -0.7634297  -0.70625563  0.49809463 -0.84584393  1.72667392
 -1.03727267  0.46931765  0.30138749 -1.72423525  0.        ]",[-0.3983371  -0.33183843]
21,"[[-14.11585111  -3.00609894  -0.0958881    0.19897645]
 [-56.74538467  -1.07660473   0.           0.        ]]",[-1.7674886  -1.45085669],-0.206509459815,[-2.19818011 -0.65915775],-1.3651,"[-0.52853626 -0.76566915 -1.64067593  0.53458286 -0.84584296  1.72666929
 -1.09382101  0.188543    0.28912802 -1.54544108  0.        ]",[-0.3983371  -0.33183843]
22,"[[-15.27921237  -3.01307096  -0.0958881    0.19897645]
 [-59.58129184   0.06183954   0.           0.        ]]",[-1.57019186 -1.24004436],-0.207232860252,[-2.29478085 -0.83127798],-1.33839,"[-1.89101684 -0.76681862 -0.70140899  0.5547281  -0.84584198  1.72666467
 -1.18519635  0.35459902  0.46100976 -1.47180769  0.        ]",[-0.3983371  -0.33183843]
23,"[[-16.4987286   -3.01003266  -0.0958881    0.19897645]
 [-62.36106921   0.17871774   0.           0.        ]]",[-1.10424018 -1.10530043],-0.225360625872,[-0.90236385 -1.4799634 ],-1.54675,"[-1.58920513 -0.76632395  1.11046353  0.54594612 -0.845841    1.72666005
 -1.27476275  0.37164689  0.5924064  -1.58924769  0.        ]",[-0.3983371  -0.33183843]
24,"[[-17.76940975  -3.00712228  -0.0958881    0.19897645]
 [-64.69925431   0.11086521   0.           0.        ]]",[-0.87819803 -1.16053295],-0.238100800831,[-1.72401725 -1.54292978],-1.6137,"[ 0.13000098 -0.76583932  1.38568499  0.5375372  -0.84584003  1.72665543
 -1.35010003  0.36174947  0.51963016 -1.75925025  0.        ]",[-0.3983371  -0.33183843]
25,"[[ -1.90902688e+01  -3.00548093e+00  -9.58881044e-02   1.98976448e-01]
 [ -6.73777248e+01   5.74381863e-02   0.00000000e+00   0.00000000e+00]]",[-1.35609102 -1.47006702],-0.227268591075,[-0.85035803 -0.86059303],-1.67383,"[ 0.86184282 -0.76556101 -0.4162082   0.53279611 -0.84583905  1.7266508
 -1.43640137  0.35395619  0.32458851 -1.73604784  0.        ]",[-0.3983371  -0.33183843]
26,"[[ -2.04582208e+01  -3.00451850e+00  -9.58881044e-02   1.98976448e-01]
 [ -6.94106960e+01   3.75017114e-02   0.00000000e+00   0.00000000e+00]]",[-1.7145083  -1.42213297],-0.206117342836,[-1.72684594 -1.41897089],-1.35661,"[-0.61514839 -0.76539592 -1.63988628  0.53001641 -0.84583808  1.72664618
 -1.50190339  0.35104793  0.30235859 -1.535999    0.        ]",[-0.3983371  -0.33183843]
27,"[[ -2.18723729e+01  -3.00410520e+00  -9.58881044e-02   1.98976448e-01]
 [ -7.19958999e+01   9.62419708e-03   0.00000000e+00   0.00000000e+00]]",[-1.434268   -1.20316911],-0.20994616331,[-1.12017383  0.01693898],-1.49671,"[-2.01318842 -0.76532421 -0.22338156  0.52882258 -0.8458371   1.72664156
 -1.58519863  0.34698138  0.50432787 -1.47656444  0.        ]",[-0.3983371  -0.33183843]
28,"[[-23.33771548  -3.00281215  -0.0958881    0.19897645]
 [-74.52991661   0.10271554   0.           0.        ]]",[-0.86050916 -1.0592407 ],-0.233339220439,[-0.32844242 -0.27060767],-1.65177,"[-0.8852035  -0.76510022  1.53515185  0.52508894 -0.84583612  1.72663693
 -1.66684397  0.36055968  0.59434105 -1.67186858  0.        ]",[-0.3983371  -0.33183843]
29,"[[ -2.48265577e+01  -3.00159969e+00  -9.58881044e-02   1.98976448e-01]
 [ -7.43548853e+01   3.19162399e-02   0.00000000e+00   0.00000000e+00]]",[-1.09825873 -1.33910203],-0.235058342773,[-1.03280953 -1.80428338],-1.68815,"[ 0.83596956 -0.76488825  0.45194039  0.52158858 -0.84583515  1.72663231
 -1.66120002  0.35023242  0.40244207 -1.78147684  0.        ]",[-0.3983371  -0.33183843]
30,"[[ -2.63386116e+01  -3.00200120e+00  -9.58881044e-02   1.98976448e-01]
 [ -7.68422171e+01  -4.38572230e-02   0.00000000e+00   0.00000000e+00]]",[-1.63468552 -1.46045256],-0.21119033782,[-2.04174806 -2.15258883],-1.37073,"[-0.03733446 -0.76495756 -1.53513711  0.52274709 -0.84583417  1.72662769
 -1.74134043  0.33917961  0.27632929 -1.59679892  0.        ]",[-0.3983371  -0.33183843]
31,"[[ -2.78999181e+01  -3.00285155e+00  -9.58881044e-02   1.98976448e-01]
 [ -7.92803071e+01  -3.66119457e-02   0.00000000e+00   0.00000000e+00]]",[-1.50641513 -1.23616362],-0.206616342565,[-2.70658473 -0.52828768],-1.30466,"[-1.92208907 -0.7651046  -0.62098661  0.52520135 -0.8458332   1.72662307
 -1.81989354  0.34023617  0.46398498 -1.4637762   0.        ]",[-0.3983371  -0.33183843]
32,"[[ -2.95095020e+01  -3.00292298e+00  -9.58881044e-02   1.98976448e-01]
 [ -8.16701263e+01   1.35515850e-02   0.00000000e+00   0.00000000e+00]]",[-0.87371492 -1.06301665],-0.231912090834,[-1.93711961 -1.08488993],-1.55331,"[-1.04183403 -0.76511617  1.48567851  0.52540711 -0.84583222  1.72661844
 -1.89689059  0.34755293  0.59874638 -1.65451727  0.        ]",[-0.3983371  -0.33183843]
33,"[[ -3.11664078e+01  -3.00310801e+00  -9.58881044e-02   1.98976448e-01]
 [ -8.40126397e+01  -1.96259285e-02   0.00000000e+00   0.00000000e+00]]",[-1.10624719 -1.3446548 ],-0.234284342936,[-0.36198062 -2.19736505],-1.68326,"[ 0.85871936 -0.76514739  0.36431747  0.52594082 -0.84583125  1.72661382
 -1.97236265  0.34271328  0.39282231 -1.77779359  0.        ]",[-0.3983371  -0.33183843]
34,"[[ -3.28443533e+01  -3.00348708e+00  -9.58881044e-02   1.98976448e-01]
 [ -8.37826757e+01  -1.62835213e-02   0.00000000e+00   0.00000000e+00]]",[-1.67008388 -1.44715548],-0.208100041557,[-2.96085014 -1.1388582 ],-1.30864,"[-0.35202951 -0.76521207 -1.62476533  0.52703476 -0.84583027  1.7266092
 -1.96494653  0.34320056  0.28770839 -1.56172035  0.        ]",[-0.3983371  -0.33183843]
35,"[[ -3.45430904e+01  -3.00374114e+00  -9.58881044e-02   1.98976448e-01]
 [ -8.60833668e+01  -9.33187760e-03   0.00000000e+00   0.00000000e+00]]",[-1.36787653 -1.20010746],-0.211433932122,[-1.53065142 -1.91027517],-1.38829,"[-2.02333862 -0.76525506 -0.05601591  0.52776783 -0.84582929  1.72660457
 -2.03907014  0.34421429  0.51938897 -1.48374913  0.        ]",[-0.3983371  -0.33183843]
36,"[[ -3.62873843e+01  -3.00387682e+00  -9.58881044e-02   1.98976448e-01]
 [ -8.83385120e+01  -4.66178962e-03   0.00000000e+00   0.00000000e+00]]",[-0.77731657 -1.07960367],-0.236967631309,[-0.98660718 -0.6129398 ],-1.63794,"[-0.32785942 -0.7652776   1.55510662  0.52815911 -0.84582832  1.72659995
 -2.11172538  0.34489523  0.56344793 -1.72578633  0.        ]",[-0.3983371  -0.33183843]
37,"[[ -3.80758011e+01  -3.00353174e+00  -9.58881044e-02   1.98976448e-01]
 [ -9.04959835e+01   2.61997130e-02   0.00000000e+00   0.00000000e+00]]",[-1.34018302 -1.45388365],-0.225214390359,[-1.16575136 -1.74335089],-1.59225,"[ 0.8014237  -0.76521733 -0.6243888   0.52716233 -0.84582734  1.72659533
 -2.18123263  0.34939654  0.30964671 -1.72161617  0.        ]",[-0.3983371  -0.33183843]
38,"[[ -3.99074710e+01  -3.00346239e+00  -9.58881044e-02   1.98976448e-01]
 [ -9.26637751e+01  -8.43558799e-03   0.00000000e+00   0.00000000e+00]]",[-1.67242742 -1.33577251],-0.203303951025,[-2.92345236 -2.27945542],-1.149,"[-1.43101194 -0.76520455 -1.3250978   0.52696167 -0.84582637  1.72659071
 -2.25107149  0.34434424  0.37498407 -1.47490285  0.        ]",[-0.3983371  -0.33183843]
39,"[[ -4.17820661e+01  -3.00366523e+00  -9.58881044e-02   1.98976448e-01]
 [ -9.47886523e+01  -9.75472278e-03   0.00000000e+00   0.00000000e+00]]",[-0.95247316 -1.08835769],-0.227570499318,[-0.37712224 -2.04627044],-1.53926,"[-1.42142008 -0.76523872  1.26721094  0.52754683 -0.84582539  1.72658608
 -2.31952665  0.34415157  0.60057915 -1.60784793  0.        ]",[-0.3983371  -0.33183843]
40,"[[ -4.36739929e+01  -3.00382388e+00  -9.58881044e-02   1.98976448e-01]
 [ -9.44053105e+01  -6.03764247e-03   0.00000000e+00   0.00000000e+00]]",[-1.05932975 -1.31481075],-0.23483361191,[-0.81411639 -1.16831723],-1.70918,"[ 0.83503651 -0.76526523  0.45519113  0.52800445 -0.84582442  1.72658146
 -2.30716532  0.3446935   0.40178897 -1.7794712   0.        ]",[-0.3983371  -0.33183843]
41,"[[ -4.55756886e+01  -3.00391323e+00  -9.58881044e-02   1.98976448e-01]
 [ -9.57597436e+01  -3.12455430e-03   0.00000000e+00   0.00000000e+00]]",[-1.67666292 -1.43667173],-0.206248802158,[-2.22101271  0.13263805],-1.37872,"[-0.59278781 -0.76527979 -1.64062316  0.52826198 -0.84582344  1.72657684
 -2.35079558  0.34511816  0.30040355 -1.53806999  0.        ]",[-0.3983371  -0.33183843]
42,"[[ -4.75115877e+01  -2.99865072e+00  -9.58881044e-02   1.98976448e-01]
 [ -9.78232762e+01   5.27683565e-01   0.00000000e+00   0.00000000e+00]]",[-1.16556263 -1.14481974],-0.217682037232,[-0.6550106  -0.30190641],-1.5524,"[-1.91484386 -0.76435646  0.5751896   0.51307259 -0.84582246  1.72657222
 -2.41727241  0.42254372  0.56948901 -1.52113198  0.        ]",[-0.3983371  -0.33183843]
43,"[[ -4.94746437e+01  -3.00013608e+00  -9.58881044e-02   1.98976448e-01]
 [ -9.84801518e+01  -4.76110385e-01   0.00000000e+00   0.00000000e+00]]",[-0.86816943 -1.19743538],-0.238492435646,[-0.73941374 -2.02423164],-1.6329,"[ 0.46968119 -0.76461951  1.11054166  0.51735815 -0.84582149  1.72656759
 -2.43842578  0.27612585  0.4825826  -1.78057693  0.        ]",[-0.3983371  -0.33183843]
44,"[[ -5.14540594e+01  -3.00480414e+00  -9.58881044e-02   1.98976448e-01]
 [ -9.94581578e+01  -7.08486288e-02   0.00000000e+00   0.00000000e+00]]",[-1.59712219 -1.4714191 ],-0.211407836573,[-0.70179329 -1.58121298],-1.45575,"[-0.01375608 -0.76543011 -1.52498227  0.53083315 -0.84582051  1.72656297
 -2.46992557  0.33523884  0.27854752 -1.59800699  0.        ]",[-0.3983371  -0.33183843]
45,"[[ -5.34513464e+01  -3.00510842e+00  -9.58881044e-02   1.98976448e-01]
 [ -1.00267841e+02   1.47474374e-02   0.00000000e+00   0.00000000e+00]]",[-1.32862115 -1.1968081 ],-0.212478942213,[-0.71916646  0.17168224],-1.53255,"[-2.02204399 -0.76548125  0.03836312  0.53171138 -0.84581954  1.72655835
 -2.49600152  0.347724    0.52766849 -1.49004638  0.        ]",[-0.3983371  -0.33183843]
46,"[[ -5.54653557e+01  -2.99793585e+00  -9.58881044e-02   1.98976448e-01]
 [ -1.01130208e+02   7.00294923e-01   0.00000000e+00   0.00000000e+00]]",[-0.73324084 -1.09844089],-0.238825224906,[-1.13764824 -1.47612985],-1.62425,"[ 0.12592534 -0.76422524  1.38807261  0.51100837 -0.84581856  1.72655373
 -2.52377451  0.4477207   0.5288636  -1.76205947  0.        ]",[-0.3983371  -0.33183843]
47,"[[ -5.75075991e+01  -3.00579253e+00  -9.58881044e-02   1.98976448e-01]
 [ -1.03087569e+02  -2.78099221e-01   0.00000000e+00   0.00000000e+00]]",[-1.52336693 -1.48098731],-0.215007115728,[-1.17392611 -0.48909229],-1.51107,"[ 0.28107049 -0.765596   -1.34926597  0.53368616 -0.84581758  1.7265491
 -2.5868271   0.3050074   0.2779871  -1.63360545  0.        ]",[-0.3983371  -0.33183843]
48,"[[ -5.95885996e+01  -3.00681178e+00  -9.58881044e-02   1.98976448e-01]
 [ -1.05006082e+02   6.99884926e-02   0.00000000e+00   0.00000000e+00]]",[-1.39871812 -1.22917938],-0.210493970753,[-1.20488935 -2.7676396 ],-1.34972,"[-2.01591702 -0.7657675  -0.19602308  0.53662958 -0.84581661  1.72654448
 -2.64862689  0.35578084  0.50754771 -1.48043845  0.        ]",[-0.3983371  -0.33183843]
49,"[[ -6.17075893e+01  -3.00555128e+00  -9.58881044e-02   1.98976448e-01]
 [ -1.06886618e+02   5.17616215e-02   0.00000000e+00   0.00000000e+00]]",[-0.75169742 -1.10900688],-0.23814682491,[-1.01551006 -0.81172186],-1.64208,"[ 0.07240616 -0.76555339  1.41772097  0.5329885  -0.84581563  1.72653986
 -2.70920188  0.35312191  0.5271522  -1.7559648   0.        ]",[-0.3983371  -0.33183843]
