timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
12,"[[-0.72606052 -0.27626942  0.19159866 -0.16685961]
 [ 0.62827489  1.61279145  0.          0.        ]]",[ 0.21102932 -0.28538653],-0.0581231716511,[ 0.32947412  0.00485409],-1.68256,"[ 0.46082643  1.41763307 -1.06029588  0.25478233  1.64983568 -1.45346106
  0.72233524  0.58307285 -1.24782839  0.37969388  0.        ]",[-0.80156279 -0.58353466]
13,"[[-0.70054254 -0.24414604  0.19159866 -0.16685961]
 [ 1.91922384  1.59959238  0.          0.        ]]",[-0.13891    -0.49486303],-0.0523966284684,[-0.07654887  0.20287737],-1.66903,"[ 0.48639968  1.42757007 -1.02873101  0.34125496  1.64983366 -1.45345957
  0.75906303  0.58100948 -1.17462657  0.43671095  0.        ]",[-0.80156279 -0.58353466]
14,"[[-0.6655803  -0.20441071  0.19159866 -0.16685961]
 [ 1.57813573  2.37136783  0.          0.        ]]",[-0.38594604 -0.89888757],-0.0469819706158,[-1.21177792 -0.4387431 ],-1.69565,"[ 0.52019653  1.43819524 -0.98437366  0.44916963  1.64983164 -1.45345808
  0.74935851  0.70164337 -1.08269465  0.51735959  0.        ]",[-0.80156279 -0.58353466]
15,"[[-0.67401475 -0.1748693   0.19159866 -0.16685961]
 [-2.40830484  0.5887103   0.          0.        ]]",[ 0.49598837 -0.44249645],-0.0462776491894,[ 0.11446439 -1.29632884],-1.72197,"[ 0.51217619  1.44489024 -0.99518888  0.52998727  1.64982962 -1.4534566
  0.63594181  0.42300057 -1.06958019  0.52625945  0.        ]",[-0.80156279 -0.58353466]
16,"[[-0.71714441 -0.20294178  0.19159866 -0.16685961]
 [-1.90634205 -3.38272152  0.          0.        ]]",[ 1.13133788  0.70687288],-0.0514311234551,[ 0.95156829  0.86919726],-1.66067,"[ 0.46984671  1.43854963 -1.04934382  0.45317676  1.6498276  -1.45345511
  0.65022262 -0.19776388 -1.163032    0.44038373  0.        ]",[-0.80156279 -0.58353466]
17,"[[-0.7171379  -0.23540757  0.19159866 -0.16685961]
 [ 1.89434867  0.12445971  0.          0.        ]]",[ 0.11354038 -0.12738708],-0.0537205635894,[ 0.16354244 -0.62210686],-1.70734,"[ 0.46985307  1.4300599  -1.04933508  0.36490119  1.64982559 -1.45345362
  0.75835399  0.35043484 -1.19353495  0.41838491  0.        ]",[-0.80156279 -0.58353466]
18,"[[-0.67312622 -0.25766036  0.19159866 -0.16685961]
 [ 2.50478478 -2.34151855  0.          0.        ]]",[ 0.16650501  0.43832576],-0.0504209884887,[ 0.02828074  0.29643147],-1.66501,"[ 0.51302453  1.42352793 -0.9940508   0.30478503  1.64982357 -1.45345213
  0.77572083 -0.03501624 -1.14313722  0.4681092   0.        ]",[-0.80156279 -0.58353466]
19,"[[-0.62240971 -0.29224919  0.19159866 -0.16685961]
 [ 2.56666183 -1.1214309   0.          0.        ]]",[-0.18521282  0.14623982],-0.0482504891822,[-0.97700312 -0.52477416],-1.68848,"[ 0.55989156  1.4122339  -0.92790224  0.21205163  1.64982155 -1.45345065
  0.77748086  0.15569271 -1.09575693  0.52118054  0.        ]",[-0.80156279 -0.58353466]
20,"[[-0.61035654 -0.33528826  0.19159866 -0.16685961]
 [-1.34832199 -3.17563807  0.          0.        ]]",[ 0.70550919  0.8846944 ],-0.0496400799747,[ 0.70156994  1.74368635],-1.58446,"[ 0.57056337  1.39625923 -0.91181395  0.09801613  1.64981953 -1.45344916
  0.66609703 -0.16539559 -1.11727903  0.51028015  0.        ]",[-0.80156279 -0.58353466]
21,"[[-0.60922427 -0.35845294  0.19159866 -0.16685961]
 [ 1.45223623  0.84577268  0.          0.        ]]",[-0.23586267 -0.08769713],-0.0508951778952,[ 0.36456005 -0.66562388],-1.6609,"[ 0.57155631  1.38678799 -0.91029508  0.03732887  1.64981751 -1.45344767
  0.74577414  0.46318181 -1.13763795  0.49669134  0.        ]",[-0.80156279 -0.58353466]
22,"[[-0.5659878  -0.36815456  0.19159866 -0.16685961]
 [ 2.86670026 -1.80708941  0.          0.        ]]",[-0.31581247  0.45365214],-0.0485925908583,[-0.9077631   0.40531956],-1.64963,"[ 0.60826502  1.38264074 -0.85143726  0.01206633  1.64981549 -1.45344618
  0.78601603  0.04851884 -1.08041592  0.55629615  0.        ]",[-0.80156279 -0.58353466]
23,"[[-0.54525949 -0.38782118  0.19159866 -0.16685961]
 [-0.78172236 -0.16505272  0.          0.        ]]",[-0.01138639  0.17696863],-0.0485539494693,[ 0.42460604  1.29348343],-1.57787,"[ 0.62501079  1.37391144 -0.82263125 -0.03885259  1.64981347 -1.4534447
  0.68221597  0.30518191 -1.06782587  0.57531259  0.        ]",[-0.80156279 -0.58353466]
24,"[[-0.54390031 -0.35136795  0.19159866 -0.16685961]
 [ 0.91199602  3.79717148  0.          0.        ]]",[-0.86225945 -0.97673774],-0.0473707702879,[-1.01467637 -1.54634909],-1.6888,"[ 0.62608898  1.3897448  -0.82072913  0.05583613  1.64981145 -1.45344321
  0.73040288  0.92450816 -1.03222923  0.60282407  0.        ]",[-0.80156279 -0.58353466]
25,"[[-0.56551767 -0.31589158  0.19159866 -0.16685961]
 [-3.06050014 -0.23609353  0.          0.        ]]",[ 0.37190318  0.03338292],-0.0467979459229,[ 0.75926492 -0.0082411 ],-1.63336,"[ 0.60865015  1.40371353 -0.85078669  0.14921175  1.64980943 -1.45344172
  0.61738274  0.29407697 -1.03169246  0.59379448  0.        ]",[-0.80156279 -0.58353466]
26,"[[-0.59598395 -0.32090552  0.19159866 -0.16685961]
 [ 0.00367054 -0.26520161  0.          0.        ]]",[ 0.03189938  0.0486149 ],-0.0480246621659,[ 0.20567756  0.61826712],-1.61764,"[ 0.58304896  1.40182464 -0.89244963  0.13594594  1.64980742 -1.45344023
  0.70455987  0.28952704 -1.08181146  0.54210144  0.        ]",[-0.80156279 -0.58353466]
27,"[[-0.58775696 -0.30159754  0.19159866 -0.16685961]
 [ 0.81632289  2.18782527  0.          0.        ]]",[-0.47436965 -0.66425431],-0.0469343119528,[-1.14931656 -0.701339  ],-1.68475,"[ 0.59007883  1.40893394 -0.88128087  0.18714881  1.6498054  -1.45343875
  0.72767995  0.67295437 -1.05175332  0.56865452  0.        ]",[-0.80156279 -0.58353466]
28,"[[-0.61127302 -0.28612315  0.19159866 -0.16685961]
 [-3.15470753 -0.63099443  0.          0.        ]]",[ 0.61687344  0.12988377],-0.0473381818796,[ 1.31986233  0.17496348],-1.63217,"[ 0.56975611  1.41432251 -0.91303804  0.22840896  1.64980338 -1.45343726
  0.61470146  0.23235023 -1.07305613  0.54279993  0.        ]",[-0.80156279 -0.58353466]
29,"[[-0.63405259 -0.29168205  0.19159866 -0.16685961]
 [ 0.86337343  0.07276233  0.          0.        ]]",[-0.0103887  -0.07434607],-0.0490398431066,[-0.04331026  0.24598799],-1.64533,"[ 0.54940839  1.4124166  -0.94330575  0.21356469  1.64980136 -1.45343577
  0.72901795  0.34235295 -1.11328863  0.50372139  0.        ]",[-0.80156279 -0.58353466]
30,"[[-0.61867922 -0.28046796  0.19159866 -0.16685961]
 [ 0.67459325  1.04540498  0.          0.        ]]",[-0.18747449 -0.38516507],-0.0474907436107,[ 0.35865624 -0.20185783],-1.65272,"[ 0.56321106  1.41622065 -0.92293207  0.24353507  1.64979934 -1.45343429
  0.72364667  0.49438466 -1.07921461  0.53524061  0.        ]",[-0.80156279 -0.58353466]
31,"[[-0.59108265 -0.26779225  0.19159866 -0.16685961]
 [ 2.08038201  0.22490284  0.          0.        ]]",[-0.45318925 -0.33450967],-0.0460741773055,[-0.88144312 -0.62217599],-1.68922,"[ 0.58724635  1.4203457  -0.88580075  0.27752828  1.64979732 -1.4534328
  0.76364183  0.36613337 -1.02646437  0.5881159   0.        ]",[-0.80156279 -0.58353466]
32,"[[-0.58486392 -0.28804306  0.19159866 -0.16685961]
 [-1.44677195 -2.2417691   0.          0.        ]]",[ 0.42565611  0.42162979],-0.0464519868748,[ 0.03507904 -0.26638667],-1.66306,"[ 0.59252929  1.41366317 -0.87733616  0.223279    1.6497953  -1.45343131
  0.6632918  -0.01942761 -1.03522572  0.58314441  0.        ]",[-0.80156279 -0.58353466]
33,"[[-0.61211625 -0.34301672  0.19159866 -0.16685961]
 [-1.27902326 -3.25222881  0.          0.        ]]",[ 0.72177118  0.93508679],-0.0502119820159,[ 0.40953757  1.82891072],-1.58614,"[ 0.56901319  1.39314954 -0.91416453  0.07771183  1.64979328 -1.45342982
  0.66806403 -0.17737072 -1.12736371  0.50245576  0.        ]",[-0.80156279 -0.58353466]
34,"[[-0.62120294 -0.36769362  0.19159866 -0.16685961]
 [ 0.36489172  0.7711321   0.          0.        ]]",[ 0.01528902  0.02405235],-0.0525693034653,[-0.33344872  0.64790351],-1.6271,"[ 0.56096427  1.38282377 -0.92628993  0.01326335  1.64979127 -1.45342834
  0.7148341   0.45151371 -1.16545095  0.4730174   0.        ]",[-0.80156279 -0.58353466]
35,"[[-0.62722227 -0.32667935  0.19159866 -0.16685961]
 [-0.96240214  3.32179335  0.          0.        ]]",[-0.13795933 -0.70375067],-0.0504872293656,[-0.05851813 -0.84845475],-1.67262,"[ 0.55557565  1.39960313 -0.93427877  0.12069634  1.64978925 -1.45342685
  0.67707142  0.8502028  -1.13548764  0.49050581  0.        ]",[-0.80156279 -0.58353466]
36,"[[-0.64858898 -0.29460978  0.19159866 -0.16685961]
 [-1.17356858 -0.1034207   0.          0.        ]]",[ 0.40950269  0.06858191],-0.050415078114,[ 0.30815305  0.01805738],-1.65614,"[ 0.53608689  1.41138959 -0.96235523  0.20575625  1.64978723 -1.45342536
  0.67106328  0.31481319 -1.13881473  0.4798238   0.        ]",[-0.80156279 -0.58353466]
37,"[[-0.65959676 -0.29594499  0.19159866 -0.16685961]
 [ 0.0686553  -0.030343    0.          0.        ]]",[ 0.25015661  0.04871157],-0.0515521261167,[ 0.84867245 -1.15679916],-1.69538,"[ 0.52582845  1.41092095 -0.97664418  0.20219751  1.64978521 -1.45342387
  0.706405    0.32623573 -1.15762323  0.46253615  0.        ]",[-0.80156279 -0.58353466]
38,"[[-0.6245373  -0.33628641  0.19159866 -0.16685961]
 [ 3.42611022 -3.99059168  0.          0.        ]]",[ 0.105189    0.99447936],-0.0508411511658,[-0.33046704  1.08367524],-1.6331,"[ 0.55798407  1.39583917 -0.9307175   0.09538974  1.64978319 -1.45342239
  0.80192635 -0.29278439 -1.14041832  0.48820309  0.        ]",[-0.80156279 -0.58353466]
39,"[[-0.56982687 -0.3755724   0.19159866 -0.16685961]
 [ 2.04951935  0.04852725  0.          0.        ]]",[-0.39298761  0.06018537],-0.0491167634352,[ 0.11346777 -0.50433361],-1.64971,"[ 0.60509812  1.37937641 -0.85672213 -0.00718746  1.64978117 -1.4534209
  0.76276104  0.33856398 -1.09318788  0.54535175  0.        ]",[-0.80156279 -0.58353466]
40,"[[-0.52473197 -0.39464903  0.19159866 -0.16685961]
 [ 2.45860678 -1.94953049  0.          0.        ]]",[-0.39744246  0.49945885],-0.0482602857894,[-0.13856907  0.30893901],-1.62159,"[ 0.6410361   1.37075733 -0.79373628 -0.0564382   1.64977915 -1.45341941
  0.77439944  0.02625054 -1.04398012  0.6030149   0.        ]",[-0.80156279 -0.58353466]
41,"[[-0.48155246 -0.4209766   0.19159866 -0.16685961]
 [ 1.86133365 -0.68743384  0.          0.        ]]",[-0.64296567  0.20240068],-0.0488046932232,[-0.72589115  0.79719158],-1.63408,"[ 0.67292263  1.35819991 -0.73186249 -0.12376502  1.64977713 -1.45341792
  0.75740623  0.22352698 -1.00642319  0.65405767  0.        ]",[-0.80156279 -0.58353466]
42,"[[-0.47351903 -0.4029072   0.19159866 -0.16685961]
 [-1.04829862  2.48380153  0.          0.        ]]",[-0.64345336 -0.58042121],-0.0488526987647,[-0.29884561 -0.36878195],-1.64546,"[ 0.67857727  1.36689871 -0.72019143 -0.07763864  1.64977512 -1.45341644
  0.67462493  0.71921803 -0.9788842   0.68023796  0.        ]",[-0.80156279 -0.58353466]
43,"[[-0.50613301 -0.36837108  0.19159866 -0.16685961]
 [-2.20923266  0.97483953  0.          0.        ]]",[-0.14430028 -0.23146537],-0.0477797246509,[ 0.0723917  -0.26466871],-1.64156,"[ 0.65507649  1.38251869 -0.76726468  0.01150226  1.6497731  -1.45341495
  0.64159528  0.48335403 -0.99340751  0.65178102  0.        ]",[-0.80156279 -0.58353466]
44,"[[-0.54700184 -0.35958382  0.19159866 -0.16685961]
 [-1.87875234 -0.09255626  0.          0.        ]]",[ 0.12864365  0.08594975],-0.0476467322387,[-0.17122691  0.59851607],-1.61727,"[ 0.62361934  1.38627917 -0.82505603  0.03437816  1.64977108 -1.45341346
  0.65099736  0.31651069 -1.04422705  0.59207077  0.        ]",[-0.80156279 -0.58353466]
45,"[[-0.59100919 -0.33763633  0.19159866 -0.16685961]
 [-2.51984403  2.27940019  0.          0.        ]]",[ 0.10724513 -0.45208931],-0.0485068670673,[ 0.29942966  0.5384439 ],-1.61056,"[ 0.58730529  1.39529324 -0.88569401  0.09184091  1.64976906 -1.45341198
  0.63275758  0.68726785 -1.0897559   0.53829336  0.        ]",[-0.80156279 -0.58353466]
46,"[[-0.62902908 -0.27111451  0.19159866 -0.16685961]
 [-1.28625649  4.36582759  0.          0.        ]]",[-0.30560237 -1.15158391],-0.0476755018636,[ 0.15180234 -1.4891615 ],-1.69555,"[ 0.55394635  1.41926189 -0.93666489  0.26860766  1.64976704 -1.45341049
  0.66785367  1.01339404 -1.08652856  0.52579936  0.        ]",[-0.80156279 -0.58353466]
47,"[[-0.64845828 -0.22439541  0.19159866 -0.16685961]
 [-0.65875532  0.31956747  0.          0.        ]]",[ 0.19001999 -0.30617303],-0.0467986267106,[-0.70071304 -0.27982578],-1.6877,"[ 0.53620467  1.43303659 -0.96217959  0.39477289  1.64976502 -1.453409
  0.68570619  0.38092803 -1.07413339  0.52932599  0.        ]",[-0.80156279 -0.58353466]
48,"[[-0.68931033 -0.22917377  0.19159866 -0.16685961]
 [-3.41726719 -0.79369439  0.          0.        ]]",[ 0.96249926  0.15180492],-0.0502206766991,[ 1.38377038  0.62685975],-1.64331,"[ 0.49740626  1.43174315 -1.01459988  0.38180197  1.649763   -1.45340751
  0.60722432  0.20691534 -1.14244769  0.46352842  0.        ]",[-0.80156279 -0.58353466]
49,"[[-0.71729616 -0.22000164  0.19159866 -0.16685961]
 [ 0.6052933   1.70259087  0.          0.        ]]",[ 0.10383859 -0.53443253],-0.0526248944148,[-0.14548712 -1.2747618 ],-1.73103,"[ 0.46968483  1.43419811 -1.04951353  0.40671193  1.64976098 -1.45340603
  0.72166864  0.59710654 -1.17921985  0.42845028  0.        ]",[-0.80156279 -0.58353466]
