timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
10,"[[ -1.04021213  -2.63236664  -0.02996992  -0.02572205]
 [ -3.5310766  -17.54423391   0.           0.        ]]",[-0.55288899 -0.22838394],-0.0150734877557,[-0.09490701 -0.28256001],-0.548367,"[ 0.17162434 -0.63315803 -1.42187002 -0.47842076 -0.2736423  -0.22743105
  0.6231315  -2.22971854 -0.60379016  0.15711659  0.        ]",[-0.43281895 -0.34461576]
11,"[[ -1.11390993  -2.99099172  -0.02996992  -0.02572205]
 [ -3.83758614 -18.31570657   0.           0.        ]]",[-0.81714046 -0.41007236],-0.0286217192702,[-1.02103506 -1.13727002],-0.631689,"[ 0.07641967 -0.77714112 -1.47822906  0.50231515 -0.27364212 -0.2274309
  0.61341466 -2.34289803 -0.36365154  0.44444818  0.        ]",[-0.43281895 -0.34461576]
12,"[[-1.22961616 -3.15430018 -0.02996992 -0.02572205]
 [-7.72015836 -0.17454186  0.          0.        ]]",[-0.25925368 -0.56713629],-0.0460909723228,[-0.79847635 -0.83962452],-0.792733,"[-0.07993786 -0.79114281 -1.55074658  0.97525944 -0.27364193 -0.22743075
  0.49033729  0.31873247 -0.19854646  0.53327423  0.        ]",[-0.43281895 -0.34461576]
13,"[[ -1.41420347  -3.11555282  -0.02996992  -0.02572205]
 [-10.72860404   2.76548064   0.           0.        ]]",[-0.43967468 -0.75433403],-0.0436174805041,[ 0.29615927 -0.90512402],-0.802043,"[-0.34207677 -0.79082019 -1.62402859  0.86266237 -0.27364175 -0.2274306
  0.39496965  0.75008543 -0.22734017  0.52624034  0.        ]",[-0.43281895 -0.34461576]
14,"[[-1.61487981 -3.06560156 -0.02996992 -0.02572205]
 [-9.34365312  2.05519438  0.          0.        ]]",[-0.56074393 -0.79851979],-0.0420360917941,[-0.90479802 -0.54931463],-0.811302,"[-0.63558357 -0.78764599 -1.64220596  0.71769969 -0.27364156 -0.22743045
  0.43887211  0.64587317 -0.26231748  0.53183843  0.        ]",[-0.43281895 -0.34461576]
15,"[[ -1.83584032  -3.03372491  -0.02996992  -0.02572205]
 [-12.74107347   1.16491279   0.           0.        ]]",[-0.76628882 -0.90835798],-0.0432878298466,[-1.16907024 -0.58944197],-0.829575,"[-0.95529658 -0.78399927 -1.58740847  0.62545579 -0.27364138 -0.22743029
  0.33117397  0.5152525  -0.27263868  0.55116893  0.        ]",[-0.43281895 -0.34461576]
16,"[[ -2.12785615  -3.01686894  -0.02996992  -0.02572205]
 [-16.44815317   0.57653153   0.           0.        ]]",[-1.0116632  -1.05272698],-0.0468590143847,[-0.34509885 -0.89138132],-0.870388,"[-1.34670197 -0.78156154 -1.3997406   0.57680073 -0.27364119 -0.22743014
  0.21365969  0.42892607 -0.25205814  0.5776145   0.        ]",[-0.43281895 -0.34461576]
17,"[[ -2.4672613   -3.0091154   -0.02996992  -0.02572205]
 [-17.48889224   0.24465469   0.           0.        ]]",[-1.34184098 -1.22433043],-0.0510503526618,[-1.24425779 -2.36877739],-0.85205,"[-1.71710824 -0.7803218  -1.03747883  0.55445341 -0.27364101 -0.22742999
  0.1806682   0.38023347 -0.207285    0.59603933  0.        ]",[-0.43281895 -0.34461576]
18,"[[ -2.85329031  -3.00596556  -0.02996992  -0.02572205]
 [-21.10196766   0.09411801   0.           0.        ]]",[-1.60083413 -1.40006006],-0.0546829424723,[-2.56787021 -0.69442364],-0.836121,"[-1.9777114  -0.77979648 -0.48861127  0.54538118 -0.27364082 -0.22742984
  0.0661338   0.35814675 -0.14712695  0.59439904  0.        ]",[-0.43281895 -0.34461576]
19,"[[ -3.31086314  -3.00443022  -0.02996992  -0.02572205]
 [-24.64351296   0.05856769   0.           0.        ]]",[-1.76704645 -1.5039624 ],-0.0568600487637,[-3.00889836 -0.77229015],-0.778594,"[-2.01729443 -0.77953558  0.24222433  0.54096025 -0.27364064 -0.22742969
 -0.0461331   0.35293062 -0.08155212  0.56204819  0.        ]",[-0.43281895 -0.34461576]
20,"[[ -3.83856344e+00  -3.00364513e+00  -2.99699199e-02  -2.57220503e-02]
 [ -2.81149488e+01   2.46770778e-02   0.00000000e+00   0.00000000e+00]]",[-1.70472074 -1.45051193],-0.0562444052218,[-3.30619241 -2.48685202],-0.631784,"[-1.69605877 -0.77940066  1.00638386  0.53869977 -0.27364045 -0.22742954
 -0.15617752  0.347958   -0.03269083  0.49314382  0.        ]",[-0.43281895 -0.34461576]
21,"[[ -4.43500296e+00  -3.00355809e+00  -2.99699199e-02  -2.57220503e-02]
 [ -3.15176633e+01  -6.44438577e-03   0.00000000e+00   0.00000000e+00]]",[-1.3165822  -1.26424241],-0.0515654641327,[-0.87033407 -1.95717563],-0.72688,"[-0.97272607 -0.77938495  1.52268692  0.53844877 -0.27364027 -0.22742939
 -0.26404347  0.34339167 -0.02861428  0.39789773  0.        ]",[-0.43281895 -0.34461576]
22,"[[ -5.09366994e+00  -3.00372219e+00  -2.99699199e-02  -2.57220503e-02]
 [ -3.43396305e+01  -8.08424894e-03   0.00000000e+00   0.00000000e+00]]",[-0.47616714 -0.8911922 ],-0.0423425370566,[ 0.5523795  -0.53672664],-0.809431,"[-0.02488164 -0.77941228  1.46847391  0.5389207  -0.27364008 -0.22742924
 -0.35349969  0.34315083 -0.08786492  0.31044621  0.        ]",[-0.43281895 -0.34461576]
23,"[[ -5.75169866e+00  -3.00336340e+00  -2.99699199e-02  -2.57220503e-02]
 [ -3.14727952e+01   2.88724531e-02   0.00000000e+00   0.00000000e+00]]",[-0.17204314 -0.57568318],-0.0310159504024,[-0.54505546  0.19177791],-0.792702,"[ 0.69404351 -0.77934997  0.78834441  0.53788749 -0.2736399  -0.22742909
 -0.26262067  0.34857282 -0.18866694  0.27664035  0.        ]",[-0.43281895 -0.34461576]
24,"[[ -6.39655510e+00  -2.99516724e+00  -2.99699199e-02  -2.57220503e-02]
 [ -3.30077286e+01   7.88229679e-01   0.00000000e+00   0.00000000e+00]]",[-0.01345281 -0.5267936 ],-0.0221806878389,[ 0.03517042 -0.95988781],-0.72681,"[ 0.88703861 -0.77790061 -0.21229044  0.51430861 -0.27363971 -0.22742894
 -0.31127796  0.45998432 -0.28767923  0.30112692  0.        ]",[-0.43281895 -0.34461576]
25,"[[ -7.04875775e+00  -3.00762281e+00  -2.99699199e-02  -2.57220503e-02]
 [ -3.22151459e+01  -1.01820856e+00   0.00000000e+00   0.00000000e+00]]",[-0.1873509  -0.60357267],-0.0241054177658,[-0.1803303  -0.85939654],-0.679474,"[ 0.48704324 -0.78006847 -1.14816783  0.55015073 -0.27363953 -0.22742879
 -0.28615282  0.19494592 -0.35081649  0.39101753  0.        ]",[-0.43281895 -0.34461576]
26,"[[ -7.69382513e+00  -3.01397542e+00  -2.99699199e-02  -2.57220503e-02]
 [ -3.22913444e+01   7.51546801e-02   0.00000000e+00   0.00000000e+00]]",[-0.6159637  -0.84020275],-0.0356843994154,[-0.65048565 -1.14670937],-0.721206,"[-0.33689956 -0.78109999 -1.62311047  0.56845425 -0.27363934 -0.22742864
 -0.28856813  0.3553626  -0.33123567  0.50164003  0.        ]",[-0.43281895 -0.34461576]
27,"[[ -8.35907850e+00  -3.01077900e+00  -2.99699199e-02  -2.57220503e-02]
 [ -3.42275419e+01   1.82919381e-01   0.00000000e+00   0.00000000e+00]]",[-1.07414937 -1.1492852 ],-0.0460771667913,[-0.25928653 -1.75211041],-0.837975,"[-1.28094728 -0.78058601 -1.44221056  0.5592419  -0.27363916 -0.22742849
 -0.34994559  0.37117345 -0.26496191  0.57638211  0.        ]",[-0.43281895 -0.34461576]
28,"[[ -9.04713099e+00  -3.00764032e+00  -2.99699199e-02  -2.57220503e-02]
 [ -3.45765451e+01   1.24517224e-01   0.00000000e+00   0.00000000e+00]]",[-1.44970942 -1.42638993],-0.0539249660512,[-2.01788294 -2.51549175],-0.796903,"[-1.93486074 -0.78006901 -0.62485329  0.55019975 -0.27363897 -0.22742834
 -0.36100879  0.36260449 -0.16050506  0.59586594  0.        ]",[-0.43281895 -0.34461576]
29,"[[ -9.77151898e+00  -3.00576202e+00  -2.99699199e-02  -2.57220503e-02]
 [ -3.78513410e+01   6.69172626e-02   0.00000000e+00   0.00000000e+00]]",[-1.64130139 -1.53667235],-0.0568866553802,[-2.16321423 -2.48225219],-0.700202,"[-1.95092298 -0.77975349  0.51882989  0.54479022 -0.27363879 -0.22742819
 -0.46482001  0.35415323 -0.06144271  0.54026407  0.        ]",[-0.43281895 -0.34461576]
30,"[[ -1.05607524e+01  -3.00480392e+00  -2.99699199e-02  -2.57220503e-02]
 [ -4.10613080e+01   3.24156795e-02   0.00000000e+00   0.00000000e+00]]",[-1.28430247 -1.34658241],-0.0530452550709,[-1.36797336 -1.31785705],-0.723553,"[-1.1890159  -0.77959048  1.43418668  0.54203123 -0.2736386  -0.22742804
 -0.56657608  0.34909094 -0.0251043   0.42233537  0.        ]",[-0.43281895 -0.34461576]
31,"[[ -1.14135477e+01  -3.00435273e+00  -2.99699199e-02  -2.57220503e-02]
 [ -4.42077292e+01   1.48107097e-02   0.00000000e+00   0.00000000e+00]]",[-0.47412711 -0.9623701 ],-0.0416796237491,[-0.23241274 -0.58944179],-0.805334,"[ 0.02471999 -0.77951291  1.44543129  0.54073182 -0.27363842 -0.22742789
 -0.66631764  0.34650771 -0.09335739  0.30708296  0.        ]",[-0.43281895 -0.34461576]
32,"[[ -1.22981541e+01  -3.00371474e+00  -2.99699199e-02  -2.57220503e-02]
 [ -4.42527599e+01   3.66056717e-02   0.00000000e+00   0.00000000e+00]]",[-0.25162238 -0.7154336 ],-0.0268153579633,[-1.39192419 -0.78720698],-0.74564,"[ 0.84399765 -0.77940312  0.39805636  0.53889478 -0.27363823 -0.22742774
 -0.66774451  0.3497052  -0.23179842  0.28264564  0.        ]",[-0.43281895 -0.34461576]
33,"[[ -1.32141444e+01  -3.00329594e+00  -2.99699199e-02  -2.57220503e-02]
 [ -4.73360019e+01   1.04565050e-02   0.00000000e+00   0.00000000e+00]]",[-0.44708478 -0.83578336],-0.0234375298326,[-0.27057118 -1.60640678],-0.668283,"[ 0.59921837 -0.7793305  -1.00364508  0.53768883 -0.27363805 -0.22742759
 -0.76548319  0.34586837 -0.34124906  0.37733259  0.        ]",[-0.43281895 -0.34461576]
34,"[[ -1.41622108e+01  -3.00340546e+00  -2.99699199e-02  -2.57220503e-02]
 [ -4.74701882e+01  -1.28473288e-02   0.00000000e+00   0.00000000e+00]]",[-0.92006856 -1.04914367],-0.0381424794827,[-0.27677679 -0.54168542],-0.770557,"[-0.60764004 -0.77934852 -1.64325673  0.53800365 -0.27363786 -0.22742744
 -0.76973616  0.342449   -0.32845603  0.52523594  0.        ]",[-0.43281895 -0.34461576]
35,"[[ -1.51131807e+01  -3.00317068e+00  -2.99699199e-02  -2.57220503e-02]
 [ -4.76262844e+01   2.27094750e-02   0.00000000e+00   0.00000000e+00]]",[-1.3717339  -1.41840291],-0.0520509521501,[-1.443056   -2.53950083],-0.822896,"[-1.78626099 -0.7793074  -0.93410008  0.53732742 -0.27363768 -0.22742728
 -0.77468366  0.34766564 -0.19857508  0.60144938  0.        ]",[-0.43281895 -0.34461576]
36,"[[ -1.60959715e+01  -3.00322362e+00  -2.99699199e-02  -2.57220503e-02]
 [ -5.06427443e+01  -1.51234247e-02   0.00000000e+00   0.00000000e+00]]",[-1.54272556 -1.56230056],-0.0570894299085,[-1.12466433 -1.86574989],-0.745291,"[-1.92916718 -0.77931571  0.58098825  0.53747938 -0.27363749 -0.22742713
 -0.87030521  0.34211457 -0.05665051  0.53754224  0.        ]",[-0.43281895 -0.34461576]
37,"[[ -1.71384924e+01  -3.00353977e+00  -2.99699199e-02  -2.57220503e-02]
 [ -5.35994883e+01  -1.42077021e-02   0.00000000e+00   0.00000000e+00]]",[-0.81081784 -1.22326148],-0.0499545017367,[-1.81808829 -1.07336528],-0.723042,"[-0.77603579 -0.77936919  1.56852881  0.53838895 -0.27363731 -0.22742698
 -0.96403355  0.34224868 -0.03583434  0.37681491  0.        ]",[-0.43281895 -0.34461576]
38,"[[ -1.82395609e+01  -3.00376532e+00  -2.99699199e-02  -2.57220503e-02]
 [ -5.64976988e+01  -8.41005043e-03   0.00000000e+00   0.00000000e+00]]",[-0.3001512  -0.89591193],-0.0323440131783,[-0.2940348 -0.0015286],-0.783781,"[ 0.63182997 -0.77940705  0.89495075  0.53903777 -0.27363712 -0.22742683
 -1.05590614  0.34309907 -0.17596458  0.27738942  0.        ]",[-0.43281895 -0.34461576]
39,"[[ -1.93699734e+01  -3.00282959e+00  -2.99699199e-02  -2.57220503e-02]
 [ -5.65434075e+01   6.89032271e-02   0.00000000e+00   0.00000000e+00]]",[-0.50389534 -0.92970061],-0.0224200854059,[-0.82890978 -0.54601044],-0.690734,"[ 0.70220488 -0.77924553 -0.8322769   0.5363439  -0.27363694 -0.22742668
 -1.05735371  0.35444221 -0.33218538  0.35835345  0.        ]",[-0.43281895 -0.34461576]
40,"[[ -2.05225390e+01  -3.00215279e+00  -2.99699199e-02  -2.57220503e-02]
 [ -5.87059426e+01   1.19764088e-02   0.00000000e+00   0.00000000e+00]]",[-1.0916369  -1.17926812],-0.0394157983364,[-0.70136708 -0.18412321],-0.784826,"[-0.72057319 -0.77912782 -1.63534068  0.53439555 -0.27363675 -0.22742653
 -1.12590499  0.34608967 -0.32259031  0.53554875  0.        ]",[-0.43281895 -0.34461576]
41,"[[ -2.17128591e+01  -3.00168885e+00  -2.99699199e-02  -2.57220503e-02]
 [ -6.03206864e+01   2.60104158e-02   0.00000000e+00   0.00000000e+00]]",[-1.55269909 -1.57000852],-0.0549672148031,[-0.83921519 -0.70073101],-0.882526,"[-1.981786   -0.77904656 -0.47309259  0.53305998 -0.27363657 -0.22742638
 -1.17709099  0.34814849 -0.14730779  0.59790571  0.        ]",[-0.43281895 -0.34461576]
42,"[[ -2.29406294e+01  -3.00179293e+00  -2.99699199e-02  -2.57220503e-02]
 [ -6.24492492e+01  -2.03237201e-02   0.00000000e+00   0.00000000e+00]]",[-1.11413956 -1.39707661],-0.0549443940665,[-0.12927864 -0.92216833],-0.766991,"[-1.42503782 -0.77906385  1.28273274  0.53335907 -0.27363638 -0.22742623
 -1.24456492  0.3413501  -0.0224955   0.45449962  0.        ]",[-0.43281895 -0.34461576]
43,"[[ -2.41823460e+01  -3.00244380e+00  -2.99699199e-02  -2.57220503e-02]
 [ -6.17248305e+01  -3.47121122e-02   0.00000000e+00   0.00000000e+00]]",[-0.37599647 -1.00500393],-0.0384038737649,[ 0.90772735 -0.43366922],-0.787049,"[ 0.28217851 -0.77917581  1.28358916  0.53523181 -0.2736362  -0.22742608
 -1.22159878  0.3392388  -0.12053558  0.29009399  0.        ]",[-0.43281895 -0.34461576]
44,"[[ -2.53685233e+01  -3.00250946e+00  -2.99699199e-02  -2.57220503e-02]
 [ -5.69089413e+01   1.29874973e-02   0.00000000e+00   0.00000000e+00]]",[-0.39813221 -0.88637656],-0.0219658955576,[-1.77848077 -0.64170123],-0.699978,"[ 0.85586937 -0.77918636 -0.40674413  0.53542035 -0.27363601 -0.22742593
 -1.06893264  0.34623705 -0.30336839  0.3215286   0.        ]",[-0.43281895 -0.34461576]
45,"[[ -2.65351235e+01  -3.00242885e+00  -2.99699199e-02  -2.57220503e-02]
 [ -5.97416361e+01  -9.86399426e-04   0.00000000e+00   0.00000000e+00]]",[-0.95068806 -1.08482182],-0.0346795113657,[-0.76751043 -1.0366798 ],-0.704285,"[-0.32492898 -0.77917165 -1.62092312  0.53518792 -0.27363583 -0.22742578
 -1.15872794  0.34418656 -0.34363378  0.49683704  0.        ]",[-0.43281895 -0.34461576]
46,"[[ -2.77485793e+01  -3.00285197e+00  -2.99699199e-02  -2.57220503e-02]
 [ -6.15977625e+01  -2.87374193e-02   0.00000000e+00   0.00000000e+00]]",[-1.4940908  -1.52361703],-0.0527740739774,[-1.27074264 -2.56153595],-0.815126,"[-1.84006249 -0.77924388 -0.83973497  0.53640529 -0.27363564 -0.22742563
 -1.21756562  0.34011468 -0.18739388  0.60204426  0.        ]",[-0.43281895 -0.34461576]
47,"[[ -2.90080246e+01  -3.00336624e+00  -2.99699199e-02  -2.57220503e-02]
 [ -6.43376367e+01  -2.10243535e-02   0.00000000e+00   0.00000000e+00]]",[-1.23865151 -1.44462001],-0.0561005060463,[-0.15443806  0.00060924],-0.807954,"[-1.66069324 -0.77933154  1.05111644  0.53788513 -0.27363546 -0.22742548
 -1.30441794  0.3412461  -0.03061352  0.48771191  0.        ]",[-0.43281895 -0.34461576]
48,"[[ -3.02881333e+01  -3.00262637e+00  -2.99699199e-02  -2.57220503e-02]
 [ -6.36754386e+01   6.18471989e-02   0.00000000e+00   0.00000000e+00]]",[-0.45400268 -1.06170344],-0.0414179526113,[-0.32545902 -0.38723605],-0.805242,"[ 0.05810687 -0.7792034   1.42856908  0.5357551  -0.27363527 -0.22742533
 -1.283424    0.35340481 -0.09510272  0.30427026  0.        ]",[-0.43281895 -0.34461576]
49,"[[ -3.15619234e+01  -3.00188664e+00  -2.99699199e-02  -2.57220503e-02]
 [ -6.37034766e+01   1.98864404e-02   0.00000000e+00   0.00000000e+00]]",[-0.42814994 -0.95149577],-0.0223225402345,[-0.25092264 -0.32507229],-0.732816,"[ 0.88086008 -0.7790746  -0.26450391  0.5336257  -0.27363509 -0.22742518
 -1.28431067  0.34724806 -0.29218348  0.31118603  0.        ]",[-0.43281895 -0.34461576]
