timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
12,"[[ 1.31790446 -2.23148474  0.04051662  0.10139696]
 [ 6.36363412 -3.64263073  0.          0.        ]]",[-0.716223    0.38713241],-0.105240879939,[-0.97444447  0.33109014],-1.97002,"[-0.32849004 -0.53712973  1.62596865 -1.11497265  0.34851346  0.87279439
  0.85978292 -0.25754128 -0.12103383 -0.64873244  0.        ]",[-0.8982448  -0.75663745]
13,"[[ 1.40521004 -2.29045802  0.04051662  0.10139696]
 [ 2.38017085 -2.25933453  0.          0.        ]]",[-0.12167145  0.52240497],-0.0990374108552,[-0.18640456  0.34555033],-1.92701,"[-0.46203277 -0.59175763  1.65543565 -1.0125217   0.34851336  0.87279399
  0.7487168  -0.03571618 -0.18811104 -0.60787272  0.        ]",[-0.8982448  -0.75663745]
14,"[[ 1.44493668 -2.32146759  0.04051662  0.10139696]
 [ 1.59510656 -0.84633481  0.          0.        ]]",[ 0.00318408  0.4147746 ],-0.0965425284593,[ 0.41005414 -0.34814153],-1.90332,"[-0.52351056 -0.61938937  1.66481026 -0.95576425  0.34851326  0.87279359
  0.72682756  0.19087216 -0.22321089 -0.59496022  0.        ]",[-0.8982448  -0.75663745]
15,"[[ 1.49280965 -2.35205729  0.04051662  0.10139696]
 [ 3.18689135 -2.20809138  0.          0.        ]]",[-0.46423364  0.57025111],-0.0935729124484,[-0.765958    0.63413266],-1.89001,"[-0.59799779 -0.64587501  1.6727255  -0.89789517  0.34851315  0.87279318
  0.77120895 -0.02749894 -0.2596289  -0.57627616  0.        ]",[-0.8982448  -0.75663745]
16,"[[ 1.52549039 -2.3705871   0.04051662  0.10139696]
 [ 0.09149055  0.34658975  0.          0.        ]]",[ 0.02344161  0.3561123 ],-0.0915950380892,[-0.49151152 -0.02866516],-1.87367,"[-0.64901759 -0.66153524  1.67599641 -0.86195538  0.34851305  0.87279278
  0.68490355  0.38216939 -0.28264066 -0.56292261  0.        ]",[-0.8982448  -0.75663745]
17,"[[ 1.50777917 -2.36486262  0.04051662  0.10139696]
 [-1.8561215   0.22626087  0.          0.        ]]",[ 0.26586705  0.40454066],-0.0927922723231,[ 0.41764168  0.47374126],-1.88768,"[-0.62135435 -0.65672828  1.67443623 -0.87312813  0.34851295  0.87279238
  0.63060051  0.36287335 -0.27408184 -0.5734243   0.        ]",[-0.8982448  -0.75663745]
18,"[[ 1.48761379 -2.34156188  0.04051662  0.10139696]
 [-0.16605322  2.09757464  0.          0.        ]]",[ 0.21409093  0.05779812],-0.0936704557559,[ 0.02585988 -0.20128574],-1.89182,"[-0.58989609 -0.63687485  1.67204062 -0.91795592  0.34851285  0.87279197
  0.6777223   0.66295694 -0.24909748 -0.57258463  0.        ]",[-0.8982448  -0.75663745]
19,"[[ 1.48535295 -2.30802371  0.04051662  0.10139696]
 [-0.06038167  1.25903611  0.          0.        ]]",[ 0.17879787  0.13157548],-0.0928632934355,[-0.07754384 -0.54569924],-1.89296,"[-0.58637202 -0.60750382  1.67172947 -0.98060735  0.34851274  0.87279157
  0.68066834  0.52848872 -0.21846926 -0.54772794  0.        ]",[-0.8982448  -0.75663745]
20,"[[ 1.48107789 -2.30477245  0.04051662  0.10139696]
 [-0.36610594 -0.92662575  0.          0.        ]]",[ 0.12258058  0.4640618 ],-0.0931228257174,[ 0.30259131  0.73821126],-1.90549,"[-0.57971037 -0.6046075   1.67111998 -0.98656073  0.34851264  0.87279117
  0.67214396  0.17799585 -0.21468801 -0.54896239  0.        ]",[-0.8982448  -0.75663745]
21,"[[ 1.4858464  -2.29379368  0.04051662  0.10139696]
 [ 0.83893751  2.01470051  0.          0.        ]]",[ 0.06700696 -0.04595147],-0.0924089513468,[ 0.41317859 -0.04261639],-1.8953,"[-0.58714067 -0.59476511  1.6717944  -1.00650652  0.34851254  0.87279076
  0.70574241  0.64966692 -0.20605303 -0.53560882  0.        ]",[-0.8982448  -0.75663745]
22,"[[ 1.51886934 -2.25559335  0.04051662  0.10139696]
 [ 2.45795584  1.8060298   0.          0.        ]]",[-0.32799017 -0.1313104 ],-0.0884333065999,[ 0.58826704 -0.14240711],-1.88404,"[-0.6386719  -0.55978042  1.67546337 -1.07397123  0.34851243  0.87279036
  0.75088317  0.61620424 -0.18215182 -0.47205393  0.        ]",[-0.8982448  -0.75663745]
23,"[[ 1.5909052  -2.22548949  0.04051662  0.10139696]
 [ 4.73802874  1.20636242  0.          0.        ]]",[-0.98521113 -0.17559379],-0.0809998312532,[-0.65086201  0.03459094],-1.84042,"[-0.75131204 -0.53142684  1.67732406 -1.12496859  0.34851233  0.87278996
  0.81445526  0.52004133 -0.18314132 -0.37616552  0.        ]",[-0.8982448  -0.75663745]
24,"[[ 1.65887339 -2.20022603  0.04051662  0.10139696]
 [ 2.06769468  1.31959736  0.          0.        ]]",[-0.7770943 -0.0799641],-0.0737530414985,[-1.53752309 -0.00783428],-1.77655,"[-0.8574521  -0.50711953  1.67135018 -1.1662539   0.34851223  0.87278955
  0.74000134  0.53819952 -0.19524495 -0.28727423  0.        ]",[-0.8982448  -0.75663745]
25,"[[ 1.66009878 -2.17440557  0.04051662  0.10139696]
 [-1.93181706  1.26264006  0.          0.        ]]",[-0.19864674  0.06899355],-0.0726110574667,[-0.77531379 -0.05432285],-1.79629,"[-0.85936095 -0.48181001  1.67117209 -1.2069944   0.34851213  0.87278915
  0.62848766  0.52906566 -0.18010645 -0.25940371  0.        ]",[-0.8982448  -0.75663745]
26,"[[ 1.59105292 -2.15155986  0.04051662  0.10139696]
 [-4.9626622   1.02274477  0.          0.        ]]",[ 0.31352288  0.14913251],-0.0784235797351,[ 0.07167142 -0.49211161],-1.85599,"[-0.75154196 -0.45903674  1.6773142  -1.24179301  0.34851202  0.87278874
  0.54398215  0.49059584 -0.13289077 -0.30281905  0.        ]",[-0.8982448  -0.75663745]
27,"[[ 1.49563295 -2.15085801  0.04051662  0.10139696]
 [-4.58062014 -0.94599992  0.          0.        ]]",[ 0.50053728  0.39319324],-0.0875191127789,[ 0.19862411  0.38583828],-1.91403,"[-0.60239785 -0.45833146  1.67305655 -1.24284251  0.34851192  0.87278834
  0.55463397  0.1748874  -0.09342242 -0.3987618   0.        ]",[-0.8982448  -0.75663745]
28,"[[ 1.41281804 -2.15426136  0.04051662  0.10139696]
 [-3.7037831   0.60050611  0.          0.        ]]",[ 0.70500958  0.08431758],-0.0953555052571,[ 0.7140741   0.75989087],-1.9546,"[-0.4737738  -0.46174754  1.65740278 -1.23773807  0.34851182  0.87278794
  0.57908155  0.42288542 -0.070032   -0.48832548  0.        ]",[-0.8982448  -0.75663745]
29,"[[ 1.36783742 -2.11218298  0.04051662  0.10139696]
 [-0.80395844  3.59733362  0.          0.        ]]",[ 0.45300937 -0.6196118 ],-0.0987232327441,[ 0.3592192   0.01629799],-1.96963,"[-0.40456307 -0.41898385  1.64427876 -1.29896584  0.34851172  0.87278753
  0.65993359  0.90345723 -0.02373384 -0.49968987  0.        ]",[-0.8982448  -0.75663745]
30,"[[ 1.36618435 -2.04030431  0.04051662  0.10139696]
 [ 0.63384796  3.59055247  0.          0.        ]]",[ 0.06256694 -0.82074672],-0.0976061563352,[-0.20649821 -0.94780044],-1.96762,"[-0.40203071 -0.3434417   1.64373337 -1.39392363  0.34851161  0.87278713
  0.70002193  0.90236938  0.03339008 -0.43622442  0.        ]",[-0.8982448  -0.75663745]
31,"[[ 1.37053694 -2.0068599   0.04051662  0.10139696]
 [-0.19580871 -0.23336685  0.          0.        ]]",[-0.03215572 -0.21918596],-0.0965989088641,[-0.28986753 -0.23465425],-1.97999,"[-0.40869992 -0.30731143  1.64515425 -1.43384877  0.34851151  0.87278673
  0.67688935  0.28916428  0.05657688 -0.39935353  0.        ]",[-0.8982448  -0.75663745]
32,"[[ 1.35514823 -2.02080226  0.04051662  0.10139696]
 [-1.33925726 -1.15778799  0.          0.        ]]",[ 0.20502415 -0.00304238],-0.0983643995457,[ 0.69114742  0.6714679 ],-2.00261,"[-0.38514746 -0.32244467  1.63998835 -1.41753689  0.34851141  0.87278632
  0.64500771  0.14092372  0.0516245  -0.43076621  0.        ]",[-0.8982448  -0.75663745]
33,"[[ 1.35607604 -2.01705417  0.04051662  0.10139696]
 [ 1.42283358  1.52366092  0.          0.        ]]",[-0.14460926 -0.57010525],-0.0982125924119,[-0.2593464  -0.82994631],-1.97771,"[-0.38656515 -0.31838618  1.64030879 -1.42196762  0.34851131  0.87278592
  0.72201949  0.5709218   0.05410562 -0.42617121  0.        ]",[-0.8982448  -0.75663745]
34,"[[ 1.37395274 -2.0198547   0.04051662  0.10139696]
 [ 0.36835151 -1.79266304  0.          0.        ]]",[-0.19027607  0.02557334],-0.0964820534982,[ 0.4451114  -0.74748267],-1.96981,"[-0.41393762 -0.32141917  1.64624466 -1.41865833  0.3485112   0.87278552
  0.69261836  0.03911458  0.04595818 -0.40781496  0.        ]",[-0.8982448  -0.75663745]
35,"[[ 1.39892653 -2.085049    0.04051662  0.10139696]
 [ 2.12318104 -4.71701394  0.          0.        ]]",[-0.59383714  0.49878001],-0.0952425921263,[-0.82033526  1.31218229],-1.97816,"[-0.45233879 -0.39082142  1.65368438 -1.33625304  0.3485111   0.87278511
  0.74154588 -0.42983564 -0.01111734 -0.4407193   0.        ]",[-0.8982448  -0.75663745]
36,"[[ 1.408385   -2.13872241  0.04051662  0.10139696]
 [-1.16637638 -0.66384326  0.          0.        ]]",[ 0.27772996  0.15133388],-0.0954355732683,[ 0.05730167 -0.01257305],-1.94834,"[-0.46692746 -0.44608734  1.65624051 -1.26081631  0.348511    0.87278471
  0.64982682  0.22013289 -0.05620964 -0.47922602  0.        ]",[-0.8982448  -0.75663745]
37,"[[ 1.38756491 -2.152367    0.04051662  0.10139696]
 [-0.91646565 -0.70049402  0.          0.        ]]",[ 0.33003342  0.16279577],-0.0976484938419,[ 0.40817897  1.24835387],-1.9716,"[-0.434846   -0.45984615  1.65041934 -1.24057318  0.3485109   0.87278431
  0.65679453  0.2142555  -0.06198209 -0.51339323  0.        ]",[-0.8982448  -0.75663745]
38,"[[ 1.38562716 -2.12651075  0.04051662  0.10139696]
 [ 0.71723385  3.27287535  0.          0.        ]]",[ 0.15858847 -0.60235834],-0.0973208491207,[ 0.0499241  -1.28095187],-1.9425,"[-0.43186609 -0.43367096  1.64984081 -1.27856799  0.34851079  0.8727839
  0.70234477  0.85142704 -0.04010897 -0.49289657  0.        ]",[-0.8982448  -0.75663745]
39,"[[ 1.40181436 -2.10143129  0.04051662  0.10139696]
 [ 0.90088654 -0.75151681  0.          0.        ]]",[-0.13909431 -0.00643645],-0.09529037292,[ 0.29506846 -0.29996371],-1.95165,"[-0.45678996 -0.40787717  1.65447403 -1.3139408   0.34851069  0.8727835
  0.70746507  0.20607296 -0.02467741 -0.45260901  0.        ]",[-0.8982448  -0.75663745]
40,"[[ 1.43137307 -2.12822989  0.04051662  0.10139696]
 [ 2.05115526 -1.92443068  0.          0.        ]]",[-0.42228985  0.18569107],-0.0930460313545,[ 0.3111911   0.07633458],-1.93976,"[-0.50247563 -0.43542438  1.66185178 -1.27608773  0.34851059  0.87278309
  0.73953636  0.01798371 -0.05466959 -0.44514914  0.        ]",[-0.8982448  -0.75663745]
41,"[[ 1.48434846 -2.16330406  0.04051662  0.10139696]
 [ 3.24241916 -1.58411505  0.          0.        ]]",[-0.69655842  0.16383655],-0.0889138977297,[-0.57956251  0.0420426 ],-1.9074,"[-0.5848027  -0.47078575  1.67155323 -1.22403742  0.34851049  0.87278269
  0.77275066  0.07255695 -0.09882197 -0.42209186  0.        ]",[-0.8982448  -0.75663745]
42,"[[ 1.52553424 -2.19300005  0.04051662  0.10139696]
 [ 0.88400849 -1.3861527   0.          0.        ]]",[-0.35307932  0.31085646],-0.0859231006899,[-0.33033598  0.60467235],-1.89358,"[-0.64908162 -0.50008142  1.67595682 -1.17778873  0.34851038  0.87278229
  0.70699356  0.10430231 -0.13536569 -0.40836703  0.        ]",[-0.8982448  -0.75663745]
43,"[[ 1.52991754 -2.19642484  0.04051662  0.10139696]
 [-0.44126214  1.03560215  0.          0.        ]]",[-0.01443474  0.01437773],-0.0856231310619,[-0.30869816  0.34322144],-1.89046,"[-0.65593144 -0.50342067  1.67626193 -1.17232775  0.34851028  0.87278188
  0.67004233  0.49265666 -0.13947128 -0.40727251  0.        ]",[-0.8982448  -0.75663745]
44,"[[ 1.50891854 -2.16228248  0.04051662  0.10139696]
 [-1.6545929   2.374176    0.          0.        ]]",[ 0.19638157 -0.21103908],-0.0865796464161,[ 0.7729973   0.37559337],-1.90408,"[-0.62312822 -0.46976677  1.67450735 -1.22559084  0.34851018  0.87278148
  0.6362122   0.70731118 -0.10664594 -0.39600653  0.        ]",[-0.8982448  -0.75663745]
45,"[[ 1.5068555  -2.10035069  0.04051662  0.10139696]
 [ 1.4379533   3.81419794  0.          0.        ]]",[-0.42291838 -0.69858032],-0.0850910021389,[ 0.42403012 -2.32958388],-1.90835,"[-0.61990734 -0.40675612  1.67429485 -1.31542689  0.34851008  0.87278108
  0.72243781  0.93823384 -0.06208186 -0.33796191  0.        ]",[-0.8982448  -0.75663745]
46,"[[ 1.55217192 -2.06455314  0.04051662  0.10139696]
 [ 3.08820703 -0.22099181  0.          0.        ]]",[-1.0380671 -0.1746769],-0.0796044434879,[-0.90354348  0.73796787],-1.86755,"[-0.69072521 -0.36925778  1.67733295 -1.36325521  0.34850997  0.87278067
  0.76844961  0.29114733 -0.06033868 -0.25324731  0.        ]",[-0.8982448  -0.75663745]
47,"[[ 1.57743565 -2.03960852  0.04051662  0.10139696]
 [-0.54971277  2.70569645  0.          0.        ]]",[-0.47798401 -0.47950101],-0.0763258506704,[-0.57170868 -1.03451875],-1.83811,"[-0.73024105 -0.34269373  1.67757735 -1.39476597  0.34850987  0.87278027
  0.66701742  0.76047332 -0.05971365 -0.19996121  0.        ]",[-0.8982448  -0.75663745]
48,"[[ 1.54384798 -2.02575809  0.04051662  0.10139696]
 [-2.80155227 -1.30727436  0.          0.        ]]",[-0.15469755  0.21310909],-0.0794057470651,[ 0.33324842  0.45419776],-1.89575,"[-0.67770764 -0.32779719  1.67702132 -1.41160888  0.34850977  0.87277987
  0.60423173  0.11694968 -0.03360733 -0.22136064  0.        ]",[-0.8982448  -0.75663745]
49,"[[ 1.50160681 -2.03360043  0.04051662  0.10139696]
 [-1.42713481  0.51695797  0.          0.        ]]",[-0.16052334 -0.15493628],-0.0839259424983,[-1.09909907  0.082141  ],-1.8899,"[-0.61171439 -0.33624432  1.67372066 -1.40212798  0.34850967  0.87277946
  0.64255281  0.40948517 -0.01662299 -0.27604632  0.        ]",[-0.8982448  -0.75663745]
