timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
10,"[[ -3.82018508  -3.25576589  -0.1741782    0.11297497]
 [-36.24791758   1.33174207   0.           0.        ]]",[-2.31498075 -2.04296684],-0.215753614933,[-2.2785731  -1.45400278],-2.44295,"[-1.91203579 -0.9667297   1.06488916  1.34381349 -1.51798084  0.97824347
 -0.32707087  0.53958683  1.19982083 -1.05604267  0.        ]",[-0.83935869 -0.66608071]
11,"[[ -4.57766733  -3.17924223  -0.1741782    0.11297497]
 [-39.4895815    4.61519806   0.           0.        ]]",[-1.56545961 -1.62477386],-0.210952305502,[-1.90449402 -2.07219602],-2.47458,"[-0.91374195 -0.97370143  1.65746089  1.13373878 -1.51797938  0.97824291
 -0.41821977  1.05994071  1.18406396 -0.99079397  0.        ]",[-0.83935869 -0.66608071]
12,"[[ -5.39934102  -3.09894547  -0.1741782    0.11297497]
 [-42.66718928   3.21805875   0.           0.        ]]",[-1.32244158 -1.54113114],-0.211379148748,[-0.95623153 -1.15373521],-2.65777,"[ 0.27727771 -0.97345982  1.30222315  0.91267586 -1.51797792  0.97824235
 -0.50756751  0.83852488  1.18831096 -0.99276904  0.        ]",[-0.83935869 -0.66608071]
13,"[[ -6.28219642  -3.05018158  -0.1741782    0.11297497]
 [-45.6085422    1.744641     0.           0.        ]]",[-1.66798615 -1.62517619],-0.205541025879,[-1.84850726 -1.24902329],-2.70614,"[ 0.84421984 -0.96953473  0.04250462  0.77870353 -1.51797646  0.9782418
 -0.59027222  0.60502078  1.11425586 -0.98699467  0.        ]",[-0.83935869 -0.66608071]
14,"[[ -7.22503308  -3.02514782  -0.1741782    0.11297497]
 [-48.66493725   0.84888823   0.           0.        ]]",[-2.25193381 -1.68218708],-0.194577226608,[-2.77332312 -1.50895643],-2.41679,"[ 0.2061588  -0.96641343 -1.27829385  0.7101386  -1.517975    0.97824124
 -0.67621164  0.46306375  1.04652082 -0.88022958  0.        ]",[-0.83935869 -0.66608071]
15,"[[ -8.22839054  -3.01331763  -0.1741782    0.11297497]
 [-51.66082544   0.38882793   0.           0.        ]]",[-2.37705326 -1.82045138],-0.192093108175,[-2.92669326 -1.86603687],-2.1553,"[-1.27237908 -0.96467773 -1.47744359  0.67780387 -1.51797354  0.97824068
 -0.76044968  0.39015429  1.11156112 -0.73466608  0.        ]",[-0.83935869 -0.66608071]
16,"[[ -9.29107074  -3.00799639  -0.1741782    0.11297497]
 [-54.59740885   0.17136323   0.           0.        ]]",[-2.35579896 -2.09346676],-0.205613652658,[-1.90558147 -1.64098511],-2.40329,"[-2.24154746 -0.96384231 -0.17658089  0.66327532 -1.51797208  0.97824012
 -0.84302013  0.35569084  1.29295401 -0.71213973  0.        ]",[-0.83935869 -0.66608071]
17,"[[-10.41189936  -3.00568003  -0.1741782    0.11297497]
 [-57.47586085   0.07353333   0.           0.        ]]",[-1.76389754 -1.7509836 ],-0.222036680246,[-1.68440655 -1.47761797],-2.63787,"[-1.55966398 -0.9634678   1.402161    0.65695404 -1.51797062  0.97823957
 -0.92395596  0.34018686  1.40555162 -0.872116    0.        ]",[-0.83935869 -0.66608071]
18,"[[ -1.15897253e+01  -3.00469488e+00  -1.74178200e-01   1.12974972e-01]
 [ -6.02973312e+01   3.09448176e-02   0.00000000e+00   0.00000000e+00]]",[-1.30669177 -1.49017477],-0.222643008538,[-0.99689808 -2.05131926],-2.70113,"[ 0.16200852 -0.96330628  1.39266699  0.65426606 -1.51796916  0.97823901
 -1.0032895   0.33343741  1.29764299 -1.04855023  0.        ]",[-0.83935869 -0.66608071]
19,"[[ -1.28232970e+01  -3.00428306e+00  -1.74178200e-01   1.12974972e-01]
 [ -6.30506657e+01   1.28326907e-02   0.00000000e+00   0.00000000e+00]]",[-1.95288515 -1.74926043],-0.204526473167,[-1.84176304 -2.09935421],-2.64616,"[ 0.79335062 -0.9632381  -0.37364913  0.65314235 -1.5179677   0.97823845
 -1.08070711  0.33056693  1.08214888 -1.01068858  0.        ]",[-0.83935869 -0.66608071]
20,"[[ -1.41115118e+01  -3.00411314e+00  -1.74178200e-01   1.12974972e-01]
 [ -6.57617758e+01   5.26310308e-03   0.00000000e+00   0.00000000e+00]]",[-2.40685439 -1.77370107],-0.190110749315,[-2.32408001 -2.28512902],-2.22474,"[-0.66582263 -0.96320959 -1.58991986  0.65267856 -1.51796624  0.97823789
 -1.15693733  0.32936722  1.05180616 -0.78840063  0.        ]",[-0.83935869 -0.66608071]
21,"[[ -1.54534103e+01  -3.00404370e+00  -1.74178200e-01   1.12974972e-01]
 [ -6.84192157e+01   2.14202284e-03   0.00000000e+00   0.00000000e+00]]",[-2.40280533 -2.07369661],-0.203221752946,[-1.86016515 -1.74857979],-2.36816,"[-2.20543514 -0.96319761 -0.36990199  0.65248887 -1.51796478  0.97823734
 -1.23165834  0.32887249  1.27011043 -0.70014388  0.        ]",[-0.83935869 -0.66608071]
22,"[[ -1.68479297e+01  -3.00401549e+00  -1.74178200e-01   1.12974972e-01]
 [ -7.10240478e+01   8.68941810e-04   0.00000000e+00   0.00000000e+00]]",[-1.63605106 -1.67788434],-0.223391949508,[-2.0165906 -1.4669021],-2.62836,"[-1.35281043 -0.96319242  1.52316746  0.65241165 -1.51796332  0.97823678
 -1.30489998  0.32867063  1.40618644 -0.89938406  0.        ]",[-0.83935869 -0.66608071]
23,"[[ -1.82940284e+01  -3.00400404e+00  -1.74178200e-01   1.12974972e-01]
 [ -7.35773135e+01   3.54226158e-04   0.00000000e+00   0.00000000e+00]]",[-1.41285598 -1.55017805],-0.21792930068,[-1.61338432 -1.41137519],-2.74839,"[ 0.61116801 -0.96319     0.90125118  0.65238013 -1.51796186  0.97823622
 -1.37669153  0.32858895  1.22108882 -1.066735    0.        ]",[-0.83935869 -0.66608071]
24,"[[ -1.97906853e+01  -3.00399933e+00  -1.74178200e-01   1.12974972e-01]
 [ -7.60800336e+01   1.47676203e-04   0.00000000e+00   0.00000000e+00]]",[-2.32590008 -1.80159163],-0.194150731743,[-2.5170007  -1.30618593],-2.42598,"[ 0.20706287 -0.96318868 -1.27760263  0.65236703 -1.5179604   0.97823567
 -1.44706168  0.32855611  1.02831816 -0.89726732  0.        ]",[-0.83935869 -0.66608071]
25,"[[ -2.13368995e+01  -3.00399733e+00  -1.74178200e-01   1.12974972e-01]
 [ -7.85332087e+01   6.53419807e-05   0.00000000e+00   0.00000000e+00]]",[-2.476825   -2.04748201],-0.196851024119,[-1.98230976 -2.48200139],-2.22039,"[-1.93534774 -0.96318781 -0.95188687  0.65236129 -1.51795894  0.97823511
 -1.51603855  0.32854295  1.19494484 -0.69404769  0.        ]",[-0.83935869 -0.66608071]
26,"[[ -2.29316899e+01  -3.00399640e+00  -1.74178200e-01   1.12974972e-01]
 [ -8.09378197e+01   3.27365960e-05   0.00000000e+00   0.00000000e+00]]",[-1.79190052 -1.79285145],-0.221633707119,[-2.18938245 -0.87622819],-2.61727,"[-1.61894801 -0.96318712  1.35882119  0.65235848 -1.51795748  0.97823455
 -1.5836497   0.32853768  1.40640404 -0.86213647  0.        ]",[-0.83935869 -0.66608071]
27,"[[ -2.45740949e+01  -3.00386462e+00  -1.74178200e-01   1.12974972e-01]
 [ -8.32948269e+01   9.08999494e-03   0.00000000e+00   0.00000000e+00]]",[-1.4174844  -1.55593479],-0.217986612985,[-1.99560379 -1.01031161],-2.76606,"[ 0.60861354 -0.96316485  0.90556944  0.65199877 -1.51795602  0.97823399
 -1.64992214  0.32997295  1.22177847 -1.06684017  0.        ]",[-0.83935869 -0.66608071]
28,"[[ -2.62631719e+01  -3.00383261e+00  -1.74178200e-01   1.12974972e-01]
 [ -8.56051751e+01  -2.37630473e-03   0.00000000e+00   0.00000000e+00]]",[-2.37707162 -1.83402598],-0.192206711822,[-2.42678552 -1.4314599 ],-2.36804,"[-0.0449411  -0.96315902 -1.43481853  0.65191118 -1.51795456  0.97823344
 -1.71488241  0.32815569  1.02817492 -0.86202611  0.        ]",[-0.83935869 -0.66608071]
29,"[[ -2.79979970e+01  -3.00389307e+00  -1.74178200e-01   1.12974972e-01]
 [ -8.78697866e+01  -2.97601882e-03   0.00000000e+00   0.00000000e+00]]",[-2.52440095 -2.14362812],-0.202835919408,[-2.8557928  -1.50607237],-2.28779,"[-2.19657154 -0.96316846 -0.40419387  0.65207582 -1.5179531   0.97823288
 -1.77855643  0.32806054  1.26604629 -0.69888912  0.        ]",[-0.83935869 -0.66608071]
30,"[[ -2.97776645e+01  -3.00394183e+00  -1.74178200e-01   1.12974972e-01]
 [ -9.00895668e+01  -1.86486126e-03   0.00000000e+00   0.00000000e+00]]",[-1.41579235 -1.53245008],-0.225068524235,[-1.41822163 -1.9902177 ],-2.65707,"[-0.81005051 -0.96317596  1.66852784  0.65220854 -1.51795164  0.97823232
 -1.84096965  0.32823653  1.38685404 -0.96417908  0.        ]",[-0.83935869 -0.66608071]
31,"[[ -3.16012867e+01  -3.00396945e+00  -1.74178200e-01   1.12974972e-01]
 [ -9.22654030e+01  -9.65418465e-04   0.00000000e+00   0.00000000e+00]]",[-1.92560887 -1.77433348],-0.205793733303,[-2.24542256 -1.52189693],-2.67887,"[ 0.81767675 -0.96317997 -0.25976673  0.65228361 -1.51795018  0.97823176
 -1.90214701  0.32837897  1.09197215 -1.02023353  0.        ]",[-0.83935869 -0.66608071]
32,"[[ -3.34679935e+01  -3.00398309e+00  -1.74178200e-01   1.12974972e-01]
 [ -9.43981654e+01  -4.53559309e-04   0.00000000e+00   0.00000000e+00]]",[-2.51640439 -2.02553058],-0.191890675087,[-2.92600044 -2.68301217],-2.08559,"[-1.422981   -0.96318168 -1.40514632  0.65232055 -1.51794872  0.97823121
 -1.96211297  0.32845998  1.11750718 -0.72066666  0.        ]",[-0.83935869 -0.66608071]
33,"[[ -3.53769318e+01  -3.00398929e+00  -1.74178200e-01   1.12974972e-01]
 [ -9.64887066e+01  -1.98435141e-04   0.00000000e+00   0.00000000e+00]]",[-1.90852547 -1.87843883],-0.2203024003,[-1.88219016 -2.10844494],-2.5679,"[-1.76353851 -0.96318216  1.23299061  0.65233721 -1.51794726  0.97823065
 -2.02089149  0.3285003   1.40285607 -0.83975865  0.        ]",[-0.83935869 -0.66608071]
34,"[[ -3.73272658e+01  -3.00399192e+00  -1.74178200e-01   1.12974972e-01]
 [ -9.85378626e+01  -7.98788576e-05   0.00000000e+00   0.00000000e+00]]",[-1.52317083 -1.61567104],-0.215227565349,[-2.20270829 -1.33349545],-2.7669,"[ 0.73830981 -0.96318205  0.6336185   0.65234411 -1.5179458   0.97823009
 -2.07850606  0.32851899  1.18634858 -1.0642665   0.        ]",[-0.83935869 -0.66608071]
35,"[[ -3.93181759e+01  -3.00399292e+00  -1.74178200e-01   1.12974972e-01]
 [ -1.00546452e+02  -2.71234169e-05   0.00000000e+00   0.00000000e+00]]",[-2.49548817 -1.93830335],-0.190061195542,[-2.27469576 -1.71118135],-2.2344,"[-0.78034595 -0.96318168 -1.58855474  0.65234656 -1.51794433  0.97822953
 -2.13497972  0.32852724  1.05895586 -0.77661189  0.        ]",[-0.83935869 -0.66608071]
36,"[[ -4.13488588e+01  -3.00399320e+00  -1.74178200e-01   1.12974972e-01]
 [ -1.02515279e+02  -4.33136967e-06   0.00000000e+00   0.00000000e+00]]",[-2.18286538 -2.04573655],-0.216102645729,[-2.3236546  -1.74887757],-2.49418,"[-2.05953675 -0.96318118  0.83464915  0.65234706 -1.51794287  0.97822898
 -2.19033503  0.32853075  1.38150183 -0.78573054  0.        ]",[-0.83935869 -0.66608071]
37,"[[ -4.34185273e+01  -3.00399318e+00  -1.74178200e-01   1.12974972e-01]
 [ -1.04445131e+02   5.30367205e-06   0.00000000e+00   0.00000000e+00]]",[-1.44403768 -1.60195875],-0.21804417039,[-1.01305067 -1.48920272],-2.74565,"[ 0.60439033 -0.96318064  0.91264476  0.65234672 -1.51794141  0.97822842
 -2.24459412  0.32853217  1.22264883 -1.0667018   0.        ]",[-0.83935869 -0.66608071]
38,"[[ -4.55264094e+01  -3.00399302e+00  -1.74178200e-01   1.12974972e-01]
 [ -1.06336778e+02   9.30446927e-06   0.00000000e+00   0.00000000e+00]]",[-2.48980927 -1.95843661],-0.19010245602,[-2.79739948 -2.07918329],-2.19143,"[-0.6642182  -0.96318007 -1.58987355  0.65234604 -1.51793995  0.97822786
 -2.29777868  0.3285327   1.05155644 -0.78858231  0.        ]",[-0.83935869 -0.66608071]
39,"[[ -4.76717487e+01  -3.00399282e+00  -1.74178200e-01   1.12974972e-01]
 [ -1.08190977e+02   1.09348214e-05   0.00000000e+00   0.00000000e+00]]",[-2.16585326 -2.04388642],-0.216692877949,[-1.85392186 -1.9031941 ],-2.53555,"[-2.02853488 -0.9631795   0.89059589  0.65234521 -1.51793849  0.97822731
 -2.34990996  0.32853285  1.38515925 -0.79222025  0.        ]",[-0.83935869 -0.66608071]
40,"[[ -4.98538037e+01  -3.00399259e+00  -1.74178200e-01   1.12974972e-01]
 [ -1.10008469e+02   1.15795523e-05   0.00000000e+00   0.00000000e+00]]",[-1.52092564 -1.63581109],-0.2158390872,[-1.71684439 -1.58242132],-2.7533,"[ 0.71474234 -0.96317892  0.69367193  0.65234432 -1.51793703  0.97822675
 -2.4010088   0.32853284  1.19382758 -1.06533298  0.        ]",[-0.83935869 -0.66608071]
41,"[[ -5.20718476e+01  -3.00399236e+00  -1.74178200e-01   1.12974972e-01]
 [ -1.11789982e+02   1.18166092e-05   0.00000000e+00   0.00000000e+00]]",[-2.54590368 -2.03974819],-0.190427251916,[-1.87726315 -2.31859616],-2.19749,"[-1.06728215 -0.96317834 -1.54539908  0.65234341 -1.51793557  0.97822619
 -2.45109564  0.32853278  1.08122042 -0.74936243  0.        ]",[-0.83935869 -0.66608071]
42,"[[ -5.43251679e+01  -3.00399212e+00  -1.74178200e-01   1.12974972e-01]
 [ -1.13536227e+02   1.18842239e-05   0.00000000e+00   0.00000000e+00]]",[-1.86429191 -1.86688113],-0.221401431144,[-2.50934982 -1.81241466],-2.54463,"[-1.64681073 -0.96317776  1.33690535  0.65234249 -1.51793411  0.97822563
 -2.50019049  0.32853268  1.40594382 -0.85795119  0.        ]",[-0.83935869 -0.66608071]
43,"[[ -5.66130662e+01  -3.00399188e+00  -1.74178200e-01   1.12974972e-01]
 [ -1.15247903e+02   1.18797305e-05   0.00000000e+00   0.00000000e+00]]",[-1.85508013 -1.7854178 ],-0.207913672133,[-2.9707498  -1.62693244],-2.69889,"[ 0.84101523 -0.96317718 -0.06409225  0.65234157 -1.51793265  0.97822508
 -2.54831297  0.32853257  1.11008649 -1.03407719  0.        ]",[-0.83935869 -0.66608071]
44,"[[ -5.89348581e+01  -3.00399165e+00  -1.74178200e-01   1.12974972e-01]
 [ -1.16925693e+02   1.18427072e-05   0.00000000e+00   0.00000000e+00]]",[-2.60663366 -2.19524288],-0.195469236781,[-2.89724462 -2.35878288],-2.11999,"[-1.83380607 -0.9631766  -1.07752893  0.65234066 -1.51793119  0.97822452
 -2.59548233  0.32853246  1.17599753 -0.69721362  0.        ]",[-0.83935869 -0.66608071]
45,"[[ -6.12898725e+01  -3.00399141e+00  -1.74178200e-01   1.12974972e-01]
 [ -1.18570269e+02   1.17892745e-05   0.00000000e+00   0.00000000e+00]]",[-1.44084764 -1.60813868],-0.225156224463,[-1.61167119 -1.94622903],-2.64791,"[-0.66091135 -0.96317602  1.67155902  0.65233974 -1.51792973  0.97822396
 -2.64171741  0.32853235  1.37775618 -0.97983597  0.        ]",[-0.83935869 -0.66608071]
46,"[[ -6.36774518e+01  -3.00399118e+00  -1.74178200e-01   1.12974972e-01]
 [ -1.20182289e+02   1.17260935e-05   0.00000000e+00   0.00000000e+00]]",[-2.326648   -1.96443915],-0.195324456986,[-2.26521332 -1.62867305],-2.44503,"[ 0.32238768 -0.96317544 -1.17995544  0.65233883 -1.51792827  0.9782234
 -2.68703672  0.32853223  1.03085055 -0.91494432  0.        ]",[-0.83935869 -0.66608071]
47,"[[ -6.60969513e+01  -3.00399094e+00  -1.74178200e-01   1.12974972e-01]
 [ -1.21762396e+02   1.16560290e-05   0.00000000e+00   0.00000000e+00]]",[-2.50548983 -2.23264742],-0.209810712206,[-2.66179059 -2.07463913],-2.37331,"[-2.24354792 -0.96317487  0.24186002  0.65233792 -1.51792681  0.97822285
 -2.73145835  0.32853212  1.33367721 -0.73192914  0.        ]",[-0.83935869 -0.66608071]
48,"[[ -6.85477391e+01  -3.00399071e+00  -1.74178200e-01   1.12974972e-01]
 [ -1.23311222e+02   1.15804247e-05   0.00000000e+00   0.00000000e+00]]",[-1.47055268 -1.65053868],-0.218092909018,[-2.3667822  -1.23864706],-2.76657,"[ 0.60146234 -0.96317429  0.91750488  0.65233702 -1.51792535  0.97822229
 -2.77500008  0.328532    1.22331059 -1.06667952  0.        ]",[-0.83935869 -0.66608071]
49,"[[ -7.10291958e+01  -3.00399048e+00  -1.74178200e-01   1.12974972e-01]
 [ -1.24829388e+02   1.15000115e-05   0.00000000e+00   0.00000000e+00]]",[-2.59382915 -2.12727642],-0.190936231804,[-3.22058776 -1.80057486],-2.10884,"[-1.22730476 -0.96317371 -1.49522905  0.65233611 -1.51792389  0.97822173
 -2.81767931  0.32853188  1.09624402 -0.73569041  0.        ]",[-0.83935869 -0.66608071]
