timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
13,"[[ -2.60237200e+00  -3.07211793e+00  -1.23113959e-02   1.45083739e-01]
 [ -1.90923278e+01   2.59118862e+00   0.00000000e+00   0.00000000e+00]]",[-0.77646834 -0.94391352],-0.134561492599,[-1.26510201 -1.38485486],-0.693503,"[-1.63606661 -0.60990848 -0.82225299  0.54737642 -0.11469364  1.2576247
 -0.08686708  0.71132519 -0.10797305 -0.96926839  0.        ]",[-0.22476834 -0.18013555]
14,"[[ -3.02015166e+00  -3.03506275e+00  -1.23113959e-02   1.45083739e-01]
 [ -2.26736970e+01   1.25210767e+00   0.00000000e+00   0.00000000e+00]]",[-0.7396608 -0.9249813],-0.133849810047,[-1.87587873 -1.79156918],-0.649083,"[-1.82831206 -0.60543016 -0.22228457  0.43274421 -0.11469346  1.25761983
 -0.23764245  0.52805933 -0.08071198 -0.95940415  0.        ]",[-0.22476834 -0.18013555]
15,"[[ -3.50884706e+00  -3.01764830e+00  -1.23113959e-02   1.45083739e-01]
 [ -2.61841413e+01   5.71096442e-01   0.00000000e+00   0.00000000e+00]]",[-0.64359725 -0.8842544 ],-0.138087155136,[ 1.51955947 -0.16364194],-0.833143,"[-1.74352707 -0.60267613  0.51206355  0.3790183  -0.11469329  1.25761496
 -0.38543179  0.43485616 -0.0370674  -0.98692871  0.        ]",[-0.22476834 -0.18013555]
16,"[[ -3.98760420e+00  -3.00895602e+00  -1.23113959e-02   1.45083739e-01]
 [ -2.17064962e+01   3.12262541e-01   0.00000000e+00   0.00000000e+00]]",[-0.52774078 -0.82557285],-0.145166929913,[ 0.08046322 -0.77110172],-0.829968,"[-1.35716501 -0.60114603  1.1078441   0.35224372 -0.11469312  1.25761009
 -0.196922    0.39943172 -0.00991866 -1.04063816  0.        ]",[-0.22476834 -0.18013555]
17,"[[ -4.41422635e+00  -3.00511011e+00  -1.23113959e-02   1.45083739e-01]
 [ -2.09582115e+01   1.08078597e-01   0.00000000e+00   0.00000000e+00]]",[-0.40768749 -0.80736887],-0.152106485825,[-1.53772516 -1.02471106],-0.827123,"[-0.82951196 -0.60043548  1.4247565   0.34040672 -0.11469294  1.25760522
 -0.16541881  0.37148664 -0.00938628 -1.09869721  0.        ]",[-0.22476834 -0.18013555]
18,"[[ -4.86895264e+00  -3.00402337e+00  -1.23113959e-02   1.45083739e-01]
 [ -2.45026054e+01   2.05216129e-02   0.00000000e+00   0.00000000e+00]]",[-0.34517449 -0.84252727],-0.15840506956,[ 0.30578457 -0.16057673],-0.89983,"[-0.18684461 -0.60023018  1.47351939  0.33706267 -0.11469277  1.25760035
 -0.3146382   0.35950304 -0.03647335 -1.15640243  0.        ]",[-0.22476834 -0.18013555]
19,"[[ -5.34199066e+00  -3.00297624e+00  -1.23113959e-02   1.45083739e-01]
 [ -2.28068480e+01   6.19926982e-02   0.00000000e+00   0.00000000e+00]]",[-0.388484   -0.93333054],-0.16241509476,[-1.62704891 -0.29718014],-0.91626,"[ 0.43182566 -0.60003079  1.19900198  0.33384093 -0.11469259  1.25759548
 -0.24324589  0.36517813 -0.08756944 -1.19728357  0.        ]",[-0.22476834 -0.18013555]
20,"[[ -5.83332246e+00  -3.00204776e+00  -1.23113959e-02   1.45083739e-01]
 [ -2.63146426e+01   3.28557799e-02   0.00000000e+00   0.00000000e+00]]",[-0.42749095 -1.00857604],-0.16311148089,[-0.92468126 -0.86633835],-0.915924,"[ 0.87726319 -0.5998526   0.62794372  0.33098459 -0.11469242  1.25759061
 -0.39092469  0.36118985 -0.1536978  -1.20947738  0.        ]",[-0.22476834 -0.18013555]
21,"[[ -6.39112143e+00  -3.00218262e+00  -1.23113959e-02   1.45083739e-01]
 [ -2.94547894e+01  -2.59072544e-02   0.00000000e+00   0.00000000e+00]]",[-0.47169042 -1.06784821],-0.159331731891,[-0.547415   -1.94413795],-0.873355,"[ 1.01113312 -0.59987715 -0.20178613  0.33139882 -0.11469224  1.25758575
 -0.52312523  0.35314695 -0.22561649 -1.18133373  0.        ]",[-0.22476834 -0.18013555]
22,"[[ -6.99611278e+00  -3.00285412e+00  -1.23113959e-02   1.45083739e-01]
 [ -3.10390651e+01  -3.33180431e-02   0.00000000e+00   0.00000000e+00]]",[-0.62746018 -1.10674882],-0.150807569285,[-1.55289827 -0.75469297],-0.803646,"[ 0.67138195 -0.60000391 -1.0372577   0.33346366 -0.11469207  1.25758088
 -0.5898228   0.35213212 -0.27431636 -1.11082148  0.        ]",[-0.22476834 -0.18013555]
23,"[[ -7.65045380e+00  -3.00314171e+00  -1.23113959e-02   1.45083739e-01]
 [ -3.43838905e+01  -3.04850878e-03   0.00000000e+00   0.00000000e+00]]",[-0.80857384 -1.09256148],-0.139457552165,[-1.59634977  0.13635087],-0.737072,"[-0.1208264  -0.60005731 -1.53473292  0.33434773 -0.1146919   1.25757601
 -0.73064     0.35627421 -0.27399816 -1.01749746  0.        ]",[-0.22476834 -0.18013555]
24,"[[ -8.37102666e+00  -2.99777897e+00  -1.23113959e-02   1.45083739e-01]
 [ -3.76624653e+01   5.37550461e-01   0.00000000e+00   0.00000000e+00]]",[-0.88566184 -1.02894449],-0.129619850631,[-1.5922322  -2.74415538],-0.611724,"[-1.1161342  -0.59901901 -1.3663921   0.31785739 -0.11469172  1.25757114
 -0.86866751  0.43026004 -0.21613424 -0.93691454  0.        ]",[-0.22476834 -0.18013555]
25,"[[ -9.15652101e+00  -3.00500558e+00  -1.23113959e-02   1.45083739e-01]
 [ -4.08762446e+01  -7.49746636e-01   0.00000000e+00   0.00000000e+00]]",[-0.79266024 -0.97139961],-0.128495591949,[-1.08390172 -0.44978175],-0.687109,"[-1.78770693 -0.60040614 -0.44236281  0.34008074 -0.11469155  1.25756627
 -1.00396641  0.25407941 -0.10879276 -0.91907412  0.        ]",[-0.22476834 -0.18013555]
26,"[[ -1.00056515e+01  -3.00965009e+00  -1.23113959e-02   1.45083739e-01]
 [ -4.40263068e+01   5.76312801e-02   0.00000000e+00   0.00000000e+00]]",[-0.62018639 -0.90188652],-0.140756198385,[ 0.34630656 -2.46302755],-0.767523,"[-1.60441031 -0.60125966  0.80215677  0.35437513 -0.11469137  1.2575614
 -1.13658189  0.36457716 -0.0209059  -1.00594245  0.        ]",[-0.22476834 -0.18013555]
27,"[[ -1.08636759e+01  -3.00772891e+00  -1.23113959e-02   1.45083739e-01]
 [ -4.17836070e+01   1.03649361e-01   0.00000000e+00   0.00000000e+00]]",[-0.39290333 -0.83095825],-0.154656249569,[-0.93820417 -1.07372592],-0.85491,"[-0.59763026 -0.60090843  1.47893952  0.34846041 -0.1146912   1.25755653
 -1.04215975  0.3708746  -0.01894379 -1.12189337  0.        ]",[-0.22476834 -0.18013555]
28,"[[ -1.17283187e+01  -3.00597997e+00  -1.23113959e-02   1.45083739e-01]
 [ -4.46710597e+01   6.85150250e-02   0.00000000e+00   0.00000000e+00]]",[-0.38185847 -0.90558743],-0.162642169659,[-0.58848693 -0.30076333],-0.919322,"[ 0.54629015 -0.60058421  1.09972136  0.34307724 -0.11469102  1.25755166
 -1.16371895  0.36606545 -0.10309611 -1.20097193  0.        ]",[-0.22476834 -0.18013555]
29,"[[ -1.26362447e+01  -3.00421071e+00  -1.23113959e-02   1.45083739e-01]
 [ -4.61167161e+01   8.76586287e-02   0.00000000e+00   0.00000000e+00]]",[-0.47438723 -1.03959918],-0.159498750983,[ 0.37623002 -1.22366243],-0.884827,"[ 1.01596974 -0.600252   -0.14380875  0.33763282 -0.11469085  1.25754679
 -1.22457725  0.36868484 -0.22141654 -1.18262275  0.        ]",[-0.22476834 -0.18013555]
30,"[[ -1.35344734e+01  -3.00351182e+00  -1.23113959e-02   1.45083739e-01]
 [ -4.37141671e+01   4.03090987e-03   0.00000000e+00   0.00000000e+00]]",[-0.72204691 -1.10448539],-0.146387024256,[-0.500947   -1.28601994],-0.784637,"[ 0.40044467 -0.60011886 -1.29685836  0.33548222 -0.11469068  1.25754192
 -1.12342496  0.35723883 -0.28089243 -1.07421868  0.        ]",[-0.22476834 -0.18013555]
31,"[[ -1.44199741e+01  -3.00361125e+00  -1.23113959e-02   1.45083739e-01]
 [ -4.48321769e+01  -8.90523632e-03   0.00000000e+00   0.00000000e+00]]",[-0.91748571 -1.06640172],-0.13226313129,[-0.30261241 -2.38310152],-0.714023,"[-0.80848517 -0.60013644 -1.50554009  0.33578753 -0.1146905   1.25753705
 -1.17048953  0.35546776 -0.23744961 -0.95889722  0.        ]",[-0.22476834 -0.18013555]
32,"[[ -1.53197341e+01  -3.00377910e+00  -1.23113959e-02   1.45083739e-01]
 [ -4.51427895e+01  -7.10196143e-03   0.00000000e+00   0.00000000e+00]]",[-0.82043731 -0.98813713],-0.128570066719,[-1.83055203 -0.7941978 ],-0.632001,"[-1.73245462 -0.60016694 -0.61593031  0.33630334 -0.11469033  1.25753218
 -1.1835622   0.35571396 -0.12254055 -0.92144065  0.        ]",[-0.22476834 -0.18013555]
33,"[[ -1.62533483e+01  -3.00367098e+00  -1.23113959e-02   1.45083739e-01]
 [ -4.82084111e+01   1.10578312e-02   0.00000000e+00   0.00000000e+00]]",[-0.63723606 -0.91336501],-0.139599467333,[-0.47709558 -0.9609633 ],-0.762133,"[-1.63147254 -0.60014529  0.75626728  0.33597016 -0.11469015  1.25752732
 -1.3126208   0.35819874 -0.0207742  -0.99619117  0.        ]",[-0.22476834 -0.18013555]
34,"[[ -1.72268937e+01  -3.00363524e+00  -1.23113959e-02   1.45083739e-01]
 [ -4.91430158e+01  -3.11286346e-03   0.00000000e+00   0.00000000e+00]]",[-0.40784872 -0.84566575],-0.155758251643,[-1.10636723 -2.09317234],-0.835697,"[-0.48375684 -0.60013731  1.49016384  0.33585964 -0.11468998  1.25752245
 -1.35196227  0.35625871 -0.02021475 -1.13132119  0.        ]",[-0.22476834 -0.18013555]
35,"[[ -1.82397179e+01  -3.00375423e+00  -1.23113959e-02   1.45083739e-01]
 [ -5.21294487e+01  -6.64907928e-03   0.00000000e+00   0.00000000e+00]]",[-0.39664835 -0.9308269 ],-0.163173526784,[ 0.01076382 -0.77032639],-0.912952,"[ 0.7618509  -0.60015857  0.83881983  0.33622513 -0.1146898   1.25751758
 -1.477685    0.35577413 -0.13241843 -1.20826043  0.        ]",[-0.22476834 -0.18013555]
36,"[[ -1.92715251e+01  -3.00362394e+00  -1.23113959e-02   1.45083739e-01]
 [ -5.10548525e+01   1.23596376e-02   0.00000000e+00   0.00000000e+00]]",[-0.55748504 -1.0742023 ],-0.155229978297,[ 0.88788203  0.19349204],-0.877213,"[ 0.89410552 -0.60013272 -0.66335655  0.33582375 -0.11468963  1.25751271
 -1.43243768  0.35837511 -0.2558176  -1.1475396   0.        ]",[-0.22476834 -0.18013555]
37,"[[ -2.02472100e+01  -2.99567539e+00  -1.23113959e-02   1.45083739e-01]
 [ -4.65287100e+01   7.79904811e-01   0.00000000e+00   0.00000000e+00]]",[-0.83259106 -1.09817028],-0.139228271286,[-0.69256157 -0.61734873],-0.75147,"[-0.16346258 -0.59858558 -1.54342265  0.31138478 -0.11468946  1.25750784
 -1.24188152  0.4634226  -0.2787261  -1.01539925  0.        ]",[-0.22476834 -0.18013555]
38,"[[ -2.11960554e+01  -3.00474478e+00  -1.23113959e-02   1.45083739e-01]
 [ -4.83497696e+01  -1.18644478e+00   0.00000000e+00   0.00000000e+00]]",[-0.90983915 -1.03643048],-0.128412249841,[-1.23230973 -1.52534256],-0.639893,"[-1.41037408 -0.60034135 -1.12880792  0.33927104 -0.11468928  1.25750297
 -1.31854299  0.19430199 -0.17764763 -0.92523675  0.        ]",[-0.22476834 -0.18013555]
39,"[[ -2.21931719e+01  -3.01324256e+00  -1.23113959e-02   1.45083739e-01]
 [ -5.13518787e+01   1.18729402e-02   0.00000000e+00   0.00000000e+00]]",[-0.72487408 -0.95038295],-0.135324712338,[-1.70424324 -1.23223036],-0.678204,"[-1.80972626 -0.60188473  0.26981867  0.36543132 -0.11468911  1.2574981
 -1.44492539  0.35830685 -0.05044053 -0.96634262  0.        ]",[-0.22476834 -0.18013555]
40,"[[ -2.32497345e+01  -3.01070405e+00  -1.23113959e-02   1.45083739e-01]
 [ -5.42945705e+01   1.69411639e-01   0.00000000e+00   0.00000000e+00]]",[-0.45768732 -0.85563403],-0.152042417572,[ 0.68116015 -0.34553449],-0.864511,"[-0.84863436 -0.6014324   1.41829186  0.35761266 -0.11468893  1.25749323
 -1.56880466  0.37986747 -0.01343191 -1.09890338  0.        ]",[-0.22476834 -0.18013555]
41,"[[ -2.42977825e+01  -3.00698988e+00  -1.23113959e-02   1.45083739e-01]
 [ -5.05228083e+01   1.71101777e-01   0.00000000e+00   0.00000000e+00]]",[-0.3744216  -0.89345998],-0.162576668372,[-0.11917865 -2.36441086],-0.893755,"[ 0.54958536 -0.60075531  1.09655122  0.34617795 -0.11468876  1.25748837
 -1.41000738  0.38009813 -0.10425584 -1.20051555  0.        ]",[-0.22476834 -0.18013555]
42,"[[ -2.53029380e+01  -3.00494238e+00  -1.23113959e-02   1.45083739e-01]
 [ -4.99944979e+01   5.50857136e-02   0.00000000e+00   0.00000000e+00]]",[-0.49418199 -1.04687262],-0.158338254585,[-1.38139067 -0.98558825],-0.870479,"[ 0.99882042 -0.60037348 -0.29605602  0.33987659 -0.11468858  1.2574835
 -1.38775949  0.36421913 -0.2323503  -1.17315579  0.        ]",[-0.22476834 -0.18013555]
43,"[[ -2.63326227e+01  -3.00427290e+00  -1.23113959e-02   1.45083739e-01]
 [ -5.29640736e+01   1.84477621e-02   0.00000000e+00   0.00000000e+00]]",[-0.79721785 -1.10600829],-0.142274488388,[-2.00484984 -0.2086649 ],-0.733206,"[ 0.10835176 -0.60024656 -1.4622903   0.33781618 -0.11468841  1.25747863
 -1.51277063  0.35920412 -0.27879135 -1.0404293   0.        ]",[-0.22476834 -0.18013555]
44,"[[ -2.74211090e+01  -3.00322547e+00  -1.23113959e-02   1.45083739e-01]
 [ -5.58748573e+01   6.30615252e-02   0.00000000e+00   0.00000000e+00]]",[-0.93097162 -1.04886985],-0.128546087521,[ 0.08593202 -0.4166926 ],-0.734076,"[-1.34939589 -0.60004746 -1.18917471  0.33459333 -0.11468824  1.25747376
 -1.63530485  0.36530951 -0.18638683 -0.92683929  0.        ]",[-0.22476834 -0.18013555]
45,"[[ -2.85240944e+01  -3.00234936e+00  -1.23113959e-02   1.45083739e-01]
 [ -5.44285026e+01   2.86964735e-02   0.00000000e+00   0.00000000e+00]]",[-0.71928382 -0.95176667],-0.134788670395,[-0.49916434 -1.93849876],-0.714052,"[-1.79443761 -0.59987958  0.34095941  0.33189786 -0.11468806  1.25746889
 -1.57440563  0.36060556 -0.04492224 -0.96078474  0.        ]",[-0.22476834 -0.18013555]
46,"[[ -2.96216829e+01  -3.00257609e+00  -1.23113959e-02   1.45083739e-01]
 [ -5.53273510e+01  -3.01556513e-02   0.00000000e+00   0.00000000e+00]]",[-0.44516033 -0.85550398],-0.153221494021,[ 1.71581996  0.49661076],-0.886514,"[-0.72633546 -0.59992159  1.45420027  0.33259471 -0.11468789  1.25746403
 -1.61223803  0.3525502  -0.01016678 -1.10809462  0.        ]",[-0.22476834 -0.18013555]
47,"[[ -3.06775144e+01  -2.98342404e+00  -1.23113959e-02   1.45083739e-01]
 [ -5.02726307e+01   1.93877929e+00   0.00000000e+00   0.00000000e+00]]",[-0.36151987 -0.91312617],-0.164646105541,[ 0.43065632 -1.45491992],-0.913375,"[ 0.6472434  -0.59602224  0.99232512  0.27376697 -0.11468771  1.25745916
 -1.39943094  0.62202625 -0.10119759 -1.21725925  0.        ]",[-0.22476834 -0.18013555]
48,"[[ -3.16558753e+01  -2.98474291e+00  -1.23113959e-02   1.45083739e-01]
 [ -4.75724972e+01  -2.05738221e+00   0.00000000e+00   0.00000000e+00]]",[-0.53693902 -1.05896735],-0.159720436284,[ 0.41483719 -1.48879488],-0.881502,"[ 0.97852988 -0.59630545 -0.40046704  0.27781207 -0.11468754  1.25745429
 -1.28575189  0.0750929  -0.24102745 -1.18451674  0.        ]",[-0.22476834 -0.18013555]
49,"[[ -3.25813987e+01  -3.03216645e+00  -1.23113959e-02   1.45083739e-01]
 [ -4.49883399e+01  -7.39200978e-01   0.00000000e+00   0.00000000e+00]]",[-0.7768988  -1.10144544],-0.141099843508,[ 0.06145032 -1.32196181],-0.779313,"[ 0.15387352 -0.60495834 -1.4423745   0.42378562 -0.11468736  1.25744942
 -1.17695638  0.25550517 -0.25651812 -1.03133467  0.        ]",[-0.22476834 -0.18013555]
