timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
17,"[[ -9.75423457  -3.00511584  -0.15276177  -0.08041099]
 [-54.61504772   0.05889036   0.           0.        ]]",[-2.21062708 -2.55328107],-0.189716274716,[-1.72975628 -2.95852217],-2.01804,"[-2.07619496 -0.88275702  0.53007129  0.61002619 -1.3368412  -0.70089891
 -0.87677235  0.34416603  1.10676246  1.17423696  0.        ]",[-0.66813534 -0.48405591]
18,"[[ -1.08754125e+01  -3.00438768e+00  -1.52761773e-01  -8.04109926e-02]
 [ -5.74931527e+01   2.05812442e-02   0.00000000e+00   0.00000000e+00]]",[-2.11960864 -2.40785551],-0.184010013622,[-1.9372852  -2.90595617],-1.84593,"[-0.83088405 -0.88263623  1.62515328  0.60798424 -1.3368397  -0.70089849
 -0.96081906  0.33829781  1.13410862  0.99089476  0.        ]",[-0.66813534 -0.48405591]
19,"[[ -1.20535808e+01  -3.00413333e+00  -1.52761773e-01  -8.04109926e-02]
 [ -6.03142818e+01   7.18424704e-03   0.00000000e+00   0.00000000e+00]]",[-1.62617552 -1.81943059],-0.164813766233,[-1.41030342 -0.84867553],-1.84132,"[ 0.66294192 -0.88259348  0.8034573   0.60727082 -1.33683819 -0.70089807
 -1.04320181  0.33624555  0.96623318  0.8866866   0.        ]",[-0.66813534 -0.48405591]
20,"[[ -1.32876114e+01  -3.00388408e+00  -1.52761773e-01  -8.04109926e-02]
 [ -6.30795617e+01   1.35963041e-02   0.00000000e+00   0.00000000e+00]]",[-1.41447186 -1.50474179],-0.155358756424,[-1.18904335 -0.60195631],-1.76848,"[ 0.48150939 -0.8825515  -1.07975755  0.60657172 -1.33683669 -0.70089765
 -1.12395348  0.33722758  0.79981988  1.00760793  0.        ]",[-0.66813534 -0.48405591]
21,"[[ -1.45763983e+01  -3.00339223e+00  -1.52761773e-01  -8.04109926e-02]
 [ -6.57900975e+01   2.71227218e-02   0.00000000e+00   0.00000000e+00]]",[-1.77172244 -2.09611082],-0.171534175573,[-1.53869101 -1.62424652],-1.94429,"[-1.29108146 -0.88246905 -1.48024944  0.60519253 -1.33683519 -0.70089723
 -1.20310632  0.33929936  0.86921617  1.20704261  0.        ]",[-0.66813534 -0.48405591]
22,"[[ -1.59188576e+01  -3.00335374e+00  -1.52761773e-01  -8.04109926e-02]
 [ -6.84469782e+01  -1.10337684e-02   0.00000000e+00   0.00000000e+00]]",[-2.0246551  -2.54908252],-0.18930997391,[-2.18249114 -1.49863898],-2.05064,"[-2.12385065 -0.882462    0.34321913  0.6050843  -1.33683368 -0.7008968
 -1.28069212  0.33345452  1.09233564  1.19111859  0.        ]",[-0.66813534 -0.48405591]
23,"[[ -1.73139268e+01  -3.00360506e+00  -1.52761773e-01  -8.04109926e-02]
 [ -7.10512618e+01  -1.17932738e-02   0.00000000e+00   0.00000000e+00]]",[-1.90225565 -2.3353827 ],-0.181962508827,[-2.05864478 -2.57945558],-1.83375,"[-0.59724523 -0.88250322  1.63593886  0.60578849 -1.33683218 -0.70089638
 -1.35674175  0.33333803  1.1217815   0.96708977  0.        ]",[-0.66813534 -0.48405591]
24,"[[ -1.87605644e+01  -3.00379524e+00  -1.52761773e-01  -8.04109926e-02]
 [ -7.36039893e+01  -7.18541946e-03   0.00000000e+00   0.00000000e+00]]",[-1.50544107 -1.70452249],-0.158892122444,[-1.27333671 -1.57609739],-1.78942,"[ 0.85081259 -0.88253421  0.14611309  0.60632132 -1.33683068 -0.70089596
 -1.43128559  0.3340437   0.89301177  0.9035151   0.        ]",[-0.66813534 -0.48405591]
25,"[[ -2.02577495e+01  -3.00390116e+00  -1.52761773e-01  -8.04109926e-02]
 [ -7.61061816e+01  -3.68949420e-03   0.00000000e+00   0.00000000e+00]]",[-1.67224324 -1.8854785 ],-0.161690559378,[-1.49317338 -2.55043979],-1.77503,"[-0.40626689 -0.88255117 -1.61398119  0.60661793 -1.33682917 -0.70089554
 -1.50435343  0.33457904  0.80338019  1.12565636  0.        ]",[-0.66813534 -0.48405591]
26,"[[ -2.18044815e+01  -3.00395331e+00  -1.52761773e-01  -8.04109926e-02]
 [ -7.85588393e+01  -1.73917991e-03   0.00000000e+00   0.00000000e+00]]",[-1.97104847 -2.52846575],-0.186001758378,[-1.72875731 -3.5100478 ],-1.99215,"[-2.13105701 -0.88255919 -0.30297137  0.6067638  -1.33682767 -0.70089512
 -1.57597447  0.33487764  1.03180834  1.22649501  0.        ]",[-0.66813534 -0.48405591]
27,"[[ -2.33997794e+01  -3.00397728e+00  -1.52761773e-01  -8.04109926e-02]
 [ -8.09629430e+01  -7.76414014e-04   0.00000000e+00   0.00000000e+00]]",[-1.94583881 -2.43754077],-0.184585219421,[-1.74682568 -1.6602456 ],-1.90307,"[-0.89354378 -0.88256253  1.61548206  0.60683065 -1.33682617 -0.7008947
 -1.64617734  0.33502496  1.13743282  0.99779393  0.        ]",[-0.66813534 -0.48405591]
28,"[[ -2.50426819e+01  -3.00398777e+00  -1.52761773e-01  -8.04109926e-02]
 [ -8.33194539e+01  -3.31537668e-04   0.00000000e+00   0.00000000e+00]]",[-1.52615774 -1.78105927],-0.158908313662,[-0.85798992 -1.39307763],-1.79747,"[ 0.85067004 -0.88256364  0.14785338  0.60685973 -1.33682466 -0.70089427
 -1.71499008  0.33509295  0.89313261  0.90363716  0.        ]",[-0.66813534 -0.48405591]
29,"[[ -2.67266052e+01  -3.00399216e+00  -1.52761773e-01  -8.04109926e-02]
 [ -8.50670552e+01  -1.34599134e-04   0.00000000e+00   0.00000000e+00]]",[-1.77608621 -2.05732393],-0.16450264086,[-1.97641089 -2.93647657],-1.76568,"[-0.68498937 -0.88256373 -1.63512824  0.60687169 -1.33682316 -0.70089385
 -1.76602102  0.33512297  0.81841751  1.15471007  0.        ]",[-0.66813534 -0.48405591]
30,"[[ -2.84507748e+01  -3.00399389e+00  -1.52761773e-01  -8.04109926e-02]
 [ -8.73423193e+01  -5.03333790e-05   0.00000000e+00   0.00000000e+00]]",[-2.00729227 -2.61655951],-0.189077032677,[-2.30848857 -2.51938649],-1.97988,"[-2.13383508 -0.88256339  0.28790043  0.60687621 -1.33682165 -0.70089343
 -1.83246056  0.33513573  1.08766985  1.19441253  0.        ]",[-0.66813534 -0.48405591]
31,"[[ -3.02199977e+01  -3.00399448e+00  -1.52761773e-01  -8.04109926e-02]
 [ -8.95725412e+01  -1.40795011e-05   0.00000000e+00   0.00000000e+00]]",[-1.83913386 -2.26727557],-0.176544482138,[-2.5241388  -2.42739364],-1.78665,"[-0.09843779 -0.88256285  1.52332084  0.60687754 -1.33682015 -0.70089301
 -1.89758441  0.33514113  1.08041498  0.92332047  0.        ]",[-0.66813534 -0.48405591]
32,"[[ -3.20333821e+01  -3.00399459e+00  -1.52761773e-01  -8.04109926e-02]
 [ -9.17586126e+01   1.22833026e-06   0.00000000e+00   0.00000000e+00]]",[-1.52334976 -1.76739013],-0.155128595731,[-1.14106183 -1.7308078 ],-1.71947,"[ 0.57851642 -0.88256224 -0.94663844  0.6068775  -1.33681865 -0.70089259
 -1.96141859  0.33514332  0.80652499  0.99071257  0.        ]",[-0.66813534 -0.48405591]
33,"[[ -3.38900537e+01  -3.00399449e+00  -1.52761773e-01  -8.04109926e-02]
 [ -9.39014076e+01   7.60897631e-06   0.00000000e+00   0.00000000e+00]]",[-1.99005735 -2.50957441],-0.179455733325,[-2.61015073 -2.1032286 ],-1.91096,"[-1.83381646 -0.88256159 -1.01214508  0.6068769  -1.33681714 -0.70089216
 -2.0239886   0.33514415  0.94692842  1.23550974  0.        ]",[-0.66813534 -0.48405591]
34,"[[ -3.57891556e+01  -3.00399431e+00  -1.52761773e-01  -8.04109926e-02]
 [ -9.60017829e+01   1.02477057e-05   0.00000000e+00   0.00000000e+00]]",[-1.99612677 -2.55211377],-0.186591449015,[-2.35207025 -2.26775419],-1.85416,"[-1.1515972  -0.88256092  1.54373815  0.60687605 -1.33681564 -0.70089174
 -2.08531945  0.3351444   1.14632869  1.02750948  0.        ]",[-0.66813534 -0.48405591]
35,"[[ -3.77298478e+01  -3.00399409e+00  -1.52761773e-01  -8.04109926e-02]
 [ -9.80605781e+01   1.13354353e-05   0.00000000e+00   0.00000000e+00]]",[-1.55870879 -1.88279843],-0.157642075502,[-2.35270082 -2.76761903],-1.67955,"[ 0.85606786 -0.88256025 -0.04959164  0.6068751  -1.33681414 -0.70089132
 -2.14543565  0.33514442  0.87419136  0.91389641  0.        ]",[-0.66813534 -0.48405591]
36,"[[ -3.97113070e+01  -3.00399386e+00  -1.52761773e-01  -8.04109926e-02]
 [ -1.00078617e+02   1.17835449e-05   0.00000000e+00   0.00000000e+00]]",[-1.97293246 -2.39958143],-0.171613048858,[-1.29490917 -1.79601613],-1.91644,"[-1.29402319 -0.88255958 -1.47873518  0.60687412 -1.33681263 -0.7008909
 -2.20436122  0.33514434  0.87015772  1.20705015  0.        ]",[-0.66813534 -0.48405591]
37,"[[ -4.17327262e+01  -3.00399362e+00  -1.52761773e-01  -8.04109926e-02]
 [ -1.02056705e+02   1.19666928e-05   0.00000000e+00   0.00000000e+00]]",[-2.02057934 -2.63662124],-0.189258191787,[-2.63023976 -2.37273945],-1.87522,"[-1.59637885 -0.88255891  1.27425989  0.60687312 -1.33681113 -0.70089048
 -2.2621197   0.33514422  1.1479585   1.08672031  0.        ]",[-0.66813534 -0.48405591]
38,"[[ -4.37933142e+01  -3.00399338e+00  -1.52761773e-01  -8.04109926e-02]
 [ -1.03995634e+02   1.20375780e-05   0.00000000e+00   0.00000000e+00]]",[-1.6122086  -1.98965836],-0.160103704609,[-1.65654104 -1.70466707],-1.76635,"[ 0.82994965 -0.88255824  0.3080795   0.60687211 -1.33680963 -0.70089006
 -2.31873419  0.33514408  0.90948151  0.89694348  0.        ]",[-0.66813534 -0.48405591]
39,"[[ -4.58922957e+01  -3.00399314e+00  -1.52761773e-01  -8.04109926e-02]
 [ -1.05896180e+02   1.20581290e-05   0.00000000e+00   0.00000000e+00]]",[-1.98195994 -2.40478802],-0.169823487107,[-3.4906817  -2.38769837],-1.716,"[-1.15165446 -0.88255756 -1.5423284   0.6068711  -1.33680812 -0.70088963
 -2.3742273   0.33514393  0.85551147  1.19628991  0.        ]",[-0.66813534 -0.48405591]
40,"[[ -4.80289105e+01  -3.00399290e+00  -1.52761773e-01  -8.04109926e-02]
 [ -1.07759101e+02   1.20534812e-05   0.00000000e+00   0.00000000e+00]]",[-2.01959252 -2.64407539],-0.189187267002,[-2.54287609 -3.01909138],-1.84102,"[-1.58104939 -0.88255689  1.28750531  0.60687009 -1.33680662 -0.70088921
 -2.42862121  0.33514378  1.14827374  1.08446103  0.        ]",[-0.66813534 -0.48405591]
41,"[[ -5.02024138e+01  -3.00399266e+00  -1.52761773e-01  -8.04109926e-02]
 [ -1.09585143e+02   1.20339593e-05   0.00000000e+00   0.00000000e+00]]",[-1.61487603 -2.00915384],-0.158606237422,[-2.66859436 -2.08468431],-1.70321,"[ 0.85378544 -0.88255622  0.1038204   0.60686908 -1.33680512 -0.70088879
 -2.48193767  0.33514362  0.88878256  0.90572772  0.        ]",[-0.66813534 -0.48405591]
42,"[[ -5.24120753e+01  -3.00399242e+00  -1.52761773e-01  -8.04109926e-02]
 [ -1.11375036e+02   1.20039551e-05   0.00000000e+00   0.00000000e+00]]",[-2.0583024  -2.54023838],-0.173965455942,[-1.84078075 -2.93337198],-1.855,"[-1.47078667 -0.88255554 -1.3717296   0.60686807 -1.33680361 -0.70088837
 -2.53419798  0.33514347  0.89097619  1.21886886  0.        ]",[-0.66813534 -0.48405591]
43,"[[ -5.46571791e+01  -3.00399218e+00  -1.52761773e-01  -8.04109926e-02]
 [ -1.13129496e+02   1.19654883e-05   0.00000000e+00   0.00000000e+00]]",[-1.99513257 -2.59804821],-0.186400607684,[-2.44455232 -3.233756  ],-1.78392,"[-1.12526124 -0.88255487  1.55352561  0.60686706 -1.33680211 -0.70088795
 -2.58542304  0.33514331  1.14564663  1.02433392  0.        ]",[-0.66813534 -0.48405591]
44,"[[ -5.69370236e+01  -3.00399194e+00  -1.52761773e-01  -8.04109926e-02]
 [ -1.14849223e+02   1.19196266e-05   0.00000000e+00   0.00000000e+00]]",[-1.59156585 -1.98211288],-0.15534009588,[-2.32487399 -0.8837479 ],-1.72434,"[ 0.74456071 -0.8825542  -0.61890295  0.60686606 -1.33680061 -0.70088752
 -2.63563331  0.33514316  0.82730999  0.95617234  0.        ]",[-0.66813534 -0.48405591]
45,"[[ -5.92509210e+01  -3.00386841e+00  -1.52761773e-01  -8.04109926e-02]
 [ -1.16534905e+02   8.53093115e-03   0.00000000e+00   0.00000000e+00]]",[-2.13191104 -2.74053168],-0.182854567613,[-2.64468268 -1.11622046],-1.95549,"[-2.01410152 -0.88253306 -0.69527389  0.60651941 -1.3367991  -0.7008871
 -2.68484884  0.33644793  0.98766148  1.23630753  0.        ]",[-0.66813534 -0.48405591]
46,"[[ -6.15981973e+01  -3.00383843e+00  -1.52761773e-01  -8.04109926e-02]
 [ -1.18187218e+02  -2.23407598e-03   0.00000000e+00   0.00000000e+00]]",[-1.80980372 -2.39051604],-0.177193222336,[-1.67195149 -3.11281766],-1.77251,"[-0.15171621 -0.88252744  1.54483184  0.60643502 -1.3367976  -0.70088668
 -2.73308937  0.33479882  1.08584616  0.92742311  0.        ]",[-0.66813534 -0.48405591]
47,"[[ -6.39781917e+01  -3.00389523e+00  -1.52761773e-01  -8.04109926e-02]
 [ -1.19806820e+02  -2.79568530e-03   0.00000000e+00   0.00000000e+00]]",[-1.80994058 -2.17449403],-0.158405292508,[-2.32213501 -2.02276839],-1.67321,"[-0.02959383 -0.88253624 -1.490362    0.60659394 -1.33679609 -0.70088626
 -2.78037415  0.33471264  0.79213007  1.08118433  0.        ]",[-0.66813534 -0.48405591]
48,"[[ -6.63902564e+01  -3.00394103e+00  -1.52761773e-01  -8.04109926e-02]
 [ -1.21394361e+02  -1.75149872e-03   0.00000000e+00   0.00000000e+00]]",[-2.05818534 -2.73724246],-0.190043155931,[-1.617584   -2.77226425],-1.95014,"[-2.02819217 -0.88254321  0.66312372  0.60672199 -1.33679459 -0.70088584
 -2.82672207  0.33487244  1.11661425  1.16336841  0.        ]",[-0.66813534 -0.48405591]
49,"[[ -6.88337566e+01  -3.00396697e+00  -1.52761773e-01  -8.04109926e-02]
 [ -1.22950473e+02  -9.06573299e-04   0.00000000e+00   0.00000000e+00]]",[-1.68469894 -2.16228652],-0.161333620046,[-1.51030323 -2.20135172],-1.75242,"[ 0.79755975 -0.88254688  0.45489566  0.60679438 -1.33679309 -0.70088542
 -2.87215168  0.33500171  0.92528852  0.8921168   0.        ]",[-0.66813534 -0.48405591]
